#S10-4
#Lat: -26.863503844
#Lon: 116.693562826
#HAE: 325.5680
#Datum: WGS84
#Epoch: 2024.2
#SB-Antenna,EEP,Easting,Northing,AHD,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z,E,N,U
SB02-04,218,469542.4366,7028646.5345,342.4067,-26.863496737,116.693386965,325.5949,-2557847.4871,5087176.3002,-2864878.1544,-17.4770,0.7875,0.0269
SB02-05,184,469543.7639,7028645.3962,342.4091,-26.863507043,116.693400298,325.5972,-2557848.4401,5087175.2457,-2864879.1742,-16.1520,-0.3544,0.0292
SB02-06,163,469544.6198,7028647.7512,342.4213,-26.863485799,116.693408972,325.6095,-2557849.6929,5087175.8186,-2864877.0798,-15.2899,1.9995,0.0415
SB02-07,129,469546.4057,7028646.7713,342.4296,-26.863494685,116.693426927,325.6178,-2557851.0906,5087174.6262,-2864877.9620,-13.5056,1.0149,0.0498
SB02-08,108,469547.0048,7028648.4558,342.4328,-26.863479490,116.693432999,325.6210,-2557851.9727,5087175.0374,-2864876.4613,-12.9022,2.6987,0.0529
SB02-09,142,469546.3223,7028650.1667,342.4384,-26.863464028,116.693426169,325.6266,-2557851.7164,5087176.0384,-2864874.9355,-13.5809,4.4119,0.0586
SB02-10,176,469544.2744,7028651.2491,342.4142,-26.863454211,116.693405579,325.6024,-2557850.0994,5087177.3775,-2864873.9542,-15.6271,5.4997,0.0344
SB02-11,210,469544.2036,7028653.6948,342.4050,-26.863432128,116.693404927,325.5933,-2557850.5345,5087178.3872,-2864871.7671,-15.6920,7.9467,0.0252
SB03-01,239,469541.9448,7028644.3150,342.3927,-26.863516765,116.693381959,325.5809,-2557846.5866,5087175.6165,-2864880.1279,-17.9744,-1.4317,0.0129
SB03-02,205,469543.6266,7028643.4507,342.3985,-26.863524606,116.693398869,325.5866,-2557847.9139,5087174.5154,-2864880.9055,-16.2940,-2.3005,0.0186
SB03-03,226,469541.7823,7028640.3220,342.3732,-26.863552813,116.693380226,325.5613,-2557845.6140,5087174.0657,-2864883.6823,-18.1467,-5.4260,-0.0067
SB03-04,171,469544.9488,7028641.6552,342.3895,-26.863540846,116.693412135,325.5777,-2557848.7229,5087173.1896,-2864882.5067,-14.9756,-4.1000,0.0096
SB03-05,192,469543.5917,7028640.5468,342.3865,-26.863550823,116.693398447,325.5746,-2557847.2819,5087173.3519,-2864883.4916,-16.3359,-5.2056,0.0066
SB03-06,158,469547.3288,7028639.1463,342.3831,-26.863563549,116.693436034,325.5712,-2557850.3316,5087171.1019,-2864884.7481,-12.6006,-6.6157,0.0032
SB03-07,137,469546.6979,7028642.0260,342.4001,-26.863537536,116.693429753,325.5882,-2557850.3658,5087172.5596,-2864882.1843,-13.2248,-3.7332,0.0202
SB03-08,124,469549.2251,7028638.6980,342.3952,-26.863567638,116.693455113,325.5833,-2557851.9384,5087170.0769,-2864885.1577,-10.7045,-7.0688,0.0153
SB03-09,103,469548.5961,7028641.1580,342.3805,-26.863545414,116.693448840,325.5686,-2557851.8754,5087171.3394,-2864882.9542,-11.3279,-4.6062,0.0005
SB03-10,116,469547.6676,7028643.6649,342.4193,-26.863522760,116.693439554,325.6074,-2557851.5761,5087172.7983,-2864880.7324,-12.2507,-2.0960,0.0394
SB03-11,150,469545.5266,7028645.0188,342.4166,-26.863510489,116.693418034,325.6047,-2557849.9402,5087174.3058,-2864879.5183,-14.3894,-0.7363,0.0367
SB04-01,74,469549.3458,7028646.7692,342.4280,-26.863494769,116.693456523,325.6162,-2557853.7158,5087173.2998,-2864877.9694,-10.5643,1.0057,0.0481
SB04-02,95,469548.0182,7028645.4791,342.4269,-26.863506388,116.693443128,325.6151,-2557852.2647,5087173.3772,-2864879.1175,-11.8955,-0.2819,0.0470
SB04-03,82,469549.4322,7028642.8703,342.4029,-26.863529973,116.693457299,325.5910,-2557852.9828,5087171.6704,-2864881.4380,-10.4873,-2.8952,0.0230
SB04-04,61,469550.7597,7028644.1639,342.3826,-26.863518322,116.693470694,325.5707,-2557854.4261,5087171.5774,-2864880.2771,-9.1560,-1.6042,0.0027
SB04-05,48,469552.5677,7028643.8891,342.3995,-26.863520842,116.693488888,325.5877,-2557855.9916,5087170.6659,-2864880.5339,-7.3479,-1.8835,0.0196
SB04-06,27,469554.4047,7028644.2895,342.4149,-26.863517268,116.693507391,325.6031,-2557857.7210,5087170.0121,-2864880.1876,-5.5091,-1.4874,0.0351
SB04-07,40,469551.5964,7028646.0913,342.4134,-26.863500938,116.693479164,325.6016,-2557855.5814,5087172.0015,-2864878.5727,-8.3143,0.3220,0.0336
SB04-08,19,469554.5205,7028646.4878,342.3968,-26.863497423,116.693508610,325.5850,-2557858.2683,5087170.8310,-2864878.2177,-5.3880,0.7116,0.0170
SB04-09,53,469551.3779,7028647.8303,342.4127,-26.863485233,116.693477006,325.6009,-2557855.7428,5087172.7998,-2864877.0200,-8.5287,2.0623,0.0328
SB04-10,66,469551.3312,7028649.6722,342.4256,-26.863468602,116.693476581,325.6139,-2557856.0844,5087173.5731,-2864875.3819,-8.5710,3.9051,0.0458
SB04-11,87,469549.1909,7028648.6535,342.4279,-26.863477753,116.693455010,325.6161,-2557853.9642,5087174.1285,-2864876.2874,-10.7147,2.8911,0.0481
SB05-01,79,469551.2650,7028652.4849,342.4127,-26.863443205,116.693475983,325.6010,-2557856.5974,5087174.7256,-2864872.8656,-8.6304,6.7192,0.0330
SB05-02,45,469553.0655,7028650.1849,342.4204,-26.863464011,116.693494053,325.6087,-2557857.7368,5087172.9943,-2864874.9257,-6.8347,4.4138,0.0406
SB05-03,32,469553.4362,7028648.3009,342.3939,-26.863481029,116.693497738,325.5821,-2557857.6706,5087172.0474,-2864876.5959,-6.4684,2.5281,0.0141
SB05-04,24,469554.8353,7028649.4517,342.3780,-26.863470669,116.693511851,325.5663,-2557859.1503,5087171.8681,-2864875.5647,-5.0659,3.6761,-0.0018
SB05-05,16,469557.5928,7028649.2718,342.3520,-26.863472354,116.693539606,325.5402,-2557861.5663,5087170.5329,-2864875.7194,-2.3076,3.4894,-0.0279
SB05-06,29,469557.8707,7028651.1492,342.3317,-26.863455409,116.693542449,325.5200,-2557862.1917,5087171.1479,-2864874.0353,-2.0251,5.3670,-0.0480
SB05-07,37,469555.1830,7028651.5387,342.3723,-26.863451834,116.693515402,325.5606,-2557859.8870,5087172.5477,-2864873.7003,-4.7130,5.7631,-0.0074
SB05-08,58,469553.4610,7028652.1699,342.3999,-26.863446098,116.693498083,325.5881,-2557858.4893,5087173.5994,-2864873.1457,-6.4342,6.3987,0.0201
SB05-09,71,469554.8049,7028654.9446,342.3318,-26.863421075,116.693511678,325.5200,-2557860.2320,5087174.0575,-2864870.6414,-5.0830,9.1714,-0.0480
SB05-10,92,469553.3470,7028654.0063,342.3791,-26.863429515,116.693496979,325.5674,-2557858.7559,5087174.3739,-2864871.4972,-6.5439,8.2362,-0.0007
SB06-01,213,469544.5361,7028637.2172,342.3601,-26.863580905,116.693407873,325.5481,-2557847.4316,5087171.5643,-2864886.4532,-15.3991,-8.5389,-0.0199
SB06-02,247,469542.4208,7028638.2259,342.3615,-26.863571753,116.693386603,325.5496,-2557845.7495,5087172.9244,-2864885.5492,-17.5129,-7.5247,-0.0185
SB06-03,234,469545.3790,7028635.0480,342.3459,-26.863600509,116.693416305,325.5340,-2557847.7337,5087170.2996,-2864888.3847,-14.5612,-10.7111,-0.0341
SB06-04,255,469546.4145,7028632.3958,342.3198,-26.863624477,116.693426665,325.5078,-2557848.1040,5087168.7441,-2864890.7421,-13.5316,-13.3670,-0.0602
SB06-05,221,469548.1188,7028632.5961,342.3638,-26.863622706,116.693443827,325.5518,-2557849.6851,5087168.0922,-2864890.5868,-11.8261,-13.1707,-0.0163
SB06-06,200,469546.9567,7028635.7930,342.3676,-26.863593817,116.693432206,325.5556,-2557849.3047,5087169.9064,-2864887.7329,-12.9810,-9.9696,-0.0124
SB06-07,166,469548.5317,7028634.6703,342.3789,-26.863603988,116.693448034,325.5669,-2557850.4857,5087168.7538,-2864888.7435,-11.4080,-11.0966,-0.0011
SB06-08,132,469551.0694,7028635.8796,342.3940,-26.863593124,116.693473610,325.5820,-2557853.0070,5087168.1100,-2864887.6764,-8.8662,-9.8929,0.0140
SB06-09,111,469550.9183,7028637.6245,342.3848,-26.863577368,116.693472132,325.5729,-2557853.2265,5087168.8736,-2864886.1148,-9.0132,-8.1469,0.0049
SB06-10,145,469548.6727,7028636.4944,342.3821,-26.863587521,116.693449497,325.5701,-2557850.9873,5087169.4276,-2864887.1172,-11.2625,-9.2720,0.0021
SB06-11,179,469546.2866,7028637.7217,342.3672,-26.863576388,116.693425507,325.5553,-2557849.1018,5087170.9848,-2864886.0100,-13.6467,-8.0384,-0.0127
SB07-01,69,469551.5395,7028641.1595,342.4035,-26.863545465,116.693478471,325.5916,-2557854.5144,5087170.0326,-2864882.9697,-8.3832,-4.6119,0.0236
SB07-02,90,469550.9032,7028639.4950,342.3799,-26.863560479,116.693472025,325.5680,-2557853.5949,5087169.6300,-2864884.4431,-9.0238,-6.2755,-0.0000
SB07-03,56,469553.6089,7028640.4531,342.3963,-26.863551888,116.693499286,325.5844,-2557856.2152,5087168.8103,-2864883.6013,-6.3146,-5.3235,0.0164
SB07-04,77,469553.1379,7028637.7614,342.3985,-26.863576179,116.693494479,325.5866,-2557855.2428,5087167.9400,-2864886.0035,-6.7923,-8.0152,0.0186
SB07-05,64,469555.6625,7028636.9831,342.4413,-26.863583262,116.693519875,325.6293,-2557857.3556,5087166.5234,-2864886.7229,-4.2684,-8.8001,0.0613
SB07-06,43,469555.6211,7028639.4604,342.4233,-26.863560894,116.693519518,325.6114,-2557857.8198,5087167.5257,-2864884.5038,-4.3039,-6.3215,0.0434
SB07-07,30,469557.4303,7028639.6239,342.4306,-26.863559458,116.693537735,325.6187,-2557859.4725,5087166.7825,-2864884.3651,-2.4935,-6.1624,0.0506
SB07-08,9,469558.2535,7028642.7966,342.4052,-26.863530830,116.693546099,325.5933,-2557860.8488,5087167.6695,-2864881.5238,-1.6623,-2.9902,0.0253
SB07-09,22,469555.5372,7028641.4798,342.4357,-26.863542660,116.693518723,325.6238,-2557858.1643,5087168.3868,-2864882.7069,-4.3829,-4.3010,0.0558
SB07-10,14,469555.8901,7028643.4275,342.4259,-26.863525083,116.693522323,325.6141,-2557858.8754,5087169.0046,-2864880.9651,-4.0252,-2.3534,0.0460
SB07-11,35,469553.2511,7028642.2576,342.4142,-26.863535588,116.693495728,325.6023,-2557856.2731,5087169.7126,-2864881.9982,-6.6682,-3.5174,0.0343
SB08-01,153,469551.8907,7028633.8296,342.3973,-26.863611652,116.693481828,325.5854,-2557853.3213,5087166.9170,-2864889.5093,-8.0495,-11.9458,0.0173
SB08-02,187,469550.0690,7028632.6751,342.3883,-26.863622036,116.693463461,325.5763,-2557851.4534,5087167.2652,-2864890.5317,-9.8748,-13.0964,0.0083
SB08-03,242,469550.2874,7028631.0172,342.3784,-26.863637009,116.693465620,325.5664,-2557851.3042,5087166.4911,-2864892.0073,-9.6603,-14.7555,-0.0017
SB08-04,208,469551.8959,7028630.2750,342.3568,-26.863643745,116.693481794,325.5447,-2557852.5801,5087165.4505,-2864892.6634,-8.0530,-15.5020,-0.0233
SB08-05,229,469553.0206,7028628.6342,342.3694,-26.863658584,116.693493076,325.5573,-2557853.2531,5087164.2930,-2864894.1359,-6.9317,-17.1462,-0.0107
SB08-06,174,469553.8114,7028631.9055,342.3945,-26.863629065,116.693501117,325.5825,-2557854.6411,5087165.2746,-2864891.2293,-6.1326,-13.8753,0.0144
SB08-07,140,469555.1114,7028633.0758,342.3952,-26.863618527,116.693514232,325.5832,-2557856.0429,5087165.1611,-2864890.1880,-4.8292,-12.7076,0.0152
SB08-08,85,469555.3479,7028635.0638,342.4063,-26.863600584,116.693516662,325.5943,-2557856.6666,5087165.8642,-2864888.4193,-4.5878,-10.7194,0.0263
SB08-09,119,469553.7076,7028634.3369,342.4029,-26.863607111,116.693500131,325.5909,-2557855.0507,5087166.3075,-2864889.0630,-6.2306,-11.4427,0.0229
SB08-10,98,469553.8744,7028636.0941,342.4077,-26.863591249,116.693501852,325.5957,-2557855.5623,5087166.9440,-2864887.4973,-6.0595,-9.6851,0.0277
SB09-01,38,469559.0101,7028638.3554,342.4250,-26.863570945,116.693553608,325.6130,-2557860.6211,5087165.5555,-2864885.4980,-0.9161,-7.4352,0.0450
SB09-02,51,469557.2526,7028637.8538,342.4291,-26.863575436,116.693535904,325.6171,-2557858.9499,5087166.1483,-2864885.9438,-2.6755,-7.9328,0.0491
SB09-03,72,469557.2690,7028636.0391,342.4217,-26.863591820,116.693536024,325.6097,-2557858.5890,5087165.4041,-2864887.5600,-2.6636,-9.7483,0.0417
SB09-04,93,469558.6661,7028634.0428,342.4308,-26.863609874,116.693550040,325.6189,-2557859.4311,5087163.9780,-2864889.3488,-1.2706,-11.7489,0.0508
SB09-05,59,469560.5706,7028637.1793,342.4075,-26.863581597,116.693569289,325.5956,-2557861.7668,5087164.3651,-2864886.5431,0.6423,-8.6156,0.0276
SB09-06,80,469561.8600,7028635.1980,342.4196,-26.863599514,116.693582221,325.6076,-2557862.5168,5087162.9958,-2864888.3196,1.9274,-10.6009,0.0396
SB09-07,67,469563.2652,7028636.3510,342.4198,-26.863589135,116.693596394,325.6079,-2557864.0088,5087162.8276,-2864887.2937,3.3360,-9.4508,0.0398
SB09-08,46,469562.2347,7028637.8505,342.4033,-26.863575574,116.693586057,325.5913,-2557863.3895,5087163.8826,-2864885.9458,2.3087,-7.9481,0.0233
SB09-09,25,469560.4669,7028639.4276,342.4140,-26.863561297,116.693568299,325.6021,-2557862.1382,5087165.3225,-2864884.5393,0.5439,-6.3661,0.0340
SB09-10,12,469560.6501,7028642.1951,342.4018,-26.863536314,116.693570211,325.5900,-2557862.8650,5087166.3451,-2864882.0643,0.7339,-3.5978,0.0219
SB09-11,17,469558.7546,7028641.0511,342.4196,-26.863546601,116.693551101,325.6077,-2557860.9440,5087166.7522,-2864883.0892,-1.1652,-4.7377,0.0397
SB10-01,161,469556.0573,7028631.6920,342.4143,-26.863631042,116.693523720,325.6023,-2557856.6114,5087164.1929,-2864891.4337,-3.8863,-14.0944,0.0343
SB10-02,195,469554.5636,7028630.2781,342.3972,-26.863643775,116.693508649,325.5851,-2557854.9801,5087164.2824,-2864892.6846,-5.3840,-15.5053,0.0171
SB10-03,250,469554.8424,7028627.0586,342.3422,-26.863672848,116.693511378,325.5302,-2557854.5464,5087162.8162,-2864895.5336,-5.1129,-18.7268,-0.0379
SB10-04,216,469556.7081,7028629.0033,342.4015,-26.863655332,116.693530206,325.5894,-2557856.6358,5087162.8065,-2864893.8289,-3.2417,-16.7859,0.0214
SB10-05,237,469559.3965,7028626.6727,342.4233,-26.863676432,116.693557214,325.6112,-2557858.5679,5087160.6743,-2864895.9245,-0.5578,-19.1239,0.0431
SB10-06,182,469557.9478,7028630.3277,342.4074,-26.863643401,116.693542718,325.5954,-2557858.0175,5087162.7864,-2864892.6523,-1.9983,-15.4639,0.0273
SB10-07,252,469559.9712,7028628.6865,342.3909,-26.863658263,116.693563048,325.5789,-2557859.4816,5087161.2008,-2864894.1139,0.0221,-17.1107,0.0108
SB10-08,148,469559.5716,7028631.0904,342.4093,-26.863636550,116.693559084,325.5972,-2557859.6254,5087162.3637,-2864891.9759,-0.3719,-14.7048,0.0292
SB10-09,114,469561.2254,7028633.4755,342.3896,-26.863615052,116.693575790,325.5776,-2557861.5844,5087162.5640,-2864889.8420,1.2883,-12.3226,0.0096
SB10-10,127,469557.7136,7028632.4949,342.4084,-26.863623829,116.693540414,325.5964,-2557858.2536,5087163.7656,-2864890.7181,-2.2273,-13.2952,0.0284
SB10-11,106,469556.8868,7028634.0490,342.4113,-26.863609779,116.693532128,325.5993,-2557857.8350,5087164.7663,-2864889.3306,-3.0508,-11.7383,0.0313
SB11-01,135,469563.1622,7028632.0037,342.4224,-26.863628383,116.693595252,325.6104,-2557863.0256,5087161.1249,-2864891.1745,3.2224,-13.7998,0.0424
SB11-02,169,469561.7944,7028630.7480,342.4171,-26.863639690,116.693581452,325.6050,-2557861.5439,5087161.2309,-2864892.2898,1.8511,-15.0526,0.0370
SB11-03,190,469564.5438,7028630.0633,342.4114,-26.863645933,116.693609113,325.5993,-2557863.8572,5087159.7122,-2864892.9043,4.6000,-15.7444,0.0313
SB11-04,224,469563.9269,7028627.6286,342.4046,-26.863667901,116.693602844,325.5925,-2557862.8037,5087159.0040,-2864895.0728,3.9769,-18.1786,0.0245
SB11-05,245,469565.6238,7028628.1089,342.3890,-26.863663601,116.693619938,325.5769,-2557864.4119,5087158.4207,-2864894.6407,5.6758,-17.7022,0.0089
SB11-06,211,469567.6324,7028629.9871,342.4120,-26.863646688,116.693640204,325.5999,-2557866.6009,5087158.2909,-2864892.9792,7.6897,-15.8280,0.0319
SB11-07,232,469569.6686,7028629.7577,342.4306,-26.863648803,116.693660696,325.6186,-2557868.3802,5087157.2963,-2864893.1968,9.7262,-16.0625,0.0505
SB11-08,156,469564.9337,7028631.8935,342.4340,-26.863629416,116.693613083,325.6220,-2557864.5902,5087160.2919,-2864891.2819,4.9945,-13.9143,0.0540
SB11-09,122,469565.3431,7028633.9860,342.4228,-26.863610533,116.693617255,325.6108,-2557865.3809,5087160.9414,-2864889.4102,5.4091,-11.8218,0.0427
SB11-10,101,469563.5942,7028634.5033,342.4276,-26.863605824,116.693599661,325.6157,-2557863.9266,5087161.9414,-2864888.9470,3.6607,-11.3001,0.0476
SB12-01,130,469569.1695,7028637.0830,342.4240,-26.863582655,116.693655850,325.6120,-2557869.4352,5087160.4665,-2864886.6551,9.2447,-8.7328,0.0440
SB12-02,109,469567.5197,7028635.2783,342.4038,-26.863598913,116.693639198,325.5918,-2557867.5829,5087160.4665,-2864888.2530,7.5898,-10.5342,0.0238
SB12-03,143,469567.1150,7028633.4755,342.4233,-26.863615181,116.693635080,325.6113,-2557866.8592,5087159.9382,-2864889.8700,7.1805,-12.3369,0.0433
SB12-04,164,469569.2816,7028634.6811,342.4179,-26.863604343,116.693656920,325.6059,-2557869.0399,5087159.4437,-2864888.7961,9.3510,-11.1359,0.0379
SB12-05,177,469567.3867,7028631.7343,342.4262,-26.863630908,116.693637773,325.6142,-2557866.7457,5087159.1167,-2864891.4258,7.4482,-14.0795,0.0462
SB12-06,198,469570.0560,7028631.5965,342.4124,-26.863632210,116.693664641,325.6004,-2557869.0965,5087157.8480,-2864891.5483,10.1183,-14.2238,0.0324
SB12-07,219,469571.4509,7028632.8145,342.3869,-26.863621243,116.693678713,325.5749,-2557870.5823,5087157.6900,-2864890.4527,11.5167,-13.0086,0.0068
SB12-08,253,469571.4123,7028630.1892,342.3993,-26.863644945,116.693678261,325.5872,-2557870.0140,5087156.6598,-2864892.8012,11.4718,-15.6349,0.0192
SB12-09,240,469574.2688,7028633.7365,342.3675,-26.863612980,116.693707103,325.5555,-2557873.2811,5087156.7768,-2864889.6271,14.3381,-12.0930,-0.0126
SB12-10,185,469572.3167,7028634.5714,342.3872,-26.863605400,116.693687471,325.5752,-2557871.7164,5087158.0080,-2864888.8867,12.3872,-11.2530,0.0072
SB12-11,96,469568.5896,7028638.6816,342.4407,-26.863568208,116.693650051,325.6288,-2557869.2520,5087161.3850,-2864885.2346,8.6684,-7.1320,0.0608
SB13-01,104,469571.3735,7028642.3595,342.4107,-26.863535063,116.693678165,325.5988,-2557872.4817,5087161.5887,-2864881.9447,11.4624,-3.4593,0.0308
SB13-02,138,469572.1510,7028639.4248,342.4089,-26.863561576,116.693685921,325.5970,-2557872.5732,5087160.0550,-2864884.5646,12.2331,-6.3971,0.0289
SB13-03,151,469571.8380,7028637.1582,342.4052,-26.863582034,116.693682716,325.5932,-2557871.8270,5087159.2799,-2864886.5852,11.9146,-8.6640,0.0252
SB13-04,172,469573.3412,7028638.2062,342.4048,-26.863572605,116.693697873,325.5929,-2557873.3847,5087159.0248,-2864885.6530,13.4209,-7.6192,0.0249
SB13-05,206,469573.5905,7028635.8670,342.3992,-26.863593730,116.693700326,325.5873,-2557873.1251,5087157.9658,-2864887.7386,13.6646,-9.9599,0.0192
SB13-06,227,469575.4976,7028638.3488,342.3824,-26.863571364,116.693719584,325.5704,-2557875.3313,5087158.0931,-2864885.5202,15.5786,-7.4817,0.0024
SB13-07,193,469575.1988,7028640.1666,342.4218,-26.863554946,116.693716621,325.6099,-2557875.4533,5087158.9913,-2864883.9151,15.2841,-5.6624,0.0419
SB13-08,248,469578.4619,7028639.9752,342.4142,-26.863556745,116.693749465,325.6023,-2557878.3259,5087157.4385,-2864884.0895,18.5481,-5.8617,0.0342
SB13-09,214,469576.6516,7028641.7693,342.4174,-26.863540507,116.693731285,325.6055,-2557877.0783,5087158.9790,-2864882.4859,16.7414,-4.0625,0.0375
SB13-10,159,469574.4195,7028641.8792,342.4766,-26.863539466,116.693708817,325.6647,-2557875.1306,5087160.0758,-2864882.4096,14.5085,-3.9471,0.0966
SB13-11,125,469572.9879,7028642.9465,342.4006,-26.863529799,116.693694431,325.5888,-2557874.0403,5087161.0900,-2864881.4198,13.0789,-2.8759,0.0207
SB14-01,133,469573.3631,7028647.7839,342.4278,-26.863486132,116.693698327,325.6160,-2557875.3793,5087162.8912,-2864877.1156,13.4660,1.9627,0.0479
SB14-02,167,469576.1388,7028646.7890,342.3765,-26.863495174,116.693726245,325.5647,-2557877.6341,5087161.1994,-2864877.9863,16.2405,0.9607,-0.0034
SB14-03,112,469572.6688,7028646.1397,342.4280,-26.863500961,116.693691297,325.6161,-2557874.4216,5087162.5418,-2864878.5815,12.7674,0.3195,0.0481
SB14-04,146,469573.7781,7028644.5559,342.4091,-26.863515285,116.693702426,325.5972,-2557875.0799,5087161.3891,-2864879.9889,13.8733,-1.2677,0.0292
SB14-05,180,469575.6424,7028643.3001,342.4022,-26.863526664,116.693721163,325.5903,-2557876.4849,5087160.0381,-2864881.1106,15.7354,-2.5285,0.0223
SB14-06,201,469575.7386,7028644.9971,342.3985,-26.863511345,116.693722172,325.5866,-2557876.9176,5087160.6754,-2864879.5946,15.8358,-0.8311,0.0186
SB14-07,235,469577.7672,7028643.2083,342.4047,-26.863527539,116.693742551,325.5928,-2557878.3651,5087159.0461,-2864881.1982,17.8610,-2.6256,0.0247
SB14-08,256,469578.9160,7028646.7550,342.4109,-26.863495542,116.693754202,325.5991,-2557880.1218,5087159.9623,-2864878.0382,19.0188,0.9200,0.0310
SB14-09,222,469577.5831,7028647.9821,342.3804,-26.863484434,116.693740813,325.5686,-2557879.1707,5087161.0326,-2864876.9264,17.6883,2.1508,0.0006
SB14-10,243,469577.7899,7028649.7760,342.3920,-26.863468242,116.693742939,325.5802,-2557879.7283,5087161.6713,-2864875.3311,17.8995,3.9449,0.0121
SB14-11,188,469575.9102,7028649.2746,342.4078,-26.863472728,116.693724004,325.5960,-2557877.9526,5087162.3285,-2864875.7816,16.0178,3.4479,0.0280
SB15-01,20,469563.0015,7028641.3416,342.4231,-26.863544071,116.693593862,325.6112,-2557864.7989,5087164.9592,-2864882.8407,3.0843,-4.4574,0.0432
SB15-02,41,469565.7844,7028640.2215,342.4182,-26.863554244,116.693621849,325.6063,-2557867.0531,5087163.2508,-2864883.8441,5.8657,-5.5846,0.0383
SB15-03,33,469562.7609,7028639.4980,342.4007,-26.863560710,116.693591394,325.5888,-2557864.1966,5087164.3071,-2864884.4754,2.8391,-6.3012,0.0208
SB15-04,54,469564.6955,7028638.8980,342.4205,-26.863566170,116.693610856,325.6086,-2557865.8096,5087163.2099,-2864885.0240,4.7731,-6.9062,0.0405
SB15-05,88,469565.1347,7028636.0056,342.3858,-26.863592294,116.693615206,325.5739,-2557865.5944,5087161.8194,-2864887.5907,5.2055,-9.8009,0.0059
SB15-06,75,469566.9026,7028637.1992,342.4133,-26.863581556,116.693633032,325.6013,-2557867.4297,5087161.5258,-2864886.5416,6.9770,-8.6110,0.0333
SB15-07,117,469570.4083,7028638.8451,342.4007,-26.863566772,116.693668364,325.5888,-2557870.8942,5087160.5998,-2864885.0746,10.4883,-6.9729,0.0207
SB15-08,83,469569.5734,7028641.6793,342.4215,-26.863541165,116.693660028,325.6096,-2557870.7384,5087162.1341,-2864882.5528,9.6598,-4.1354,0.0416
SB15-09,62,469568.3399,7028640.5252,342.3976,-26.863551558,116.693647582,325.5857,-2557869.3900,5087162.2057,-2864883.5693,8.4230,-5.2870,0.0177
SB15-10,28,469564.8448,7028642.3812,342.4339,-26.863534725,116.693612443,325.6220,-2557866.6632,5087164.5564,-2864881.9217,4.9309,-3.4217,0.0540
SB16-01,44,469567.3920,7028646.8051,342.4241,-26.863494839,116.693638193,325.6122,-2557869.8427,5087165.1833,-2864877.9746,7.4899,0.9979,0.0442
SB16-02,23,469565.3244,7028645.5637,342.4407,-26.863506001,116.693617348,325.6289,-2557867.7476,5087165.6278,-2864879.0855,5.4184,-0.2390,0.0608
SB16-03,36,469566.4361,7028644.1833,342.4323,-26.863518489,116.693628506,325.6204,-2557868.4540,5087164.5643,-2864880.3161,6.5272,-1.6227,0.0524
SB16-04,57,469568.5828,7028645.4370,342.4433,-26.863507216,116.693650147,325.6315,-2557870.6334,5087164.1112,-2864879.2068,8.6779,-0.3736,0.0634
