#S9-3
#SB-Antenna,Easting,Northing,HAE,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z
SB04-10,474966.7893,7026781.0544,333.2376,-26.880449624,116.747954190,333.2376,-2562312.1654,5083985.8198,-2866557.2688
SB04-11,474967.1735,7026783.4093,333.2376,-26.880428369,116.747958105,333.2376,-2562312.9921,5083986.5957,-2866555.1680
SB05-01,474969.0836,7026779.4595,333.2376,-26.880464064,116.747977257,333.2376,-2562313.8867,5083984.1422,-2866558.6960
SB05-02,474966.1720,7026779.3853,333.2376,-26.880464682,116.747947940,333.2376,-2562311.2714,5083985.4256,-2866558.7571
SB05-03,474964.3871,7026780.1530,333.2376,-26.880457719,116.747929985,333.2376,-2562309.8352,5083986.5401,-2866558.0688
SB05-04,474964.5289,7026778.3327,333.2376,-26.880474156,116.747931376,333.2376,-2562309.5880,5083985.7425,-2866559.6934
SB05-05,474962.8059,7026776.1900,333.2376,-26.880493471,116.747913986,333.2376,-2562307.6094,5083985.6561,-2866561.6024
SB05-06,474964.1371,7026774.9117,333.2376,-26.880505036,116.747927362,333.2376,-2562308.5356,5083984.5405,-2866562.7455
SB05-07,474966.0514,7026776.8659,333.2376,-26.880487427,116.747946675,333.2376,-2562310.6463,5083984.4646,-2866561.0050
SB05-08,474967.5602,7026777.8769,333.2376,-26.880478326,116.747961887,333.2376,-2562312.2012,5083984.1915,-2866560.1055
SB05-09,474968.9997,7026775.1727,333.2376,-26.880502766,116.747976327,333.2376,-2562312.9314,5083982.4523,-2866562.5211
SB05-10,474969.0993,7026776.9486,333.2376,-26.880486735,116.747977365,333.2376,-2562313.3850,5083983.1231,-2866560.9366
SB06-01,474960.5960,7026793.8390,333.2376,-26.880334085,116.747892088,333.2376,-2562309.2602,5083993.7661,-2866545.8495
SB06-02,474962.6537,7026794.9583,333.2376,-26.880324016,116.747912829,333.2376,-2562311.3276,5083993.2890,-2866544.8543
SB06-03,474958.3437,7026794.4136,333.2376,-26.880328856,116.747869423,333.2376,-2562307.3670,5083995.0136,-2866545.3327
SB06-04,474955.5790,7026795.1465,333.2376,-26.880322189,116.747841602,333.2376,-2562305.0487,5083996.5560,-2866544.6738
SB06-05,474954.7448,7026793.6408,333.2376,-26.880335769,116.747833173,333.2376,-2562303.9945,5083996.3255,-2866546.0159
SB06-06,474957.9797,7026792.7141,333.2376,-26.880344194,116.747865725,333.2376,-2562306.6930,5083994.4928,-2866546.8486
SB06-07,474956.1729,7026792.0687,333.2376,-26.880349988,116.747847520,333.2376,-2562304.9470,5083995.0477,-2866547.4213
SB06-08,474955.6890,7026789.2769,333.2376,-26.880375186,116.747842592,333.2376,-2562303.9415,5083994.1408,-2866549.9117
SB06-09,474957.1878,7026788.4143,333.2376,-26.880383000,116.747857665,333.2376,-2562305.1028,5083993.1171,-2866550.6841
SB06-10,474957.6044,7026790.9228,333.2376,-26.880360360,116.747861910,333.2376,-2562305.9899,5083993.9402,-2866548.4464
SB06-11,474959.9666,7026792.1620,333.2376,-26.880349214,116.747885719,333.2376,-2562308.3539,5083993.3741,-2866547.3448
SB07-01,474959.6974,7026785.8842,333.2376,-26.880405890,116.747882882,333.2376,-2562306.8242,5083990.9654,-2866552.9463
SB07-02,474958.7235,7026787.3682,333.2376,-26.880392473,116.747873106,333.2376,-2562306.2593,5083992.0028,-2866551.6203
SB07-03,474957.9135,7026784.5990,333.2376,-26.880417461,116.747864895,333.2376,-2562304.9673,5083991.2520,-2866554.0900
SB07-04,474956.0142,7026786.5580,333.2376,-26.880399740,116.747845812,333.2376,-2562303.6736,5083992.8983,-2866552.3385
SB07-05,474953.9068,7026784.9508,333.2376,-26.880414213,116.747824562,333.2376,-2562301.4617,5083993.2011,-2866553.7689
SB07-06,474955.9468,7026783.5197,333.2376,-26.880427170,116.747845072,333.2376,-2562302.9894,5083991.7042,-2866555.0496
SB07-07,474955.0271,7026781.9435,333.2376,-26.880441385,116.747835781,333.2376,-2562301.8445,5083991.4837,-2866556.4545
SB07-08,474957.1201,7026779.4595,333.2376,-26.880463849,116.747856804,333.2376,-2562303.2034,5083989.5386,-2866558.6747
SB07-09,474957.6653,7026782.4416,333.2376,-26.880436935,116.747862353,333.2376,-2562304.3027,5083990.4945,-2866556.0147
SB07-10,474959.0005,7026780.9828,333.2376,-26.880450130,116.747875767,333.2376,-2562305.1954,5083989.3043,-2866557.3188
SB07-11,474959.5837,7026783.8341,333.2376,-26.880424397,116.747881696,333.2376,-2562306.3017,5083990.1904,-2866554.7755
SB08-01,474953.5402,7026789.8227,333.2376,-26.880370219,116.747820968,333.2376,-2562302.1348,5083995.3301,-2866549.4208
SB08-02,474953.6986,7026791.9716,333.2376,-26.880350821,116.747822606,333.2376,-2562302.7175,5083996.1246,-2866547.5036
SB08-03,474952.1542,7026792.7949,333.2376,-26.880343360,116.747807072,333.2376,-2562301.5074,5083997.1531,-2866546.7662
SB08-04,474950.6388,7026791.8942,333.2376,-26.880351465,116.747791797,333.2376,-2562299.9693,5083997.4736,-2866547.5672
SB08-05,474948.7012,7026791.9329,333.2376,-26.880351080,116.747772290,333.2376,-2562298.2470,5083998.3632,-2866547.5293
SB08-06,474950.8743,7026789.4276,333.2376,-26.880373738,116.747794119,333.2376,-2562299.6730,5083996.3733,-2866549.7686
SB08-07,474951.0941,7026787.6465,333.2376,-26.880389824,116.747796296,333.2376,-2562299.5035,5083995.5563,-2866551.3584
SB08-08,474952.5787,7026786.3165,333.2376,-26.880401858,116.747811217,333.2376,-2562300.5561,5083994.3506,-2866552.5479
SB08-09,474952.8977,7026788.0922,333.2376,-26.880385832,116.747814465,333.2376,-2562301.2057,5083994.9224,-2866550.9639
SB08-10,474954.2549,7026786.9159,333.2376,-26.880396476,116.747828106,333.2376,-2562302.1761,5083993.8361,-2866552.0160
SB09-01,474953.0628,7026781.4300,333.2376,-26.880445986,116.747815993,333.2376,-2562299.9850,5083992.1628,-2866556.9092
SB09-02,474953.6877,7026783.1700,333.2376,-26.880430287,116.747822319,333.2376,-2562300.9003,5083992.5823,-2866555.3576
SB09-03,474952.1927,7026784.1939,333.2376,-26.880421015,116.747807288,333.2376,-2562299.7756,5083993.6693,-2866554.4413
SB09-04,474949.7956,7026784.1955,333.2376,-26.880420958,116.747783153,333.2376,-2562297.6353,5083994.7512,-2866554.4356
SB09-05,474951.2446,7026780.8738,333.2376,-26.880450974,116.747797675,333.2376,-2562298.2471,5083992.7588,-2866557.4023
SB09-06,474948.8396,7026780.9470,333.2376,-26.880450270,116.747773462,333.2376,-2562296.1145,5083993.8731,-2866557.3327
SB09-07,474948.9781,7026779.1283,333.2376,-26.880466694,116.747774821,333.2376,-2562295.8647,5083993.0777,-2866558.9559
SB09-08,474950.7820,7026779.1108,333.2376,-26.880466884,116.747792983,333.2376,-2562297.4720,5083992.2569,-2866558.9747
SB09-09,474953.0888,7026779.6064,333.2376,-26.880462451,116.747816219,333.2376,-2562299.6337,5083991.4161,-2866558.5366
SB09-10,474955.2302,7026777.8589,333.2376,-26.880478267,116.747837744,333.2376,-2562301.1871,5083989.7459,-2866560.0997
SB09-11,474955.3845,7026780.0688,333.2376,-26.880458317,116.747839341,333.2376,-2562301.7787,5083990.5670,-2866558.1279
SB10-01,474949.3554,7026787.7345,333.2376,-26.880388998,116.747778792,333.2376,-2562297.9690,5083996.3760,-2866551.2768
SB10-02,474949.0854,7026789.7002,333.2376,-26.880371245,116.747776113,333.2376,-2562298.1316,5083997.2901,-2866549.5222
SB10-03,474946.3474,7026791.3938,333.2376,-26.880355905,116.747748579,333.2376,-2562296.0343,5083999.2077,-2866548.0061
SB10-04,474946.8163,7026788.7816,333.2376,-26.880379499,116.747753248,333.2376,-2562295.9166,5083997.9434,-2866550.3380
SB10-05,474943.3390,7026787.8865,333.2376,-26.880387517,116.747718220,333.2376,-2562292.6276,5083999.1511,-2866551.1305
SB10-06,474947.1764,7026786.9690,333.2376,-26.880395870,116.747756837,333.2376,-2562295.8659,5083997.0504,-2866551.9560
SB10-07,474944.6554,7026786.2510,333.2376,-26.880402308,116.747731441,333.2376,-2562293.4673,5083997.8982,-2866552.5923
SB10-08,474946.8487,7026785.1900,333.2376,-26.880411926,116.747753503,333.2376,-2562295.2080,5083996.4812,-2866553.5429
SB10-09,474947.8522,7026782.4604,333.2376,-26.880436589,116.747763551,333.2376,-2562295.5435,5083994.9285,-2866555.9805
SB10-10,474949.0832,7026785.8627,333.2376,-26.880405892,116.747776014,333.2376,-2562297.3416,5083995.7444,-2866552.9466
SB10-11,474950.8283,7026785.6725,333.2376,-26.880407641,116.747793580,333.2376,-2562298.8608,5083994.8806,-2866553.1194
SB11-01,474945.5009,7026781.7569,333.2376,-26.880442898,116.747739864,333.2376,-2562293.2994,5083995.7055,-2866556.6041
SB11-02,474945.2498,7026783.5515,333.2376,-26.880426691,116.747737371,333.2376,-2562293.4437,5083996.5421,-2866555.0022
SB11-03,474943.1282,7026781.7642,333.2376,-26.880442790,116.747715974,333.2376,-2562291.1821,5083996.7787,-2866556.5934
SB11-04,474941.5021,7026783.7089,333.2376,-26.880425203,116.747699641,333.2376,-2562290.1294,5083998.2960,-2866554.8551
SB11-05,474940.9039,7026781.9729,333.2376,-26.880440865,116.747693584,333.2376,-2562289.2388,5083997.8661,-2866556.4032
SB11-06,474941.2745,7026779.2821,333.2376,-26.880465167,116.747697261,333.2376,-2562289.0171,5083996.6145,-2866558.8050
SB11-07,474939.8594,7026777.8251,333.2376,-26.880478296,116.747682984,333.2376,-2562287.4542,5083996.6655,-2866560.1026
SB11-08,474944.3803,7026780.3798,333.2376,-26.880455311,116.747728553,333.2376,-2562292.0159,5083995.6560,-2866557.8309
SB11-09,474945.8332,7026778.8307,333.2376,-26.880469324,116.747743151,333.2376,-2562292.9953,5083994.3762,-2866559.2159
SB11-10,474947.2811,7026779.9366,333.2376,-26.880459365,116.747757751,333.2376,-2562294.5153,5083994.1689,-2866558.2315
SB12-01,474946.1188,7026773.9131,333.2376,-26.880513728,116.747745928,333.2376,-2562292.2404,5083992.2655,-2866563.6046
SB12-02,474945.6340,7026776.2762,333.2376,-26.880492384,116.747741094,333.2376,-2562292.2928,5083993.4366,-2866561.4950
SB12-03,474944.3993,7026777.6459,333.2376,-26.880479995,116.747728690,333.2376,-2562291.4715,5083994.5456,-2866560.2705
SB12-04,474944.1146,7026775.2079,333.2376,-26.880502002,116.747725775,333.2376,-2562290.7166,5083993.6914,-2866562.4455
SB12-05,474942.8351,7026778.4389,333.2376,-26.880472807,116.747712957,333.2376,-2562290.2375,5083995.5707,-2866559.5601
SB12-06,474941.1664,7026776.3519,333.2376,-26.880491620,116.747696114,333.2376,-2562288.3188,5083995.4823,-2866561.4195
SB12-07,474941.3512,7026774.5351,333.2376,-26.880508026,116.747697938,333.2376,-2562288.1107,5083994.6667,-2866563.0410
SB12-08,474939.2347,7026776.1114,333.2376,-26.880493757,116.747676660,333.2376,-2562286.5444,5083996.2567,-2866561.6307
SB12-09,474940.4146,7026771.7134,333.2376,-26.880533486,116.747688451,333.2376,-2562286.6949,5083993.9519,-2866565.5573
SB12-10,474942.2512,7026772.7901,333.2376,-26.880523798,116.747706965,333.2376,-2562288.5561,5083993.5574,-2866564.5998
SB12-11,474947.7828,7026773.3627,333.2376,-26.880518727,116.747762670,333.2376,-2562293.6133,5083991.2931,-2866564.0986
SB13-01,474949.1241,7026769.0478,333.2376,-26.880557710,116.747776089,333.2376,-2562293.9250,5083988.9490,-2866567.9514
SB13-02,474946.3335,7026770.1327,333.2376,-26.880547864,116.747748014,333.2376,-2562291.6558,5083990.6450,-2866566.9784
SB13-03,474944.6423,7026771.6792,333.2376,-26.880533871,116.747731016,333.2376,-2562290.4631,5083992.0312,-2866565.5954
SB13-04,474944.6158,7026769.8881,333.2376,-26.880550042,116.747730714,333.2376,-2562290.0717,5083991.3212,-2866567.1936
SB13-05,474942.5616,7026771.0257,333.2376,-26.880539734,116.747710054,333.2376,-2562288.4709,5083992.7063,-2866566.1748
SB13-06,474943.4853,7026768.0342,333.2376,-26.880566760,116.747719295,333.2376,-2562288.6815,5083991.0840,-2866568.8459
SB13-07,474945.1026,7026767.2310,333.2376,-26.880574041,116.747735562,333.2376,-2562289.9607,5083990.0307,-2866569.5655
SB13-08,474943.0676,7026764.6568,333.2376,-26.880597246,116.747715022,333.2376,-2562287.6149,5083989.9111,-2866571.8590
SB13-09,474945.5735,7026765.1005,333.2376,-26.880593285,116.747740260,333.2376,-2562289.9437,5083988.9597,-2866571.4675
SB13-10,474946.9574,7026766.8632,333.2376,-26.880577394,116.747754230,333.2376,-2562291.5416,5083989.0459,-2866569.8970
SB13-11,474948.6778,7026767.3580,333.2376,-26.880572958,116.747771561,333.2376,-2562293.1794,5083988.4693,-2866569.4585
SB14-01,474952.3928,7026764.2800,333.2376,-26.880600815,116.747808904,333.2376,-2562295.8648,5083985.5530,-2866572.2118
SB14-02,474949.9772,7026762.6049,333.2376,-26.880615896,116.747784548,333.2376,-2562293.3637,5083985.9675,-2866573.7022
SB14-03,474951.4655,7026765.7771,333.2376,-26.880587281,116.747799598,333.2376,-2562295.3442,5083986.5747,-2866570.8741
SB14-04,474949.5457,7026765.7922,333.2376,-26.880587111,116.747780268,333.2376,-2562293.6329,5083987.4467,-2866570.8573
SB14-05,474947.4329,7026765.0570,333.2376,-26.880593711,116.747758981,333.2376,-2562291.5952,5083988.1034,-2866571.5096
SB14-06,474948.7351,7026763.9230,333.2376,-26.880603973,116.747772069,333.2376,-2562292.5252,5083987.0590,-2866572.5238
SB14-07,474946.1281,7026763.3790,333.2376,-26.880608837,116.747745810,333.2376,-2562290.0855,5083988.0157,-2866573.0046
SB14-08,474948.3210,7026760.3418,333.2376,-26.880636299,116.747767828,333.2376,-2562291.4200,5083985.8025,-2866575.7188
SB14-09,474950.0712,7026760.7390,333.2376,-26.880632744,116.747785458,333.2376,-2562293.0645,5083985.1730,-2866575.3674
SB14-10,474951.4121,7026759.5167,333.2376,-26.880643803,116.747798934,333.2376,-2562294.0109,5083984.0756,-2866576.4605
SB14-11,474952.1239,7026761.3306,333.2376,-26.880627440,116.747806137,333.2376,-2562295.0189,5083984.4856,-2866574.8432
SB15-01,474953.1760,7026776.4418,333.2376,-26.880491024,116.747817033,333.2376,-2562299.0617,5083990.1014,-2866561.3606
SB15-02,474950.6453,7026774.8252,333.2376,-26.880505575,116.747791520,333.2376,-2562296.4698,5083990.5913,-2866562.7987
SB15-03,474951.8597,7026777.6759,333.2376,-26.880479859,116.747803804,333.2376,-2562298.1397,5083991.1925,-2866560.2571
SB15-04,474950.2082,7026776.5320,333.2376,-26.880490156,116.747787153,333.2376,-2562296.4300,5083991.4764,-2866561.2748
SB15-05,474947.6347,7026777.8328,333.2376,-26.880478366,116.747761269,333.2376,-2562294.3990,5083993.1615,-2866560.1095
SB15-06,474947.5691,7026775.6920,333.2376,-26.880497694,116.747760565,333.2376,-2562293.9008,5083992.3282,-2866562.0198
SB15-07,474946.8357,7026771.8410,333.2376,-26.880532450,116.747753104,333.2376,-2562292.4551,5083991.1070,-2866565.4549
SB15-08,474949.6175,7026770.8680,333.2376,-26.880541284,116.747781093,333.2376,-2562294.7394,5083989.4601,-2866566.3280
SB15-09,474949.4220,7026772.6154,333.2376,-26.880525504,116.747779159,333.2376,-2562294.9236,5083990.2525,-2866564.7684
SB15-10,474952.9349,7026774.3381,333.2376,-26.880510014,116.747814563,333.2376,-2562298.4144,5083989.3623,-2866563.2374
SB16-01,474955.0458,7026769.6895,333.2376,-26.880552022,116.747835723,333.2376,-2562299.3447,5083986.5366,-2866567.3893
SB16-02,474955.2867,7026772.0956,333.2376,-26.880530303,116.747838197,333.2376,-2562300.0540,5083987.3976,-2866565.2427
SB16-03,474953.5115,7026772.0031,333.2376,-26.880531106,116.747820322,333.2376,-2562298.4498,5083988.1611,-2866565.3221
SB16-04,474953.2835,7026769.5251,333.2376,-26.880553475,116.747817977,333.2376,-2562297.7373,5083987.2652,-2866567.5329
SB16-05,474951.2475,7026772.7226,333.2376,-26.880524569,116.747797541,333.2376,-2562296.5758,5083989.4723,-2866564.6760
SB16-06,474951.4431,7026770.6668,333.2376,-26.880543134,116.747799470,333.2376,-2562296.3283,5083988.5555,-2866566.5109
SB16-07,474950.4980,7026767.3198,333.2376,-26.880573336,116.747789887,333.2376,-2562294.7970,5083987.6329,-2866569.4958
SB16-08,474953.2018,7026767.7115,333.2376,-26.880569848,116.747817118,333.2376,-2562297.2919,5083986.5711,-2866569.1511
SB16-09,474953.8986,7026765.2237,333.2376,-26.880592321,116.747824084,333.2376,-2562297.4033,5083985.2541,-2866571.3723
SB16-10,474955.5354,7026767.3079,333.2376,-26.880573533,116.747840605,333.2376,-2562299.2929,5083985.3559,-2866569.5154
SB16-11,474955.6671,7026765.4740,333.2376,-26.880590094,116.747841895,333.2376,-2562299.0339,5083984.5573,-2866571.1521
SB17-01,474958.6285,7026760.8124,333.2376,-26.880632235,116.747871617,333.2376,-2562300.7211,5083981.3427,-2866575.3171
SB17-02,474957.6025,7026763.5306,333.2376,-26.880607675,116.747861342,333.2376,-2562300.3631,5083982.9010,-2866572.8898
SB17-03,474957.0635,7026761.8046,333.2376,-26.880623249,116.747855881,333.2376,-2562299.5273,5083982.4485,-2866574.4290
SB17-04,474955.4257,7026763.6595,333.2376,-26.880606472,116.747839428,333.2376,-2562298.4457,5083983.9349,-2866572.7708
SB17-05,474953.3468,7026762.6199,333.2376,-26.880615820,116.747818476,333.2376,-2562296.3758,5083984.4536,-2866573.6948
SB17-06,474955.0522,7026761.8493,333.2376,-26.880622809,116.747835631,333.2376,-2562297.7405,5083983.3738,-2866574.3855
SB17-07,474953.8268,7026759.8739,333.2376,-26.880640622,116.747823254,333.2376,-2562296.2405,5083983.1303,-2866576.1461
SB17-08,474955.0741,7026758.5616,333.2376,-26.880652493,116.747835785,333.2376,-2562297.0848,5083982.0389,-2866577.3193
SB17-09,474956.5518,7026759.6579,333.2376,-26.880642621,116.747850685,333.2376,-2562298.6295,5083981.8142,-2866576.3436
SB17-10,474958.6554,7026757.0168,333.2376,-26.880666505,116.747871812,333.2376,-2562299.9656,5083979.8008,-2866578.7042
SB18-01,474959.8489,7026776.1018,333.2376,-26.880494214,116.747884211,333.2376,-2562304.9507,5083986.9544,-2866561.6758
SB18-02,474959.9636,7026779.4425,333.2376,-26.880464054,116.747885433,333.2376,-2562305.7392,5083988.2491,-2866558.6950
SB18-03,474958.4972,7026778.3318,333.2376,-26.880474056,116.747870647,333.2376,-2562304.2016,5083988.4629,-2866559.6835
SB18-04,474957.0850,7026777.2110,333.2376,-26.880484150,116.747856405,333.2376,-2562302.7103,5083988.6482,-2866560.6812
SB18-05,474955.6344,7026775.4938,333.2376,-26.880499628,116.747841766,333.2376,-2562301.0623,5083988.6104,-2866562.2109
SB18-06,474957.5390,7026775.3388,333.2376,-26.880501061,116.747860939,333.2376,-2562302.7313,5083987.6888,-2866562.3526
SB18-07,474954.5919,7026773.7068,333.2376,-26.880515743,116.747831234,333.2376,-2562299.7644,5083988.3604,-2866563.8037
SB18-08,474956.9190,7026772.8785,333.2376,-26.880523264,116.747854647,333.2376,-2562301.6723,5083986.9769,-2866564.5470
SB18-09,474959.5400,7026774.3661,333.2376,-26.880509879,116.747881066,333.2376,-2562304.3184,5083986.3942,-2866563.2241
SB18-10,474961.8178,7026774.6590,333.2376,-26.880507276,116.747904006,333.2376,-2562306.4126,5083985.4848,-2866562.9668
SB18-11,474961.8419,7026777.6492,333.2376,-26.880480278,116.747904309,333.2376,-2562307.0482,5083986.6791,-2866560.2985
SB19-01,474960.6737,7026772.9619,333.2376,-26.880522578,116.747892453,333.2376,-2562305.0424,5083985.3169,-2866564.4792
SB19-02,474961.1362,7026770.8665,333.2376,-26.880541505,116.747897068,333.2376,-2562305.0251,5083984.2637,-2866566.3499
SB19-03,474958.6032,7026770.4692,333.2376,-26.880545046,116.747871556,333.2376,-2562302.6816,5083985.2462,-2866566.6999
SB19-04,474956.7722,7026770.7324,333.2376,-26.880542637,116.747853127,333.2376,-2562301.1006,5083986.1781,-2866566.4618
SB19-05,474959.8695,7026768.5490,333.2376,-26.880562406,116.747884268,333.2376,-2562303.4181,5083983.9011,-2866568.4156
SB19-06,474958.2313,7026767.7723,333.2376,-26.880569389,116.747867757,333.2376,-2562301.7956,5083984.3270,-2866569.1058
SB19-07,474958.6496,7026766.0363,333.2376,-26.880585070,116.747871934,333.2376,-2562301.8127,5083983.4387,-2866570.6556
SB19-08,474960.9091,7026766.9919,333.2376,-26.880576483,116.747894703,333.2376,-2562304.0266,5083982.8046,-2866569.8069
SB19-09,474960.4477,7026764.6456,333.2376,-26.880597659,116.747890011,333.2376,-2562303.1328,5083982.0670,-2866571.8998
SB19-10,474962.6741,7026766.8098,333.2376,-26.880578159,116.747912471,333.2376,-2562305.5654,5083981.9350,-2866569.9725
SB19-11,474964.2595,7026765.9907,333.2376,-26.880585583,116.747928416,333.2376,-2562306.8129,5083980.8898,-2866570.7063
SB20-01,474964.0928,7026761.5488,333.2376,-26.880625684,116.747926649,333.2376,-2562305.7519,5083979.1748,-2866574.6697
SB20-02,474964.4233,7026763.2686,333.2376,-26.880610163,116.747930012,333.2376,-2562306.4002,5083979.7188,-2866573.1357
SB20-03,474962.3171,7026764.7634,333.2376,-26.880596629,116.747908835,333.2376,-2562304.8264,5083981.2713,-2866571.7980
SB20-04,474961.8808,7026762.7000,333.2376,-26.880615251,116.747904401,333.2376,-2562304.0130,5083980.6365,-2866573.6385
SB20-05,474959.5228,7026762.4020,333.2376,-26.880617899,116.747880654,333.2376,-2562301.8462,5083981.5800,-2866573.9002
SB20-06,474960.6593,7026760.0566,333.2376,-26.880639095,116.747892050,333.2376,-2562302.3794,5083980.1221,-2866575.9952
SB20-07,474958.8882,7026759.0080,333.2376,-26.880648531,116.747874196,333.2376,-2562300.5825,5083980.4983,-2866576.9278
SB20-08,474961.1002,7026757.8568,333.2376,-26.880658964,116.747896445,333.2376,-2562302.3214,5083979.0366,-2866577.9589
SB20-09,474962.6573,7026760.1201,333.2376,-26.880638558,116.747912167,333.2376,-2562304.1766,5083979.2464,-2866575.9421
SB20-10,474966.3682,7026759.4565,333.2376,-26.880644615,116.747949517,333.2376,-2562307.3541,5083977.3051,-2866576.5408
