#S8-5
#SB-Antenna,Easting,Northing,HAE,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z
SB08-10,473156.0767,7029550.9268,330.3376,-26.855407686,116.729782706,330.3376,-2561262.5234,5085915.9298,-2864080.6711
SB09-01,473150.5078,7029551.6362,330.3376,-26.855401173,116.729726664,330.3376,-2561257.6953,5085918.7262,-2864080.0274
SB09-02,473152.2956,7029551.1653,330.3376,-26.855405459,116.729744650,330.3376,-2561259.1954,5085917.7306,-2864080.4510
SB09-03,473153.1854,7029552.7438,330.3376,-26.855391224,116.729753641,330.3376,-2561260.3139,5085917.9651,-2864079.0438
SB09-04,473152.9780,7029555.1320,330.3376,-26.855369658,116.729751604,330.3376,-2561260.6187,5085919.0202,-2864076.9118
SB09-05,473149.7953,7029553.3990,330.3376,-26.855385243,116.729719529,330.3376,-2561257.4206,5085919.7573,-2864078.4525
SB09-06,473149.6586,7029555.8013,330.3376,-26.855363552,116.729718205,330.3376,-2561257.7914,5085920.7863,-2864076.3082
SB09-07,473147.8588,7029555.5047,330.3376,-26.855366194,116.729700082,330.3376,-2561256.1233,5085921.4783,-2864076.5694
SB09-08,473147.9987,7029553.7062,330.3376,-26.855382435,116.729701451,330.3376,-2561255.8791,5085920.6910,-2864078.1750
SB09-09,473148.6934,7029551.4513,330.3376,-26.855402807,116.729708396,330.3376,-2561256.0369,5085919.4698,-2864080.1889
SB09-10,473147.1392,7029549.1658,330.3376,-26.855423413,116.729692702,330.3376,-2561254.1800,5085919.2501,-2864082.2259
SB09-11,473149.3542,7029549.2047,330.3376,-26.855423104,116.729714999,330.3376,-2561256.1661,5085918.2672,-2864082.1953
SB10-01,473156.4652,7029555.8789,330.3376,-26.855362981,116.729786722,330.3376,-2561263.8863,5085917.7489,-2864076.2518
SB10-02,473158.3999,7029556.3192,330.3376,-26.855359043,116.729806207,330.3376,-2561265.7046,5085917.0539,-2864075.8625
SB10-03,473159.8484,7029559.1945,330.3376,-26.855333112,116.729820850,330.3376,-2561267.5882,5085917.5587,-2864073.2990
SB10-04,473157.2870,7029558.4997,330.3376,-26.855339335,116.729795051,330.3376,-2561265.1580,5085918.4337,-2864073.9143
SB10-05,473156.0923,7029561.8857,330.3376,-26.855308741,116.729783098,330.3376,-2561264.7858,5085920.3358,-2864070.8898
SB10-06,473155.5127,7029557.9830,330.3376,-26.855343966,116.729777180,330.3376,-2561263.4674,5085919.0255,-2864074.3721
SB10-07,473154.5777,7029560.4318,330.3376,-26.855321839,116.729767820,330.3376,-2561263.1348,5085920.4332,-2864072.1846
SB10-08,473153.7119,7029558.1543,330.3376,-26.855342384,116.729759057,330.3376,-2561261.8943,5085919.9064,-2864074.2157
SB10-09,473151.0801,7029556.9168,330.3376,-26.855353507,116.729732538,330.3376,-2561259.2899,5085920.5946,-2864075.3152
SB10-10,473154.5768,7029555.9869,330.3376,-26.855361970,116.729767716,330.3376,-2561262.2220,5085918.6437,-2864076.1518
SB10-11,473154.5394,7029554.2320,330.3376,-26.855377814,116.729767303,330.3376,-2561261.8286,5085917.9538,-2864077.7182
SB11-01,473150.1744,7029559.1978,330.3376,-26.855332896,116.729723470,330.3376,-2561258.9490,5085921.9215,-2864073.2776
SB11-02,473151.9403,7029559.6044,330.3376,-26.855329258,116.729741254,330.3376,-2561260.6096,5085921.2891,-2864072.9181
SB11-03,473149.9748,7029561.5621,330.3376,-26.855311545,116.729721512,330.3376,-2561259.2559,5085922.9635,-2864071.1670
SB11-04,473151.7704,7029563.3515,330.3376,-26.855295423,116.729739625,330.3376,-2561261.2267,5085922.8746,-2864069.5733
SB11-05,473149.9889,7029563.7961,330.3376,-26.855291375,116.729721702,330.3376,-2561259.7268,5085923.8567,-2864069.1731
SB11-06,473147.3406,7029563.1924,330.3376,-26.855296775,116.729695030,330.3376,-2561257.2378,5085924.8076,-2864069.7068
SB11-07,473145.7658,7029564.4751,330.3376,-26.855285163,116.729679206,330.3376,-2561256.0945,5085926.0341,-2864068.5590
SB11-08,473148.7049,7029560.1942,330.3376,-26.855323871,116.729708699,330.3376,-2561257.8410,5085922.9852,-2864072.3855
SB11-09,473147.2883,7029558.6117,330.3376,-26.855338132,116.729694405,330.3376,-2561256.2512,5085922.9866,-2864073.7953
SB11-10,473148.5162,7029557.2657,330.3376,-26.855350308,116.729706737,330.3376,-2561257.0717,5085921.8910,-2864074.9990
SB12-01,473142.4143,7029557.8986,330.3376,-26.855344476,116.729645328,330.3376,-2561251.7519,5085924.8969,-2864074.4224
SB12-02,473144.7261,7029558.5875,330.3376,-26.855338300,116.729668614,330.3376,-2561253.9579,5085924.1320,-2864073.8119
SB12-03,473145.9830,7029559.9369,330.3376,-26.855326141,116.729681295,330.3376,-2561255.3574,5085924.1087,-2864072.6099
SB12-04,473143.5295,7029560.0080,330.3376,-26.855325452,116.729656599,330.3376,-2561253.1807,5085925.2435,-2864072.5418
SB12-05,473146.6367,7029561.5643,330.3376,-26.855311461,116.729687910,330.3376,-2561256.2751,5085924.4693,-2864071.1587
SB12-06,473144.4122,7029563.0447,330.3376,-26.855298052,116.729665550,330.3376,-2561254.5921,5085926.0684,-2864069.8331
SB12-07,473142.6184,7029562.7023,330.3376,-26.855301109,116.729647486,330.3376,-2561252.9199,5085926.7392,-2864070.1353
SB12-08,473144.0042,7029564.9481,330.3376,-26.855280859,116.729661483,330.3376,-2561254.6183,5085927.0188,-2864068.1335
SB12-09,473139.7258,7029563.3894,330.3376,-26.855294850,116.729618383,330.3376,-2561250.4774,5085928.3200,-2864069.5166
SB12-10,473140.9585,7029561.6536,330.3376,-26.855310545,116.729630754,330.3376,-2561251.2222,5085927.0653,-2864071.0682
SB12-11,473142.0110,7029556.1930,330.3376,-26.855359868,116.729641232,330.3376,-2561251.0418,5085924.3918,-2864075.9440
SB13-01,473137.8294,7029554.4807,330.3376,-26.855375247,116.729599102,330.3376,-2561246.9559,5085925.5876,-2864077.4644
SB13-02,473138.6670,7029557.3552,330.3376,-26.855349310,116.729607595,330.3376,-2561248.2937,5085926.3675,-2864074.9003
SB13-03,473140.0602,7029559.1749,330.3376,-26.855332908,116.729621658,330.3376,-2561249.9113,5085926.4721,-2864073.2789
SB13-04,473138.2736,7029559.0451,330.3376,-26.855334045,116.729603671,330.3376,-2561248.2891,5085927.2253,-2864073.3913
SB13-05,473139.2278,7029561.1907,330.3376,-26.855314692,116.729613323,330.3376,-2561249.5815,5085927.6591,-2864071.4781
SB13-06,473136.3282,7029560.0097,330.3376,-26.855325298,116.729584110,330.3376,-2561246.7496,5085928.4908,-2864072.5266
SB13-07,473135.6690,7029558.3286,330.3376,-26.855340464,116.729577438,330.3376,-2561245.8160,5085928.1110,-2864074.0258
SB13-08,473132.9272,7029560.1314,330.3376,-26.855324134,116.729549878,330.3376,-2561243.7372,5085930.0731,-2864072.4115
SB13-09,473133.5876,7029557.6738,330.3376,-26.855346336,116.729556473,330.3376,-2561243.8227,5085928.7857,-2864074.6063
SB13-10,473135.4643,7029556.4487,330.3376,-26.855357433,116.729575337,330.3376,-2561245.2474,5085927.4463,-2864075.7033
SB13-11,473136.1072,7029554.7781,330.3376,-26.855372529,116.729581773,330.3376,-2561245.4788,5085926.4838,-2864077.1957
SB14-01,473133.3646,7029550.8089,330.3376,-26.855408313,116.729554080,330.3376,-2561242.2150,5085926.1219,-2864080.7331
SB14-02,473131.4854,7029553.0694,330.3376,-26.855387867,116.729535212,330.3376,-2561241.0005,5085927.8794,-2864078.7120
SB14-03,473134.7753,7029551.8631,330.3376,-26.855398821,116.729568303,330.3376,-2561243.6912,5085925.9104,-2864079.7948
SB14-04,473134.6230,7029553.7770,330.3376,-26.855381539,116.729566811,330.3376,-2561243.9478,5085926.7498,-2864078.0863
SB14-05,473133.7064,7029555.8177,330.3376,-26.855363096,116.729557629,330.3376,-2561243.5480,5085927.9848,-2864076.2632
SB14-06,473132.6902,7029554.4216,330.3376,-26.855375682,116.729547369,330.3376,-2561242.3539,5085927.8807,-2864077.5073
SB14-07,473131.9211,7029556.9712,330.3376,-26.855352647,116.729539682,330.3376,-2561242.1902,5085929.2542,-2864075.2302
SB14-08,473129.0865,7029554.5220,330.3376,-26.855374705,116.729511096,330.3376,-2561239.1561,5085929.5458,-2864077.4108
SB14-09,473129.6348,7029552.8130,330.3376,-26.855390146,116.729516578,330.3376,-2561239.2951,5085928.6105,-2864078.9372
SB14-10,473128.5341,7029551.3708,330.3376,-26.855403147,116.729505467,330.3376,-2561238.0161,5085928.5259,-2864080.2224
SB14-11,473130.4030,7029550.8198,330.3376,-26.855408157,116.729524269,330.3376,-2561239.5722,5085927.4615,-2864080.7177
SB15-01,473145.5485,7029551.0887,330.3376,-26.855406021,116.729676731,330.3376,-2561253.1538,5085920.7416,-2864080.5066
SB15-02,473143.7174,7029553.4688,330.3376,-26.855384496,116.729658350,330.3376,-2561252.0069,5085922.5256,-2864078.3787
SB15-03,473146.6631,7029552.5075,330.3376,-26.855393232,116.729687981,330.3376,-2561254.4404,5085920.8104,-2864079.2423
SB15-04,473145.3797,7029554.0531,330.3376,-26.855379253,116.729675095,330.3376,-2561253.6113,5085922.0114,-2864077.8604
SB15-05,473146.4512,7029556.7301,330.3376,-26.855355104,116.729685939,330.3376,-2561255.1176,5085922.6063,-2864075.4731
SB15-06,473144.3128,7029556.6089,330.3376,-26.855356157,116.729664411,330.3376,-2561253.1828,5085923.5216,-2864075.5772
SB15-07,473140.4125,7029557.0038,330.3376,-26.855352516,116.729625159,330.3376,-2561249.7806,5085925.4390,-2864075.2173
SB15-08,473139.6857,7029554.1479,330.3376,-26.855378288,116.729617781,330.3376,-2561248.5455,5085924.6166,-2864077.7650
SB15-09,473141.4094,7029554.4949,330.3376,-26.855375188,116.729635140,330.3376,-2561250.1561,5085923.9793,-2864077.4585
SB15-10,473143.4317,7029551.1455,330.3376,-26.855405467,116.729655425,330.3376,-2561251.2750,5085921.7188,-2864080.4518
SB16-01,473138.9848,7029548.6375,330.3376,-26.855428025,116.729610607,330.3376,-2561246.7889,5085922.7137,-2864082.6818
SB16-02,473141.4027,7029548.6072,330.3376,-26.855428345,116.729634946,330.3376,-2561248.9421,5085921.6114,-2864082.7135
SB16-03,473141.1559,7029550.3676,330.3376,-26.855412447,116.729632499,330.3376,-2561249.0828,5085922.4316,-2864081.1418
SB16-04,473138.6675,7029550.3787,330.3376,-26.855412298,116.729607450,330.3376,-2561246.8627,5085923.5579,-2864081.1271
SB16-05,473141.6753,7029552.6857,330.3376,-26.855391527,116.729637777,330.3376,-2561250.0224,5085923.1309,-2864079.0738
SB16-06,473139.6443,7029552.3116,330.3376,-26.855394866,116.729617325,330.3376,-2561248.1318,5085923.8959,-2864079.4038
SB16-07,473136.2277,7029552.9615,330.3376,-26.855388933,116.729582947,330.3376,-2561245.2137,5085925.6979,-2864078.8173
SB16-08,473136.8536,7029550.3021,330.3376,-26.855412956,116.729589190,330.3376,-2561245.2270,5085924.3448,-2864081.1921
SB16-09,473134.4361,7029549.3911,330.3376,-26.855421134,116.729564835,330.3376,-2561242.8810,5085925.0679,-2864082.0006
SB16-10,473136.6550,7029547.9422,330.3376,-26.855434258,116.729587140,330.3376,-2561244.5654,5085923.4841,-2864083.2980
SB16-11,473134.8395,7029547.6511,330.3376,-26.855436851,116.729568859,330.3376,-2561242.8843,5085924.1854,-2864083.5543
SB17-01,473130.4537,7029544.2948,330.3376,-26.855467071,116.729524639,330.3376,-2561238.2787,5085924.8111,-2864086.5417
SB17-02,473133.0721,7029545.5538,330.3376,-26.855455754,116.729551023,330.3376,-2561240.8755,5085924.1376,-2864085.4230
SB17-03,473131.3057,7029545.9402,330.3376,-26.855452231,116.729533251,330.3376,-2561239.3773,5085925.0896,-2864085.0747
SB17-04,473133.0109,7029547.7335,330.3376,-26.855436073,116.729550453,330.3376,-2561241.2681,5085925.0429,-2864083.4774
SB17-05,473131.7941,7029549.7139,330.3376,-26.855418169,116.729538247,330.3376,-2561240.5877,5085926.3890,-2864081.7075
SB17-06,473131.1750,7029547.9478,330.3376,-26.855434103,116.729531978,330.3376,-2561239.6724,5085925.9569,-2864083.2826
SB17-07,473129.1003,7029548.9963,330.3376,-26.855424596,116.729511116,330.3376,-2561238.0346,5085927.3145,-2864082.3428
SB17-08,473127.9017,7029547.6395,330.3376,-26.855436823,116.729499022,330.3376,-2561236.6858,5085927.3085,-2864083.5516
SB17-09,473129.1226,7029546.2629,330.3376,-26.855449275,116.729511282,330.3376,-2561237.4937,5085926.2037,-2864084.7825
SB17-10,473126.6749,7029543.9372,330.3376,-26.855470226,116.729486593,330.3376,-2561234.8305,5085926.3707,-2864086.8537
SB18-01,473145.7913,7029544.4116,330.3376,-26.855466311,116.729679032,330.3376,-2561252.0007,5085917.9433,-2864086.4667
SB18-02,473149.1293,7029544.5884,330.3376,-26.855464779,116.729712637,330.3376,-2561255.0182,5085916.5096,-2864086.3151
SB18-03,473147.8950,7029545.9524,330.3376,-26.855452440,116.729700241,330.3376,-2561254.1956,5085917.6154,-2864085.0954
SB18-04,473146.6554,7029547.2616,330.3376,-26.855440595,116.729687791,330.3376,-2561253.3572,5085918.7014,-2864083.9245
SB18-05,473144.8183,7029548.5570,330.3376,-26.855428865,116.729669326,330.3376,-2561251.9822,5085920.0513,-2864082.7648
SB18-06,473144.8299,7029546.6461,330.3376,-26.855446117,116.729669403,330.3376,-2561251.6006,5085919.2766,-2864084.4704
SB18-07,473142.9472,7029549.4398,330.3376,-26.855420858,116.729650511,330.3376,-2561250.4923,5085921.2503,-2864081.9733
SB18-08,473142.3249,7029547.0494,330.3376,-26.855442428,116.729644195,330.3376,-2561249.4460,5085920.5684,-2864084.1057
SB18-09,473144.0353,7029544.5680,330.3376,-26.855464865,116.729661359,330.3376,-2561250.4645,5085918.7980,-2864086.3237
SB18-10,473144.5256,7029542.3244,330.3376,-26.855485131,116.729666247,330.3376,-2561250.4421,5085917.6735,-2864088.3271
SB18-11,473147.5066,7029542.5610,330.3376,-26.855483053,116.729696258,330.3376,-2561253.1529,5085916.4248,-2864088.1216
SB19-01,473142.7352,7029543.3162,330.3376,-26.855476142,116.729648245,330.3376,-2561249.0465,5085918.8801,-2864087.4385
SB19-02,473140.6881,7029542.6728,330.3376,-26.855481912,116.729627625,330.3376,-2561247.0863,5085919.5439,-2864088.0088
SB19-03,473140.0716,7029545.1616,330.3376,-26.855459429,116.729621473,330.3376,-2561247.0463,5085920.8240,-2864085.7863
SB19-04,473140.1742,7029547.0085,330.3376,-26.855442756,116.729622545,330.3376,-2561247.5169,5085921.5215,-2864084.1380
SB19-05,473138.2690,7029543.7327,330.3376,-26.855472296,116.729603297,330.3376,-2561245.1433,5085921.0613,-2864087.0582
SB19-06,473137.3525,7029545.2971,330.3376,-26.855458154,116.729594105,330.3376,-2561244.6457,5085922.1044,-2864085.6602
SB19-07,473135.6596,7029544.7291,330.3376,-26.855463250,116.729577051,330.3376,-2561243.0172,5085922.6390,-2864086.1640
SB19-08,473136.8085,7029542.5614,330.3376,-26.855482843,116.729588570,330.3376,-2561243.5985,5085921.2481,-2864088.1009
SB19-09,473134.4309,7029542.8165,330.3376,-26.855480494,116.729564642,330.3376,-2561241.5274,5085922.4228,-2864087.8687
SB19-10,473136.7809,7029540.7872,330.3376,-26.855498861,116.729588254,330.3376,-2561243.2099,5085920.5461,-2864089.6844
SB19-11,473136.1031,7029539.1365,330.3376,-26.855513751,116.729581396,330.3376,-2561242.2658,5085920.1870,-2864091.1564
SB20-01,473131.6636,7029538.9154,330.3376,-26.855515662,116.729536702,330.3376,-2561238.2555,5085922.0994,-2864091.3453
SB20-02,473133.4056,7029538.7360,330.3376,-26.855517316,116.729554234,330.3376,-2561239.7745,5085921.2418,-2864091.5087
SB20-03,473134.7112,7029540.9645,330.3376,-26.855497220,116.729567424,330.3376,-2561241.3978,5085921.5506,-2864089.5222
SB20-04,473132.6176,7029541.2193,330.3376,-26.855494879,116.729546355,330.3376,-2561239.5803,5085922.5971,-2864089.2908
SB20-05,473132.1153,7029543.5424,330.3376,-26.855473896,116.729541348,330.3376,-2561239.6083,5085923.7590,-2864087.2164
SB20-06,473129.8778,7029542.2058,330.3376,-26.855485920,116.729518797,330.3376,-2561237.3358,5085924.2295,-2864088.4051
SB20-07,473128.6788,7029543.8787,330.3376,-26.855470793,116.729506764,330.3376,-2561236.6082,5085925.4437,-2864086.9097
SB20-08,473127.7248,7029541.5748,330.3376,-26.855491576,116.729497111,330.3376,-2561235.2835,5085924.9461,-2864088.9642
SB20-09,473130.1152,7029540.2209,330.3376,-26.855503845,116.729521144,330.3376,-2561237.1405,5085923.3232,-2864090.1771
SB20-10,473129.7776,7029536.4663,330.3376,-26.855537739,116.729517665,330.3376,-2561236.0686,5085921.9635,-2864093.5277
