#S10-3
#Lat: -26.863673278
#Lon: 116.694387546
#HAE: 325.5725
#Datum: WGS84
#Epoch: 2024.2
#SB-Antenna,EEP,Easting,Northing,AHD,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z,E,N,U
SB16-05,49,469638.1823,7028619.8793,342.3576,-26.863739484,116.694350173,325.5454,-2557927.5281,5087122.4007,-2864902.1274,-3.7141,-7.3361,-0.0271
SB16-06,70,469639.6189,7028618.3381,342.3909,-26.863753430,116.694364598,325.5787,-2557928.5085,5087121.1594,-2864903.5210,-2.2805,-8.8814,0.0062
SB16-07,91,469640.8705,7028615.0925,342.3680,-26.863782761,116.694377119,325.5557,-2557928.9512,5087119.2699,-2864906.4100,-1.0362,-12.1315,-0.0168
SB16-08,78,469642.7573,7028617.0318,342.3804,-26.863765293,116.694396160,325.5681,-2557931.0397,5087119.2112,-2864904.6889,0.8561,-10.1959,-0.0043
SB16-09,99,469644.8965,7028615.4962,342.3750,-26.863779204,116.694417657,325.5627,-2557932.6333,5087117.6249,-2864906.0615,2.9925,-11.7373,-0.0098
SB16-10,65,469644.9487,7028618.1959,342.3668,-26.863754831,116.694418249,325.5545,-2557933.2308,5087118.6822,-2864903.6485,3.0513,-9.0366,-0.0180
SB16-11,86,469646.1199,7028616.7541,342.3902,-26.863767873,116.694430005,325.5779,-2557933.9905,5087117.5926,-2864904.9483,4.2195,-10.4818,0.0054
SB17-01,162,469651.2055,7028614.8713,342.3840,-26.863784983,116.694481154,325.5717,-2557938.1446,5087114.5388,-2864906.6369,9.3027,-12.3777,-0.0007
SB17-02,107,469648.8213,7028616.4345,342.3813,-26.863770818,116.694457191,325.5690,-2557936.3346,5087116.2401,-2864905.2354,6.9213,-10.8081,-0.0034
SB17-03,141,469649.4566,7028614.7113,342.3699,-26.863786390,116.694463544,325.5576,-2557936.5438,5087115.2508,-2864906.7696,7.5527,-12.5336,-0.0149
SB17-04,120,469647.0269,7028615.1732,342.3859,-26.863782167,116.694439096,325.5736,-2557934.4745,5087116.5439,-2864906.3593,5.1230,-12.0656,0.0011
SB17-05,154,469645.9994,7028613.1056,342.3807,-26.863800812,116.694428703,325.5684,-2557933.1303,5087116.1697,-2864908.2000,4.0902,-14.1317,-0.0041
SB17-06,175,469647.8375,7028613.4897,342.3866,-26.863797384,116.694447216,325.5743,-2557934.8534,5087115.5012,-2864907.8638,5.9300,-13.7518,0.0018
SB17-07,209,469648.0454,7028611.1811,342.3966,-26.863818232,116.694449252,325.5843,-2557934.5693,5087114.4856,-2864909.9292,6.1324,-16.0619,0.0118
SB17-08,230,469649.8429,7028610.8960,342.4038,-26.863820845,116.694467341,325.5915,-2557936.1194,5087113.5669,-2864910.1907,7.9300,-16.3515,0.0190
SB17-09,196,469650.3603,7028612.6936,342.3912,-26.863804626,116.694472593,325.5789,-2557936.9455,5087114.0479,-2864908.5818,8.4519,-14.5543,0.0064
SB17-10,251,469653.6578,7028611.8517,342.4042,-26.863812300,116.694505768,325.5918,-2557939.7236,5087112.2339,-2864909.3461,11.7488,-15.4046,0.0193
SB18-01,3,469643.0316,7028627.7950,342.3591,-26.863668122,116.694399182,325.5470,-2557933.4853,5087123.4062,-2864895.0740,1.1564,0.5714,-0.0255
SB18-02,6,469641.1177,7028630.4977,342.3791,-26.863643678,116.694379981,325.5670,-2557932.3383,5087125.3729,-2864892.6669,-0.7518,3.2799,-0.0054
SB18-03,1,469640.5839,7028628.7305,342.3946,-26.863659623,116.694374564,325.5825,-2557931.5049,5087124.9138,-2864894.2499,-1.2901,1.5131,0.0100
SB18-04,4,469640.1446,7028626.9769,342.3840,-26.863675446,116.694370100,325.5719,-2557930.7484,5087124.3969,-2864895.8092,-1.7338,-0.2402,-0.0006
SB18-05,7,469640.0325,7028624.7135,342.3654,-26.863695879,116.694368916,325.5532,-2557930.1762,5087123.5208,-2864897.8206,-1.8514,-2.5043,-0.0192
SB18-06,2,469641.6939,7028625.7642,342.3827,-26.863686428,116.694385667,325.5706,-2557931.8830,5087123.2095,-2864896.8943,-0.1867,-1.4572,-0.0019
SB18-07,15,469640.3207,7028622.6991,342.3803,-26.863714072,116.694371769,325.5681,-2557930.0262,5087122.5914,-2864899.6257,-1.5679,-4.5203,-0.0044
SB18-08,10,469642.6754,7028623.4700,342.3973,-26.863707163,116.694395492,325.5851,-2557932.2947,5087121.8550,-2864898.9505,0.7897,-3.7547,0.0127
SB18-09,5,469643.8090,7028626.2049,342.3388,-26.863682495,116.694406969,325.5266,-2557933.8452,5087122.3994,-2864896.4856,1.9303,-1.0213,-0.0459
SB18-10,8,469645.4461,7028627.8186,342.3427,-26.863667961,116.694423489,325.5306,-2557935.6404,5087122.3152,-2864895.0507,3.5720,0.5891,-0.0419
SB18-11,11,469643.6792,7028630.2512,342.3827,-26.863645960,116.694405762,325.5706,-2557934.5774,5087124.1227,-2864892.8940,1.8103,3.0271,-0.0019
SB19-01,13,469645.5680,7028625.8068,342.3950,-26.863686128,116.694424668,325.5829,-2557935.3574,5087121.4916,-2864896.8701,3.6892,-1.4238,0.0104
SB19-02,26,469647.2507,7028624.3758,342.3813,-26.863699084,116.694441572,325.5691,-2557936.5614,5087120.1464,-2864898.1446,5.3691,-2.8595,-0.0033
SB19-03,18,469645.4357,7028622.5150,342.3927,-26.863715846,116.694423256,325.5806,-2557934.5627,5087120.2234,-2864899.8067,3.5489,-4.7168,0.0081
SB19-04,31,469643.7936,7028621.6053,342.4022,-26.863724023,116.694406703,325.5900,-2557932.9129,5087120.6041,-2864900.6193,1.9038,-5.6229,0.0175
SB19-05,39,469647.6260,7028621.7857,342.3544,-26.863722477,116.694445288,325.5422,-2557936.3543,5087118.9126,-2864900.4449,5.7384,-5.4516,-0.0302
SB19-06,52,469646.7946,7028620.1537,342.3388,-26.863737194,116.694436878,325.5266,-2557935.2703,5087118.6172,-2864901.8926,4.9026,-7.0824,-0.0459
SB19-07,73,469648.1931,7028619.0002,342.3711,-26.863747639,116.694450930,325.5589,-2557936.2959,5087117.5484,-2864902.9396,6.2990,-8.2397,-0.0136
SB19-08,60,469649.3902,7028621.1706,342.3938,-26.863728070,116.694463033,325.5816,-2557937.8198,5087117.9015,-2864901.0154,7.5019,-6.0713,0.0091
SB19-09,94,469650.4319,7028618.9979,342.4214,-26.863747709,116.694473466,325.6091,-2557938.3154,5087116.5792,-2864902.9692,8.5387,-8.2475,0.0366
SB19-10,81,469650.9112,7028622.0734,342.3926,-26.863719952,116.694478366,325.5804,-2557939.3633,5087117.5792,-2864900.2125,9.0257,-5.1718,0.0079
SB19-11,102,469652.6643,7028622.3838,342.3736,-26.863717187,116.694496022,325.5614,-2557940.9855,5087116.8995,-2864899.9306,10.7803,-4.8655,-0.0111
SB20-01,170,469655.2123,7028618.7248,342.3694,-26.863750278,116.694521584,325.5572,-2557942.5090,5087114.2747,-2864903.1997,13.3206,-8.5322,-0.0153
SB20-02,136,469654.4339,7028620.3098,342.3698,-26.863735951,116.694513786,325.5576,-2557942.1391,5087115.2640,-2864901.7837,12.5457,-6.9447,-0.0149
SB20-03,115,469651.8095,7028620.2178,342.3871,-26.863736725,116.694487364,325.5748,-2557939.7827,5087116.4228,-2864901.8680,9.9199,-7.0303,0.0024
SB20-04,149,469652.7350,7028618.3477,342.3723,-26.863753629,116.694496636,325.5601,-2557940.2198,5087115.2408,-2864903.5323,10.8413,-8.9035,-0.0124
SB20-05,128,469651.0573,7028616.6291,342.3850,-26.863769109,116.694479705,325.5728,-2557938.3735,5087115.3144,-2864905.0682,9.1588,-10.6187,0.0003
SB20-06,183,469653.3755,7028615.4802,342.3826,-26.863779533,116.694503014,325.5703,-2557940.2075,5087113.8055,-2864906.0975,11.4752,-11.7738,-0.0022
SB20-07,217,469652.6095,7028613.5691,342.3948,-26.863796771,116.694495257,325.5825,-2557939.1359,5087113.3904,-2864907.8069,10.7042,-13.6839,0.0100
SB20-08,238,469655.0591,7028613.9795,342.4051,-26.863793119,116.694519927,325.5928,-2557941.4126,5087112.4606,-2864907.4506,13.1559,-13.2792,0.0203
SB20-09,204,469654.9194,7028616.7092,342.3918,-26.863768470,116.694518586,325.5796,-2557941.8427,5087113.6125,-2864905.0081,13.0227,-10.5479,0.0071
SB20-10,225,469658.2878,7028618.4548,342.4028,-26.863752783,116.694552538,325.5905,-2557945.2144,5087112.8073,-2864903.4624,16.3968,-8.8097,0.0180
SB21-01,84,469652.3020,7028631.4216,342.3839,-26.863635580,116.694492594,325.5718,-2557942.5209,5087120.7114,-2864891.8685,10.4396,4.1772,-0.0006
SB21-02,63,469650.7679,7028629.8340,342.4070,-26.863649881,116.694477112,325.5949,-2557940.8339,5087120.7813,-2864893.2925,8.9010,2.5926,0.0224
SB21-03,50,469649.1099,7028631.3757,342.3859,-26.863635925,116.694460459,325.5739,-2557939.6608,5087122.1323,-2864891.9036,7.2461,4.1389,0.0014
SB21-04,42,469649.2218,7028628.6807,342.3885,-26.863660260,116.694461520,325.5764,-2557939.2086,5087120.9983,-2864894.3102,7.3515,1.4425,0.0039
SB21-05,21,469647.0468,7028626.7469,342.3708,-26.863677672,116.694439578,325.5586,-2557936.8617,5087121.1849,-2864896.0233,5.1709,-0.4869,-0.0138
SB21-06,34,469648.4808,7028625.6283,342.4015,-26.863687803,116.694453986,325.5894,-2557937.9254,5087120.1129,-2864897.0387,6.6028,-1.6095,0.0169
SB21-07,47,469649.1058,7028623.8998,342.3870,-26.863703422,116.694460237,325.5748,-2557938.1232,5087119.1236,-2864898.5760,7.2240,-3.3402,0.0023
SB21-08,55,469650.0657,7028626.5272,342.3848,-26.863679722,116.694469963,325.5726,-2557939.5190,5087119.7478,-2864896.2323,8.1906,-0.7140,0.0001
SB21-09,68,469650.8382,7028624.5248,342.3914,-26.863697817,116.694477691,325.5792,-2557939.8007,5087118.5986,-2864898.0239,8.9585,-2.7191,0.0067
SB21-10,76,469652.6688,7028627.6253,342.3909,-26.863669863,116.694496195,325.5788,-2557942.0723,5087119.0226,-2864895.2606,10.7975,0.3784,0.0063
SB21-11,97,469652.4626,7028629.5068,342.3959,-26.863652872,116.694494164,325.5838,-2557942.2762,5087119.8773,-2864893.5832,10.5957,2.2611,0.0113
SB22-01,199,469658.8119,7028625.9012,342.3877,-26.863685564,116.694557995,325.5755,-2557947.2049,5087115.5586,-2864896.8111,16.9391,-1.3614,0.0030
SB22-02,144,469656.4078,7028625.2328,342.3950,-26.863691546,116.694533776,325.5828,-2557944.9229,5087116.3781,-2864897.4057,14.5323,-2.0242,0.0103
SB22-03,110,469654.4361,7028626.8046,342.4152,-26.863677312,116.694513965,325.6030,-2557943.4923,5087117.9154,-2864896.0078,12.5635,-0.4470,0.0306
SB22-04,89,469653.6264,7028625.1557,342.4047,-26.863692181,116.694505775,325.5925,-2557942.4264,5087117.6075,-2864897.4729,11.7496,-2.0946,0.0200
SB22-05,123,469654.4468,7028623.6500,342.3969,-26.863705794,116.694513997,325.5847,-2557942.8470,5087116.6253,-2864898.8149,12.5666,-3.6030,0.0122
SB22-06,157,469656.3203,7028622.1124,342.3696,-26.863719717,116.694532820,325.5574,-2557944.1942,5087115.1403,-2864900.1789,14.4372,-5.1458,-0.0151
SB22-07,191,469656.7052,7028620.2788,342.3818,-26.863736280,116.694536650,325.5695,-2557944.1666,5087114.2381,-2864901.8216,14.8179,-6.9811,-0.0029
SB22-08,246,469658.9029,7028620.0936,342.3959,-26.863738000,116.694558770,325.5837,-2557946.0975,5087113.1849,-2864901.9980,17.0161,-7.1717,0.0112
SB22-09,212,469658.7672,7028622.3187,342.3900,-26.863717908,116.694557457,325.5778,-2557946.4305,5087114.1376,-2864900.0092,16.8857,-4.9453,0.0053
SB22-10,233,469659.8986,7028624.2762,342.4122,-26.863700259,116.694568894,325.6001,-2557947.8519,5087114.4342,-2864898.2747,18.0223,-2.9897,0.0276
SB22-11,178,469657.4015,7028623.5045,342.3976,-26.863707172,116.694543738,325.5854,-2557945.4570,5087115.2364,-2864898.9515,15.5223,-3.7557,0.0129
SB23-01,207,469658.5392,7028632.0943,342.4036,-26.863629643,116.694555399,325.5915,-2557948.2387,5087118.1888,-2864891.2905,16.6812,4.8351,0.0190
SB23-02,173,469656.8347,7028632.7899,342.3751,-26.863623325,116.694538257,325.5631,-2557946.8474,5087119.2140,-2864890.6532,14.9776,5.5352,-0.0094
SB23-03,118,469654.1333,7028630.8699,342.3976,-26.863640602,116.694511017,325.5855,-2557944.0492,5087119.6752,-2864892.3711,12.2705,3.6208,0.0130
SB23-04,152,469656.6654,7028630.0817,342.3871,-26.863647773,116.694536487,325.5750,-2557946.1451,5087118.2090,-2864893.0752,14.8017,2.8262,0.0025
SB23-05,131,469655.7648,7028627.9556,342.4146,-26.863666949,116.694527369,325.6024,-2557944.9152,5087117.7801,-2864894.9832,13.8956,0.7013,0.0300
SB23-06,186,469658.0500,7028628.8661,342.3996,-26.863658778,116.694550397,325.5874,-2557947.1375,5087117.1056,-2864894.1687,16.1840,1.6067,0.0150
SB23-07,165,469657.2653,7028626.9019,342.3779,-26.863676495,116.694542449,325.5658,-2557946.0247,5087116.6506,-2864895.9102,15.3942,-0.3565,-0.0067
SB23-08,220,469659.2681,7028627.6007,342.3908,-26.863670230,116.694562629,325.5787,-2557947.9624,5087116.0402,-2864895.2967,17.3996,0.3378,0.0062
SB23-09,254,469661.5705,7028626.1455,342.4173,-26.863683418,116.694585771,325.6051,-2557949.7311,5087114.4382,-2864896.6123,19.6995,-1.1235,0.0326
SB23-10,241,469660.8594,7028630.3210,342.3872,-26.863645703,116.694578714,325.5751,-2557949.9409,5087116.4164,-2864892.8706,18.9981,3.0555,0.0026
SB24-01,236,469654.9057,7028639.4447,342.3979,-26.863563199,116.694519000,325.5859,-2557946.4992,5087122.7816,-2864884.7201,13.0638,12.1975,0.0134
SB24-02,181,469654.6486,7028637.3049,342.3911,-26.863582513,116.694516360,325.5791,-2557945.8276,5087122.0301,-2864886.6262,12.8015,10.0574,0.0066
SB24-03,147,469652.6768,7028636.8552,342.3879,-26.863586530,116.694496500,325.5759,-2557943.9726,5087122.7345,-2864887.0218,10.8278,9.6123,0.0034
SB24-04,126,469652.9246,7028635.0153,342.3784,-26.863603148,116.694498949,325.5664,-2557943.8125,5087121.8742,-2864888.6602,11.0711,7.7709,-0.0061
SB24-05,105,469652.5533,7028633.1939,342.3905,-26.863619585,116.694495167,325.5785,-2557943.1118,5087121.3174,-2864890.2904,10.6953,5.9496,0.0060
SB24-06,139,469654.7883,7028632.4777,342.3790,-26.863626099,116.694517649,325.5670,-2557944.9568,5087120.0131,-2864890.9292,12.9296,5.2277,-0.0055
SB24-07,160,469655.2830,7028634.9280,342.3816,-26.863603987,116.694522689,325.5696,-2557945.9027,5087120.7794,-2864888.7445,13.4304,7.6780,-0.0029
SB24-08,194,469657.0192,7028634.6383,342.3866,-26.863606640,116.694540159,325.5745,-2557947.3961,5087119.8846,-2864889.0091,15.1666,7.3839,0.0020
SB24-09,228,469658.7836,7028634.2976,342.4089,-26.863609755,116.694557913,325.5969,-2557948.9114,5087118.9705,-2864889.3271,16.9310,7.0388,0.0244
SB24-10,249,469658.5113,7028636.4690,342.3622,-26.863590144,116.694555225,325.5502,-2557949.0951,5087119.9305,-2864887.3674,16.6639,9.2118,-0.0224
SB24-11,215,469656.4738,7028637.4025,342.3910,-26.863581672,116.694534736,325.5790,-2557947.4780,5087121.2473,-2864886.5430,14.6276,10.1506,0.0065
