#S10-6
#SB-Antenna,Easting,Northing,HAE,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z
SB07-01,469556.7297,7028686.2934,325.4376,-26.863140277,116.693530185,325.4376,-2557868.1579,5087185.7267,-2864842.8475
SB07-02,469558.3200,7028687.0819,325.4376,-26.863133192,116.693546214,325.4376,-2557869.7404,5087185.3280,-2864842.1472
SB07-03,469555.6681,7028688.2188,325.4376,-26.863122870,116.693519546,325.4376,-2557867.6047,5087186.9803,-2864841.1269
SB07-04,469557.8411,7028689.8690,325.4376,-26.863108018,116.693541461,325.4376,-2557869.8846,5087186.6663,-2864839.6588
SB07-05,469556.4987,7028692.1541,325.4376,-26.863087357,116.693528003,325.4376,-2557869.1544,5087188.1913,-2864837.6164
SB07-06,469554.8330,7028690.3009,325.4376,-26.863104053,116.693511189,325.4376,-2557867.2860,5087188.1951,-2864839.2668
SB07-07,469553.3786,7028691.4032,325.4376,-26.863094069,116.693496575,325.4376,-2557866.2130,5087189.2941,-2864838.2798
SB07-08,469550.6612,7028689.6238,325.4376,-26.863110075,116.693469176,325.4376,-2557863.4203,5087189.8013,-2864839.8620
SB07-09,469553.5562,7028688.7243,325.4376,-26.863118259,116.693498298,325.4376,-2557865.8218,5087188.1351,-2864840.6711
SB07-10,469551.9476,7028687.5741,325.4376,-26.863128609,116.693482076,325.4376,-2557864.1488,5087188.3963,-2864841.6942
SB07-11,469554.7081,7028686.6526,325.4376,-26.863136989,116.693509844,325.4376,-2557866.4257,5087186.7818,-2864842.5226
SB08-01,469561.3794,7028691.9328,325.4376,-26.863089462,116.693577131,325.4376,-2557873.4690,5087185.9040,-2864837.8244
SB08-02,469563.4937,7028691.5174,325.4376,-26.863093259,116.693598404,325.4376,-2557875.2725,5087184.7844,-2864838.1998
SB08-03,469564.4966,7028692.9518,325.4376,-26.863080330,116.693608535,325.4376,-2557876.4627,5087184.9104,-2864836.9218
SB08-04,469563.7844,7028694.5643,325.4376,-26.863065755,116.693601405,325.4376,-2557876.1575,5087185.8807,-2864835.4811
SB08-05,469564.0556,7028696.4832,325.4376,-26.863048436,116.693604182,325.4376,-2557876.7936,5087186.5315,-2864833.7691
SB08-06,469561.3075,7028694.6269,325.4376,-26.863065136,116.693576472,325.4376,-2557873.9577,5087187.0215,-2864835.4199
SB08-07,469559.5128,7028694.6226,325.4376,-26.863065136,116.693558405,325.4376,-2557872.3536,5087187.8281,-2864835.4198
SB08-08,469558.0141,7028693.3086,325.4376,-26.863076967,116.693543286,325.4376,-2557870.7451,5087187.9738,-2864836.5893
SB08-09,469559.7386,7028692.7785,325.4376,-26.863081790,116.693560634,325.4376,-2557872.1768,5087186.9836,-2864837.0661
SB08-10,469558.4078,7028691.5725,325.4376,-26.863092650,116.693547207,325.4376,-2557870.7405,5087187.0972,-2864838.1396
SB09-01,469553.1048,7028693.4150,325.4376,-26.863075899,116.693493868,325.4376,-2557866.3813,5087190.2278,-2864836.4838
SB09-02,469554.7572,7028692.5857,325.4376,-26.863083423,116.693510481,325.4376,-2557867.6872,5087189.1495,-2864837.2275
SB09-03,469555.9533,7028693.9467,325.4376,-26.863071160,116.693522556,325.4376,-2557869.0351,5087189.1590,-2864836.0154
SB09-04,469556.2428,7028696.3264,325.4376,-26.863049682,116.693525529,325.4376,-2557869.7821,5087189.9871,-2864833.8922
SB09-05,469552.7711,7028695.2869,325.4376,-26.863058991,116.693490554,325.4376,-2557866.4674,5087191.1321,-2864834.8124
SB09-06,469553.1327,7028697.6657,325.4376,-26.863037522,116.693494252,325.4376,-2557867.2786,5087191.9274,-2864832.6902
SB09-07,469551.3105,7028697.7467,325.4376,-26.863036751,116.693475911,325.4376,-2557865.6674,5087192.7807,-2864832.6140
SB09-08,469551.0765,7028695.9580,325.4376,-26.863052895,116.693473511,325.4376,-2557865.0913,5087192.1656,-2864834.2099
SB09-09,469551.2913,7028693.6083,325.4376,-26.863074114,116.693475616,325.4376,-2557864.8009,5087191.1224,-2864836.3074
SB09-10,469549.2993,7028691.6924,325.4376,-26.863091369,116.693455516,325.4376,-2557862.6282,5087191.2479,-2864838.0130
SB09-11,469551.4746,7028691.2737,325.4376,-26.863095197,116.693477405,325.4376,-2557864.4856,5087190.0995,-2864838.3913
SB10-01,469559.8091,7028696.3382,325.4376,-26.863049653,116.693561429,325.4376,-2557872.9703,5087188.3857,-2864833.8894
SB10-02,469561.7930,7028696.3701,325.4376,-26.863049409,116.693581402,325.4376,-2557874.7491,5087187.5050,-2864833.8652
SB10-03,469563.8033,7028698.8848,325.4376,-26.863026748,116.693601700,325.4376,-2557877.0610,5087187.6125,-2864831.6252
SB10-04,469561.1536,7028698.7331,325.4376,-26.863028059,116.693575023,325.4376,-2557874.6629,5087188.7448,-2864831.7548
SB10-05,469560.6828,7028702.2927,325.4376,-26.862995911,116.693570370,325.4376,-2557874.9729,5087190.3906,-2864828.5770
SB10-06,469559.3109,7028698.5934,325.4376,-26.863029281,116.693556470,325.4376,-2557872.9881,5087189.5184,-2864831.8756
SB10-07,469558.9010,7028701.1824,325.4376,-26.863005897,116.693552405,325.4376,-2557873.1532,5087190.7459,-2864829.5641
SB10-08,469557.5842,7028699.1324,325.4376,-26.863024376,116.693539100,325.4376,-2557871.5562,5087190.5132,-2864831.3908
SB10-09,469554.7538,7028698.4641,325.4376,-26.863030348,116.693510590,325.4376,-2557868.8906,5087191.5189,-2864831.9811
SB10-10,469557.9836,7028696.8332,325.4376,-26.863045143,116.693543064,325.4376,-2557871.4411,5087189.4073,-2864833.4436
SB10-11,469557.5851,7028695.1237,325.4376,-26.863060570,116.693539012,325.4376,-2557870.7343,5087188.8981,-2864834.9685
SB11-01,469554.3378,7028700.8829,325.4376,-26.863008501,116.693506462,325.4376,-2557869.0154,5087192.6804,-2864829.8215
SB11-02,469556.1496,7028700.9166,325.4376,-26.863008236,116.693524702,325.4376,-2557870.6409,5087191.8780,-2864829.7953
SB11-03,469554.6301,7028703.2376,325.4376,-26.862987248,116.693509462,325.4376,-2557869.7598,5087193.4973,-2864827.7206
SB11-04,469556.7561,7028704.6183,325.4376,-26.862974829,116.693530897,325.4376,-2557871.9423,5087193.0959,-2864826.4930
SB11-05,469555.1045,7028705.4206,325.4376,-26.862967548,116.693514291,325.4376,-2557870.6317,5087194.1629,-2864825.7733
SB11-06,469552.3887,7028705.3760,325.4376,-26.862967892,116.693486950,325.4376,-2557868.1964,5087195.3681,-2864825.8073
SB11-07,469551.1122,7028706.9559,325.4376,-26.862953600,116.693474139,325.4376,-2557867.3803,5087196.5794,-2864824.3946
SB11-08,469553.1054,7028702.1609,325.4376,-26.862996936,116.693494086,325.4376,-2557868.1767,5087193.7503,-2864828.6783
SB11-09,469551.3929,7028700.9045,325.4376,-26.863008242,116.693476816,325.4376,-2557866.3891,5087194.0155,-2864829.7959
SB11-10,469552.3169,7028699.3342,325.4376,-26.863022439,116.693486080,325.4376,-2557866.8923,5087192.9669,-2864831.1993
SB12-01,469546.4766,7028701.2118,325.4376,-26.863005360,116.693427333,325.4376,-2557862.0603,5087196.3535,-2864829.5110
SB12-02,469548.8808,7028701.4092,325.4376,-26.863003630,116.693451540,325.4376,-2557864.2486,5087195.3502,-2864829.3400
SB12-03,469550.3890,7028702.4704,325.4376,-26.862994082,116.693466749,325.4376,-2557865.8137,5087195.0984,-2864828.3962
SB12-04,469548.0029,7028703.0459,325.4376,-26.862988834,116.693442742,325.4376,-2557863.8002,5087196.4049,-2864827.8774
SB12-05,469551.3642,7028703.9280,325.4376,-26.862980943,116.693476601,325.4376,-2557866.9840,5087195.2463,-2864827.0974
SB12-06,469549.4928,7028705.8353,325.4376,-26.862963682,116.693457808,325.4376,-2557865.7036,5087196.8574,-2864825.3911
SB12-07,469547.6669,7028705.8702,325.4376,-26.862963327,116.693439429,325.4376,-2557864.0797,5087197.6938,-2864825.3561
SB12-08,469549.4860,7028707.7820,325.4376,-26.862946106,116.693457788,325.4376,-2557866.0971,5087197.6445,-2864823.6538
SB12-09,469544.9781,7028707.1390,325.4376,-26.862951813,116.693412392,325.4376,-2557861.9381,5087199.4159,-2864824.2179
SB12-10,469545.8264,7028705.1863,325.4376,-26.862969462,116.693420884,325.4376,-2557862.2952,5087198.2473,-2864825.9625
SB12-11,469545.7303,7028699.6260,325.4376,-26.863019662,116.693419782,325.4376,-2557861.0682,5087196.0509,-2864830.9247
SB13-01,469541.2855,7028698.8127,325.4376,-26.863026907,116.693375017,325.4376,-2557856.9306,5087197.7252,-2864831.6409
SB13-02,469542.6978,7028701.4528,325.4376,-26.863003101,116.693389298,325.4376,-2557858.7341,5087198.1526,-2864829.2878
SB13-03,469544.4363,7028702.9460,325.4376,-26.862989658,116.693406835,325.4376,-2557860.5936,5087197.9710,-2864827.9588
SB13-04,469542.6613,7028703.1875,325.4376,-26.862987439,116.693388973,325.4376,-2557859.0575,5087198.8677,-2864827.7395
SB13-05,469544.0375,7028705.0902,325.4376,-26.862970290,116.693402873,325.4376,-2557860.6774,5087199.0143,-2864826.0444
SB13-06,469540.9567,7028704.5325,325.4376,-26.862975258,116.693371846,325.4376,-2557857.8108,5087200.1772,-2864826.5354
SB13-07,469539.9650,7028703.0234,325.4376,-26.862988861,116.693361826,325.4376,-2557856.6152,5087200.0160,-2864827.8801
SB13-08,469537.6539,7028705.3529,325.4376,-26.862967779,116.693338617,325.4376,-2557855.0287,5087201.9952,-2864825.7961
SB13-09,469537.7933,7028702.8119,325.4376,-26.862990724,116.693339959,325.4376,-2557854.6318,5087200.9089,-2864828.0642
SB13-10,469539.3771,7028701.2262,325.4376,-26.863005075,116.693355863,325.4376,-2557855.7211,5087199.5569,-2864829.4828
SB13-11,469539.6616,7028699.4589,325.4376,-26.863021038,116.693358685,325.4376,-2557855.6126,5087198.7169,-2864831.0608
SB14-01,469536.1595,7028696.1405,325.4376,-26.863050922,116.693323349,325.4376,-2557851.8031,5087198.9576,-2864834.0148
SB14-02,469534.7868,7028698.7399,325.4376,-26.863027422,116.693309594,325.4376,-2557851.1103,5087200.6229,-2864831.6919
SB14-03,469537.7572,7028696.8812,325.4376,-26.863044269,116.693339451,325.4376,-2557853.3824,5087198.5363,-2864833.3571
SB14-04,469538.0029,7028698.7854,325.4376,-26.863027082,116.693341970,325.4376,-2557853.9926,5087199.1927,-2864831.6583
SB14-05,469537.5268,7028700.9712,325.4376,-26.863007337,116.693337231,325.4376,-2557854.0159,5087200.2875,-2864829.7064
SB14-06,469536.2446,7028699.8146,325.4376,-26.863017751,116.693324295,325.4376,-2557852.6331,5087200.3992,-2864830.7359
SB14-07,469536.0177,7028702.4681,325.4376,-26.862993789,116.693322076,325.4376,-2557852.9750,5087201.5701,-2864828.3672
SB14-08,469532.7391,7028700.6560,325.4376,-26.863010078,116.693289026,325.4376,-2557849.6742,5087202.3169,-2864829.9774
SB14-09,469532.9231,7028698.8707,325.4376,-26.863026201,116.693290835,325.4376,-2557849.4722,5087201.5149,-2864831.5711
SB14-10,469531.5486,7028697.6864,325.4376,-26.863036864,116.693276970,325.4376,-2557848.0013,5087201.6569,-2864832.6251
SB14-11,469533.2638,7028696.7619,325.4376,-26.863045248,116.693294214,325.4376,-2557849.3438,5087200.5120,-2864833.4540
SB15-01,469548.1392,7028693.9019,325.4376,-26.863071395,116.693443892,325.4376,-2557862.0453,5087192.6604,-2864836.0385
SB15-02,469546.8383,7028696.6085,325.4376,-26.863046929,116.693430862,325.4376,-2557861.4387,5087194.3365,-2864833.6201
SB15-03,469549.5224,7028695.0605,325.4376,-26.863060965,116.693457845,325.4376,-2557863.5188,5087192.5040,-2864835.0075
SB15-04,469548.5853,7028696.8374,325.4376,-26.863044901,116.693448454,325.4376,-2557863.0463,5087193.6419,-2864833.4196
SB15-05,469550.1859,7028699.2360,325.4376,-26.863023280,116.693464625,325.4376,-2557864.9684,5087193.8871,-2864831.2824
SB15-06,469548.0684,7028699.5583,325.4376,-26.863020324,116.693443316,325.4376,-2557863.1429,5087194.9706,-2864830.9902
SB15-07,469544.3334,7028700.7490,325.4376,-26.863009491,116.693405746,325.4376,-2557860.0508,5087197.1324,-2864829.9194
SB15-08,469543.0333,7028698.1043,325.4376,-26.863033341,116.693392594,325.4376,-2557858.3466,5087196.6527,-2864832.2770
SB15-09,469544.7915,7028698.0884,325.4376,-26.863033523,116.693410293,325.4376,-2557859.9140,5087195.8544,-2864832.2949
SB15-10,469546.0797,7028694.3940,325.4376,-26.863066906,116.693423171,325.4376,-2557860.3065,5087193.7862,-2864835.5949
SB16-01,469541.2112,7028692.8569,325.4376,-26.863080678,116.693374123,325.4376,-2557855.6419,5087195.3598,-2864836.9562
SB16-02,469543.5709,7028692.3287,325.4376,-26.863085499,116.693397865,325.4376,-2557857.6415,5087194.0842,-2864837.4327
SB16-03,469543.6923,7028694.1021,325.4376,-26.863069490,116.693399131,325.4376,-2557858.1139,5087194.7438,-2864835.8503
SB16-04,469541.2597,7028694.6261,325.4376,-26.863064706,116.693374655,325.4376,-2557856.0484,5087196.0505,-2864835.3773
SB16-05,469544.6786,7028696.2633,325.4376,-26.863049999,116.693409112,325.4376,-2557859.4386,5087195.1701,-2864833.9236
SB16-06,469542.6141,7028696.3161,325.4376,-26.863049477,116.693388331,325.4376,-2557857.6052,5087196.1212,-2864833.8720
SB16-07,469539.4050,7028697.6565,325.4376,-26.863037306,116.693356058,325.4376,-2557855.0134,5087198.1065,-2864832.6688
SB16-08,469539.4690,7028694.9251,325.4376,-26.863061967,116.693356636,325.4376,-2557854.5101,5087196.9775,-2864835.1066
SB16-09,469536.9156,7028694.5322,325.4376,-26.863065459,116.693330921,325.4376,-2557852.1484,5087197.9693,-2864835.4518
SB16-10,469538.7880,7028692.6569,325.4376,-26.863082431,116.693349725,325.4376,-2557853.4362,5087196.3706,-2864837.1294
SB16-11,469536.9516,7028692.7465,325.4376,-26.863081582,116.693331240,325.4376,-2557851.8140,5087197.2338,-2864837.0456
SB17-01,469531.9680,7028690.3666,325.4376,-26.863102960,116.693281013,325.4376,-2557846.8737,5087198.5197,-2864839.1588
SB17-02,469534.7897,7028691.0586,325.4376,-26.863096774,116.693309436,325.4376,-2557849.5364,5087197.5276,-2864838.5473
SB17-03,469533.1409,7028691.8010,325.4376,-26.863090035,116.693292856,325.4376,-2557848.2159,5087198.5692,-2864837.8811
SB17-04,469535.1792,7028693.2041,325.4376,-26.863077412,116.693313409,325.4376,-2557850.3247,5087198.2164,-2864836.6333
SB17-05,469534.3969,7028695.3929,325.4376,-26.863057633,116.693305587,325.4376,-2557850.0751,5087199.4503,-2864834.6782
SB17-06,469533.4270,7028693.7924,325.4376,-26.863072062,116.693295784,325.4376,-2557848.8801,5087199.2425,-2864836.1045
SB17-07,469531.6130,7028695.2462,325.4376,-26.863058896,116.693277559,325.4376,-2557847.5581,5087200.6450,-2864834.8031
SB17-08,469530.1605,7028694.1657,325.4376,-26.863068621,116.693262910,325.4376,-2557846.0387,5087200.8640,-2864835.7643
SB17-09,469531.0713,7028692.5670,325.4376,-26.863083075,116.693272040,325.4376,-2557846.5242,5087199.8099,-2864837.1931
SB17-10,469528.1966,7028690.7959,325.4376,-26.863099002,116.693243058,325.4376,-2557843.5927,5087200.3912,-2864838.7675
SB18-01,469547.0000,7028687.3182,325.4376,-26.863130812,116.693432264,325.4376,-2557859.6765,5087190.5216,-2864841.9119
SB18-02,469550.3027,7028686.8030,325.4376,-26.863135536,116.693465499,325.4376,-2557862.5212,5087188.8265,-2864842.3788
SB18-03,469549.3762,7028688.3922,325.4376,-26.863121167,116.693456210,325.4376,-2557862.0196,5087189.8840,-2864840.9585
SB18-04,469548.4332,7028689.9289,325.4376,-26.863107272,116.693446755,325.4376,-2557861.4926,5087190.9277,-2864839.5850
SB18-05,469546.9027,7028691.5752,325.4376,-26.863092375,116.693431387,325.4376,-2557860.4632,5087192.2801,-2864838.1124
SB18-06,469546.5201,7028689.7030,325.4376,-26.863109269,116.693427490,325.4376,-2557859.7372,5087191.6983,-2864839.7824
SB18-07,469545.2539,7028692.8248,325.4376,-26.863081056,116.693414820,325.4376,-2557859.2468,5087193.5261,-2864836.9936
SB18-08,469544.1520,7028690.6142,325.4376,-26.863100991,116.693403673,325.4376,-2557857.8087,5087193.1319,-2864838.9642
SB18-09,469545.3140,7028687.8334,325.4376,-26.863126123,116.693415303,325.4376,-2557858.2761,5087191.4885,-2864841.4484
SB18-10,469545.3311,7028685.5369,325.4376,-26.863146858,116.693415420,325.4376,-2557857.8201,5087190.5557,-2864843.4980
SB18-11,469548.2968,7028685.1537,325.4376,-26.863150382,116.693445265,325.4376,-2557860.3907,5087189.0657,-2864843.8464
SB19-01,469543.7837,7028686.8766,325.4376,-26.863134728,116.693399875,325.4376,-2557856.7127,5087191.7923,-2864842.2991
SB19-02,469541.6479,7028686.6692,325.4376,-26.863136555,116.693378369,325.4376,-2557854.7621,5087192.6707,-2864842.4796
SB19-03,469541.5579,7028689.2316,325.4376,-26.863113417,116.693377525,325.4376,-2557855.2076,5087193.7434,-2864840.1925
SB19-04,469542.0391,7028691.0177,325.4376,-26.863097302,116.693382413,325.4376,-2557856.0040,5087194.2461,-2864838.5995
SB19-05,469539.4994,7028688.2051,325.4376,-26.863122641,116.693356778,325.4376,-2557853.1580,5087194.2570,-2864841.1042
SB19-06,469538.9251,7028689.9248,325.4376,-26.863107101,116.693351039,325.4376,-2557852.9980,5087195.2083,-2864839.5681
SB19-07,469537.1515,7028689.7181,325.4376,-26.863108929,116.693333179,325.4376,-2557851.3711,5087195.9239,-2864839.7488
SB19-08,469537.8287,7028687.3602,325.4376,-26.863130233,116.693339939,325.4376,-2557851.4922,5087194.6691,-2864841.8546
SB19-09,469535.5548,7028688.1000,325.4376,-26.863123503,116.693317066,325.4376,-2557849.6127,5087195.9913,-2864841.1894
SB19-10,469537.4359,7028685.6297,325.4376,-26.863145847,116.693335942,325.4376,-2557850.7861,5087194.1491,-2864843.3982
SB19-11,469536.4322,7028684.1543,325.4376,-26.863159147,116.693325803,325.4376,-2557849.5867,5087194.0068,-2864844.7128
SB20-01,469532.0425,7028684.8534,325.4376,-26.863152739,116.693281630,325.4376,-2557845.8088,5087196.2654,-2864844.0794
SB20-02,469533.7101,7028684.3186,325.4376,-26.863157604,116.693298404,325.4376,-2557847.1887,5087195.2990,-2864844.5602
SB20-03,469535.4472,7028686.2300,325.4376,-26.863140384,116.693315937,325.4376,-2557849.1328,5087195.2865,-2864842.8581
SB20-04,469533.4511,7028686.9111,325.4376,-26.863134191,116.693295860,325.4376,-2557847.4894,5087196.4599,-2864842.2460
SB20-05,469533.4386,7028689.2878,325.4376,-26.863112733,116.693295792,325.4376,-2557847.9660,5087197.4228,-2864840.1248
SB20-06,469530.9736,7028688.4413,325.4376,-26.863120322,116.693270957,325.4376,-2557845.5903,5087198.1920,-2864840.8750
SB20-07,469530.1454,7028690.3255,325.4376,-26.863103292,116.693262665,325.4376,-2557845.2371,5087199.3240,-2864839.1915
SB20-08,469528.7368,7028688.2678,325.4376,-26.863121839,116.693248435,325.4376,-2557843.5564,5087199.1296,-2864841.0249
SB20-09,469530.7966,7028686.4501,325.4376,-26.863138295,116.693269126,325.4376,-2557845.0235,5087197.4697,-2864842.6516
SB20-10,469529.6921,7028682.8458,325.4376,-26.863170814,116.693257919,325.4376,-2557843.2970,5087196.5154,-2864845.8661
