#S9-5
#Lat: -26.880390359
#Lon: 116.748459202
#HAE: 333.3591
#Datum: WGS84
#Epoch: 2024.2
#SB-Antenna,EEP,Easting,Northing,AHD,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z,E,N,U
SB03-05,192,475023.9523,7026771.9145,350.2884,-26.880530973,116.748531176,333.4522,-2562361.6145,5083956.5478,-2866565.4058,7.1517,-15.5810,0.0931
SB03-06,158,475024.8176,7026775.7911,350.2879,-26.880495988,116.748539966,333.4518,-2562363.1831,5083957.7195,-2866561.9479,8.0251,-11.7045,0.0927
SB03-07,137,475022.1040,7026774.8203,350.2697,-26.880504704,116.748512626,333.4335,-2562360.5533,5083958.5377,-2866562.8011,5.3084,-12.6703,0.0744
SB03-08,124,475025.0578,7026777.7718,350.2585,-26.880478109,116.748542425,333.4224,-2562363.7927,5083958.3860,-2866560.1675,8.2694,-9.7233,0.0633
SB03-09,103,475022.7399,7026776.8057,350.2552,-26.880486790,116.748519068,333.4190,-2562361.5231,5083959.0395,-2866561.0241,5.9486,-10.6853,0.0600
SB03-10,116,475020.3582,7026775.5874,350.2641,-26.880497747,116.748495064,333.4279,-2562359.1496,5083959.6299,-2866562.1110,3.5634,-11.8994,0.0689
SB03-11,150,475019.2956,7026773.2927,350.2772,-26.880518446,116.748484319,333.4410,-2562357.7347,5083959.1948,-2866564.1627,2.4958,-14.1930,0.0819
SB04-01,74,475017.0525,7026776.9167,350.2874,-26.880485686,116.748461807,333.4512,-2562356.4800,5083961.6754,-2866560.9295,0.2589,-10.5629,0.0922
SB04-02,95,475018.4879,7026775.7372,350.2685,-26.880496361,116.748476235,333.4323,-2562357.5119,5083960.5375,-2866561.9760,1.6925,-11.7458,0.0733
SB04-03,82,475020.9639,7026777.4744,350.2506,-26.880480721,116.748501200,333.4145,-2562360.0726,5083960.1065,-2866560.4221,4.1731,-10.0128,0.0554
SB04-04,61,475019.4916,7026778.6004,350.2424,-26.880470529,116.748486399,333.4063,-2562358.9858,5083961.2179,-2866559.4111,2.7024,-8.8834,0.0472
SB04-05,48,475019.5432,7026780.4227,350.2183,-26.880454076,116.748486954,333.3822,-2562359.3964,5083961.9099,-2866557.7741,2.7576,-7.0603,0.0231
SB04-06,27,475018.9716,7026782.1917,350.2543,-26.880438094,116.748481234,333.4182,-2562359.2637,5083962.9094,-2866556.2108,2.1892,-5.2893,0.0591
SB04-07,40,475017.4757,7026779.2077,350.2750,-26.880465009,116.748466114,333.4389,-2562357.3234,5083962.3980,-2866558.8803,0.6868,-8.2717,0.0798
SB04-08,19,475016.7662,7026782.0837,350.2333,-26.880439030,116.748459028,333.3972,-2562357.2637,5083963.8439,-2866556.2938,-0.0173,-5.3931,0.0381
SB04-09,53,475015.7409,7026778.7273,350.2605,-26.880469315,116.748448637,333.4244,-2562355.6698,5083962.9754,-2866559.2994,-1.0498,-8.7489,0.0653
SB04-10,66,475013.9607,7026778.4903,350.2115,-26.880471423,116.748430709,333.3754,-2562354.0118,5083963.6438,-2866559.4855,-2.8312,-8.9825,0.0163
SB04-11,87,475015.1706,7026776.4962,350.2533,-26.880489449,116.748442851,333.4172,-2562354.6995,5083962.3276,-2866561.2860,-1.6247,-10.9799,0.0581
SB05-01,79,475011.1527,7026778.1194,350.2144,-26.880474722,116.748402430,333.3783,-2562351.4293,5083964.7632,-2866559.8128,-5.6412,-9.3480,0.0192
SB05-02,45,475013.2133,7026780.1181,350.2172,-26.880456713,116.748423216,333.3811,-2562353.6809,5083964.6416,-2866558.0342,-3.5757,-7.3525,0.0220
SB05-03,32,475015.0549,7026780.7565,350.2298,-26.880450982,116.748441771,333.3937,-2562355.4616,5083964.0782,-2866557.4735,-1.7320,-6.7175,0.0346
SB05-04,24,475013.7078,7026782.0385,350.2222,-26.880439383,116.748428234,333.3861,-2562354.5189,5083965.1964,-2866556.3237,-3.0772,-5.4323,0.0270
SB05-05,16,475013.5173,7026784.7487,350.2100,-26.880414910,116.748426370,333.3740,-2562354.9005,5083966.3651,-2866553.8994,-3.2624,-2.7204,0.0149
SB05-06,29,475011.6925,7026784.7928,350.1864,-26.880414479,116.748407998,333.3503,-2562353.2705,5083967.1871,-2866553.8461,-5.0879,-2.6727,-0.0087
SB05-07,37,475011.6433,7026782.0860,350.2000,-26.880438917,116.748407449,333.3639,-2562352.6762,5083966.1292,-2866556.2676,-5.1425,-5.3805,0.0048
SB05-08,58,475011.1846,7026780.3273,350.2099,-26.880454788,116.748402795,333.3737,-2562351.9093,5083965.6351,-2866557.8406,-5.6049,-7.1392,0.0147
SB05-09,71,475008.3084,7026781.2994,350.1874,-26.880445959,116.748373856,333.3513,-2562349.5315,5083967.3064,-2866556.9579,-8.4804,-6.1609,-0.0078
SB05-10,92,475009.4247,7026779.9663,350.2048,-26.880458016,116.748385068,333.3687,-2562350.2616,5083966.2794,-2866558.1574,-7.3663,-7.4969,0.0096
SB06-01,213,475027.0753,7026773.2504,350.3489,-26.880518968,116.748562647,333.5127,-2562364.7019,5083955.7256,-2866564.2467,10.2788,-14.2508,0.1536
SB06-02,247,475026.3635,7026770.9961,350.3383,-26.880539308,116.748555435,333.5021,-2562363.5991,5083955.1297,-2866566.2522,9.5622,-16.5046,0.1430
SB06-03,234,475029.1660,7026774.3265,350.3329,-26.880509289,116.748583718,333.4967,-2562366.7834,5083955.2035,-2866563.2829,12.3725,-13.1784,0.1376
SB06-04,255,475031.6717,7026775.6562,350.2965,-26.880497328,116.748608973,333.4603,-2562369.2794,5083954.5802,-2866562.0843,14.8820,-11.8530,0.1012
SB06-05,221,475031.2856,7026777.3147,350.3112,-26.880482348,116.748605119,333.4750,-2562369.2812,5083955.4345,-2866560.6103,14.4990,-10.1930,0.1159
SB06-06,200,475028.2631,7026775.8294,350.3368,-26.880495704,116.748574658,333.5007,-2562366.2875,5083956.2197,-2866561.9419,11.4723,-11.6729,0.1416
SB06-07,166,475029.1578,7026777.5591,350.3486,-26.880480103,116.748583701,333.5125,-2562367.4463,5083956.5226,-2866560.4053,12.3708,-9.9443,0.1534
SB06-08,132,475027.6284,7026779.9396,350.2922,-26.880458583,116.748568350,333.4561,-2562366.5468,5083958.1270,-2866558.2530,10.8455,-7.5597,0.0970
SB06-09,111,475025.9572,7026779.5766,350.3165,-26.880461830,116.748551516,333.4804,-2562364.9896,5083958.7539,-2866558.5848,9.1727,-7.9195,0.1213
SB06-10,145,475027.3401,7026777.4114,350.3155,-26.880481404,116.748565397,333.4794,-2562365.7795,5083957.2567,-2866560.5190,10.5520,-10.0884,0.1203
SB06-11,179,475026.3948,7026774.9637,350.2765,-26.880503486,116.748555830,333.4403,-2562364.4170,5083956.6655,-2866562.6839,9.6014,-12.5353,0.0812
SB07-01,69,475022.3841,7026779.7337,350.2479,-26.880460348,116.748515544,333.4118,-2562361.8037,5083960.3744,-2866558.4073,5.5984,-7.7552,0.0527
SB07-02,90,475024.1139,7026779.3089,350.2775,-26.880464214,116.748532952,333.4413,-2562363.2730,5083959.4464,-2866558.8029,7.3282,-8.1837,0.0823
SB07-03,56,475022.8368,7026781.8767,350.2474,-26.880441008,116.748520145,333.4113,-2562362.6478,5083961.0335,-2866556.4956,6.0555,-5.6122,0.0522
SB07-04,77,475025.5790,7026781.7254,350.2823,-26.880442422,116.748547751,333.4462,-2562365.0795,5083959.7634,-2866556.6513,8.7987,-5.7690,0.0872
SB07-05,64,475026.0551,7026784.2999,350.2707,-26.880419186,116.748552596,333.4346,-2562366.0287,5083960.5770,-2866554.3495,9.2801,-3.1943,0.0755
SB07-06,43,475023.5630,7026783.9964,350.2346,-26.880421883,116.748527498,333.3985,-2562363.7264,5083961.5500,-2866554.5996,6.7863,-3.4930,0.0394
SB07-07,30,475023.1502,7026785.8016,350.2339,-26.880405577,116.748523378,333.3979,-2562363.7282,5083962.4632,-2866552.9878,6.3769,-1.6862,0.0388
SB07-08,9,475019.9351,7026786.2097,350.2072,-26.880401835,116.748491016,333.3712,-2562360.9304,5083964.0567,-2866552.6059,3.1612,-1.2716,0.0121
SB07-09,22,475021.6069,7026783.6493,350.1853,-26.880424981,116.748507797,333.3493,-2562361.8886,5083962.2532,-2866554.8837,4.8286,-3.8364,-0.0098
SB07-10,14,475019.6148,7026783.7673,350.2120,-26.880423880,116.748487743,333.3759,-2562360.1447,5083963.2206,-2866554.7869,2.8359,-3.7144,0.0168
SB07-11,35,475021.0923,7026781.2983,350.2245,-26.880446198,116.748502568,333.3884,-2562360.9620,5083961.5691,-2866556.9983,4.3091,-6.1874,0.0294
SB08-01,153,475029.6147,7026780.9775,350.2972,-26.880449247,116.748588369,333.4611,-2562368.5357,5083957.6533,-2866557.3325,12.8347,-6.5253,0.1020
SB08-02,187,475030.9384,7026779.2752,350.2780,-26.880464641,116.748601662,333.4419,-2562369.3604,5083956.3549,-2866558.8453,14.1555,-8.2310,0.0828
SB08-03,242,475032.6602,7026779.7245,350.2636,-26.880460615,116.748619007,333.4275,-2562370.9844,5083955.7478,-2866558.4408,15.8790,-7.7849,0.0684
SB08-04,208,475033.1556,7026781.3988,350.2393,-26.880445508,116.748624029,333.4032,-2562371.7609,5083956.1798,-2866556.9367,16.3780,-6.1109,0.0441
SB08-05,229,475034.5815,7026782.6831,350.1974,-26.880433937,116.748638410,333.3613,-2562373.2811,5083956.0209,-2866555.7742,17.8070,-4.8288,0.0022
SB08-06,174,475031.3016,7026783.0772,350.2575,-26.880430320,116.748605396,333.4215,-2562370.4574,5083957.7071,-2866555.4439,14.5265,-4.4279,0.0624
SB08-07,140,475029.9301,7026784.2505,350.2960,-26.880419702,116.748591610,333.4599,-2562369.4890,5083958.8293,-2866554.4119,13.1567,-3.2514,0.1009
SB08-08,85,475027.9428,7026784.1879,350.2554,-26.880420232,116.748571600,333.4193,-2562367.6852,5083959.6681,-2866554.4459,11.1684,-3.3101,0.0602
SB08-09,119,475028.8878,7026782.7104,350.2864,-26.880433589,116.748581085,333.4503,-2562368.2381,5083958.6710,-2866555.7800,12.1109,-4.7901,0.0912
SB08-10,98,475027.0862,7026782.6301,350.2603,-26.880434282,116.748562944,333.4242,-2562366.6023,5083959.4306,-2866555.8367,10.3083,-4.8669,0.0651
SB09-01,38,475024.2407,7026787.4959,350.2547,-26.880390299,116.748534392,333.4186,-2562365.0583,5083962.6708,-2866551.4872,7.4712,0.0067,0.0596
SB09-02,51,475025.0040,7026785.7783,350.2446,-26.880405820,116.748542043,333.4085,-2562365.3832,5083961.6261,-2866553.0166,8.2315,-1.7132,0.0495
SB09-03,72,475026.8165,7026786.0529,350.2607,-26.880403374,116.748560297,333.4246,-2562367.0646,5083960.9321,-2866552.7821,10.0453,-1.4421,0.0656
SB09-04,93,475028.5646,7026787.6729,350.2232,-26.880388779,116.748577930,333.3871,-2562368.9432,5083960.7666,-2866551.3227,11.7974,0.1751,0.0281
SB09-05,59,475025.2798,7026789.1607,350.1910,-26.880375286,116.748544888,333.3550,-2562366.3026,5083962.8223,-2866549.9746,8.5141,1.6702,-0.0041
SB09-06,80,475027.0790,7026790.6718,350.2210,-26.880361675,116.748563033,333.3850,-2562368.2316,5083962.6437,-2866548.6429,10.3171,3.1784,0.0259
SB09-07,67,475025.6901,7026791.9841,350.1634,-26.880349803,116.748549074,333.3275,-2562367.2377,5083963.7532,-2866547.4435,8.9301,4.4940,-0.0316
SB09-08,46,475024.4284,7026790.7561,350.2223,-26.880360867,116.748536347,333.3863,-2562365.8824,5083963.8743,-2866548.5637,7.6655,3.2679,0.0272
SB09-09,25,475022.9925,7026788.8131,350.2215,-26.880378384,116.748521850,333.3854,-2562364.2008,5083963.7382,-2866550.2946,6.2251,1.3269,0.0264
SB09-10,12,475020.2917,7026788.6110,350.2008,-26.880380161,116.748494654,333.3648,-2562361.7393,5083964.8586,-2866550.4608,3.5227,1.1301,0.0058
SB09-11,17,475021.6156,7026786.9174,350.1732,-26.880395475,116.748507950,333.3371,-2562362.5626,5083963.5568,-2866551.9619,4.8438,-0.5669,-0.0220
SB10-01,161,475031.3068,7026785.3479,350.2247,-26.880409819,116.748605493,333.3886,-2562370.9151,5083958.5938,-2866553.4029,14.5362,-2.1563,0.0296
SB10-02,195,475032.7925,7026784.0653,350.2282,-26.880421426,116.748620426,333.3922,-2562371.9798,5083957.4095,-2866554.5516,16.0200,-3.4424,0.0331
SB10-03,250,475035.9603,7026784.7107,350.1792,-26.880415655,116.748652334,333.3431,-2562374.9214,5083956.2016,-2866553.9591,19.1905,-2.8030,-0.0160
SB10-04,216,475033.8444,7026786.3026,350.1973,-26.880401245,116.748631062,333.3613,-2562373.3662,5083957.8121,-2866552.5431,17.0768,-1.2062,0.0022
SB10-05,237,475035.8506,7026789.3060,350.1352,-26.880374164,116.748651321,333.2992,-2562375.7495,5083958.0682,-2866549.8385,19.0899,1.7945,-0.0599
SB10-06,182,475032.3781,7026787.3623,350.2116,-26.880391651,116.748616320,333.3756,-2562372.2802,5083958.9120,-2866551.6013,15.6120,-0.1431,0.0165
SB10-07,252,475033.7275,7026789.6091,350.1725,-26.880371389,116.748629950,333.3365,-2562373.9308,5083959.1778,-2866549.5811,16.9664,2.1020,-0.0226
SB10-08,148,475031.3926,7026788.9184,350.2255,-26.880377584,116.748606428,333.3895,-2562371.7253,5083959.9948,-2866550.2173,14.6291,1.4156,0.0304
SB10-09,114,475028.8269,7026790.2177,350.2253,-26.880365806,116.748580622,333.3893,-2562369.7009,5083961.6756,-2866549.0532,12.0648,2.7206,0.0302
SB10-10,127,475030.2145,7026786.9117,350.2305,-26.880395680,116.748594526,333.3945,-2562370.2631,5083959.7214,-2866552.0081,13.4465,-0.5896,0.0354
SB10-11,106,475028.7887,7026785.8668,350.2616,-26.880405089,116.748580150,333.4256,-2562368.7879,5083959.9682,-2866552.9521,12.0180,-1.6322,0.0665
SB11-01,135,475030.0841,7026792.3436,350.1971,-26.880346635,116.748593322,333.3611,-2562371.2488,5083961.9429,-2866547.1456,13.3268,4.8450,0.0020
SB11-02,169,475031.4910,7026791.2156,350.1917,-26.880356845,116.748607465,333.3557,-2562372.2713,5083960.8494,-2866548.1523,14.7321,3.7137,-0.0034
SB11-03,190,475031.8310,7026793.9578,350.1085,-26.880332093,116.748610942,333.2725,-2562373.1046,5083961.7349,-2866545.6683,15.0777,6.4564,-0.0866
SB11-04,224,475034.3562,7026793.5913,350.0719,-26.880335446,116.748636360,333.2359,-2562375.2697,5083960.4190,-2866545.9832,17.6033,6.0847,-0.1232
SB11-05,245,475033.6066,7026795.2923,350.0880,-26.880320075,116.748628847,333.2521,-2562374.9561,5083961.4556,-2866544.4713,16.8568,7.7880,-0.1070
SB11-06,211,475031.4992,7026797.0632,350.0967,-26.880304049,116.748607664,333.2608,-2562373.4414,5083963.1268,-2866542.8913,14.7519,9.5638,-0.0983
SB11-07,232,475031.5554,7026799.0494,350.0849,-26.880286118,116.748608270,333.2490,-2562373.8947,5083963.8925,-2866541.1137,14.8121,11.5507,-0.1101
SB11-08,156,475029.9659,7026794.1208,350.1656,-26.880330587,116.748592168,333.3296,-2562371.4956,5083962.6874,-2866545.5453,13.2121,6.6232,-0.0295
SB11-09,122,475027.8525,7026794.2688,350.1819,-26.880329213,116.748570892,333.3459,-2562369.6453,5083963.7133,-2866545.4169,11.0981,6.7754,-0.0132
SB11-10,101,475027.5147,7026792.4907,350.2033,-26.880345261,116.748567456,333.3673,-2562368.9871,5083963.1661,-2866547.0127,10.7566,4.9972,0.0082
SB12-01,130,475024.3128,7026797.7055,350.1380,-26.880298121,116.748535321,333.3021,-2562367.1725,5083966.6602,-2866542.3241,7.5636,10.2206,-0.0570
SB12-02,109,475026.2728,7026796.3103,350.1676,-26.880310753,116.748555028,333.3317,-2562368.6481,5083965.2374,-2866543.5859,9.5217,8.8210,-0.0274
SB12-03,143,475028.0799,7026796.1559,350.1708,-26.880312179,116.748573220,333.3349,-2562370.2315,5083964.3625,-2866543.7283,11.3294,8.6630,-0.0242
SB12-04,164,475026.6904,7026798.1018,350.1595,-26.880294586,116.748559268,333.3236,-2562369.3857,5083965.7646,-2866541.9844,9.9430,10.6124,-0.0355
SB12-05,177,475029.7993,7026796.6140,350.1551,-26.880308075,116.748590540,333.3192,-2562371.8546,5083963.7590,-2866543.3156,13.0504,9.1178,-0.0399
SB12-06,198,475029.6146,7026799.2657,350.1094,-26.880284130,116.748588734,333.2735,-2562372.2159,5083964.8747,-2866540.9283,12.8709,11.7710,-0.0856
SB12-07,219,475028.2832,7026800.4858,350.1066,-26.880273090,116.748575353,333.2707,-2562371.2764,5083965.9648,-2866539.8359,11.5413,12.9944,-0.0884
SB12-08,253,475030.8863,7026800.7605,350.0694,-26.880270656,116.748601568,333.2335,-2562373.6424,5083964.8717,-2866539.5786,14.1461,13.2640,-0.1256
SB12-09,240,475027.0233,7026803.1687,350.0819,-26.880248844,116.748562721,333.2461,-2562370.6923,5083967.5948,-2866537.4285,10.2862,15.6809,-0.1130
SB12-10,185,475026.4220,7026801.1304,350.1327,-26.880267237,116.748556626,333.2968,-2562369.7571,5083967.0849,-2866539.2692,9.6805,13.6429,-0.0623
SB12-11,96,475022.7288,7026796.9879,350.1582,-26.880304572,116.748519359,333.3222,-2562365.6188,5083967.1015,-2866542.9707,5.9775,9.5059,-0.0368
SB13-01,104,475018.8337,7026799.2811,350.1834,-26.880283798,116.748480188,333.3475,-2562362.6216,5083969.8029,-2866540.9290,2.0853,11.8078,-0.0115
SB13-02,138,475021.5899,7026800.3951,350.1464,-26.880273789,116.748507960,333.3105,-2562365.2967,5083968.9791,-2866539.9230,4.8449,12.9169,-0.0486
SB13-03,151,475023.8852,7026800.3625,350.1237,-26.880274124,116.748531070,333.2878,-2562367.3306,5083967.9125,-2866539.9459,7.1411,12.8797,-0.0713
SB13-04,172,475022.6978,7026801.6861,350.1658,-26.880262153,116.748519141,333.3299,-2562366.5590,5083969.0152,-2866538.7817,5.9558,14.2062,-0.0291
SB13-05,206,475024.9586,7026802.2650,350.1434,-26.880256966,116.748541915,333.3075,-2562368.6877,5083968.2109,-2866538.2590,8.2187,14.7809,-0.0516
SB13-06,227,475022.2962,7026803.8159,350.1505,-26.880242916,116.748515140,333.3147,-2562366.6316,5083970.0426,-2866536.8736,5.5583,16.3378,-0.0444
SB13-07,193,475020.6007,7026803.3009,350.1252,-26.880247536,116.748498059,333.2893,-2562365.0016,5083970.5796,-2866537.3187,3.8610,15.8259,-0.0698
SB13-08,248,475020.2809,7026806.5796,350.0974,-26.880217928,116.748494904,333.2616,-2562365.3782,5083972.0232,-2866534.3799,3.5475,19.1067,-0.0975
SB13-09,214,475018.7953,7026804.5778,350.1527,-26.880235975,116.748479907,333.3168,-2562363.6627,5083971.9305,-2866536.1885,2.0573,17.1070,-0.0422
SB13-10,159,475018.9203,7026802.3539,350.1718,-26.880256055,116.748481121,333.3359,-2562363.3252,5083970.9930,-2866538.1818,2.1779,14.8819,-0.0232
SB13-11,125,475018.0227,7026800.8324,350.1818,-26.880269776,116.748472053,333.3459,-2562362.2153,5083970.7927,-2866539.5424,1.2769,13.3615,-0.0132
SB14-01,133,475013.1974,7026800.5960,350.1843,-26.880271825,116.748423465,333.3485,-2562357.8588,5083972.8760,-2866539.7460,-3.5510,13.1345,-0.0106
SB14-02,167,475013.8276,7026803.4292,350.1765,-26.880246256,116.748429867,333.3407,-2562359.0003,5083973.7274,-2866537.2154,-2.9149,15.9678,-0.0184
SB14-03,112,475014.9009,7026800.1274,350.1838,-26.880276086,116.748440608,333.3479,-2562359.2836,5083971.9182,-2866540.1669,-1.8476,12.6623,-0.0112
SB14-04,146,475016.2896,7026801.3812,350.1855,-26.880264791,116.748454615,333.3496,-2562360.7819,5083971.7985,-2866539.0513,-0.4558,13.9139,-0.0095
SB14-05,180,475017.3671,7026803.3491,350.1775,-26.880247043,116.748465503,333.3416,-2562362.1450,5083972.0993,-2866537.2936,0.6261,15.8805,-0.0175
SB14-06,201,475015.6419,7026803.3173,350.1724,-26.880247299,116.748448132,333.3365,-2562360.5958,5083972.8606,-2866537.3166,-1.1000,15.8522,-0.0226
SB14-07,235,475017.1922,7026805.4751,350.1417,-26.880227845,116.748463784,333.3059,-2562362.4110,5083973.0065,-2866535.3800,0.4553,18.0078,-0.0532
SB14-08,256,475013.5128,7026806.2389,350.1161,-26.880220882,116.748426754,333.2803,-2562359.2719,5083974.9537,-2866534.6803,-3.2242,18.7793,-0.0788
SB14-09,222,475012.5290,7026804.7793,350.1420,-26.880234043,116.748416820,333.3062,-2562358.1041,5083974.8298,-2866535.9927,-4.2113,17.3210,-0.0529
SB14-10,243,475010.6984,7026804.7287,350.1739,-26.880234467,116.748398387,333.3380,-2562356.4718,5083975.6605,-2866536.0491,-6.0429,17.2740,-0.0211
SB14-11,188,475011.3800,7026802.9507,350.1485,-26.880250532,116.748405214,333.3127,-2562356.7051,5083974.6163,-2866537.6254,-5.3645,15.4939,-0.0464
SB15-01,20,475020.8305,7026791.0732,350.2017,-26.880357939,116.748500128,333.3657,-2562362.7264,5083965.6086,-2866548.2650,4.0666,3.5924,0.0066
SB15-02,41,475021.5825,7026793.9822,350.1709,-26.880331688,116.748507758,333.3349,-2562363.9830,5083966.4173,-2866545.6566,4.8248,6.5012,-0.0241
SB15-03,33,475022.6518,7026791.0721,350.1976,-26.880357982,116.748518465,333.3616,-2562364.3509,5083964.7834,-2866548.2673,5.8887,3.5876,0.0025
SB15-04,54,475023.1101,7026792.9391,350.1851,-26.880341134,116.748523117,333.3491,-2562365.1386,5083965.3192,-2866546.5965,6.3509,5.4546,-0.0100
SB15-05,88,475025.8106,7026793.8052,350.1892,-26.880333362,116.748550324,333.3532,-2562367.7296,5083964.4534,-2866545.8303,9.0543,6.3157,-0.0059
SB15-06,75,475024.5000,7026795.4371,350.1217,-26.880318605,116.748537161,333.2857,-2562366.8673,5083965.6485,-2866544.3412,7.7464,7.9509,-0.0734
SB15-07,117,475022.3788,7026798.7416,350.1397,-26.880288732,116.748515870,333.3038,-2562365.6590,5083967.9516,-2866541.3969,5.6308,11.2611,-0.0552
SB15-08,83,475019.6698,7026797.5938,350.1825,-26.880299046,116.748488572,333.3466,-2562363.0213,5083968.7450,-2866542.4356,2.9183,10.1182,-0.0125
SB15-09,62,475021.0441,7026796.4220,350.1923,-26.880309651,116.748502385,333.3564,-2562364.0118,5083967.6606,-2866543.4882,4.2909,8.9431,-0.0027
SB15-10,28,475019.5772,7026792.7734,350.1862,-26.880342566,116.748487544,333.3502,-2562361.9502,5083966.8468,-2866546.7386,2.8162,5.2958,-0.0089
SB16-01,44,475014.9153,7026794.7952,350.1886,-26.880324229,116.748440646,333.3526,-2562358.2034,5083969.7665,-2866544.9273,-1.8438,7.3277,-0.0065
SB16-02,23,475016.3037,7026792.8530,350.1630,-26.880341789,116.748454586,333.3270,-2562359.0340,5083968.3370,-2866546.6513,-0.4587,5.3819,-0.0321
SB16-03,36,475017.5915,7026794.1282,350.1684,-26.880330299,116.748467578,333.3324,-2562360.4481,5083968.2744,-2866545.5181,0.8323,6.6552,-0.0267
SB16-04,57,475016.0780,7026796.1032,350.1757,-26.880312440,116.748452378,333.3398,-2562359.5050,5083969.7589,-2866543.7564,-0.6780,8.6340,-0.0193
SB16-05,49,475019.7220,7026795.1058,350.1671,-26.880321510,116.748489048,333.3312,-2562362.5509,5083967.7064,-2866544.6489,2.9657,7.6290,-0.0279
