#S8-5
#Lat: -26.855452733
#Lon: 116.729682226
#HAE: 330.2274
#Datum: WGS84
#Epoch: 2024.2
#SB-Antenna,EEP,Easting,Northing,AHD,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z,E,N,U
SB03-11,150,473158.7214,7029539.0286,347.0099,-26.855512964,116.729810705,330.2085,-2561262.5866,5085909.8687,-2864091.0202,12.7690,-6.6741,-0.0189
SB04-01,74,473154.5468,7029539.4482,347.0409,-26.855509095,116.729768691,330.2396,-2561258.9567,5085911.9445,-2864090.6517,8.5934,-6.2454,0.0122
SB04-02,95,473156.3087,7029539.8825,347.0363,-26.855505208,116.729786436,330.2349,-2561260.6176,5085911.3213,-2864090.2654,10.3570,-5.8146,0.0076
SB04-03,82,473156.4384,7029542.9013,347.0311,-26.855477955,116.729787806,330.2297,-2561261.3507,5085912.4743,-2864087.5688,10.4932,-2.7948,0.0023
SB04-04,61,473154.6587,7029542.4175,347.0215,-26.855482289,116.729769881,330.2202,-2561259.6581,5085913.0743,-2864087.9930,8.7117,-3.2751,-0.0072
SB04-05,48,473153.2301,7029543.6181,347.0264,-26.855471422,116.729755527,330.2251,-2561258.6306,5085914.2057,-2864086.9209,7.2851,-2.0709,-0.0023
SB04-06,27,473151.4402,7029544.2061,347.0283,-26.855466078,116.729737522,330.2270,-2561257.1535,5085915.2509,-2864086.3935,5.4957,-1.4787,-0.0004
SB04-07,40,473152.9475,7029541.1779,347.0194,-26.855493448,116.729752630,330.2181,-2561257.8748,5085913.3449,-2864089.0952,6.9972,-4.5115,-0.0093
SB04-08,19,473150.2313,7029542.3807,347.0310,-26.855482536,116.729725314,330.2296,-2561255.7003,5085915.0630,-2864088.0217,4.2823,-3.3024,0.0022
SB04-09,53,473152.2467,7029539.5670,347.0344,-26.855507979,116.729745541,330.2330,-2561256.9243,5085913.0240,-2864090.5384,6.2926,-6.1217,0.0056
SB04-10,66,473151.3701,7029537.9123,347.0186,-26.855522902,116.729736681,330.2172,-2561255.7955,5085912.7404,-2864092.0065,5.4120,-7.7752,-0.0101
SB04-11,87,473153.7268,7029537.7640,347.0395,-26.855524286,116.729760401,330.2381,-2561257.8782,5085911.6348,-2864092.1528,7.7695,-7.9287,0.0107
SB05-01,79,473149.9386,7029535.5140,346.9955,-26.855544528,116.729722220,330.1941,-2561254.0157,5085912.4015,-2864094.1339,3.9748,-10.1715,-0.0333
SB05-02,45,473149.6063,7029538.4099,347.0191,-26.855518375,116.729718937,330.2177,-2561254.3226,5085913.7363,-2864091.5592,3.6485,-7.2736,-0.0097
SB05-03,32,473150.2308,7029540.2493,347.0441,-26.855501780,116.729725263,330.2427,-2561255.2678,5085914.2154,-2864089.9299,4.2773,-5.4347,0.0153
SB05-04,24,473148.4048,7029539.9348,347.0417,-26.855504584,116.729706875,330.2404,-2561253.5715,5085914.9101,-2864090.2061,2.4498,-5.7455,0.0130
SB05-05,16,473146.1255,7029541.4938,347.0323,-26.855490464,116.729683965,330.2309,-2561251.8520,5085916.5580,-2864088.8060,0.1728,-4.1809,0.0035
SB05-06,29,473144.9745,7029540.0722,347.0205,-26.855503277,116.729672348,330.2191,-2561250.5276,5085916.4950,-2864090.0674,-0.9817,-5.6007,-0.0083
SB05-07,37,473147.1107,7029538.2819,347.0277,-26.855519483,116.729693814,330.2263,-2561252.0710,5085914.8167,-2864091.6726,1.1516,-7.3964,-0.0011
SB05-08,58,473148.2153,7029536.9017,347.0143,-26.855531965,116.729704903,330.2129,-2561252.7690,5085913.7523,-2864092.9005,2.2538,-8.7795,-0.0145
SB05-09,71,473145.6442,7029535.1823,347.0121,-26.855547440,116.729678985,330.2107,-2561250.1190,5085914.2173,-2864094.4293,-0.3222,-10.4942,-0.0167
SB05-10,92,473147.4234,7029535.2599,347.0106,-26.855546773,116.729696896,330.2092,-2561251.7233,5085913.4452,-2864094.3627,1.4580,-10.4203,-0.0182
SB06-01,213,473163.5452,7029545.2315,347.0357,-26.855457053,116.729859395,330.2344,-2561268.1778,5085910.2123,-2864085.5047,17.6082,-0.4787,0.0070
SB06-02,247,473164.8301,7029543.2777,347.0437,-26.855474718,116.729872287,330.2423,-2561268.9276,5085908.8526,-2864087.2545,18.8895,-2.4361,0.0149
SB06-03,234,473163.9090,7029547.5280,347.0444,-26.855436326,116.729863106,330.2431,-2561268.9773,5085910.9800,-2864083.4596,17.9770,1.8180,0.0157
SB06-04,255,473164.3924,7029550.3222,347.0405,-26.855411107,116.729868032,330.2392,-2561269.9809,5085911.8842,-2864080.9648,18.4666,4.6124,0.0118
SB06-05,221,473162.8259,7029551.0267,347.0398,-26.855404716,116.729852278,330.2385,-2561268.7260,5085912.8736,-2864080.3328,16.9009,5.3205,0.0111
SB06-06,200,473162.1839,7029547.7308,347.0794,-26.855434461,116.729845745,330.2781,-2561267.4923,5085911.8674,-2864083.2911,16.2516,2.0246,0.0507
SB06-07,166,473161.4132,7029549.4410,347.0680,-26.855419006,116.729838024,330.2667,-2561267.1503,5085912.8944,-2864081.7581,15.4842,3.7371,0.0393
SB06-08,132,473158.5680,7029549.6841,347.0536,-26.855416756,116.729809389,330.2523,-2561264.6534,5085914.2635,-2864081.5292,12.6383,3.9865,0.0249
SB06-09,111,473157.8065,7029548.1197,347.0435,-26.855430866,116.729801690,330.2423,-2561263.6483,5085913.9689,-2864082.9195,11.8731,2.4230,0.0149
SB06-10,145,473160.3768,7029547.9201,347.0686,-26.855432718,116.729827559,330.2673,-2561265.9129,5085912.7497,-2864083.1139,14.4441,2.2178,0.0399
SB06-11,179,473161.7887,7029545.6889,347.0239,-26.855452889,116.729841724,330.2226,-2561266.6982,5085911.1790,-2864085.0877,15.8519,-0.0174,-0.0048
SB07-01,69,473155.5331,7029545.4054,347.0226,-26.855455329,116.729778748,330.2213,-2561261.0526,5085913.8841,-2864085.3283,9.5929,-0.2877,-0.0061
SB07-02,90,473156.9196,7029546.5128,347.0354,-26.855445357,116.729792728,330.2341,-2561262.5232,5085913.7151,-2864084.3483,10.9824,0.8173,0.0067
SB07-03,56,473154.0912,7029547.0639,347.0057,-26.855440327,116.729764269,330.2044,-2561260.0984,5085915.1886,-2864083.8377,8.1539,1.3746,-0.0230
SB07-04,77,473155.8591,7029549.1368,347.0418,-26.855421646,116.729782109,330.2405,-2561262.1171,5085915.2550,-2864082.0072,9.9270,3.4447,0.0131
SB07-05,64,473154.1097,7029551.0790,347.0048,-26.855404077,116.729764541,330.2035,-2561260.9383,5085916.7964,-2864080.2537,8.1810,5.3914,-0.0238
SB07-06,43,473152.8685,7029548.9734,347.0211,-26.855423064,116.729752002,330.2199,-2561259.4044,5085916.5211,-2864082.1381,6.9348,3.2875,-0.0075
SB07-07,30,473151.1778,7029549.7559,347.0054,-26.855415966,116.729734999,330.2041,-2561258.0486,5085917.5859,-2864081.4293,5.2449,4.0740,-0.0233
SB07-08,9,473148.9110,7029547.4099,347.0004,-26.855437103,116.729712132,330.1991,-2561255.5408,5085917.6591,-2864083.5166,2.9722,1.7319,-0.0283
SB07-09,22,473151.9190,7029547.0981,347.0349,-26.855439977,116.729742403,330.2337,-2561258.1771,5085916.2050,-2864083.8163,5.9808,1.4134,0.0063
SB07-10,14,473150.5847,7029545.6529,347.0346,-26.855453000,116.729728941,330.2333,-2561256.6888,5085916.2243,-2864085.1035,4.6428,-0.0296,0.0060
SB07-11,35,473153.4956,7029545.3199,347.0294,-26.855456061,116.729758236,330.2281,-2561259.2181,5085914.7737,-2864085.4038,7.5543,-0.3688,0.0007
SB08-01,153,473158.9167,7029551.8744,347.0497,-26.855396988,116.729812946,330.2484,-2561265.4127,5085914.9853,-2864079.5732,12.9918,6.1769,0.0210
SB08-02,187,473161.0585,7029551.9316,347.0562,-26.855396512,116.729834506,330.2550,-2561267.3398,5085914.0479,-2864079.5291,15.1346,6.2296,0.0276
SB08-03,242,473161.7448,7029553.5419,347.0594,-26.855381986,116.729841450,330.2582,-2561268.2845,5085914.3895,-2864078.0946,15.8247,7.8392,0.0308
SB08-04,208,473160.7035,7029554.9415,347.0524,-26.855369330,116.729830998,330.2512,-2561267.6389,5085915.4170,-2864076.8403,14.7860,9.2416,0.0238
SB08-05,229,473160.5863,7029556.8629,347.0405,-26.855351980,116.729829860,330.2393,-2561267.9237,5085916.2340,-2864075.1198,14.6728,11.1641,0.0119
SB08-06,174,473158.2839,7029554.5082,347.0328,-26.855373196,116.729806633,330.2316,-2561265.3812,5085916.3177,-2864077.2136,12.3644,8.8133,0.0042
SB08-07,140,473156.5127,7029554.1365,347.0312,-26.855376517,116.729788795,330.2300,-2561263.7224,5085916.9653,-2864077.5412,10.5915,8.4452,0.0026
SB08-08,85,473155.3053,7029552.5588,347.0181,-26.855390739,116.729776608,330.2169,-2561262.3151,5085916.8639,-2864078.9413,9.3803,6.8693,-0.0105
SB08-09,119,473157.1368,7029552.3792,347.0588,-26.855392396,116.729795040,330.2576,-2561263.9303,5085915.9983,-2864079.1234,11.2122,6.6858,0.0302
SB08-10,98,473156.0626,7029550.8844,347.0206,-26.855405871,116.729784195,330.2194,-2561262.6489,5085915.8502,-2864080.4383,10.1344,5.1926,-0.0080
SB09-01,38,473150.4677,7029551.6461,346.9961,-26.855398886,116.729727892,330.1949,-2561257.7985,5085918.6598,-2864079.7366,4.5386,5.9666,-0.0325
SB09-02,51,473152.2932,7029551.1563,347.0045,-26.855403344,116.729746258,330.2033,-2561259.3318,5085917.6462,-2864080.1811,6.3638,5.4727,-0.0241
SB09-03,72,473153.2022,7029552.7187,346.9983,-26.855389255,116.729755441,330.1970,-2561260.4617,5085917.8606,-2864078.7855,7.2766,7.0338,-0.0304
SB09-04,93,473152.9929,7029555.0878,346.9731,-26.855367861,116.729753385,330.1719,-2561260.7508,5085918.8890,-2864076.6592,7.0722,9.4044,-0.0555
SB09-05,59,473149.7943,7029553.3780,346.9915,-26.855383236,116.729721151,330.1903,-2561257.5507,5085919.6571,-2864078.1875,3.8686,7.7007,-0.0371
SB09-06,80,473149.6201,7029555.8192,346.9953,-26.855361193,116.729719450,330.1941,-2561257.8975,5085920.7218,-2864076.0101,3.6995,10.1433,-0.0332
SB09-07,67,473147.8413,7029555.4914,346.9673,-26.855364118,116.729701537,330.1661,-2561256.2304,5085921.3694,-2864076.2866,1.9192,9.8192,-0.0613
SB09-08,46,473148.0096,7029553.7240,346.9914,-26.855380078,116.729703193,330.1902,-2561256.0277,5085920.6011,-2864077.8753,2.0838,8.0506,-0.0372
SB09-09,25,473148.7041,7029551.4691,346.9933,-26.855400451,116.729710136,330.1921,-2561256.1860,5085919.3814,-2864079.8900,2.7738,5.7932,-0.0353
SB09-10,12,473147.1826,7029549.1445,347.0440,-26.855421409,116.729694770,330.2427,-2561254.3706,5085919.1716,-2864081.9848,1.2467,3.4709,0.0154
SB09-11,17,473149.3540,7029549.1994,347.0211,-26.855420956,116.729716629,330.2198,-2561256.3119,5085918.1965,-2864081.9297,3.4192,3.5211,-0.0075
SB10-01,161,473156.5049,7029555.8737,347.0207,-26.855360833,116.729788755,330.2195,-2561264.0677,5085917.6600,-2864075.9860,10.5875,10.1831,-0.0079
SB10-02,195,473158.3987,7029556.3346,347.0250,-26.855356708,116.729807827,330.2239,-2561265.8553,5085916.9953,-2864075.5801,12.4831,10.6402,-0.0035
SB10-03,250,473159.8735,7029559.2111,347.0231,-26.855330765,116.729822734,330.2220,-2561267.7619,5085917.4872,-2864073.0147,13.9646,13.5149,-0.0054
SB10-04,216,473157.2736,7029558.4843,347.0074,-26.855337278,116.729796548,330.2062,-2561265.2845,5085918.3541,-2864073.6514,11.3620,12.7932,-0.0212
SB10-05,237,473156.0855,7029561.8935,347.0034,-26.855306474,116.729784661,330.2024,-2561264.9213,5085920.2595,-2864070.6045,10.1806,16.2065,-0.0251
SB10-06,182,473155.5235,7029558.0088,346.9654,-26.855341537,116.729778921,330.1643,-2561263.6071,5085918.9182,-2864074.0535,9.6102,12.3213,-0.0631
SB10-07,252,473154.5797,7029560.4535,346.9951,-26.855319446,116.729769474,330.1940,-2561263.2778,5085920.3518,-2864071.8831,8.6712,14.7691,-0.0334
SB10-08,148,473153.7289,7029558.1912,346.9826,-26.855339856,116.729760860,330.1814,-2561262.0487,5085919.8144,-2864073.8951,7.8152,12.5076,-0.0460
SB10-09,114,473151.0662,7029556.8847,346.9956,-26.855351600,116.729734029,330.1944,-2561259.4077,5085920.4992,-2864075.0619,5.1485,11.2062,-0.0330
SB10-10,127,473154.5714,7029555.9824,346.9943,-26.855359815,116.729769294,330.1931,-2561262.3526,5085918.5544,-2864075.8734,8.6533,10.2960,-0.0343
SB10-11,106,473154.5345,7029554.2269,347.0069,-26.855375664,116.729768884,330.2057,-2561261.9645,5085917.8742,-2864077.4459,8.6126,8.5398,-0.0217
SB11-01,135,473150.1467,7029559.1909,347.0238,-26.855330761,116.729724823,330.2226,-2561259.0710,5085921.8648,-2864073.0146,4.2335,13.5154,-0.0048
SB11-02,169,473151.9346,7029559.6161,346.9877,-26.855326956,116.729742829,330.1866,-2561260.7406,5085921.2013,-2864072.6222,6.0231,13.9369,-0.0408
SB11-03,190,473149.9794,7029561.5647,346.9804,-26.855309325,116.729723189,330.1793,-2561259.3912,5085922.8616,-2864070.8759,4.0712,15.8906,-0.0481
SB11-04,224,473151.7567,7029563.3333,346.9813,-26.855293391,116.729741119,330.1802,-2561261.3419,5085922.7732,-2864069.3012,5.8531,17.6562,-0.0472
SB11-05,245,473150.0126,7029563.7758,347.0002,-26.855289362,116.729723571,330.1991,-2561259.8825,5085923.7528,-2864068.9115,4.1091,18.1026,-0.0283
SB11-06,211,473147.3248,7029563.1883,347.0032,-26.855294615,116.729696503,330.2021,-2561257.3627,5085924.7304,-2864069.4320,1.4189,17.5206,-0.0253
SB11-07,232,473145.7789,7029564.4588,347.0123,-26.855283114,116.729680969,330.2112,-2561256.2464,5085925.9462,-2864068.2993,-0.1250,18.7949,-0.0162
SB11-08,156,473148.7139,7029560.1762,347.0058,-26.855321837,116.729710421,330.2047,-2561257.9863,5085922.8933,-2864072.1243,2.8022,14.5042,-0.0227
SB11-09,122,473147.3013,7029558.5995,346.9810,-26.855336046,116.729696167,330.1798,-2561256.3912,5085922.8754,-2864073.5177,1.3855,12.9298,-0.0476
SB11-10,101,473148.5060,7029557.2457,347.0029,-26.855348291,116.729708265,330.2017,-2561257.1982,5085921.8045,-2864074.7381,2.5879,11.5728,-0.0257
SB12-01,130,473142.4285,7029557.8826,347.0441,-26.855342424,116.729647102,330.2430,-2561251.9176,5085924.8339,-2864074.1768,-3.4909,12.2229,0.0156
SB12-02,109,473144.7309,7029558.5910,346.9983,-26.855336073,116.729670294,330.1972,-2561254.1009,5085924.0446,-2864073.5282,-1.1860,12.9267,-0.0302
SB12-03,143,473145.9868,7029559.9679,346.9982,-26.855323665,116.729682966,330.1971,-2561255.5050,5085924.0328,-2864072.3016,0.0735,14.3016,-0.0303
SB12-04,164,473143.5067,7029560.0016,347.0302,-26.855323313,116.729658001,330.2291,-2561253.3098,5085925.1899,-2864072.2813,-2.4077,14.3406,0.0017
SB12-05,177,473146.6340,7029561.5765,347.0029,-26.855309154,116.729689514,330.2018,-2561256.4149,5085924.3926,-2864070.8692,0.7243,15.9096,-0.0256
SB12-06,198,473144.4160,7029563.0374,347.0191,-26.855295921,116.729667220,330.2180,-2561254.7404,5085925.9937,-2864069.5684,-1.4915,17.3758,-0.0094
SB12-07,219,473142.5900,7029562.7028,346.9988,-26.855298907,116.729648832,330.1978,-2561253.0328,5085926.6660,-2864069.8544,-3.3190,17.0449,-0.0296
SB12-08,253,473144.0073,7029564.9455,346.9956,-26.855278686,116.729663146,330.1946,-2561254.7574,5085926.9276,-2864067.8540,-1.8964,19.2856,-0.0328
SB12-09,240,473139.7126,7029563.3495,347.0503,-26.855293013,116.729619881,330.2492,-2561250.6163,5085928.2647,-2864069.2949,-6.1963,17.6981,0.0218
SB12-10,185,473140.9465,7029561.6419,347.0032,-26.855308454,116.729632265,330.2021,-2561251.3490,5085926.9833,-2864070.8002,-4.9656,15.9871,-0.0253
SB12-11,96,473142.0285,7029556.1517,347.0450,-26.855358044,116.729643038,330.2438,-2561251.2056,5085924.3179,-2864075.7212,-3.8948,10.4922,0.0164
SB13-01,104,473137.7968,7029554.4511,347.0568,-26.855373317,116.729600405,330.2557,-2561247.0821,5085925.5503,-2864077.2365,-8.1320,8.7998,0.0283
SB13-02,138,473138.6314,7029557.3637,347.0730,-26.855347036,116.729608869,330.2718,-2561248.4316,5085926.3598,-2864074.6457,-7.2908,11.7120,0.0444
SB13-03,151,473140.0589,7029559.1643,347.0479,-26.855330806,116.729623277,330.2468,-2561250.0659,5085926.4214,-2864073.0300,-5.8588,13.5103,0.0194
SB13-04,172,473138.2835,7029559.0347,347.0587,-26.855331942,116.729605402,330.2576,-2561248.4580,5085927.1782,-2864073.1472,-7.6353,13.3844,0.0302
SB13-05,206,473139.2063,7029561.1691,347.0202,-26.855312689,116.729614738,330.2191,-2561249.7047,5085927.5910,-2864071.2265,-6.7075,15.5178,-0.0083
SB13-06,227,473136.2944,7029560.0022,347.0595,-26.855323169,116.729585401,330.2584,-2561246.8804,5085928.4652,-2864072.2802,-9.6231,14.3566,0.0310
SB13-07,193,473135.6684,7029558.3567,347.0596,-26.855338014,116.729579064,330.2585,-2561245.9837,5085928.0849,-2864073.7478,-10.2529,12.7117,0.0311
SB13-08,248,473132.9253,7029560.1174,347.0387,-26.855322064,116.729551490,330.2376,-2561243.8868,5085930.0139,-2864072.1616,-12.9935,14.4790,0.0102
SB13-09,214,473133.5778,7029557.6566,347.0486,-26.855344294,116.729558004,330.2475,-2561243.9685,5085928.7367,-2864074.3637,-12.3460,12.0157,0.0201
SB13-10,159,473135.4703,7029556.4510,347.0457,-26.855355216,116.729577029,330.2445,-2561245.4102,5085927.3956,-2864075.4420,-10.4552,10.8055,0.0171
SB13-11,125,473136.1233,7029554.7600,347.0639,-26.855370495,116.729583566,330.2627,-2561245.6537,5085926.4348,-2864076.9607,-9.8055,9.1125,0.0353
SB14-01,133,473133.3593,7029550.8067,347.0700,-26.855406135,116.729555659,330.2688,-2561242.3765,5085926.0938,-2864080.4867,-12.5791,5.1633,0.0414
SB14-02,167,473131.4835,7029553.0799,347.0388,-26.855385576,116.729536825,330.2376,-2561241.1551,5085927.8300,-2864078.4402,-14.4510,7.4414,0.0102
SB14-03,112,473134.7589,7029551.8675,347.0625,-26.855396585,116.729569770,330.2613,-2561243.8411,5085925.8840,-2864079.5392,-11.1767,6.2215,0.0339
SB14-04,146,473134.6134,7029553.7889,347.0589,-26.855379235,116.729568347,330.2577,-2561244.1040,5085926.7205,-2864077.8224,-11.3181,8.1441,0.0303
SB14-05,180,473133.7120,7029555.8255,347.0654,-26.855360830,116.729559316,330.2642,-2561243.7194,5085927.9522,-2864076.0059,-12.2156,10.1835,0.0368
SB14-06,201,473132.7070,7029554.4093,347.0442,-26.855373596,116.729549170,330.2430,-2561242.5228,5085927.8181,-2864077.2584,-13.2240,8.7689,0.0156
SB14-07,235,473131.8867,7029556.9798,347.0197,-26.855350373,116.729540968,330.2185,-2561242.3077,5085929.2035,-2864074.9515,-14.0392,11.3422,-0.0089
SB14-08,256,473129.0763,7029554.5534,347.0042,-26.855372225,116.729512625,330.2031,-2561239.2937,5085929.4812,-2864077.1048,-16.8561,8.9208,-0.0244
SB14-09,222,473129.6541,7029552.7840,347.0033,-26.855388212,116.729518404,330.2021,-2561239.4463,5085928.5074,-2864078.6847,-16.2818,7.1494,-0.0253
SB14-10,243,473128.5485,7029551.3419,346.9922,-26.855401211,116.729507244,330.1910,-2561238.1586,5085928.4163,-2864079.9647,-17.3909,5.7090,-0.0364
SB14-11,188,473130.3775,7029550.7963,347.0147,-26.855406173,116.729525643,330.2135,-2561239.6891,5085927.3899,-2864080.4654,-15.5623,5.1592,-0.0139
SB15-01,20,473145.5551,7029551.0732,347.0199,-26.855403965,116.729678429,330.2186,-2561253.3031,5085920.6628,-2864080.2494,-0.3774,5.4039,-0.0087
SB15-02,41,473143.6954,7029553.4503,347.0035,-26.855382467,116.729659759,330.2023,-2561252.1233,5085922.4454,-2864078.1168,-2.2329,7.7860,-0.0251
SB15-03,33,473146.6548,7029552.5196,346.9743,-26.855390927,116.729689530,330.1731,-2561254.5638,5085920.7131,-2864078.9400,0.7259,6.8486,-0.0543
SB15-04,54,473145.4061,7029554.0752,346.9376,-26.855376858,116.729676993,330.1364,-2561253.7529,5085921.8733,-2864077.5326,-0.5201,8.4075,-0.0910
SB15-05,88,473146.4729,7029556.7323,346.9839,-26.855352888,116.729687789,330.1827,-2561255.2695,5085922.4993,-2864075.1840,0.5528,11.0635,-0.0447
SB15-06,75,473144.2866,7029556.5730,346.9786,-26.855354284,116.729665778,330.1774,-2561253.2821,5085923.4165,-2864075.3196,-1.6347,10.9088,-0.0500
SB15-07,117,473140.3805,7029556.9805,347.0355,-26.855350530,116.729626468,330.2344,-2561249.9001,5085925.3870,-2864074.9741,-5.5417,11.3248,0.0070
SB15-08,83,473139.6782,7029554.1325,347.0471,-26.855376229,116.729619337,330.2459,-2561248.6931,5085924.5661,-2864077.5200,-6.2504,8.4771,0.0185
SB15-09,62,473141.4360,7029554.5051,347.0520,-26.855372899,116.729637040,330.2508,-2561250.3414,5085923.9275,-2864077.1929,-4.4910,8.8461,0.0234
SB15-10,28,473143.4411,7029551.1309,347.0188,-26.855403402,116.729657150,330.2176,-2561251.4265,5085921.6383,-2864080.1934,-2.4923,5.4662,-0.0098
SB16-01,44,473138.9437,7029548.6133,347.0652,-26.855426046,116.729611825,330.2639,-2561246.9119,5085922.6890,-2864082.4528,-6.9970,2.9570,0.0365
SB16-02,23,473141.4243,7029548.5826,347.0441,-26.855426372,116.729636794,330.2428,-2561249.1125,5085921.5415,-2864082.4754,-4.5154,2.9210,0.0154
SB16-03,36,473141.1526,7029550.3687,347.0574,-26.855410241,116.729634098,330.2561,-2561249.2418,5085922.3938,-2864080.8868,-4.7833,4.7084,0.0287
SB16-04,57,473138.6177,7029550.3799,347.0822,-26.855410090,116.729608581,330.2810,-2561246.9901,5085923.5610,-2864080.8832,-7.3194,4.7251,0.0536
SB16-05,49,473141.6769,7029552.6585,347.0456,-26.855389577,116.729639424,330.2444,-2561250.1751,5085923.0702,-2864078.8387,-4.2540,6.9981,0.0170
