#S8-2
#Lat: -26.856127060
#Lon: 116.730079333
#HAE: 330.2165
#Datum: WGS84
#Epoch: 2024.2
#SB-Antenna,EEP,Easting,Northing,AHD,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z,E,N,U
SB10-05,237,473177.2535,7029488.3173,347.0051,-26.855971176,116.729996165,330.2030,-2561268.7304,5085881.0883,-2864136.3148,-8.2657,17.2729,-0.0135
SB10-06,182,473180.2853,7029485.7103,347.0336,-26.855994773,116.730026628,330.2315,-2561270.9145,5085878.6942,-2864138.6603,-5.2382,14.6583,0.0149
SB10-07,252,473177.6931,7029486.2746,347.0213,-26.855989628,116.730000546,330.2192,-2561268.7103,5085880.0804,-2864138.1462,-7.8303,15.2284,0.0027
SB10-08,148,473179.1703,7029484.2941,347.0224,-26.856007538,116.730015373,330.2203,-2561269.6236,5085878.6177,-2864139.9171,-6.3567,13.2439,0.0037
SB10-09,114,473178.7926,7029481.4621,347.0084,-26.856033099,116.730011511,330.2063,-2561268.6996,5085877.6364,-2864142.4377,-6.7406,10.4115,-0.0103
SB10-10,127,473181.4650,7029483.8836,347.0407,-26.856011288,116.730038464,330.2385,-2561271.5961,5085877.4324,-2864140.2961,-4.0618,12.8283,0.0220
SB10-11,106,473182.9182,7029482.8646,347.0100,-26.856020516,116.730053070,330.2079,-2561272.6726,5085876.3425,-2864141.1945,-2.6101,11.8058,-0.0087
SB11-01,135,473176.4086,7029481.8983,347.0095,-26.856029115,116.729987522,330.2073,-2561266.6604,5085878.8877,-2864142.0443,-9.1247,10.8529,-0.0092
SB11-02,169,473176.9817,7029483.6125,347.0090,-26.856013650,116.729993328,330.2069,-2561267.5238,5085879.3193,-2864140.5153,-8.5477,12.5666,-0.0097
SB11-03,190,473174.2746,7029482.9378,347.0060,-26.856019690,116.729966064,330.2038,-2561264.9664,5085880.2656,-2864141.1110,-11.2574,11.8974,-0.0127
SB11-04,224,473173.7236,7029485.4861,346.9978,-26.855996671,116.729960572,330.1957,-2561264.9939,5085881.5338,-2864138.8317,-11.8032,14.4480,-0.0209
SB11-05,245,473172.4076,7029484.1407,346.9899,-26.856008793,116.729947295,330.1878,-2561263.5394,5085881.5790,-2864140.0265,-13.1227,13.1048,-0.0287
SB11-06,211,473171.4896,7029481.5948,347.0070,-26.856031762,116.729938000,330.2048,-2561262.2040,5085880.9812,-2864142.3048,-14.0465,10.5597,-0.0117
SB11-07,232,473169.5328,7029480.9327,346.9756,-26.856037702,116.729918289,330.1735,-2561260.3079,5085881.5718,-2864142.8778,-16.0056,9.9015,-0.0431
SB11-08,156,473174.7807,7029481.1718,347.0100,-26.856035644,116.729971120,330.2078,-2561265.0577,5085879.3295,-2864142.6899,-10.7549,10.1295,-0.0088
SB11-09,122,473175.2997,7029479.1095,347.0241,-26.856054274,116.729976300,330.2219,-2561265.1036,5085878.2763,-2864144.5380,-10.2401,8.0652,0.0054
SB11-10,101,473177.1668,7029479.4339,347.0362,-26.856051381,116.729995101,330.2340,-2561266.8425,5085877.5747,-2864144.2574,-8.3714,8.3858,0.0174
SB12-01,130,473173.3549,7029474.5812,347.0286,-26.856095120,116.729956627,330.2263,-2561262.4395,5085877.3331,-2864148.5779,-12.1953,3.5391,0.0098
SB12-02,109,473173.9918,7029476.9571,347.0313,-26.856073682,116.729963089,330.2290,-2561263.4969,5085878.0048,-2864146.4598,-11.5531,5.9147,0.0125
SB12-03,143,473173.5043,7029478.7590,347.0168,-26.856057404,116.729958220,330.2146,-2561263.4254,5085878.9387,-2864144.8441,-12.0369,7.7183,-0.0020
SB12-04,164,473172.1645,7029476.6742,347.0211,-26.856076200,116.729944688,330.2189,-2561261.8027,5085878.7067,-2864146.7042,-13.3818,5.6356,0.0024
SB12-05,177,473172.4973,7029480.1606,347.0057,-26.856044730,116.729948113,330.2035,-2561262.8091,5085879.9483,-2864143.5862,-13.0414,9.1227,-0.0130
SB12-06,198,473170.0554,7029479.0702,346.9940,-26.856054527,116.729923509,330.1918,-2561260.3998,5085880.6008,-2864144.5494,-15.4868,8.0371,-0.0248
SB12-07,219,473169.3831,7029477.3904,346.9991,-26.856069681,116.729916706,330.1969,-2561259.4568,5085880.2315,-2864146.0498,-16.1629,6.3579,-0.0197
SB12-08,253,473168.2227,7029479.7439,346.9829,-26.856048410,116.729905075,330.1807,-2561258.8969,5085881.6895,-2864143.9397,-17.3188,8.7149,-0.0359
SB12-09,240,473167.2296,7029475.2600,347.0068,-26.856088874,116.729894982,330.2045,-2561257.0995,5085880.3506,-2864147.9506,-18.3219,4.2312,-0.0120
SB12-10,185,473169.4037,7029475.3795,347.0198,-26.856087837,116.729916870,330.2176,-2561259.0709,5085879.4289,-2864147.8539,-16.1465,4.3462,0.0010
SB12-11,96,473174.5759,7029473.3721,347.0201,-26.856106061,116.729968892,330.2179,-2561263.2784,5085876.2889,-2864149.6556,-10.9763,2.3268,0.0013
SB13-01,104,473173.7735,7029468.9367,346.9695,-26.856146091,116.729960719,330.1672,-2561261.6314,5085874.8242,-2864153.5900,-11.7886,-2.1089,-0.0493
SB13-02,138,473171.7853,7029471.1776,347.0002,-26.856125821,116.729940754,330.1979,-2561260.3279,5085876.6474,-2864151.5999,-13.7728,0.1373,-0.0186
SB13-03,151,473170.9626,7029473.3172,347.0307,-26.856106487,116.729932518,330.2285,-2561260.0444,5085877.9043,-2864149.7025,-14.5913,2.2796,0.0119
SB13-04,172,473170.1839,7029471.7285,347.0154,-26.856120815,116.729924645,330.2131,-2561259.0168,5085877.6034,-2864151.1120,-15.3738,0.6919,-0.0034
SB13-05,206,473168.8745,7029473.6979,347.0269,-26.856103010,116.729911506,330.2246,-2561258.2560,5085878.9959,-2864149.3571,-16.6796,2.6649,0.0081
SB13-06,227,473168.3157,7029470.5787,347.0111,-26.856131161,116.729905815,330.2088,-2561257.1107,5085877.9792,-2864152.1328,-17.2452,-0.4545,-0.0077
SB13-07,193,473169.3574,7029469.1701,346.9777,-26.856143899,116.729916271,330.1754,-2561257.7386,5085876.9156,-2864153.3769,-16.2061,-1.8659,-0.0412
SB13-08,248,473166.3620,7029467.7929,346.9665,-26.856156276,116.729886089,330.1642,-2561254.7763,5085877.7026,-2864154.5954,-19.2057,-3.2373,-0.0524
SB13-09,214,473168.8153,7029467.0214,346.9659,-26.856163288,116.729910767,330.1636,-2561256.8088,5085876.2854,-2864155.2883,-16.7530,-4.0144,-0.0530
SB13-10,159,473170.8612,7029467.9681,346.9662,-26.856154781,116.729931382,330.1639,-2561258.8303,5085875.7445,-2864154.4474,-14.7042,-3.0717,-0.0527
SB13-11,125,473172.6276,7029467.6005,346.9618,-26.856158133,116.729949156,330.1595,-2561260.3308,5085874.7966,-2864154.7769,-12.9378,-3.4432,-0.0570
SB14-01,133,473174.4644,7029463.2024,346.9615,-26.856197878,116.729967551,330.1591,-2561261.0685,5085872.1970,-2864158.7057,-11.1096,-7.8472,-0.0575
SB14-02,167,473171.5906,7029462.8078,346.9723,-26.856201385,116.729938614,330.1699,-2561258.4254,5085873.3424,-2864159.0572,-13.9854,-8.2357,-0.0466
SB14-03,112,473174.3729,7029464.9272,346.9870,-26.856182303,116.729966667,330.1846,-2561261.3510,5085872.9532,-2864157.1776,-11.1974,-6.1214,-0.0319
SB14-04,146,473172.6664,7029465.8284,346.9729,-26.856174134,116.729949508,330.1705,-2561260.0062,5085874.0743,-2864156.3636,-12.9028,-5.2161,-0.0460
SB14-05,180,473170.4000,7029466.1699,346.9593,-26.856171007,116.729926701,330.1569,-2561258.0467,5085875.2227,-2864156.0484,-15.1694,-4.8697,-0.0596
SB14-06,201,473171.0593,7029464.5247,346.9717,-26.856185873,116.729933303,330.1693,-2561258.3029,5085874.2729,-2864157.5236,-14.5133,-6.5170,-0.0472
SB14-07,235,473168.5181,7029465.2579,346.9568,-26.856179204,116.729907738,330.1544,-2561256.1779,5085875.7020,-2864156.8576,-17.0541,-5.7780,-0.0621
SB14-08,256,473169.0527,7029461.5505,346.9715,-26.856212688,116.729913041,330.1691,-2561255.9005,5085873.9796,-2864160.1743,-16.5271,-9.4882,-0.0474
SB14-09,222,473170.8046,7029461.1096,346.9678,-26.856216702,116.729930665,330.1654,-2561257.3731,5085873.0093,-2864160.5695,-14.7755,-9.9331,-0.0511
SB14-10,243,473171.4339,7029459.3927,346.9680,-26.856232215,116.729936964,330.1655,-2561257.5830,5085872.0343,-2864162.1031,-14.1495,-11.6520,-0.0510
SB14-11,188,473172.9255,7029460.6585,346.9983,-26.856220816,116.729952006,330.1958,-2561259.1870,5085871.8957,-2864160.9899,-12.6545,-10.3889,-0.0207
SB15-01,20,473180.7371,7029473.6552,347.0107,-26.856103623,116.730030917,330.2085,-2561268.8353,5085873.6177,-2864149.4103,-4.8119,2.5970,-0.0081
SB15-02,41,473177.7889,7029473.3459,347.0225,-26.856106359,116.730001234,330.2202,-2561266.1435,5085874.8317,-2864149.6861,-7.7620,2.2938,0.0037
SB15-03,33,473180.1537,7029475.3405,347.0426,-26.856088396,116.730025081,330.2403,-2561268.6728,5085874.5848,-2864147.9195,-5.3919,4.2842,0.0238
SB15-04,54,473178.1511,7029475.0578,347.0067,-26.856090910,116.730004916,330.2044,-2561266.8119,5085875.3452,-2864148.1518,-7.3960,4.0056,-0.0121
SB15-05,88,473176.4773,7029477.4219,347.0261,-26.856069533,116.729988118,330.2239,-2561265.8099,5085877.0673,-2864146.0473,-9.0655,6.3743,0.0073
SB15-06,75,473175.4027,7029475.5188,347.0319,-26.856086695,116.729977260,330.2297,-2561264.4620,5085876.7901,-2864147.7465,-10.1447,4.4727,0.0132
SB15-07,117,473173.0395,7029472.4591,347.0188,-26.856114275,116.729953406,330.2165,-2561261.7183,5085876.6128,-2864150.4670,-12.5154,1.4167,-0.0001
SB15-08,83,473175.0450,7029470.2692,346.9688,-26.856134085,116.729973547,330.1665,-2561263.0401,5085874.7870,-2864152.4027,-10.5137,-0.7785,-0.0500
SB15-09,62,473175.6782,7029471.9454,346.9989,-26.856118963,116.729979957,330.1966,-2561263.9616,5085875.2005,-2864150.9214,-9.8766,0.8972,-0.0200
SB15-10,28,473179.6164,7029471.8760,346.9632,-26.856119665,116.730019598,330.1610,-2561267.4503,5085873.3686,-2864150.9748,-5.9368,0.8193,-0.0556
SB16-01,44,473179.3059,7029466.7453,346.9644,-26.856165982,116.730016363,330.1620,-2561266.1207,5085871.4433,-2864155.5540,-6.2583,-4.3129,-0.0545
SB16-02,23,473180.6703,7029468.7682,346.9468,-26.856147745,116.730030140,330.1445,-2561267.7472,5085871.6289,-2864153.7432,-4.8891,-2.2921,-0.0721
SB16-03,36,473179.0315,7029469.5393,346.9471,-26.856140751,116.730013660,330.1448,-2561266.4419,5085872.6785,-2864153.0519,-6.5270,-1.5171,-0.0718
SB16-04,57,473177.6862,7029467.3962,346.9778,-26.856160075,116.730000072,330.1755,-2561264.8130,5085872.4464,-2864154.9761,-7.8774,-3.6583,-0.0410
SB16-05,49,473177.3326,7029471.2210,346.9800,-26.856125536,116.729996595,330.1777,-2561265.2829,5085874.1478,-2864151.5626,-8.2230,0.1689,-0.0389
