#S10-5
#SB-Antenna,Easting,Northing,HAE,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z
SB10-02,469618.0812,7028687.4434,325.5376,-26.863131231,116.694147827,325.5376,-2557923.2405,5087158.6372,-2864841.9985
SB10-03,469620.2371,7028689.8345,325.5376,-26.863109690,116.694169587,325.5376,-2557925.6571,5087158.6293,-2864839.8692
SB10-04,469617.5831,7028689.8402,325.5376,-26.863109580,116.694142870,325.5376,-2557923.2874,5087159.8270,-2864839.8583
SB10-05,469617.3242,7028693.4215,325.5376,-26.863077241,116.694140351,325.5376,-2557923.7912,5087161.3861,-2864836.6616
SB10-06,469615.7354,7028689.8100,325.5376,-26.863109813,116.694124269,325.5376,-2557921.6306,5087160.6470,-2864839.8813
SB10-07,469615.4796,7028692.4188,325.5376,-26.863086254,116.694121758,325.5376,-2557921.9376,5087161.8130,-2864837.5525
SB10-08,469614.0436,7028690.4505,325.5376,-26.863103993,116.694107254,325.5376,-2557920.2508,5087161.6670,-2864839.3061
SB10-09,469611.1785,7028689.9513,325.5376,-26.863108438,116.694078400,325.5376,-2557917.5889,5087162.7563,-2864839.7454
SB10-10,469614.3059,7028688.1317,325.5376,-26.863124934,116.694109839,325.5376,-2557920.0093,5087160.6148,-2864841.3761
SB10-11,469613.8068,7028686.4488,325.5376,-26.863140118,116.694104773,325.5376,-2557919.2180,5087160.1617,-2864842.8770
SB11-01,469610.9068,7028692.3904,325.5376,-26.863086410,116.694075723,325.5376,-2557917.8468,5087163.8612,-2864837.5680
SB11-02,469612.7174,7028692.3167,325.5376,-26.863087115,116.694093949,325.5376,-2557919.4491,5087163.0160,-2864837.6377
SB11-03,469611.3382,7028694.7236,325.5376,-26.863065354,116.694080123,325.5376,-2557918.7110,5087164.6067,-2864835.4866
SB11-04,469613.5423,7028695.9758,325.5376,-26.863054096,116.694102342,325.5376,-2557920.9370,5087164.1183,-2864834.3738
SB11-05,469611.9413,7028696.8747,325.5376,-26.863045946,116.694086246,325.5376,-2557919.6912,5087165.2015,-2864833.5681
SB11-06,469609.2275,7028696.9913,325.5376,-26.863044834,116.694058931,325.5376,-2557917.2909,5087166.4707,-2864833.4582
SB11-07,469608.0470,7028698.6440,325.5376,-26.863029886,116.694047087,325.5376,-2557916.5755,5087167.6681,-2864831.9806
SB11-08,469609.7523,7028693.7393,325.5376,-26.863074207,116.694064134,325.5376,-2557917.0923,5087164.9244,-2864836.3617
SB11-09,469607.9683,7028692.5867,325.5376,-26.863084574,116.694046147,325.5376,-2557915.2621,5087165.2637,-2864837.3865
SB11-10,469608.7976,7028690.9644,325.5376,-26.863099239,116.694054456,325.5376,-2557915.6699,5087164.2367,-2864838.8362
SB12-01,469603.0789,7028693.1850,325.5376,-26.863079066,116.693996941,325.5376,-2557911.0170,5087167.7068,-2864836.8420
SB12-02,469605.4906,7028693.2395,325.5376,-26.863078626,116.694021220,325.5376,-2557913.1826,5087166.6426,-2864836.7986
SB12-03,469607.0591,7028694.2094,325.5376,-26.863069904,116.694037033,325.5376,-2557914.7828,5087166.3268,-2864835.9363
SB12-04,469604.7113,7028694.9253,325.5376,-26.863063388,116.694013416,325.5376,-2557912.8324,5087167.6726,-2864835.2923
SB12-05,469608.1190,7028695.6065,325.5376,-26.863057312,116.694047737,325.5376,-2557916.0164,5087166.4122,-2864834.6917
SB12-06,469606.3640,7028697.6215,325.5376,-26.863039082,116.694030119,325.5376,-2557914.8622,5087168.0143,-2864832.8896
SB12-07,469604.5434,7028697.7646,325.5376,-26.863037750,116.694011795,325.5376,-2557913.2652,5087168.8919,-2864832.7580
SB12-08,469606.4727,7028699.5651,325.5376,-26.863021536,116.694031261,325.5376,-2557915.3582,5087168.7482,-2864831.1552
SB12-09,469601.9346,7028699.1906,325.5376,-26.863024818,116.693985567,325.5376,-2557911.2273,5087170.6413,-2864831.4797
SB12-10,469602.6656,7028697.1910,325.5376,-26.863042888,116.693992877,325.5376,-2557911.4700,5087169.5066,-2864833.2658
SB12-11,469602.2399,7028691.6462,325.5376,-26.863092940,116.693988458,325.5376,-2557909.9517,5087167.4649,-2864838.2135
SB13-01,469597.7547,7028691.0980,325.5376,-26.863097792,116.693943292,325.5376,-2557905.8325,5087169.2643,-2864838.6931
SB13-02,469599.3210,7028693.6497,325.5376,-26.863074788,116.693959123,325.5376,-2557907.7554,5087169.5866,-2864836.4192
SB13-03,469601.1450,7028695.0372,325.5376,-26.863062301,116.693977518,325.5376,-2557909.6696,5087169.3239,-2864835.1848
SB13-04,469599.3875,7028695.3835,325.5376,-26.863059136,116.693959834,325.5376,-2557908.1706,5087170.2550,-2864834.8719
SB13-05,469600.8741,7028697.2012,325.5376,-26.863042757,116.693974843,325.5376,-2557909.8717,5087170.3176,-2864833.2529
SB13-06,469597.7656,7028696.8272,325.5376,-26.863046065,116.693943542,325.5376,-2557907.0181,5087171.5670,-2864833.5799
SB13-07,469596.6862,7028695.3796,325.5376,-26.863059112,116.693932640,325.5376,-2557905.7567,5087171.4701,-2864834.8696
SB13-08,469594.5173,7028697.8420,325.5376,-26.863036832,116.693910866,325.5376,-2557904.3246,5087173.4388,-2864832.6672
SB13-09,469594.5058,7028695.2973,325.5376,-26.863059808,116.693910689,325.5376,-2557903.7920,5087172.4189,-2864834.9384
SB13-10,469595.9927,7028693.6204,325.5376,-26.863074980,116.693925616,325.5376,-2557904.7762,5087171.0738,-2864836.4381
SB13-11,469596.1720,7028691.8393,325.5376,-26.863091065,116.693927377,325.5376,-2557904.5708,5087170.2757,-2864838.0281
SB14-01,469592.4792,7028688.7345,325.5376,-26.863119017,116.693890128,325.5376,-2557900.6348,5087170.6883,-2864840.7911
SB14-02,469591.2631,7028691.4107,325.5376,-26.863094827,116.693877950,325.5376,-2557900.0976,5087172.3140,-2864838.4000
SB14-03,469594.1181,7028689.3791,325.5376,-26.863113232,116.693906642,325.5376,-2557902.2311,5087170.2098,-2864840.2193
SB14-04,469594.4762,7028691.2654,325.5376,-26.863096210,116.693910293,325.5376,-2557902.9381,5087170.8083,-2864838.5367
SB14-05,469594.1306,7028693.4756,325.5376,-26.863076247,116.693906867,325.5376,-2557903.0830,5087171.8542,-2864836.5634
SB14-06,469592.7820,7028692.3971,325.5376,-26.863085955,116.693893265,325.5376,-2557901.6569,5087172.0272,-2864837.5230
SB14-07,469592.7130,7028695.0593,325.5376,-26.863061917,116.693892635,325.5376,-2557902.1416,5087173.1306,-2864835.1468
SB14-08,469589.3326,7028693.4449,325.5376,-26.863076419,116.693858566,325.5376,-2557898.7905,5087174.0028,-2864836.5804
SB14-09,469589.4104,7028691.6518,325.5376,-26.863092610,116.693859306,325.5376,-2557898.4921,5087173.2455,-2864838.1809
SB14-10,469587.9681,7028690.5511,325.5376,-26.863102517,116.693844760,325.5376,-2557896.9777,5087173.4518,-2864839.1601
SB14-11,469589.6255,7028689.5265,325.5376,-26.863111804,116.693861419,325.5376,-2557898.2480,5087172.2926,-2864840.0781
SB15-01,469604.3051,7028685.7894,325.5376,-26.863145865,116.694009105,325.5376,-2557910.5946,5087164.1757,-2864843.4451
SB15-02,469603.1670,7028688.5683,325.5376,-26.863120750,116.693997716,325.5376,-2557910.1482,5087165.8076,-2864840.9624
SB15-03,469605.7546,7028686.8638,325.5376,-26.863136195,116.694023723,325.5376,-2557912.1100,5087163.9556,-2864842.4892
SB15-04,469604.9245,7028688.6933,325.5376,-26.863119660,116.694015411,325.5376,-2557911.7439,5087165.0664,-2864840.8547
SB15-05,469606.6645,7028690.9927,325.5376,-26.863098938,116.694032983,325.5376,-2557913.7701,5087165.2089,-2864838.8063
SB15-06,469604.5698,7028691.4400,325.5376,-26.863094853,116.694011907,325.5376,-2557911.9908,5087166.3325,-2864838.4026
SB15-07,469600.9120,7028692.8501,325.5376,-26.863082042,116.693975119,325.5376,-2557909.0126,5087168.5479,-2864837.1362
SB15-08,469599.4574,7028690.2872,325.5376,-26.863105150,116.693960413,325.5376,-2557907.1871,5087168.1708,-2864839.4204
SB15-09,469601.2116,7028690.1671,325.5376,-26.863106273,116.693978070,325.5376,-2557908.7295,5087167.3323,-2864839.5314
SB15-10,469602.2784,7028686.4028,325.5376,-26.863140283,116.693988717,325.5376,-2557908.9100,5087165.3356,-2864842.8933
SB16-01,469597.3272,7028685.1571,325.5376,-26.863151421,116.693938845,325.5376,-2557904.2314,5087167.0638,-2864843.9943
SB16-02,469599.6515,7028684.4898,325.5376,-26.863157496,116.693962226,325.5376,-2557906.1707,5087165.7482,-2864844.5948
SB16-03,469599.8779,7028686.2529,325.5376,-26.863141583,116.693964548,325.5376,-2557906.7348,5087166.3564,-2864843.0218
SB16-04,469597.4806,7028686.9203,325.5376,-26.863135505,116.693940432,325.5376,-2557904.7303,5087167.7049,-2864842.4210
SB16-05,469600.9906,7028688.3518,325.5376,-26.863122657,116.693975801,325.5376,-2557908.1596,5087166.7006,-2864841.1510
SB16-06,469598.9329,7028688.5269,325.5376,-26.863121031,116.693955091,325.5376,-2557906.3574,5087167.6980,-2864840.9903
SB16-07,469595.8089,7028690.0553,325.5376,-26.863107164,116.693923679,325.5376,-2557903.8803,5087169.7206,-2864839.6195
SB16-08,469595.7108,7028687.3250,325.5376,-26.863131813,116.693922626,325.5376,-2557903.2323,5087168.6650,-2864842.0560
SB16-09,469593.1385,7028687.0842,325.5376,-26.863133931,116.693896725,325.5376,-2557900.8851,5087169.7266,-2864842.2654
SB16-10,469594.8965,7028685.1012,325.5376,-26.863151873,116.693914374,325.5376,-2557902.0485,5087168.1361,-2864844.0390
SB16-11,469593.0686,7028685.2995,325.5376,-26.863150043,116.693895977,325.5376,-2557900.4563,5087169.0392,-2864843.8581
SB17-01,469587.9526,7028683.2193,325.5376,-26.863168712,116.693844426,325.5376,-2557895.4592,5087170.5056,-2864845.7035
SB17-02,469590.8104,7028683.7428,325.5376,-26.863164048,116.693873207,325.5376,-2557898.1195,5087169.4293,-2864845.2425
SB17-03,469589.2086,7028684.5817,325.5376,-26.863156439,116.693857102,325.5376,-2557896.8607,5087170.4886,-2864844.4904
SB17-04,469591.3265,7028685.8614,325.5376,-26.863144931,116.693878454,325.5376,-2557899.0153,5087170.0502,-2864843.3528
SB17-05,469590.6754,7028688.0927,325.5376,-26.863124772,116.693871954,325.5376,-2557898.8916,5087171.2422,-2864841.3600
SB17-06,469589.6122,7028686.5526,325.5376,-26.863138654,116.693861214,325.5376,-2557897.6258,5087171.1007,-2864842.7323
SB17-07,469587.8877,7028688.1114,325.5376,-26.863124542,116.693843891,325.5376,-2557896.4052,5087172.5053,-2864841.3373
SB17-08,469586.3736,7028687.1189,325.5376,-26.863133470,116.693828625,325.5376,-2557894.8489,5087172.7875,-2864842.2198
SB17-09,469587.1880,7028685.4690,325.5376,-26.863148384,116.693836783,325.5376,-2557895.2378,5087171.7561,-2864843.6941
SB17-10,469584.2133,7028683.8716,325.5376,-26.863162742,116.693806799,325.5376,-2557892.2526,5087172.4524,-2864845.1134
SB18-01,469602.7774,7028679.2848,325.5376,-26.863204559,116.693993568,325.5376,-2557907.8949,5087162.2438,-2864849.2469
SB18-02,469606.0438,7028678.5746,325.5376,-26.863211042,116.694026433,325.5376,-2557910.6671,5087160.4865,-2864849.8878
SB18-03,469605.2131,7028680.2160,325.5376,-26.863196205,116.694018111,325.5376,-2557910.2619,5087161.5218,-2864848.4212
SB18-04,469604.3629,7028681.8059,325.5376,-26.863181831,116.694009590,325.5376,-2557909.8287,5087162.5451,-2864847.0003
SB18-05,469602.9327,7028683.5401,325.5376,-26.863166143,116.693995235,325.5376,-2557908.9070,5087163.8878,-2864845.4495
SB18-06,469602.4397,7028681.6939,325.5376,-26.863182801,116.693990228,325.5376,-2557908.0877,5087163.3662,-2864847.0962
SB18-07,469601.3609,7028684.8853,325.5376,-26.863153963,116.693979445,325.5376,-2557907.7790,5087165.1376,-2864844.2456
SB18-08,469600.1299,7028682.7439,325.5376,-26.863173270,116.693967000,325.5376,-2557906.2398,5087164.8295,-2864846.1541
SB18-09,469601.1249,7028679.8991,325.5376,-26.863198976,116.693976948,325.5376,-2557906.5448,5087163.2355,-2864848.6951
SB18-10,469601.0058,7028677.6056,325.5376,-26.863219681,116.693975693,325.5376,-2557905.9677,5087162.3653,-2864850.7418
SB18-11,469603.9435,7028677.0472,325.5376,-26.863224786,116.694005253,325.5376,-2557908.4774,5087160.8172,-2864851.2464
SB19-01,469599.5406,7028679.0347,325.5376,-26.863206746,116.693960978,325.5376,-2557904.9521,5087163.6009,-2864849.4632
SB19-02,469597.3962,7028678.9543,325.5376,-26.863207425,116.693939389,325.5376,-2557903.0200,5087164.5343,-2864849.5303
SB19-03,469597.4583,7028681.5176,325.5376,-26.863184284,116.693940076,325.5376,-2557903.6015,5087165.5388,-2864847.2428
SB19-04,469598.0446,7028683.2720,325.5376,-26.863168457,116.693946021,325.5376,-2557904.4853,5087165.9814,-2864845.6783
SB19-05,469595.3426,7028680.6150,325.5376,-26.863192387,116.693918756,325.5376,-2557901.5263,5087166.1281,-2864848.0438
SB19-06,469594.8713,7028682.3657,325.5376,-26.863176570,116.693914054,325.5376,-2557901.4646,5087167.0456,-2864846.4803
SB19-07,469593.0885,7028682.2646,325.5376,-26.863177445,116.693896105,325.5376,-2557899.8512,5087167.8078,-2864846.5667
SB19-08,469593.6248,7028679.8706,325.5376,-26.863199070,116.693901445,325.5376,-2557899.8389,5087166.6020,-2864848.7044
SB19-09,469591.3987,7028680.7440,325.5376,-26.863191136,116.693879056,325.5376,-2557898.0296,5087167.9564,-2864847.9201
SB19-10,469593.1300,7028678.1665,325.5376,-26.863214445,116.693896422,325.5376,-2557899.0472,5087166.1385,-2864850.2242
SB19-11,469592.0406,7028676.7532,325.5376,-26.863227182,116.693885421,325.5376,-2557897.7840,5087166.0599,-2864851.4832
SB20-01,469587.7001,7028677.7114,325.5376,-26.863218436,116.693841750,325.5376,-2557894.1032,5087168.4007,-2864850.6187
SB20-02,469589.3330,7028677.0787,325.5376,-26.863224184,116.693858173,325.5376,-2557895.4321,5087167.4104,-2864851.1869
SB20-03,469591.1804,7028678.8837,325.5376,-26.863207928,116.693876814,325.5376,-2557897.4528,5087167.3054,-2864849.5800
SB20-04,469589.2282,7028679.6819,325.5376,-26.863200678,116.693857181,325.5376,-2557895.8727,5087168.5062,-2864848.8633
SB20-05,469589.3567,7028682.0552,325.5376,-26.863179254,116.693858532,325.5376,-2557896.4745,5087169.4043,-2864846.7455
SB20-06,469586.8459,7028681.3564,325.5376,-26.863185508,116.693833239,325.5376,-2557894.0881,5087170.2537,-2864847.3638
SB20-07,469586.1308,7028683.2864,325.5376,-26.863168067,116.693826087,325.5376,-2557893.8455,5087171.3531,-2864845.6397
SB20-08,469584.6027,7028681.3159,325.5376,-26.863185825,116.693810656,325.5376,-2557892.0759,5087171.2477,-2864847.3951
SB20-09,469586.5511,7028679.3792,325.5376,-26.863203353,116.693830223,325.5376,-2557893.4190,5087169.5901,-2864849.1277
SB20-10,469585.2347,7028675.8467,325.5376,-26.863235218,116.693816886,325.5376,-2557891.5181,5087168.7601,-2864852.2776
