#S10-1
#SB-Antenna,Easting,Northing,HAE,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z
SB04-06,469574.5681,7028576.4560,325.7376,-26.864132348,116.693707090,325.7376,-2557861.6709,5087133.6890,-2864941.0486
SB04-07,469571.3770,7028575.5318,325.7376,-26.864140623,116.693674943,325.7376,-2557858.6305,5087134.7540,-2864941.8666
SB04-08,469573.0199,7028577.9954,325.7376,-26.864118415,116.693691542,325.7376,-2557860.6038,5087135.0064,-2864939.6714
SB04-09,469569.8711,7028576.5107,325.7376,-26.864131752,116.693659808,325.7376,-2557857.4862,5087135.8265,-2864940.9896
SB04-10,469568.4419,7028577.7064,325.7376,-26.864120925,116.693645449,325.7376,-2557856.4549,5087136.9519,-2864939.9194
SB04-11,469567.8419,7028575.3970,325.7376,-26.864141762,116.693639352,325.7376,-2557855.4449,5087136.2919,-2864941.9792
SB05-01,469566.3048,7028579.5064,325.7376,-26.864104627,116.693623978,325.7376,-2557854.9152,5087138.6395,-2864938.3084
SB05-02,469569.2108,7028579.3113,325.7376,-26.864106451,116.693653229,325.7376,-2557857.4712,5087137.2520,-2864938.4887
SB05-03,469570.9172,7028578.3820,325.7376,-26.864114879,116.693670383,325.7376,-2557858.8047,5087136.1092,-2864939.3218
SB05-04,469570.9441,7028580.2076,325.7376,-26.864098397,116.693670699,325.7376,-2557859.2035,5087136.8324,-2864937.6926
SB05-05,469572.8576,7028582.1820,325.7376,-26.864080613,116.693690010,325.7376,-2557861.3181,5087136.7659,-2864935.9346
SB05-06,469571.6503,7028583.5778,325.7376,-26.864067984,116.693677890,325.7376,-2557860.5260,5087137.8719,-2864934.6863
SB05-07,469569.5637,7028581.8088,325.7376,-26.864083911,116.693656841,325.7376,-2557858.2989,5087138.0991,-2864936.2606
SB05-08,469567.9679,7028580.9415,325.7376,-26.864091706,116.693640756,325.7376,-2557856.6954,5087138.4685,-2864937.0312
SB05-09,469566.7843,7028583.7670,325.7376,-26.864066170,116.693628910,325.7376,-2557856.2180,5087140.1397,-2864934.5069
SB05-10,469566.5211,7028582.0080,325.7376,-26.864082046,116.693626217,325.7376,-2557855.6219,5087139.5497,-2864936.0763
SB06-01,469573.4279,7028564.4044,325.7376,-26.864241133,116.693695319,325.7376,-2557858.1789,5087129.3481,-2864951.8018
SB06-02,469571.2756,7028563.4799,325.7376,-26.864249432,116.693673629,325.7376,-2557856.0664,5087129.9451,-2864952.6222
SB06-03,469575.6175,7028563.6241,325.7376,-26.864248225,116.693717342,325.7376,-2557859.9747,5087128.0476,-2864952.5029
SB06-04,469578.3026,7028562.6391,325.7376,-26.864257178,116.693744349,325.7376,-2557862.1712,5087126.4414,-2864953.3878
SB06-05,469579.2724,7028564.0612,325.7376,-26.864244359,116.693754146,325.7376,-2557863.3294,5087126.5775,-2864952.1207
SB06-06,469576.1369,7028565.2828,325.7376,-26.864233261,116.693722611,325.7376,-2557860.7791,5087128.4818,-2864951.0237
SB06-07,469577.9956,7028565.7586,325.7376,-26.864229006,116.693741334,325.7376,-2557862.5372,5087127.8363,-2864950.6031
SB06-08,469578.7353,7028568.4937,325.7376,-26.864204328,116.693748848,325.7376,-2557863.7594,5087128.6048,-2864948.1637
SB06-09,469577.3226,7028569.4910,325.7376,-26.864195293,116.693734650,325.7376,-2557862.7020,5087129.6429,-2864947.2706
SB06-10,469576.6761,7028567.0317,325.7376,-26.864217483,116.693728082,325.7376,-2557861.6197,5087128.9434,-2864949.4640
SB06-11,469574.2095,7028566.0160,325.7376,-26.864226599,116.693703226,325.7376,-2557859.2078,5087129.6453,-2864950.3652
SB07-01,469575.0575,7028572.2422,325.7376,-26.864170404,116.693711914,325.7376,-2557861.2432,5087131.7713,-2864944.8104
SB07-02,469575.8901,7028570.6745,325.7376,-26.864184576,116.693720258,325.7376,-2557861.6652,5087130.7648,-2864946.2113
SB07-03,469576.9524,7028573.3571,325.7376,-26.864160379,116.693731017,325.7376,-2557863.1648,5087131.3669,-2864943.8194
SB07-04,469578.6626,7028571.2310,325.7376,-26.864179612,116.693748182,325.7376,-2557864.2563,5087129.7402,-2864945.7206
SB07-05,469580.9095,7028572.6367,325.7376,-26.864166970,116.693770835,325.7376,-2557866.5519,5087129.2945,-2864944.4709
SB07-06,469579.0104,7028574.2501,325.7376,-26.864152362,116.693751757,325.7376,-2557865.1866,5087130.7997,-2864943.0269
SB07-07,469580.0717,7028575.7346,325.7376,-26.864138981,116.693762477,325.7376,-2557866.4393,5087130.9196,-2864941.7043
SB07-08,469578.2172,7028578.4013,325.7376,-26.864114865,116.693743872,325.7376,-2557865.3299,5087132.8291,-2864939.3204
SB07-09,469577.3988,7028575.4823,325.7376,-26.864141201,116.693735563,325.7376,-2557863.9998,5087132.0219,-2864941.9237
SB07-10,469576.2041,7028577.0582,325.7376,-26.864126947,116.693723575,325.7376,-2557863.2560,5087133.1947,-2864940.5147
SB07-11,469575.3601,7028574.2730,325.7376,-26.864152075,116.693715010,325.7376,-2557861.9303,5087132.4530,-2864942.9986
SB08-01,469580.8245,7028567.7517,325.7376,-26.864211073,116.693769861,325.7376,-2557865.4734,5087127.3650,-2864948.8304
SB08-02,469580.4682,7028565.6267,325.7376,-26.864230251,116.693766223,325.7376,-2557864.7190,5087126.6695,-2864950.7262
SB08-03,469581.9301,7028564.6642,325.7376,-26.864238972,116.693780916,325.7376,-2557865.8273,5087125.6234,-2864951.5883
SB08-04,469583.5221,7028565.4211,325.7376,-26.864232173,116.693796961,325.7376,-2557867.4049,5087125.2113,-2864950.9162
SB08-05,469585.4479,7028565.2036,325.7376,-26.864234179,116.693816342,325.7376,-2557869.0805,5087124.2563,-2864951.1145
SB08-06,469583.5155,7028567.8988,325.7376,-26.864209803,116.693796955,325.7376,-2557867.9075,5087126.2123,-2864948.7049
SB08-07,469583.4612,7028569.6927,325.7376,-26.864193606,116.693796451,325.7376,-2557868.2271,5087126.9593,-2864947.1038
SB08-08,469582.1058,7028571.1541,325.7376,-26.864180381,116.693782842,325.7376,-2557867.3163,5087128.1585,-2864945.7966
SB08-09,469581.6241,7028569.4155,325.7376,-26.864196068,116.693777951,325.7376,-2557866.5291,5087127.6751,-2864947.3472
SB08-10,469580.3814,7028570.7121,325.7376,-26.864184335,116.693765472,325.7376,-2557865.6851,5087128.7571,-2864946.1874
SB09-01,469582.0751,7028576.0645,325.7376,-26.864136047,116.693782652,325.7376,-2557868.2967,5087130.1502,-2864941.4142
SB09-02,469581.2922,7028574.3896,325.7376,-26.864151151,116.693774730,325.7376,-2557867.2535,5087129.8282,-2864942.9073
SB09-03,469582.6861,7028573.2320,325.7376,-26.864161634,116.693788735,325.7376,-2557868.2612,5087128.7340,-2864943.9435
SB09-04,469585.0729,7028573.0090,325.7376,-26.864163699,116.693812757,325.7376,-2557870.3476,5087127.5692,-2864944.1476
SB09-05,469583.9369,7028576.4503,325.7376,-26.864132604,116.693801405,325.7376,-2557870.0391,5087129.4671,-2864941.0739
SB09-06,469586.3249,7028576.1553,325.7376,-26.864135320,116.693825437,325.7376,-2557872.1117,5087128.2727,-2864941.3423
SB09-07,469586.3550,7028577.9790,325.7376,-26.864118854,116.693825784,325.7376,-2557872.5129,5087128.9938,-2864939.7147
SB09-08,469584.5604,7028578.1630,325.7376,-26.864117154,116.693807723,325.7376,-2557870.9476,5087129.8762,-2864939.5467
SB09-09,469582.2176,7028577.8827,325.7376,-26.864119634,116.693784132,325.7376,-2557868.7972,5087130.8184,-2864939.7918
SB09-10,469580.2468,7028579.8205,325.7376,-26.864102095,116.693764339,325.7376,-2557867.4343,5087132.4866,-2864938.0581
SB09-11,469579.8891,7028577.6342,325.7376,-26.864121826,116.693760684,325.7376,-2557866.6661,5087131.7671,-2864940.0085
SB10-01,469585.1843,7028569.4445,325.7376,-26.864195884,116.693813792,325.7376,-2557869.7155,5087126.0833,-2864947.3290
SB10-02,469585.2716,7028567.4622,325.7376,-26.864213783,116.693814622,325.7376,-2557869.3866,5087125.2455,-2864949.0983
SB10-03,469587.8414,7028565.5229,325.7376,-26.864231348,116.693840446,325.7376,-2557871.2843,5087123.3069,-2864950.8346
SB10-04,469587.6158,7028568.1673,325.7376,-26.864207468,116.693838239,325.7376,-2557871.6255,5087124.4737,-2864948.4741
SB10-05,469591.1609,7028568.7373,325.7376,-26.864202399,116.693873940,325.7376,-2557874.9094,5087123.1066,-2864947.9730
SB10-06,469587.4247,7028570.0054,325.7376,-26.864190869,116.693836360,325.7376,-2557871.8320,5087125.3001,-2864946.8333
SB10-07,469590.0012,7028570.4875,325.7376,-26.864186572,116.693862309,325.7376,-2557874.2326,5087124.3339,-2864946.4086
SB10-08,469587.9153,7028571.7465,325.7376,-26.864175160,116.693841341,325.7376,-2557872.6276,5087125.7805,-2864945.2804
SB10-09,469587.1683,7028574.5572,325.7376,-26.864149767,116.693833889,325.7376,-2557872.5372,5087127.2491,-2864942.7704
SB10-10,469585.6282,7028571.2831,325.7376,-26.864179294,116.693818305,325.7376,-2557870.4894,5087126.6239,-2864945.6891
SB10-11,469583.9082,7028571.6336,325.7376,-26.864176091,116.693800998,325.7376,-2557869.0248,5087127.5398,-2864945.3725
SB11-01,469589.5745,7028575.0405,325.7376,-26.864145456,116.693858123,325.7376,-2557874.7858,5087126.3601,-2864942.3443
SB11-02,469589.6588,7028573.2303,325.7376,-26.864161801,116.693858928,325.7376,-2557874.4897,5087125.5929,-2864943.9599
SB11-03,469591.9364,7028574.8141,325.7376,-26.864147551,116.693881895,325.7376,-2557876.8493,5087125.2051,-2864942.5514
SB11-04,469593.3759,7028572.7275,325.7376,-26.864166422,116.693896335,325.7376,-2557877.7070,5087123.7162,-2864944.4167
SB11-05,469594.1318,7028574.4007,325.7376,-26.864151331,116.693903986,325.7376,-2557878.7257,5087124.0498,-2864942.9250
SB11-06,469594.0114,7028577.1143,325.7376,-26.864126828,116.693902840,325.7376,-2557879.1751,5087125.1970,-2864940.5030
SB11-07,469595.5550,7028578.4344,325.7376,-26.864114944,116.693918411,325.7376,-2557880.8249,5087125.0335,-2864939.3282
SB11-08,469590.8175,7028576.3081,325.7376,-26.864134038,116.693870668,325.7376,-2557876.1565,5087126.3108,-2864941.2156
SB11-09,469589.5139,7028577.9849,325.7376,-26.864118870,116.693857585,325.7376,-2557875.3360,5087127.5734,-2864939.7163
SB11-10,469587.9700,7028577.0174,325.7376,-26.864127572,116.693842019,325.7376,-2557873.7583,5087127.8790,-2864940.5765
SB12-01,469589.6838,7028582.9078,325.7376,-26.864074427,116.693859415,325.7376,-2557876.4982,5087129.4799,-2864935.3231
SB12-02,469589.9482,7028580.5101,325.7376,-26.864096081,116.693862019,325.7376,-2557876.2423,5087128.3949,-2864937.4636
SB12-03,469591.0511,7028579.0321,325.7376,-26.864109449,116.693873085,325.7376,-2557876.9242,5087127.3028,-2864938.7850
SB12-04,469591.5597,7028581.4334,325.7376,-26.864087780,116.693878264,325.7376,-2557877.8714,5087128.0410,-2864936.6431
SB12-05,469592.5354,7028578.0980,325.7376,-26.864117915,116.693888004,325.7376,-2557878.0584,5087126.2581,-2864939.6219
SB12-06,469594.3897,7028580.0219,325.7376,-26.864100585,116.693906718,325.7376,-2557880.1098,5087126.1979,-2864937.9088
SB12-07,469594.3735,7028581.8480,325.7376,-26.864084097,116.693906600,325.7376,-2557880.4701,5087126.9407,-2864936.2791
SB12-08,469596.3354,7028580.0830,325.7376,-26.864100076,116.693926307,325.7376,-2557881.8605,5087125.3461,-2864937.8585
SB12-09,469595.5668,7028584.5712,325.7376,-26.864059537,116.693918678,325.7376,-2557882.0950,5087127.5002,-2864933.8513
SB12-10,469593.6385,7028583.6687,325.7376,-26.864067643,116.693899245,325.7376,-2557880.1872,5087128.0051,-2864934.6525
SB12-11,469588.0777,7028583.6095,325.7376,-26.864068056,116.693843264,325.7376,-2557875.2075,5087130.4859,-2864934.6934
SB13-01,469587.1407,7028588.0299,325.7376,-26.864028126,116.693833938,325.7376,-2557875.2777,5087132.6884,-2864930.7463
SB13-02,469589.8192,7028586.6919,325.7376,-26.864040265,116.693860870,325.7376,-2557877.3958,5087130.9431,-2864931.9462
SB13-03,469591.3603,7028584.9958,325.7376,-26.864055612,116.693876343,325.7376,-2557878.4244,5087129.5658,-2864933.4633
SB13-04,469591.5521,7028586.7768,325.7376,-26.864039536,116.693878317,325.7376,-2557878.9613,5087130.1968,-2864931.8742
SB13-05,469593.4925,7028585.4543,325.7376,-26.864051519,116.693897818,325.7376,-2557880.4232,5087128.7901,-2864933.0587
SB13-06,469592.8490,7028588.5183,325.7376,-26.864023840,116.693891415,325.7376,-2557880.4773,5087130.3142,-2864930.3227
SB13-07,469591.3129,7028589.4675,325.7376,-26.864015237,116.693875974,325.7376,-2557879.2998,5087131.3884,-2864929.4723
SB13-08,469593.5769,7028591.8427,325.7376,-26.863993841,116.693898823,325.7376,-2557881.8098,5087131.3254,-2864927.3573
SB13-09,469591.0408,7028591.6324,325.7376,-26.863995685,116.693873288,325.7376,-2557879.5011,5087132.3830,-2864927.5396
SB13-10,469589.4999,7028590.0050,325.7376,-26.864010345,116.693857736,325.7376,-2557877.7906,5087132.4214,-2864928.9887
SB13-11,469587.7412,7028589.6712,325.7376,-26.864013320,116.693840024,325.7376,-2557876.1510,5087133.0791,-2864929.2828
SB14-01,469584.3264,7028593.0793,325.7376,-26.863982475,116.693805730,325.7376,-2557873.7999,5087135.9899,-2864926.2338
SB14-02,469586.8864,7028594.5240,325.7376,-26.863969487,116.693831537,325.7376,-2557876.3834,5087135.4188,-2864924.9499
SB14-03,469585.1114,7028591.5029,325.7376,-26.863996725,116.693813594,325.7376,-2557874.1777,5087135.0013,-2864927.6424
SB14-04,469587.0216,7028591.3105,325.7376,-26.863998504,116.693832820,325.7376,-2557875.8446,5087134.0635,-2864927.8182
SB14-05,469589.1933,7028591.8474,325.7376,-26.863993704,116.693854695,325.7376,-2557877.8948,5087133.3016,-2864927.3437
SB14-06,469588.0014,7028593.0969,325.7376,-26.863982397,116.693842727,325.7376,-2557877.0865,5087134.3418,-2864926.2261
SB14-07,469590.6475,7028593.3977,325.7376,-26.863979738,116.693869372,325.7376,-2557879.5121,5087133.2712,-2864925.9633
SB14-08,469588.7446,7028596.6245,325.7376,-26.863950563,116.693850294,325.7376,-2557878.4744,5087135.4280,-2864923.0793
SB14-09,469586.9651,7028596.3907,325.7376,-26.863952636,116.693832374,325.7376,-2557876.8368,5087136.1353,-2864923.2842
SB14-10,469585.7429,7028597.7315,325.7376,-26.863940503,116.693820103,325.7376,-2557876.0201,5087137.2259,-2864922.0849
SB14-11,469584.8666,7028595.9912,325.7376,-26.863956196,116.693811239,325.7376,-2557874.8802,5087136.9195,-2864923.6362
SB15-01,469582.4231,7028581.0418,325.7376,-26.864091116,116.693786277,325.7376,-2557869.6291,5087131.9983,-2864936.9729
SB15-02,469585.0924,7028582.4177,325.7376,-26.864078752,116.693813182,325.7376,-2557872.2960,5087131.3504,-2864935.7506
SB15-03,469583.6198,7028579.6914,325.7376,-26.864103334,116.693798292,325.7376,-2557870.4210,5087130.9154,-2864938.1806
SB15-04,469585.3700,7028580.6778,325.7376,-26.864094467,116.693815934,325.7376,-2557872.1869,5087130.5245,-2864937.3040
SB15-05,469587.8123,7028579.1448,325.7376,-26.864108360,116.693840483,325.7376,-2557874.0540,5087128.8070,-2864938.6774
SB15-06,469588.0753,7028581.2705,325.7376,-26.864089174,116.693843183,325.7376,-2557874.7253,5087129.5448,-2864936.7809
SB15-07,469589.1613,7028585.0373,325.7376,-26.864055189,116.693854207,325.7376,-2557876.4685,5087130.5729,-2864933.4215
SB15-08,469586.4813,7028586.2630,325.7376,-26.864044064,116.693827257,325.7376,-2557874.3260,5087132.2737,-2864932.3218
SB15-09,469586.5146,7028584.5050,325.7376,-26.864059937,116.693827549,325.7376,-2557873.9949,5087131.5506,-2864933.8908
SB15-10,469582.8576,7028583.1142,325.7376,-26.864072414,116.693790701,325.7376,-2557870.4426,5087132.6375,-2864935.1242
SB16-01,469581.1851,7028587.9379,325.7376,-26.864028826,116.693773982,325.7376,-2557869.9385,5087135.3338,-2864930.8156
SB16-02,469580.7230,7028585.5644,325.7376,-26.864050246,116.693769272,325.7376,-2557869.0386,5087134.5858,-2864932.9329
SB16-03,469582.4991,7028585.4925,325.7376,-26.864050934,116.693787150,325.7376,-2557870.6104,5087133.7569,-2864933.0009
SB16-04,469582.9550,7028587.9388,325.7376,-26.864028857,116.693791799,325.7376,-2557871.5198,5087134.5370,-2864930.8186
SB16-05,469584.6870,7028584.5669,325.7376,-26.864059338,116.693809153,325.7376,-2557872.3750,5087132.3987,-2864933.8316
SB16-06,469584.6821,7028586.6321,325.7376,-26.864040693,116.693809154,325.7376,-2557872.7944,5087133.2327,-2864931.9885
SB16-07,469585.9323,7028589.8774,325.7376,-26.864011419,116.693821819,325.7376,-2557874.5774,5087133.9769,-2864929.0949
SB16-08,469583.2039,7028589.7371,325.7376,-26.864012626,116.693794348,325.7376,-2557872.1112,5087135.1492,-2864929.2142
SB16-09,469582.7398,7028592.2786,325.7376,-26.863989670,116.693789739,325.7376,-2557872.2183,5087136.3820,-2864926.9450
SB16-10,469580.9176,7028590.3545,325.7376,-26.864007002,116.693771347,325.7376,-2557870.1955,5087136.4277,-2864928.6582
SB16-11,469580.9558,7028592.1928,325.7376,-26.863990406,116.693771777,325.7376,-2557870.6070,5087137.1509,-2864927.0177
SB17-01,469578.4377,7028597.1080,325.7376,-26.863945973,116.693746547,325.7376,-2557869.3663,5087140.2649,-2864922.6256
SB17-02,469579.2082,7028594.3067,325.7376,-26.863971282,116.693754236,325.7376,-2557869.4797,5087138.7895,-2864925.1274
SB17-03,469579.9043,7028595.9755,325.7376,-26.863956230,116.693761284,325.7376,-2557870.4440,5087139.1482,-2864923.6395
SB17-04,469581.3638,7028593.9772,325.7376,-26.863974303,116.693775927,325.7376,-2557871.3376,5087137.6859,-2864925.4260
SB17-05,469583.5298,7028594.8203,325.7376,-26.863966739,116.693797753,325.7376,-2557873.4457,5087137.0500,-2864924.6783
SB17-06,469581.9029,7028595.7452,325.7376,-26.863958353,116.693781398,325.7376,-2557872.1821,5087138.1553,-2864923.8493
SB17-07,469583.3055,7028597.5990,325.7376,-26.863941646,116.693795562,325.7376,-2557873.8156,5087138.2703,-2864922.1979
SB17-08,469582.1848,7028599.0209,325.7376,-26.863928784,116.693784315,325.7376,-2557873.1062,5087139.3478,-2864920.9265
SB17-09,469580.6122,7028598.0657,325.7376,-26.863937373,116.693768460,325.7376,-2557871.5053,5087139.6713,-2864921.7755
SB17-10,469578.7615,7028600.8899,325.7376,-26.863911835,116.693749899,325.7376,-2557870.4318,5087141.6424,-2864919.2511
SB18-01,469575.8102,7028581.9967,325.7376,-26.864082350,116.693719729,325.7376,-2557863.9177,5087135.3614,-2864936.1064
SB18-02,469575.3874,7028578.6808,325.7376,-26.864112279,116.693715392,325.7376,-2557862.8594,5087134.2162,-2864939.0647
SB18-03,469576.9501,7028579.6514,325.7376,-26.864103550,116.693731147,325.7376,-2557864.4546,5087133.9033,-2864938.2019
SB18-04,469578.4599,7028580.6369,325.7376,-26.864094685,116.693746370,325.7376,-2557866.0056,5087133.6203,-2864937.3256
SB18-05,469580.0628,7028582.2128,325.7376,-26.864080492,116.693762545,325.7376,-2557867.7610,5087133.5331,-2864935.9226
SB18-06,469578.1807,7028582.5430,325.7376,-26.864077469,116.693743606,325.7376,-2557866.1474,5087134.5138,-2864935.6239
SB18-07,469581.2659,7028583.8959,325.7376,-26.864065322,116.693774697,325.7376,-2557869.1811,5087133.6692,-2864934.4232
SB18-08,469579.0254,7028584.9356,325.7376,-26.864055886,116.693752167,325.7376,-2557867.3930,5087135.0971,-2864933.4904
SB18-09,469576.2781,7028583.6964,325.7376,-26.864067014,116.693724481,325.7376,-2557864.6845,5087135.8353,-2864934.5904
SB18-10,469573.9830,7028583.6152,325.7376,-26.864067698,116.693701374,325.7376,-2557862.6176,5087136.8363,-2864934.6580
SB18-11,469573.6828,7028580.6400,325.7376,-26.864094553,116.693698279,325.7376,-2557861.7387,5087135.7731,-2864937.3126
SB19-01,469575.2790,7028585.1994,325.7376,-26.864053423,116.693714459,325.7376,-2557864.1004,5087136.8908,-2864933.2469
SB19-02,469575.0120,7028587.3286,325.7376,-26.864034193,116.693711823,325.7376,-2557864.2989,5087137.8686,-2864931.3461
SB19-03,469577.5709,7028587.4901,325.7376,-26.864032790,116.693737587,325.7376,-2557866.6180,5087136.7812,-2864931.2074
SB19-04,469579.3697,7028587.0590,325.7376,-26.864036722,116.693755685,325.7376,-2557868.1364,5087135.7974,-2864931.5961
SB19-05,469576.4873,7028589.5191,325.7376,-26.864014448,116.693726728,325.7376,-2557866.0664,5087138.0865,-2864929.3943
SB19-06,469578.1903,7028590.1412,325.7376,-26.864008868,116.693743887,325.7376,-2557867.7154,5087137.5701,-2864928.8428
SB19-07,469577.9342,7028591.9084,325.7376,-26.863992908,116.693741352,325.7376,-2557867.8493,5087138.3973,-2864927.2650
SB19-08,469575.5960,7028591.1656,325.7376,-26.863999563,116.693717796,325.7376,-2557865.6082,5087139.1511,-2864927.9230
SB19-09,469576.2721,7028593.4593,325.7376,-26.863978869,116.693724658,325.7376,-2557866.6829,5087139.7705,-2864925.8773
SB19-10,469573.8553,7028591.5099,325.7376,-26.863996416,116.693700281,325.7376,-2557864.1238,5087140.0738,-2864927.6119
SB19-11,469572.3525,7028592.4720,325.7376,-26.863987697,116.693685175,325.7376,-2557862.9787,5087141.1383,-2864926.7500
SB20-01,469572.9287,7028596.8795,325.7376,-26.863947916,116.693691083,325.7376,-2557864.3981,5087142.6541,-2864922.8177
SB20-02,469572.4407,7028595.1976,325.7376,-26.863963091,116.693686130,325.7376,-2557863.6170,5087142.1964,-2864924.3177
SB20-03,469574.3998,7028593.5146,325.7376,-26.863978329,116.693705811,325.7376,-2557865.0217,5087140.6361,-2864925.8239
SB20-04,469575.0249,7028595.5289,325.7376,-26.863960156,116.693712153,325.7376,-2557865.9935,5087141.1659,-2864924.0275
SB20-05,469577.4003,7028595.6078,325.7376,-26.863959495,116.693736068,325.7376,-2557868.1317,5087140.1278,-2864923.9623
SB20-06,469576.4853,7028598.0482,325.7376,-26.863937442,116.693726916,325.7376,-2557867.8152,5087141.5229,-2864921.7823
SB20-07,469578.3457,7028598.9287,325.7376,-26.863929533,116.693745665,325.7376,-2557869.6578,5087141.0397,-2864921.0005
SB20-08,469576.2495,7028600.2793,325.7376,-26.863917293,116.693724596,325.7376,-2557868.0624,5087142.5279,-2864919.7906
SB20-09,469574.4900,7028598.1695,325.7376,-26.863936303,116.693706832,325.7376,-2557866.0576,5087142.4705,-2864921.6697
SB20-10,469570.8562,7028599.1730,325.7376,-26.863927164,116.693670276,325.7376,-2557863.0174,5087144.5113,-2864920.7663
