#S8-6
#Lat: -26.855106587
#Lon: 116.730025307
#HAE: 330.2901
#Datum: WGS84
#Epoch: 2024.2
#SB-Antenna,EEP,Easting,Northing,AHD,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z,E,N,U
SB15-09,62,473179.9257,7029594.0275,347.1091,-26.855016804,116.730025329,330.3084,-2561292.8487,5085922.5356,-2864042.0166,0.0022,9.9486,0.0183
SB15-10,28,473180.2170,7029590.0956,347.0751,-26.855052310,116.730028177,330.2743,-2561292.2884,5085920.7938,-2864045.5112,0.2852,6.0143,-0.0158
SB16-01,44,473175.1161,7029589.9048,347.0623,-26.855053935,116.729976826,330.2616,-2561287.6886,5085923.0066,-2864045.6661,-4.8184,5.8343,-0.0285
SB16-02,23,473177.2544,7029588.7496,347.0746,-26.855064406,116.729998326,330.2739,-2561289.3662,5085921.5871,-2864046.7068,-2.6816,4.6740,-0.0162
SB16-03,36,473177.8306,7029590.4790,347.0745,-26.855048803,116.730004163,330.2738,-2561290.2356,5085922.0237,-2864045.1643,-2.1015,6.4030,-0.0163
SB16-04,57,473175.6125,7029591.5802,347.0827,-26.855038818,116.729981859,330.2819,-2561288.4838,5085923.4736,-2864044.1809,-4.3182,7.5094,-0.0082
SB16-05,49,473179.3461,7029592.2647,347.0951,-26.855032709,116.730019457,330.2944,-2561291.9637,5085922.0759,-2864043.5826,-0.5815,8.1863,0.0043
SB16-06,70,473177.3677,7029592.8494,347.0967,-26.855027392,116.729999555,330.2960,-2561290.3175,5085923.2045,-2864043.0577,-2.5595,8.7754,0.0059
SB16-07,91,473174.6457,7029595.0082,347.0500,-26.855007848,116.729972201,330.2493,-2561288.3107,5085925.2639,-2864041.1046,-5.2781,10.9410,-0.0408
SB16-08,78,473173.9473,7029592.3424,347.0615,-26.855031904,116.729965113,330.2608,-2561287.1445,5085924.5145,-2864043.4879,-5.9825,8.2755,-0.0293
SB16-09,99,473171.3920,7029592.6376,347.0820,-26.855029189,116.729939398,330.2813,-2561284.9313,5085925.8017,-2864043.2288,-8.5383,8.5763,-0.0088
SB16-10,65,473172.6892,7029590.3284,347.0758,-26.855050064,116.729952406,330.2751,-2561285.6135,5085924.2820,-2864045.2895,-7.2454,6.2632,-0.0150
SB16-11,86,473170.9762,7029590.8930,347.0885,-26.855044933,116.729935174,330.2878,-2561284.2045,5085925.2918,-2864044.7880,-8.9580,6.8318,-0.0023
SB17-01,162,473165.5426,7029589.9561,347.0495,-26.855053288,116.729880459,330.2488,-2561279.1439,5085927.3332,-2864045.5963,-14.3960,5.9060,-0.0413
SB17-02,107,473168.4554,7029589.8620,347.0719,-26.855054193,116.729909778,330.2711,-2561281.7350,5085925.9998,-2864045.6960,-11.4821,5.8056,-0.0190
SB17-03,141,473167.0375,7029591.0314,347.0897,-26.855043608,116.729895531,330.2890,-2561280.7158,5085927.1242,-2864044.6576,-12.8981,6.9786,-0.0012
SB17-04,120,473169.3887,7029591.8552,347.0899,-26.855036215,116.729919216,330.2892,-2561282.9847,5085926.3961,-2864043.9269,-10.5441,7.7977,-0.0009
SB17-05,154,473169.2362,7029594.1513,347.0672,-26.855015481,116.729917729,330.2666,-2561283.3105,5085927.3714,-2864041.8669,-10.6919,10.0952,-0.0236
SB17-06,175,473167.8487,7029592.8442,347.0609,-26.855027256,116.729903735,330.2602,-2561281.8006,5085927.4655,-2864043.0281,-12.0827,8.7905,-0.0300
SB17-07,209,473166.4932,7029594.7178,347.0585,-26.855010314,116.729890131,330.2578,-2561280.9735,5085928.8292,-2864041.3522,-13.4348,10.6678,-0.0323
SB17-08,230,473164.7878,7029594.1010,347.0522,-26.855015850,116.729872951,330.2515,-2561279.3213,5085929.3447,-2864041.8966,-15.1423,10.0544,-0.0387
SB17-09,196,473165.2285,7029592.2916,347.0614,-26.855032195,116.729877348,330.2607,-2561279.3473,5085928.4247,-2864043.5166,-14.7052,8.2432,-0.0294
SB17-10,251,473162.0022,7029591.3334,347.0141,-26.855040784,116.729844851,330.2134,-2561276.2503,5085929.4557,-2864044.3443,-17.9351,7.2915,-0.0768
SB18-01,3,473179.2627,7029583.0187,347.0744,-26.855116187,116.730018419,330.2735,-2561289.9838,5085918.3737,-2864051.8255,-0.6846,-1.0637,-0.0166
SB18-02,6,473182.2911,7029581.6691,347.0860,-26.855128430,116.730048875,330.2852,-2561292.4163,5085916.4742,-2864053.0411,2.3423,-2.4203,-0.0049
SB18-03,1,473181.7987,7029583.4395,347.0892,-26.855112437,116.730043955,330.2884,-2561292.3410,5085917.4117,-2864051.4615,1.8534,-0.6481,-0.0017
SB18-04,4,473181.2717,7029585.1616,347.0702,-26.855096878,116.730038688,330.2694,-2561292.2161,5085918.3275,-2864049.9148,1.3299,1.0759,-0.0207
SB18-05,7,473180.2685,7029587.1518,347.0466,-26.855078890,116.730028632,330.2458,-2561291.7190,5085919.5624,-2864048.1260,0.3304,3.0691,-0.0443
SB18-06,2,473179.4006,7029585.4603,347.0771,-26.855094145,116.730019859,330.2763,-2561290.6090,5085919.2969,-2864049.6478,-0.5415,1.3787,-0.0138
SB18-07,15,473178.9746,7029588.7989,347.0643,-26.855063994,116.730015643,330.2635,-2561290.9085,5085920.8232,-2864046.6614,-0.9605,4.7197,-0.0266
SB18-08,10,473177.3770,7029586.9281,347.0875,-26.855080853,116.729999521,330.2867,-2561289.1071,5085920.8086,-2864048.3385,-2.5628,2.8515,-0.0034
SB18-09,5,473177.7420,7029583.9521,347.0960,-26.855107730,116.730003131,330.2952,-2561288.8259,5085919.4524,-2864050.9993,-2.2040,-0.1266,0.0051
SB18-10,8,473177.1540,7029581.7315,347.0499,-26.855127768,116.729997165,330.2491,-2561287.8266,5085918.7866,-2864052.9593,-2.7970,-2.3469,-0.0410
SB18-11,11,473179.9200,7029580.5944,347.0810,-26.855138088,116.730024984,330.2801,-2561290.0761,5085917.1064,-2864053.9935,-0.0322,-3.4905,-0.0100
SB19-01,13,473176.0249,7029583.4388,347.0725,-26.855112331,116.729985836,330.2717,-2561287.1776,5085920.0011,-2864051.4436,-3.9229,-0.6365,-0.0184
SB19-02,26,473173.9038,7029583.8173,347.0683,-26.855108874,116.729964493,330.2675,-2561285.3592,5085921.1065,-2864051.0999,-6.0442,-0.2533,-0.0226
SB19-03,18,473174.4481,7029586.2914,347.0737,-26.855086546,116.729970025,330.2730,-2561286.3552,5085921.8617,-2864048.8950,-5.4944,2.2208,-0.0172
SB19-04,31,473175.4077,7029587.9156,347.0861,-26.855071900,116.729979719,330.2854,-2561287.5504,5085922.0930,-2864047.4528,-4.5309,3.8436,-0.0048
SB19-05,39,473172.2286,7029585.8547,347.0841,-26.855090447,116.729947674,330.2833,-2561284.2875,5085922.6947,-2864049.2853,-7.7158,1.7885,-0.0068
SB19-06,52,473172.1065,7029587.6953,347.0940,-26.855073826,116.729946484,330.2932,-2561284.5601,5085923.4989,-2864047.6467,-7.8340,3.6302,0.0031
SB19-07,73,473170.3606,7029587.9613,347.0707,-26.855071391,116.729928915,330.2700,-2561283.0460,5085924.3746,-2864047.3955,-9.5802,3.9001,-0.0201
SB19-08,60,473170.3947,7029585.4849,347.0572,-26.855093750,116.729929206,330.2564,-2561282.5630,5085923.3512,-2864049.5997,-9.5512,1.4225,-0.0337
SB19-09,94,473168.3949,7029586.7880,347.0613,-26.855081946,116.729909104,330.2605,-2561281.0460,5085924.7808,-2864048.4347,-11.5491,2.7304,-0.0296
SB19-10,81,473169.5400,7029583.9360,347.0332,-26.855107718,116.729920569,330.2324,-2561281.4722,5085923.0937,-2864050.9697,-10.4097,-0.1253,-0.0577
SB19-11,102,473168.2265,7029582.7639,347.0893,-26.855118275,116.729907322,330.2885,-2561280.0812,5085923.2586,-2864052.0387,-11.7262,-1.2951,-0.0016
SB20-01,170,473164.1343,7029584.5796,347.0982,-26.855101803,116.729866169,330.2974,-2561276.8025,5085925.8418,-2864050.4144,-15.8163,0.5301,0.0073
SB20-02,136,473165.6171,7029583.6587,347.1170,-26.855110147,116.729881074,330.3162,-2561277.9453,5085924.8174,-2864051.2477,-14.3349,-0.3944,0.0260
SB20-03,115,473167.8153,7029585.0299,347.0830,-26.855097808,116.729903231,330.2822,-2561280.1763,5085924.3514,-2864050.0125,-12.1328,0.9728,-0.0080
SB20-04,149,473166.0455,7029586.2375,347.0971,-26.855086872,116.729885442,330.2963,-2561278.8491,5085925.6469,-2864048.9378,-13.9008,2.1847,0.0062
SB20-05,128,473166.6335,7029588.5065,347.0711,-26.855066396,116.729891409,330.2704,-2561279.8294,5085926.2748,-2864046.9020,-13.3077,4.4535,-0.0198
SB20-06,183,473164.0746,7029588.3564,347.0705,-26.855067703,116.729865648,330.2697,-2561277.5130,5085927.3675,-2864047.0308,-15.8681,4.3087,-0.0204
SB20-07,217,473163.7462,7029590.3881,347.0464,-26.855049352,116.729862386,330.2457,-2561277.6269,5085928.3146,-2864045.2059,-16.1923,6.3420,-0.0444
SB20-08,238,473161.8658,7029588.7974,347.0486,-26.855063679,116.729843423,330.2479,-2561275.6220,5085928.5235,-2864046.6232,-18.0769,4.7546,-0.0423
SB20-09,204,473163.3613,7029586.4694,347.0944,-26.855084726,116.729858428,330.2936,-2561276.4984,5085926.9483,-2864048.7244,-16.5857,2.4224,0.0035
SB20-10,225,473161.3462,7029583.2517,347.0702,-26.855113739,116.729838074,330.2694,-2561274.0288,5085926.5417,-2864051.5816,-18.6085,-0.7924,-0.0208
SB21-01,84,473173.0959,7029575.1973,347.0684,-26.855186685,116.729956176,330.2674,-2561282.8691,5085917.9995,-2864058.7920,-6.8708,-8.8754,-0.0227
SB21-02,63,473173.6497,7029577.2681,347.0479,-26.855167999,116.729961795,330.2470,-2561283.7803,5085918.5675,-2864056.9356,-6.3123,-6.8049,-0.0431
SB21-03,50,473175.8012,7029576.8075,347.0762,-26.855172199,116.729983442,330.2753,-2561285.6187,5085917.4346,-2864057.3635,-4.1609,-7.2702,-0.0148
SB21-04,42,473174.4085,7029579.1063,347.0278,-26.855151418,116.729969472,330.2269,-2561284.8271,5085918.9496,-2864055.2873,-5.5493,-4.9675,-0.0632
SB21-05,21,473175.2391,7029581.8387,347.0382,-26.855126763,116.729977892,330.2374,-2561286.1337,5085919.6838,-2864052.8547,-4.7125,-2.2356,-0.0527
SB21-06,34,473173.4245,7029582.0749,347.0615,-26.855124596,116.729959631,330.2607,-2561284.5710,5085920.6155,-2864052.6510,-6.5274,-1.9954,-0.0294
SB21-07,47,473172.0157,7029583.2857,347.0618,-26.855113637,116.729945475,330.2609,-2561283.5612,5085921.7385,-2864051.5677,-7.9343,-0.7811,-0.0292
SB21-08,55,473172.5385,7029580.5329,347.0454,-26.855138501,116.729950679,330.2445,-2561283.4568,5085920.3812,-2864054.0183,-7.4170,-3.5362,-0.0456
SB21-09,68,473170.8762,7029581.7648,347.0636,-26.855127346,116.729933973,330.2628,-2561282.2323,5085921.6412,-2864052.9238,-9.0775,-2.3002,-0.0274
SB21-10,76,473170.8876,7029578.2058,347.0831,-26.855159480,116.729934011,330.2822,-2561281.5200,5085920.2184,-2864056.1093,-9.0737,-5.8609,-0.0079
SB21-11,97,473171.9734,7029576.7450,347.0847,-26.855172690,116.729944909,330.2838,-2561282.1906,5085919.1419,-2864057.4158,-7.9905,-7.3246,-0.0063
SB22-01,199,473164.7280,7029576.6076,347.0483,-26.855173791,116.729871974,330.2474,-2561275.6771,5085922.3241,-2864057.5082,-15.2394,-7.4466,-0.0427
SB22-02,144,473166.4588,7029578.4098,347.0500,-26.855157553,116.729889435,330.2492,-2561277.5933,5085922.2709,-2864055.9038,-13.5040,-5.6474,-0.0410
SB22-03,110,473168.9094,7029578.0707,347.0859,-26.855160662,116.729914095,330.2850,-2561279.7267,5085921.0581,-2864056.2274,-11.0530,-5.9918,-0.0051
SB22-04,89,473168.8768,7029579.8660,347.0951,-26.855144451,116.729913806,330.2943,-2561280.0697,5085921.8031,-2864054.6290,-11.0818,-4.1956,0.0041
SB22-05,123,473167.3347,7029580.7170,347.0999,-26.855136739,116.729898301,330.2991,-2561278.8689,5085922.8449,-2864053.8687,-12.6228,-3.3410,0.0089
SB22-06,157,473164.8982,7029581.1061,347.0932,-26.855133179,116.729873784,330.2923,-2561276.7700,5085924.0946,-2864053.5138,-15.0595,-2.9466,0.0022
SB22-07,191,473163.6802,7029582.4745,347.1066,-26.855120801,116.729861552,330.3058,-2561275.9684,5085925.2055,-2864052.2962,-16.2751,-1.5750,0.0157
SB22-08,246,473161.6545,7029581.5307,347.0790,-26.855129283,116.729841141,330.2781,-2561273.9545,5085925.7167,-2864053.1222,-18.3038,-2.5148,-0.0120
SB22-09,212,473162.8965,7029579.6839,347.0813,-26.855145981,116.729853603,330.2805,-2561274.6857,5085924.4150,-2864054.7740,-17.0652,-4.3651,-0.0097
SB22-10,233,473162.9334,7029577.4636,347.0485,-26.855166028,116.729853928,330.2476,-2561274.2500,5085923.4781,-2864056.7409,-17.0329,-6.5864,-0.0425
SB22-11,178,473164.6889,7029579.3489,347.0854,-26.855149040,116.729871639,330.2846,-2561276.2195,5085923.4752,-2864055.0783,-15.2726,-4.7041,-0.0056
SB23-01,207,473168.0756,7029571.4318,347.0904,-26.855220587,116.729905560,330.2895,-2561277.6217,5085918.7642,-2864062.1533,-11.9013,-12.6319,-0.0007
SB23-02,173,473169.8825,7029571.6563,347.0735,-26.855218594,116.729923753,330.2725,-2561279.2747,5085918.0264,-2864061.9487,-10.0931,-12.4111,-0.0176
SB23-03,118,473171.2842,7029574.7110,347.0764,-26.855191041,116.729937928,330.2755,-2561281.1545,5085918.6270,-2864059.2262,-8.6844,-9.3580,-0.0146
SB23-04,152,473168.6652,7029574.1130,347.0961,-26.855196390,116.729911552,330.2952,-2561278.7006,5085919.5826,-2864059.7639,-11.3058,-9.9508,0.0051
SB23-05,131,473168.3312,7029576.3563,347.1008,-26.855176129,116.729908238,330.2999,-2561278.8645,5085920.6403,-2864057.7631,-11.6351,-7.7057,0.0098
SB23-06,186,473166.8797,7029574.4436,347.0747,-26.855193370,116.729893586,330.2737,-2561277.1653,5085920.5036,-2864059.4557,-13.0913,-9.6162,-0.0164
SB23-07,165,473166.5186,7029576.5338,347.0856,-26.855174492,116.729889997,330.2847,-2561277.2760,5085921.5168,-2864057.5944,-13.4481,-7.5243,-0.0055
SB23-08,220,473165.2013,7029574.9065,347.0765,-26.855189159,116.729876701,330.2755,-2561275.7620,5085921.4482,-2864059.0402,-14.7695,-9.1495,-0.0146
SB23-09,254,473162.4848,7029574.9513,347.0758,-26.855188702,116.729849357,330.2749,-2561273.3448,5085922.6904,-2864058.9948,-17.4871,-9.0989,-0.0152
SB23-10,241,473165.1481,7029571.7152,347.0735,-26.855217971,116.729876097,330.2725,-2561275.0585,5085920.1847,-2864061.8872,-14.8295,-12.3421,-0.0176
SB24-01,236,473174.9622,7029566.9742,347.0595,-26.855260965,116.729974786,330.2585,-2561282.8451,5085913.8397,-2864066.1310,-5.0211,-17.1061,-0.0317
SB24-02,181,473174.0715,7029568.8346,347.0820,-26.855244150,116.729965859,330.2810,-2561282.4403,5085915.0084,-2864064.4789,-5.9083,-15.2429,-0.0091
SB24-03,147,473175.5157,7029570.2995,347.0358,-26.855230952,116.729980429,330.2348,-2561284.0122,5085914.9103,-2864063.1533,-4.4603,-13.7805,-0.0553
SB24-04,126,473174.4420,7029571.8413,347.0685,-26.855217011,116.729969654,330.2675,-2561283.3827,5085916.0413,-2864061.7900,-5.5312,-12.2357,-0.0226
SB24-05,105,473173.7716,7029573.5011,347.0658,-26.855202013,116.729962941,330.2648,-2561283.1234,5085917.0098,-2864060.3060,-6.1984,-10.5738,-0.0253
SB24-06,139,473171.5189,7029572.9655,347.0820,-26.855206805,116.729940253,330.2810,-2561281.0082,5085917.8227,-2864060.7871,-8.4533,-11.1048,-0.0091
SB24-07,160,473172.4111,7029570.6332,347.0782,-26.855227880,116.729949184,330.2772,-2561281.3249,5085916.4782,-2864062.8688,-7.5657,-13.4401,-0.0129
SB24-08,194,473170.7491,7029569.9921,347.0778,-26.855233636,116.729932441,330.2768,-2561279.7089,5085916.9690,-2864063.4376,-9.2297,-14.0779,-0.0133
SB24-09,228,473169.0108,7029569.3956,347.0192,-26.855238988,116.729914930,330.2182,-2561278.0105,5085917.4658,-2864063.9402,-10.9701,-14.6709,-0.0720
SB24-10,249,473170.3400,7029567.6319,347.0611,-26.855254937,116.729928272,330.2601,-2561278.8526,5085916.1898,-2864065.5359,-9.6440,-16.4382,-0.0300
SB24-11,215,473172.5804,7029567.9292,347.0725,-26.855252296,116.729950830,330.2715,-2561280.9190,5085915.3085,-2864065.2799,-7.4020,-16.1456,-0.0186
