#S10-2
#SB-Antenna,Easting,Northing,HAE,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z
SB02-07,469607.7869,7028631.5279,325.6376,-26.863635848,116.694042838,325.6376,-2557902.6087,5087140.8309,-2864891.9248
SB02-08,469608.4748,7028629.8555,325.6376,-26.863650962,116.694049722,325.6376,-2557902.8799,5087139.8474,-2864893.4189
SB02-09,469610.1513,7028629.0867,325.6376,-26.863657940,116.694066580,325.6376,-2557904.2198,5087138.7827,-2864894.1086
SB02-10,469612.3544,7028629.6689,325.6376,-26.863652732,116.694088773,325.6376,-2557906.3074,5087138.0248,-2864893.5938
SB02-11,469614.0826,7028627.9375,325.6376,-26.863668401,116.694106129,325.6376,-2557907.4959,5087136.5491,-2864895.1427
SB03-01,469609.3638,7028636.3621,325.6376,-26.863592236,116.694058829,325.6376,-2557905.0095,5087142.0679,-2864887.6138
SB03-02,469607.5898,7028635.8574,325.6376,-26.863596754,116.694040959,325.6376,-2557903.3212,5087142.6636,-2864888.0604
SB03-03,469606.8201,7028639.4116,325.6376,-26.863564648,116.694033297,325.6376,-2557903.3630,5087144.4419,-2864884.8867
SB03-04,469605.4057,7028636.2658,325.6376,-26.863593019,116.694018981,325.6376,-2557901.4539,5087143.8118,-2864887.6912
SB03-05,469605.6286,7028638.0129,325.6376,-26.863577250,116.694021268,325.6376,-2557902.0116,5087144.4151,-2864886.1325
SB03-06,469601.9633,7028636.4974,325.6376,-26.863590854,116.693984333,325.6376,-2557898.4263,5087145.4555,-2864887.4772
SB03-07,469604.3556,7028634.8179,325.6376,-26.863606069,116.694008375,325.6376,-2557900.2186,5087143.7015,-2864888.9812
SB03-08,469600.2330,7028635.5864,325.6376,-26.863599040,116.693966892,325.6376,-2557896.6936,5087145.8679,-2864888.2864
SB03-09,469602.3678,7028634.1842,325.6376,-26.863611747,116.693988349,325.6376,-2557898.3129,5087144.3416,-2864889.5424
SB03-10,469604.7122,7028632.9593,325.6376,-26.863622858,116.694011920,325.6376,-2557900.1557,5087142.7923,-2864890.6408
SB03-11,469607.2302,7028633.4431,325.6376,-26.863618544,116.694037280,325.6376,-2557902.5045,5087141.8530,-2864890.2143
SB04-01,469605.5898,7028629.5401,325.6376,-26.863653747,116.694020672,325.6376,-2557900.2380,5087141.0197,-2864893.6942
SB04-02,469605.7222,7028631.3665,325.6376,-26.863637260,116.694022049,325.6376,-2557900.7311,5087141.6958,-2864892.0644
SB04-03,469602.8575,7028632.3580,325.6376,-26.863628246,116.693993234,325.6376,-2557898.3755,5087143.3854,-2864891.1733
SB04-04,469602.8009,7028630.4912,325.6376,-26.863645099,116.693992620,325.6376,-2557897.9419,5087142.6589,-2864892.8393
SB04-05,469601.2615,7028629.5032,325.6376,-26.863653986,116.693977099,325.6376,-2557896.3639,5087142.9543,-2864893.7178
SB04-06,469600.1870,7028627.9795,325.6376,-26.863667720,116.693966245,325.6376,-2557895.0913,5087142.8245,-2864895.0753
SB04-07,469603.4632,7028628.5308,325.6376,-26.863662813,116.693999239,325.6376,-2557898.1311,5087141.5710,-2864894.5903
SB04-08,469601.5480,7028626.2723,325.6376,-26.863683163,116.693979904,325.6376,-2557895.9567,5087141.5239,-2864896.6019
SB04-09,469604.8465,7028627.3853,325.6376,-26.863673186,116.694013137,325.6376,-2557899.1318,5087140.4866,-2864895.6157
SB04-10,469606.1288,7028626.0332,325.6376,-26.863685421,116.694026013,325.6376,-2557899.9998,5087139.3644,-2864896.8251
SB04-11,469606.9904,7028628.2583,325.6376,-26.863665350,116.694034740,325.6376,-2557901.2261,5087139.8726,-2864894.8411
SB05-01,469608.0450,7028623.9995,325.6376,-26.863703824,116.694045253,325.6376,-2557901.2941,5087137.6822,-2864898.6442
SB05-02,469605.1806,7028624.5273,325.6376,-26.863698997,116.694016430,325.6376,-2557898.8436,5087139.1849,-2864898.1671
SB05-03,469603.5924,7028625.6466,325.6376,-26.863688857,116.694000469,325.6376,-2557897.6546,5087140.3511,-2864897.1647
SB05-04,469603.3558,7028623.8362,325.6376,-26.863705197,116.693998043,325.6376,-2557897.0717,5087139.7284,-2864898.7799
SB05-05,469601.2280,7028622.0948,325.6376,-26.863720873,116.693976581,325.6376,-2557894.8135,5087139.9853,-2864900.3295
SB05-06,469602.2669,7028620.5695,325.6376,-26.863734667,116.693987003,325.6376,-2557895.4285,5087138.9030,-2864901.6931
SB05-07,469604.5430,7028622.0870,325.6376,-26.863721016,116.694009953,325.6376,-2557897.7733,5087138.4891,-2864900.3436
SB05-08,469606.2279,7028622.7651,325.6376,-26.863714930,116.694026931,325.6376,-2557899.4175,5087138.0034,-2864899.7420
SB05-09,469607.0789,7028619.8222,325.6376,-26.863741519,116.694035426,325.6376,-2557899.5738,5087136.4347,-2864902.3703
SB05-10,469607.5425,7028621.5394,325.6376,-26.863726025,116.694040135,325.6376,-2557900.3403,5087136.9176,-2864900.8388
SB06-01,469602.7048,7028639.8202,325.6376,-26.863560869,116.693991879,325.6376,-2557899.7706,5087146.4600,-2864884.5132
SB06-02,469604.9491,7028640.4911,325.6376,-26.863554861,116.694014488,325.6376,-2557901.9132,5087145.7194,-2864883.9193
SB06-03,469600.6194,7028640.8469,325.6376,-26.863551554,116.693970911,325.6376,-2557898.1185,5087147.8128,-2864883.5924
SB06-04,469598.0653,7028642.1341,325.6376,-26.863539877,116.693945230,325.6376,-2557896.1010,5087149.4816,-2864882.4381
SB06-05,469596.9385,7028640.8328,325.6376,-26.863551601,116.693933855,325.6376,-2557894.8273,5087149.4649,-2864883.5971
SB06-06,469599.9129,7028639.2590,325.6376,-26.863565875,116.693963759,325.6376,-2557897.1614,5087147.4914,-2864885.0081
SB06-07,469598.0118,7028639.0000,325.6376,-26.863568172,116.693944615,325.6376,-2557895.4099,5087148.2433,-2864885.2351
SB06-08,469596.9626,7028636.3680,325.6376,-26.863591912,116.693933988,325.6376,-2557893.9325,5087147.6557,-2864887.5818
SB06-09,469598.2513,7028635.2149,325.6376,-26.863602351,116.693946934,325.6376,-2557894.8471,5087146.6108,-2864888.6137
SB06-10,469599.1762,7028637.5836,325.6376,-26.863580986,116.693956302,325.6376,-2557896.1594,5087147.1483,-2864886.5017
SB06-11,469601.7432,7028638.3090,325.6376,-26.863574492,116.693982162,325.6376,-2557898.6015,5087146.2844,-2864885.8598
SB07-01,469600.1852,7028632.2216,325.6376,-26.863629419,116.693966330,325.6376,-2557895.9603,5087144.5341,-2864891.2893
SB07-02,469599.5383,7028633.8746,325.6376,-26.863614481,116.693959857,325.6376,-2557895.7217,5087145.4913,-2864889.8127
SB07-03,469598.1747,7028631.3319,325.6376,-26.863637408,116.693946068,325.6376,-2557893.9817,5087145.0812,-2864892.0791
SB07-04,469596.7201,7028633.6404,325.6376,-26.863616533,116.693931482,325.6376,-2557893.1561,5087146.6662,-2864890.0156
SB07-05,469594.3267,7028632.5023,325.6376,-26.863626757,116.693907359,325.6376,-2557890.7844,5087147.2858,-2864891.0262
SB07-06,469596.0277,7028630.6814,325.6376,-26.863643234,116.693924439,325.6376,-2557891.9302,5087145.7862,-2864892.6550
SB07-07,469594.8028,7028629.3287,325.6376,-26.863655421,116.693912075,325.6376,-2557890.5583,5087145.7930,-2864893.8596
SB07-08,469596.3385,7028626.4665,325.6376,-26.863681296,116.693927466,325.6376,-2557891.3429,5087143.9484,-2864896.4173
SB07-09,469597.4870,7028629.2721,325.6376,-26.863655991,116.693939095,325.6376,-2557892.9446,5087144.5613,-2864893.9159
SB07-10,469598.4926,7028627.5693,325.6376,-26.863671386,116.693949177,325.6376,-2557893.4935,5087143.4225,-2864895.4377
SB07-11,469599.6512,7028630.2391,325.6376,-26.863647307,116.693960906,325.6376,-2557895.0764,5087143.9760,-2864893.0575
SB08-01,469594.9725,7028637.3452,325.6376,-26.863583047,116.693913979,325.6376,-2557892.3553,5087148.9456,-2864886.7054
SB08-02,469595.5707,7028639.4152,325.6376,-26.863564370,116.693920050,325.6376,-2557893.3144,5087149.5100,-2864884.8593
SB08-03,469594.2291,7028640.5393,325.6376,-26.863554192,116.693906573,325.6376,-2557892.3467,5087150.5670,-2864883.8532
SB08-04,469592.5606,7028639.9704,325.6376,-26.863559292,116.693889762,325.6376,-2557890.7395,5087151.0893,-2864884.3573
SB08-05,469590.6727,7028640.4078,325.6376,-26.863555302,116.693870767,325.6376,-2557889.1427,5087152.1159,-2864883.9629
SB08-06,469592.2824,7028637.5083,325.6376,-26.863581515,116.693886902,325.6376,-2557889.9856,5087150.2229,-2864886.5541
SB08-07,469592.1302,7028635.7201,325.6376,-26.863597657,116.693885327,325.6376,-2557889.4827,5087149.5712,-2864888.1497
SB08-08,469593.3087,7028634.1126,325.6376,-26.863612196,116.693897150,325.6376,-2557890.2055,5087148.3929,-2864889.5869
SB08-09,469593.9870,7028635.7843,325.6376,-26.863597117,116.693904020,325.6376,-2557891.1546,5087148.7608,-2864888.0963
SB08-10,469595.0725,7028634.3535,325.6376,-26.863610060,116.693914912,325.6376,-2557891.8305,5087147.6955,-2864889.3757
SB09-01,469592.7748,7028629.2312,325.6376,-26.863656257,116.693891657,325.6376,-2557888.7267,5087146.6672,-2864893.9422
SB09-02,469593.7450,7028630.8050,325.6376,-26.863642069,116.693901463,325.6376,-2557889.9164,5087146.8641,-2864892.5397
SB09-03,469592.4933,7028632.1152,325.6376,-26.863630212,116.693888894,325.6376,-2557889.0672,5087147.9556,-2864891.3677
SB09-04,469590.1480,7028632.6110,325.6376,-26.863625684,116.693865296,325.6376,-2557887.0738,5087149.2117,-2864890.9201
SB09-05,469590.8809,7028629.0620,325.6376,-26.863657743,116.693872588,325.6376,-2557887.0001,5087147.4520,-2864894.0892
SB09-06,469588.5427,7028629.6295,325.6376,-26.863652568,116.693849063,325.6376,-2557885.0279,5087148.7337,-2864893.5776
SB09-07,469588.3032,7028627.8213,325.6376,-26.863668889,116.693846608,325.6376,-2557884.4428,5087148.1132,-2864895.1909
SB09-08,469590.0647,7028627.4323,325.6376,-26.863672440,116.693864332,325.6376,-2557885.9366,5087147.1631,-2864895.5419
SB09-09,469592.4242,7028627.4414,325.6376,-26.863672408,116.693888084,325.6376,-2557888.0462,5087146.1042,-2864895.5388
SB09-10,469594.1592,7028625.2900,325.6376,-26.863691871,116.693905498,325.6376,-2557889.1546,5087144.4561,-2864897.4626
SB09-11,469594.7659,7028627.4206,325.6376,-26.863672647,116.693911657,325.6376,-2557890.1338,5087145.0411,-2864895.5624
SB10-01,469590.4470,7028636.1647,325.6376,-26.863593606,116.693868393,325.6376,-2557888.0703,5087150.5084,-2864887.7492
SB10-02,469590.5882,7028638.1439,325.6376,-26.863575740,116.693869862,325.6376,-2557888.6026,5087151.2420,-2864885.9832
SB10-03,469588.2582,7028640.3657,325.6376,-26.863555629,116.693846461,325.6376,-2557886.9772,5087153.1863,-2864883.9952
SB10-04,469588.1784,7028637.7129,325.6376,-26.863579579,116.693845592,325.6376,-2557886.3614,5087152.1538,-2864886.3626
SB10-05,469584.5913,7028637.5541,325.6376,-26.863580934,116.693809478,325.6376,-2557883.1244,5087153.7054,-2864886.4966
SB10-06,469588.1570,7028635.8651,325.6376,-26.863596261,116.693845332,325.6376,-2557885.9631,5087151.4191,-2864888.0117
SB10-07,469585.5421,7028635.6823,325.6376,-26.863597855,116.693819004,325.6376,-2557883.5896,5087152.5232,-2864888.1692
SB10-08,469587.4695,7028634.1919,325.6376,-26.863611353,116.693838371,325.6376,-2557885.0055,5087151.0548,-2864889.5035
SB10-09,469587.8886,7028631.3140,325.6376,-26.863637346,116.693842519,325.6376,-2557884.7892,5087149.7068,-2864892.0729
SB10-10,469589.7948,7028634.3893,325.6376,-26.863609621,116.693861783,325.6376,-2557887.1232,5087150.0870,-2864889.3323
SB10-11,469591.4631,7028633.8434,325.6376,-26.863614586,116.693878565,325.6376,-2557888.5016,5087149.1157,-2864889.8231
SB11-01,469585.4428,7028631.1104,325.6376,-26.863639130,116.693817893,325.6376,-2557882.5626,5087150.7264,-2864892.2493
SB11-02,469585.5671,7028632.9183,325.6376,-26.863622811,116.693819188,325.6376,-2557883.0446,5087151.3986,-2864890.6361
SB11-03,469583.1225,7028631.6068,325.6376,-26.863634598,116.693794547,325.6376,-2557880.5917,5087151.9714,-2864891.8013
SB11-04,469581.9324,7028633.8450,325.6376,-26.863614364,116.693782621,325.6376,-2557879.9879,5087153.4090,-2864889.8012
SB11-05,469580.9892,7028632.2697,325.6376,-26.863628566,116.693773087,325.6376,-2557878.8220,5087153.1992,-2864891.2050
SB11-06,469580.7969,7028629.5603,325.6376,-26.863653025,116.693771086,325.6376,-2557878.0941,5087152.1945,-2864893.6227
SB11-07,469579.1118,7028628.4264,325.6376,-26.863663225,116.693754095,325.6376,-2557876.3561,5087152.4967,-2864894.6311
SB11-08,469584.0623,7028629.9940,325.6376,-26.863649180,116.693803968,325.6376,-2557881.1002,5087150.8985,-2864893.2427
SB11-09,469585.1646,7028628.1786,325.6376,-26.863665595,116.693815021,325.6376,-2557881.7123,5087149.6708,-2864894.8653
SB11-10,469586.8094,7028628.9622,325.6376,-26.863658556,116.693831598,325.6376,-2557883.3425,5087149.2456,-2864894.1695
SB12-01,469584.4300,7028623.3078,325.6376,-26.863709555,116.693807507,325.6376,-2557880.0564,5087148.0397,-2864899.2108
SB12-02,469584.4429,7028625.7200,325.6376,-26.863687776,116.693807696,325.6376,-2557880.5630,5087149.0055,-2864897.0579
SB12-03,469583.5171,7028627.3150,325.6376,-26.863673356,116.693798415,325.6376,-2557880.0634,5087150.0649,-2864895.6325
SB12-04,469582.7359,7028624.9881,325.6376,-26.863694348,116.693790494,325.6376,-2557878.8879,5087149.4795,-2864897.7075
SB12-05,469582.1501,7028628.4135,325.6376,-26.863663408,116.693784680,325.6376,-2557879.0676,5087151.1231,-2864894.6491
SB12-06,469580.0869,7028626.7154,325.6376,-26.863678694,116.693763870,325.6376,-2557876.8761,5087151.3683,-2864896.1602
SB12-07,469579.8931,7028624.8996,325.6376,-26.863695085,116.693761874,325.6376,-2557876.3302,5087150.7242,-2864897.7803
SB12-08,469578.1471,7028626.8784,325.6376,-26.863677181,116.693744345,325.6376,-2557875.1766,5087152.3077,-2864896.0106
SB12-09,469578.3948,7028622.3316,325.6376,-26.863718238,116.693746728,325.6376,-2557874.4647,5087150.3647,-2864900.0690
SB12-10,469580.4140,7028623.0065,325.6376,-26.863712188,116.693767072,325.6376,-2557876.4070,5087149.7271,-2864899.4710
SB12-11,469585.9447,7028622.4261,325.6376,-26.863717549,116.693822735,325.6376,-2557881.2286,5087147.0023,-2864900.0009
SB13-01,469586.3675,7028617.9273,325.6376,-26.863758176,116.693826881,325.6376,-2557880.6830,5087144.9998,-2864904.0168
SB13-02,469583.8605,7028619.5643,325.6376,-26.863743341,116.693801684,325.6376,-2557878.7794,5087146.7883,-2864902.5504
SB13-03,469582.5245,7028621.4263,325.6376,-26.863726501,116.693788280,325.6376,-2557877.9681,5087148.1400,-2864900.8858
SB13-04,469582.1293,7028619.6792,325.6376,-26.863742266,116.693784259,325.6376,-2557877.2564,5087147.6143,-2864902.4442
SB13-05,469580.3538,7028621.2159,325.6376,-26.863728353,116.693766422,325.6376,-2557875.9858,5087149.0330,-2864901.0689
SB13-06,469580.6408,7028618.0983,325.6376,-26.863756508,116.693769236,325.6376,-2557875.6023,5087147.6479,-2864903.8519
SB13-07,469582.0577,7028616.9788,325.6376,-26.863766645,116.693783472,325.6376,-2557876.6383,5087146.5588,-2864904.8541
SB13-08,469579.5357,7028614.8795,325.6376,-26.863785544,116.693758033,325.6376,-2557873.9545,5087146.8491,-2864906.7222
SB13-09,469582.0792,7028614.7970,325.6376,-26.863786345,116.693783635,325.6376,-2557876.2097,5087145.6703,-2864906.8013
SB13-10,469583.7969,7028616.2365,325.6376,-26.863773386,116.693800962,325.6376,-2557878.0396,5087145.4765,-2864905.5203
SB13-11,469585.5823,7028616.3659,325.6376,-26.863772256,116.693818939,325.6376,-2557879.6611,5087144.7245,-2864905.4086
SB14-01,469588.5828,7028612.5879,325.6376,-26.863806431,116.693849053,325.6376,-2557881.5661,5087141.8513,-2864908.7869
SB14-02,469585.8736,7028611.4470,325.6376,-26.863816673,116.693821752,325.6376,-2557878.9118,5087142.6119,-2864909.7993
SB14-03,469587.9841,7028614.2442,325.6376,-26.863791465,116.693843066,325.6376,-2557881.3712,5087142.7881,-2864907.3075
SB14-04,469586.1087,7028614.6548,325.6376,-26.863787717,116.693824196,325.6376,-2557879.7801,5087143.7982,-2864906.9369
SB14-05,469583.8896,7028614.3711,325.6376,-26.863790230,116.693801851,325.6376,-2557877.7396,5087144.6833,-2864907.1854
SB14-06,469584.9300,7028612.9929,325.6376,-26.863802696,116.693812291,325.6376,-2557878.3861,5087143.6596,-2864908.4176
SB14-07,469582.2669,7028612.9982,325.6376,-26.863802590,116.693785482,325.6376,-2557876.0082,5087144.8612,-2864908.4071
SB14-08,469583.7863,7028609.5741,325.6376,-26.863833538,116.693800694,325.6376,-2557876.6628,5087142.7976,-2864911.4663
SB14-09,469585.5809,7028609.6018,325.6376,-26.863833327,116.693818761,325.6376,-2557878.2716,5087142.0005,-2864911.4455
SB14-10,469586.6409,7028608.1293,325.6376,-26.863846644,116.693829396,325.6376,-2557878.9163,5087140.9300,-2864912.7619
SB14-11,469587.7114,7028609.7574,325.6376,-26.863831968,116.693840212,325.6376,-2557880.2067,5087141.1036,-2864911.3112
SB15-01,469591.8570,7028624.3269,325.6376,-26.863700516,116.693882299,325.6376,-2557886.9003,5087145.1051,-2864898.3172
SB15-02,469589.0473,7028623.2669,325.6376,-26.863710025,116.693853988,325.6376,-2557884.1728,5087145.9436,-2864899.2572
SB15-03,469590.8234,7028625.8059,325.6376,-26.863687140,116.693871930,325.6376,-2557886.2805,5087146.1663,-2864896.9950
SB15-04,469588.9715,7028625.0272,325.6376,-26.863694130,116.693853268,325.6376,-2557884.4663,5087146.6868,-2864897.6860
SB15-05,469586.7216,7028626.8307,325.6376,-26.863677798,116.693830662,325.6376,-2557882.8266,5087148.4266,-2864896.0716
SB15-06,469586.2159,7028624.7494,325.6376,-26.863696579,116.693825521,325.6376,-2557881.9477,5087147.8160,-2864897.9280
SB15-07,469584.7042,7028621.1324,325.6376,-26.863729202,116.693810215,325.6376,-2557879.8549,5087147.0399,-2864901.1528
SB15-08,469587.2256,7028619.6067,325.6376,-26.863743032,116.693835560,325.6376,-2557881.7942,5087145.2898,-2864902.5199
SB15-09,469587.3946,7028621.3569,325.6376,-26.863727234,116.693837304,325.6376,-2557882.3044,5087145.9186,-2864900.9583
SB15-10,469591.1872,7028622.3182,325.6376,-26.863718638,116.693875508,325.6376,-2557885.8897,5087144.5976,-2864900.1085
SB16-01,469592.2941,7028617.3342,325.6376,-26.863763660,116.693886530,325.6376,-2557885.8556,5087142.0915,-2864904.5590
SB16-02,469593.0260,7028619.6389,325.6376,-26.863742868,116.693893953,325.6376,-2557886.9825,5087142.6902,-2864902.5037
SB16-03,469591.2700,7028619.9144,325.6376,-26.863740342,116.693876282,325.6376,-2557885.4703,5087143.5921,-2864902.2540
SB16-04,469590.5359,7028617.5367,325.6376,-26.863761793,116.693868835,325.6376,-2557884.3265,5087142.9650,-2864904.3744
SB16-05,469589.2030,7028621.0853,325.6376,-26.863729725,116.693855502,325.6376,-2557883.8641,5087144.9947,-2864901.2045
SB16-06,469588.9704,7028619.0333,325.6376,-26.863748247,116.693853112,325.6376,-2557883.2352,5087144.2729,-2864903.0354
SB16-07,469587.3555,7028615.9532,325.6376,-26.863776021,116.693836779,325.6376,-2557881.1604,5087143.7596,-2864905.7808
SB16-08,469590.0820,7028615.7789,325.6376,-26.863777654,116.693864222,325.6376,-2557883.5602,5087142.4614,-2864905.9422
SB16-09,469590.2508,7028613.2009,325.6376,-26.863800933,116.693865860,325.6376,-2557883.1820,5087141.3469,-2864908.2434
SB16-10,469592.2822,7028614.9028,325.6376,-26.863785612,116.693886350,325.6376,-2557885.3459,5087141.1176,-2864906.7289
SB16-11,469592.0329,7028613.0812,325.6376,-26.863802054,116.693883796,325.6376,-2557884.7494,5087140.4961,-2864908.3541
SB17-01,469593.9694,7028607.9091,325.6376,-26.863848792,116.693903165,325.6376,-2557885.4178,5087137.5406,-2864912.9742
SB17-02,469593.5259,7028610.7804,325.6376,-26.863822859,116.693898771,325.6376,-2557885.6109,5087138.8968,-2864910.4107
SB17-03,469592.6426,7028609.2026,325.6376,-26.863837085,116.693889840,325.6376,-2557884.4981,5087138.6591,-2864911.8169
SB17-04,469591.4225,7028611.3554,325.6376,-26.863817621,116.693877610,325.6376,-2557883.8500,5087140.0758,-2864909.8930
SB17-05,469589.1739,7028610.7669,325.6376,-26.863822886,116.693854959,325.6376,-2557881.7204,5087140.8515,-2864910.4134
SB17-06,469590.6838,7028609.6611,325.6376,-26.863832902,116.693870132,325.6376,-2557882.8423,5087139.7261,-2864911.4035
SB17-07,469589.0774,7028607.9808,325.6376,-26.863848038,116.693853920,325.6376,-2557881.0624,5087139.7728,-2864912.8997
SB17-08,469590.0273,7028606.4396,325.6376,-26.863861974,116.693863444,325.6376,-2557881.5946,5087138.7241,-2864914.2772
SB17-09,469591.6992,7028607.2076,325.6376,-26.863855076,116.693880295,325.6376,-2557883.2458,5087138.2805,-2864913.5954
SB17-10,469593.2130,7028604.1895,325.6376,-26.863882359,116.693895460,325.6376,-2557883.9787,5087136.3829,-2864916.2922
SB18-01,469598.3163,7028622.6183,325.6376,-26.863716083,116.693947282,325.6376,-2557892.3198,5087141.5076,-2864899.8560
SB18-02,469599.1174,7028625.8635,325.6376,-26.863686800,116.693955426,325.6376,-2557893.7016,5087142.4540,-2864896.9614
SB18-03,469597.4535,7028625.0790,325.6376,-26.863693847,116.693938657,325.6376,-2557892.0541,5087142.8874,-2864897.6580
SB18-04,469595.8405,7028624.2735,325.6376,-26.863701085,116.693922399,325.6376,-2557890.4479,5087143.2894,-2864898.3734
SB18-05,469594.0670,7028622.8923,325.6376,-26.863713516,116.693904512,325.6376,-2557888.5801,5087143.5318,-2864899.6023
SB18-06,469595.8987,7028622.3480,325.6376,-26.863718471,116.693922938,325.6376,-2557890.1047,5087142.4876,-2864900.0920
SB18-07,469592.6785,7028621.3587,325.6376,-26.863727332,116.693890496,325.6376,-2557887.0249,5087143.5395,-2864900.9680
SB18-08,469594.7847,7028620.0683,325.6376,-26.863739029,116.693911668,325.6376,-2557888.6416,5087142.0711,-2864902.1242
SB18-09,469597.6561,7028620.9836,325.6376,-26.863730828,116.693940597,325.6376,-2557891.3946,5087141.1465,-2864901.3135
SB18-10,469599.9454,7028620.8005,325.6376,-26.863732531,116.693963638,325.6376,-2557893.4020,5087140.0417,-2864901.4819
SB18-11,469600.5856,7028623.7215,325.6376,-26.863706172,116.693970154,325.6376,-2557894.5734,5087140.9299,-2864898.8763
SB19-01,469598.4759,7028619.3757,325.6376,-26.863745363,116.693948810,325.6376,-2557891.7969,5087140.1296,-2864902.7503
SB19-02,469598.4964,7028617.2300,325.6376,-26.863764736,116.693948965,325.6376,-2557891.3749,5087139.2561,-2864904.6653
SB19-03,469595.9359,7028617.3636,325.6376,-26.863763474,116.693923191,325.6376,-2557889.1149,5087140.4631,-2864904.5406
SB19-04,469594.1986,7028617.9987,325.6376,-26.863757703,116.693905717,325.6376,-2557887.6933,5087141.5014,-2864903.9701
SB19-05,469596.7791,7028615.2235,325.6376,-26.863782815,116.693931628,325.6376,-2557889.4289,5087139.2213,-2864906.4524
SB19-06,469595.0159,7028614.8013,325.6376,-26.863786588,116.693913867,325.6376,-2557887.7672,5087139.8454,-2864906.8254
SB19-07,469595.0672,7028613.0164,325.6376,-26.863802705,116.693914341,325.6376,-2557887.4467,5087139.1033,-2864908.4185
SB19-08,469597.4752,7028613.4856,325.6376,-26.863798521,116.693938593,325.6376,-2557889.6941,5087138.2078,-2864908.0049
SB19-09,469596.5400,7028611.2847,325.6376,-26.863818371,116.693929125,325.6376,-2557888.4069,5087137.7425,-2864909.9671
SB19-10,469599.1648,7028612.9434,325.6376,-26.863803453,116.693955589,325.6376,-2557891.0922,5087137.2284,-2864908.4924
SB19-11,469600.5471,7028611.8149,325.6376,-26.863813671,116.693969477,325.6376,-2557892.0954,5087136.1512,-2864909.5025
SB20-01,469599.4681,7028607.5029,325.6376,-26.863852580,116.693958510,325.6376,-2557890.2465,5087134.9003,-2864913.3486
SB20-02,469600.1462,7028609.1176,325.6376,-26.863838016,116.693965375,325.6376,-2557891.1837,5087135.2453,-2864911.9090
SB20-03,469598.3935,7028611.0146,325.6376,-26.863820850,116.693947777,325.6376,-2557890.0073,5087136.7989,-2864910.2122
SB20-04,469597.5410,7028609.0855,325.6376,-26.863838249,116.693939149,325.6376,-2557888.8498,5087136.4057,-2864911.9320
SB20-05,469595.1723,7028609.2801,325.6376,-26.863836440,116.693915308,325.6376,-2557886.7738,5087137.5510,-2864911.7532
SB20-06,469595.8007,7028606.7508,325.6376,-26.863859290,116.693921573,325.6376,-2557886.8160,5087136.2491,-2864914.0119
SB20-07,469593.8515,7028606.0899,325.6376,-26.863865215,116.693901934,325.6376,-2557884.9391,5087136.8609,-2864914.5976
SB20-08,469595.7786,7028604.5073,325.6376,-26.863879545,116.693921295,325.6376,-2557886.3358,5087135.3555,-2864916.0141
SB20-09,469597.7689,7028606.4009,325.6376,-26.863862492,116.693941377,325.6376,-2557888.5024,5087135.2218,-2864914.3284
SB20-10,469601.2632,7028604.9864,325.6376,-26.863875339,116.693976520,325.6376,-2557891.3337,5087133.0782,-2864915.5984
