#S10-3
#SB-Antenna,Easting,Northing,HAE,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z
SB07-07,469635.6558,7028629.5047,325.6376,-26.863654721,116.694323341,325.6376,-2557927.0892,5087127.4638,-2864893.7904
SB07-08,469638.8247,7028628.7916,325.6376,-26.863661229,116.694355224,325.6376,-2557929.7737,5087125.7493,-2864894.4337
SB07-09,469637.4560,7028631.4965,325.6376,-26.863636777,116.694341512,325.6376,-2557929.1062,5087127.4553,-2864892.0167
SB07-10,469639.4015,7028631.1418,325.6376,-26.863640022,116.694361087,325.6376,-2557930.7713,5087126.4362,-2864892.3374
SB07-11,469638.1421,7028633.7655,325.6376,-26.863616306,116.694348473,325.6376,-2557930.1848,5087128.0602,-2864889.9931
SB08-01,469629.7076,7028634.8818,325.6376,-26.863606044,116.694263592,325.6376,-2557922.8792,5087132.3088,-2864888.9788
SB08-02,469628.5346,7028636.6892,325.6376,-26.863589700,116.694251827,325.6376,-2557922.2023,5087133.5651,-2864887.3632
SB08-03,469626.8066,7028636.4112,325.6376,-26.863592173,116.694234425,325.6376,-2557920.6016,5087134.2314,-2864887.6075
SB08-04,469626.1442,7028634.7776,325.6376,-26.863606908,116.694227717,325.6376,-2557919.6745,5087133.8717,-2864889.0641
SB08-05,469624.5775,7028633.6369,325.6376,-26.863617172,116.694211917,325.6376,-2557918.0409,5087134.1180,-2864890.0787
SB08-06,469627.8230,7028632.9553,325.6376,-26.863623397,116.694244573,325.6376,-2557920.8003,5087132.3816,-2864890.6941
SB08-07,469629.0750,7028631.6694,325.6376,-26.863635034,116.694257145,325.6376,-2557921.6548,5087131.2998,-2864891.8443
SB08-08,469631.0616,7028631.5077,325.6376,-26.863636538,116.694277140,325.6376,-2557923.3962,5087130.3398,-2864891.9930
SB08-09,469630.2422,7028633.1149,325.6376,-26.863622008,116.694268930,325.6376,-2557922.9941,5087131.3563,-2864890.5568
SB08-10,469632.0344,7028632.9985,325.6376,-26.863623098,116.694286969,325.6376,-2557924.5712,5087130.5022,-2864890.6645
SB09-01,469634.4016,7028627.9081,325.6376,-26.863669109,116.694310676,325.6376,-2557925.6412,5087127.3856,-2864895.2127
SB09-02,469633.8473,7028629.6718,325.6376,-26.863653173,116.694305139,325.6376,-2557925.5080,5087128.3457,-2864893.6374
SB09-03,469632.0375,7028629.5836,325.6376,-26.863653930,116.694286918,325.6376,-2557923.8731,5087129.1253,-2864893.7122
SB09-04,469630.1271,7028628.1355,325.6376,-26.863666963,116.694267651,325.6376,-2557921.8694,5087129.4024,-2864895.0005
SB09-05,469633.2896,7028626.3658,325.6376,-26.863683010,116.694299444,325.6376,-2557924.3312,5087127.2652,-2864896.5868
SB09-06,469631.3297,7028624.9700,325.6376,-26.863695569,116.694279680,325.6376,-2557922.2939,5087127.5857,-2864897.8282
SB09-07,469632.5396,7028623.6051,325.6376,-26.863707919,116.694291827,325.6376,-2557923.0947,5087126.4910,-2864899.0490
SB09-08,469633.9870,7028624.6818,325.6376,-26.863698229,116.694306424,325.6376,-2557924.6086,5087126.2728,-2864898.0912
SB09-09,469635.5249,7028626.4712,325.6376,-26.863682107,116.694321949,325.6376,-2557926.3497,5087126.3009,-2864896.4975
SB09-10,469638.2871,7028626.3740,325.6376,-26.863683044,116.694349753,325.6376,-2557928.7973,5087125.0177,-2864896.5902
SB09-11,469637.0738,7028628.2276,325.6376,-26.863666283,116.694337585,325.6376,-2557928.0939,5087126.3107,-2864894.9333
SB10-01,469627.6369,7028630.6883,325.6376,-26.863643861,116.694242644,325.6376,-2557920.1687,5087131.5523,-2864892.7169
SB10-02,469626.2333,7028632.0908,325.6376,-26.863631167,116.694228549,325.6376,-2557919.2028,5087132.7494,-2864891.4621
SB10-03,469623.0285,7028631.7844,325.6376,-26.863633864,116.694196278,325.6376,-2557916.2769,5087134.0694,-2864891.7287
SB10-04,469624.9813,7028629.9872,325.6376,-26.863650133,116.694215894,325.6376,-2557917.6526,5087132.4659,-2864893.3369
SB10-05,469622.7527,7028627.1719,325.6376,-26.863675502,116.694193391,325.6376,-2557915.0839,5087132.3357,-2864895.8446
SB10-06,469626.3640,7028628.7612,325.6376,-26.863661232,116.694229783,325.6376,-2557918.6361,5087131.3493,-2864894.4341
SB10-07,469624.7901,7028626.6650,325.6376,-26.863680123,116.694213888,325.6376,-2557916.7999,5087131.2139,-2864896.3014
SB10-08,469627.1786,7028627.1460,325.6376,-26.863675833,116.694237944,325.6376,-2557919.0323,5087130.3319,-2864895.8773
SB10-09,469629.6282,7028625.5785,325.6376,-26.863690039,116.694262566,325.6376,-2557920.8989,5087128.5972,-2864897.2815
SB10-10,469628.5517,7028629.0329,325.6376,-26.863658827,116.694251814,325.6376,-2557920.6462,5087130.4734,-2864894.1963
SB10-11,469630.0567,7028629.9364,325.6376,-26.863650702,116.694266986,325.6376,-2557922.1761,5087130.1595,-2864893.3931
SB11-01,469628.1807,7028623.5966,325.6376,-26.863707901,116.694247947,325.6376,-2557919.1990,5087128.4508,-2864899.0472
SB11-02,469626.8956,7028624.8742,325.6376,-26.863696338,116.694235041,325.6376,-2557918.3132,5087129.5442,-2864897.9042
SB11-03,469626.2863,7028622.1678,325.6376,-26.863720760,116.694228841,325.6376,-2557917.2135,5087128.7285,-2864900.3183
SB11-04,469623.8153,7028622.7337,325.6376,-26.863715597,116.694203980,325.6376,-2557915.1223,5087130.0694,-2864899.8080
SB11-05,469624.3885,7028620.9893,325.6376,-26.863731359,116.694209707,325.6376,-2557915.2762,5087129.1086,-2864901.3660
SB11-06,469626.3105,7028619.0700,325.6376,-26.863748729,116.694229010,325.6376,-2557916.5993,5087127.4698,-2864903.0831
SB11-07,469626.0643,7028617.0539,325.6376,-26.863766926,116.694226482,325.6376,-2557915.9656,5087126.7687,-2864904.8818
SB11-08,469628.1206,7028621.8221,325.6376,-26.863723921,116.694247299,325.6376,-2557918.7812,5087127.7631,-2864900.6307
SB11-09,469630.2146,7028621.4667,325.6376,-26.863727176,116.694268370,325.6376,-2557920.5788,5087126.6768,-2864900.9525
SB11-10,469630.6992,7028623.2230,325.6376,-26.863711329,116.694273291,325.6376,-2557921.3722,5087127.1660,-2864899.3861
SB12-01,469633.4152,7028617.7223,325.6376,-26.863761052,116.694300499,325.6376,-2557922.6695,5087123.7270,-2864904.3011
SB12-02,469631.6003,7028619.3114,325.6376,-26.863746664,116.694282267,325.6376,-2557921.3744,5087125.1845,-2864902.8789
SB12-03,469629.7887,7028619.6560,325.6376,-26.863743514,116.694264038,325.6376,-2557919.8267,5087126.1393,-2864902.5675
SB12-04,469631.0360,7028617.5420,325.6376,-26.863762628,116.694276543,325.6376,-2557920.5071,5087124.7260,-2864904.4569
SB12-05,469628.0633,7028619.3420,325.6376,-26.863746312,116.694246662,325.6376,-2557918.2210,5087126.7899,-2864902.8441
SB12-06,469627.9960,7028616.6707,325.6376,-26.863770428,116.694245919,325.6376,-2557917.6126,5087125.7443,-2864905.2280
SB12-07,469629.2416,7028615.3353,325.6376,-26.863782512,116.694258425,325.6376,-2557918.4512,5087124.6453,-2864906.4225
SB12-08,469626.6027,7028615.3112,325.6376,-26.863782673,116.694231860,325.6376,-2557916.0889,5087125.8242,-2864906.4383
SB12-09,469630.2016,7028612.5214,325.6376,-26.863807939,116.694268022,325.6376,-2557918.7313,5087123.0795,-2864908.9359
SB12-10,469631.0135,7028614.4895,325.6376,-26.863790187,116.694276243,325.6376,-2557919.8605,5087123.5066,-2864907.1811
SB12-11,469635.0734,7028618.2900,325.6376,-26.863755962,116.694317205,325.6376,-2557924.2673,5087123.2088,-2864903.7980
SB13-01,469638.7506,7028615.6640,325.6376,-26.863779752,116.694354160,325.6376,-2557927.0132,5087120.4949,-2864906.1496
SB13-02,469635.8719,7028614.8409,325.6376,-26.863787120,116.694325160,325.6376,-2557924.2727,5087121.4599,-2864906.8780
SB13-03,469633.5897,7028615.0502,325.6376,-26.863785181,116.694302191,325.6376,-2557922.2770,5087122.5721,-2864906.6863
SB13-04,469634.6515,7028613.6075,325.6376,-26.863798229,116.694312845,325.6376,-2557922.9294,5087121.5127,-2864907.9761
SB13-05,469632.3275,7028613.2717,325.6376,-26.863801211,116.694289441,325.6376,-2557920.7844,5087122.4242,-2864908.2708
SB13-06,469634.8719,7028611.4474,325.6376,-26.863817738,116.694315011,325.6376,-2557922.6829,5087120.5434,-2864909.9045
SB13-07,469636.6458,7028611.7854,325.6376,-26.863814724,116.694332876,325.6376,-2557924.3369,5087119.8806,-2864909.6066
SB13-08,469636.5812,7028608.5046,325.6376,-26.863844344,116.694332147,325.6376,-2557923.6059,5087118.5881,-2864912.5345
SB13-09,469638.3090,7028610.3731,325.6376,-26.863827512,116.694349585,325.6376,-2557925.5328,5087118.5626,-2864910.8706
SB13-10,469638.3456,7028612.6139,325.6376,-26.863807281,116.694350008,325.6376,-2557926.0254,5087119.4487,-2864908.8708
SB13-11,469639.4167,7028614.0482,325.6376,-26.863794355,116.694360826,325.6376,-2557927.2766,5087119.5440,-2864907.5931
SB14-01,469644.2368,7028613.8425,325.6376,-26.863796316,116.694409345,325.6376,-2557931.5404,5087117.2902,-2864907.7870
SB14-02,469643.3254,7028611.0478,325.6376,-26.863821530,116.694400102,325.6376,-2557930.1526,5087116.5749,-2864910.2793
SB14-03,469642.5930,7028614.4744,325.6376,-26.863790576,116.694392812,325.6376,-2557930.2016,5087118.2851,-2864907.2195
SB14-04,469641.0547,7028613.3257,325.6376,-26.863800913,116.694377298,325.6376,-2557928.5916,5087118.5152,-2864908.2414
SB14-05,469639.8163,7028611.4627,325.6376,-26.863817707,116.694364786,325.6376,-2557927.1030,5087118.3226,-2864909.9015
SB14-06,469641.5392,7028611.3467,325.6376,-26.863818792,116.694382127,325.6376,-2557928.6182,5087117.4999,-2864910.0087
SB14-07,469639.7915,7028609.3373,325.6376,-26.863836896,116.694364485,325.6376,-2557926.6446,5087117.4776,-2864911.7983
SB14-08,469643.3745,7028608.2438,325.6376,-26.863846847,116.694400527,325.6376,-2557929.6209,5087115.4234,-2864912.7819
SB14-09,469644.5285,7028609.6184,325.6376,-26.863834461,116.694412178,325.6376,-2557930.9339,5087115.4573,-2864911.5576
SB14-10,469646.3355,7028609.4555,325.6376,-26.863835971,116.694430365,325.6376,-2557932.5147,5087114.5778,-2864911.7068
SB14-11,469645.8058,7028611.3306,325.6376,-26.863819030,116.694425078,325.6376,-2557932.4264,5087115.5717,-2864910.0322
SB15-01,469637.5076,7028624.0033,325.6376,-26.863704432,116.694341849,325.6376,-2557927.6144,5087124.4138,-2864898.7043
SB15-02,469636.4692,7028621.1856,325.6376,-26.863729850,116.694331327,325.6376,-2557926.1085,5087123.7465,-2864901.2168
SB15-03,469635.7130,7028624.1904,325.6376,-26.863702704,116.694323788,325.6376,-2557926.0497,5087125.2974,-2864898.5335
SB15-04,469635.0891,7028622.2808,325.6376,-26.863719931,116.694317460,325.6376,-2557925.1004,5087124.8093,-2864900.2364
SB15-05,469632.2528,7028621.7610,325.6376,-26.863724562,116.694288895,325.6376,-2557922.4600,5087125.8774,-2864900.6942
SB15-06,469633.4949,7028620.0161,325.6376,-26.863740344,116.694301357,325.6376,-2557923.2115,5087124.6151,-2864902.2542
SB15-07,469635.2390,7028616.5053,325.6376,-26.863772080,116.694318830,325.6376,-2557924.0490,5087122.4153,-2864905.3912
SB15-08,469638.0431,7028617.4121,325.6376,-26.863763953,116.694347079,325.6376,-2557926.7400,5087121.5177,-2864904.5879
SB15-09,469636.8309,7028618.6858,325.6376,-26.863752427,116.694334907,325.6376,-2557925.9185,5087122.5767,-2864903.4486
SB15-10,469638.5875,7028622.1819,325.6376,-26.863720901,116.694352675,325.6376,-2557928.2052,5087123.1937,-2864900.3322
SB16-01,469643.0794,7028619.7553,325.6376,-26.863742907,116.694397836,325.6376,-2557931.7199,5087120.1932,-2864902.5075
SB16-02,469641.8166,7028621.8175,325.6376,-26.863724261,116.694385173,325.6376,-2557931.0150,5087121.5926,-2864900.6644
SB16-03,469640.4585,7028620.6706,325.6376,-26.863734586,116.694371475,325.6376,-2557929.5665,5087121.7423,-2864901.6850
SB16-04,469641.7751,7028618.5589,325.6376,-26.863753680,116.694384677,325.6376,-2557930.3092,5087120.2987,-2864903.5724
SB16-05,469638.2201,7028619.8749,325.6376,-26.863741722,116.694348921,325.6376,-2557927.4036,5087122.4299,-2864902.3904
SB16-06,469639.6189,7028618.3556,325.6376,-26.863755469,116.694362966,325.6376,-2557928.3413,5087121.1880,-2864903.7493
SB16-07,469640.8897,7028615.1182,325.6376,-26.863784726,116.694375680,325.6376,-2557928.8121,5087119.3116,-2864906.6413
SB16-08,469642.8065,7028617.0649,325.6376,-26.863767191,116.694395024,325.6376,-2557930.9240,5087119.2324,-2864904.9080
SB16-09,469644.8657,7028615.5047,325.6376,-26.863781323,116.694415715,325.6376,-2557932.4432,5087117.6765,-2864906.3049
SB16-10,469644.9093,7028618.1544,325.6376,-26.863757401,116.694416218,325.6376,-2557933.0260,5087118.7241,-2864903.9403
SB16-11,469646.1230,7028616.7732,325.6376,-26.863769897,116.694428403,325.6376,-2557933.8268,5087117.6211,-2864905.1755
SB17-01,469651.3002,7028614.8506,325.6376,-26.863787369,116.694480475,325.6376,-2557938.0570,5087114.5149,-2864906.9025
SB17-02,469648.8396,7028616.3953,325.6376,-26.863773368,116.694455741,325.6376,-2557936.1760,5087116.2454,-2864905.5186
SB17-03,469649.4538,7028614.6947,325.6376,-26.863788736,116.694461884,325.6376,-2557936.3756,5087115.2837,-2864907.0377
SB17-04,469647.0278,7028615.1820,325.6376,-26.863784284,116.694437473,325.6376,-2557934.3084,5087116.5727,-2864906.5976
SB17-05,469646.0003,7028613.0970,325.6376,-26.863803086,116.694427079,325.6376,-2557932.9627,5087116.1956,-2864908.4561
SB17-06,469647.8247,7028613.5143,325.6376,-26.863799358,116.694445455,325.6376,-2557934.6781,5087115.5420,-2864908.0877
SB17-07,469648.0430,7028611.1999,325.6376,-26.863820258,116.694447596,325.6376,-2557934.3981,5087114.5114,-2864910.1537
SB17-08,469649.8299,7028610.9088,325.6376,-26.863822926,116.694465577,325.6376,-2557935.9346,5087113.5893,-2864910.4173
SB17-09,469650.3441,7028612.6754,325.6376,-26.863806987,116.694470797,325.6376,-2557936.7565,5087114.0693,-2864908.8418
SB17-10,469653.6165,7028611.8435,325.6376,-26.863814569,116.694503719,325.6376,-2557939.5090,5087112.2603,-2864909.5913
SB18-01,469643.0283,7028627.7669,325.6376,-26.863670572,116.694397516,325.6376,-2557933.3186,5087123.4432,-2864895.3573
SB18-02,469641.0999,7028630.4973,325.6376,-26.863645879,116.694378170,325.6376,-2557932.1563,5087125.4116,-2864892.9163
SB18-03,469640.6035,7028628.7259,325.6376,-26.863661861,116.694373129,325.6376,-2557931.3492,5087124.9217,-2864894.4962
SB18-04,469640.1562,7028626.9793,325.6376,-26.863677620,116.694368584,325.6376,-2557930.5912,5087124.4196,-2864896.0540
SB18-05,469640.0390,7028624.7345,325.6376,-26.863697885,116.694367350,325.6376,-2557930.0258,5087123.5682,-2864898.0572
SB18-06,469641.6497,7028625.7626,325.6376,-26.863688638,116.694383590,325.6376,-2557931.6757,5087123.2568,-2864897.1431
SB18-07,469640.2890,7028622.6808,325.6376,-26.863716433,116.694369817,325.6376,-2557929.8277,5087122.6283,-2864899.8906
SB18-08,469642.6434,7028623.4280,325.6376,-26.863709738,116.694393536,325.6376,-2557932.0842,5087121.8689,-2864899.2288
SB18-09,469643.8317,7028626.1976,325.6376,-26.863684758,116.694405566,325.6376,-2557933.7141,5087122.4493,-2864896.7596
SB18-10,469645.4689,7028627.8081,325.6376,-26.863670253,116.694422087,325.6376,-2557935.5072,5087122.3606,-2864895.3258
SB18-11,469643.6802,7028630.2044,325.6376,-26.863648578,116.694404138,325.6376,-2557934.4012,5087124.1315,-2864893.1832
SB19-01,469645.5837,7028625.7645,325.6376,-26.863688706,116.694423193,325.6376,-2557935.1904,5087121.4857,-2864897.1498
SB19-02,469647.2190,7028624.3751,325.6376,-26.863701286,116.694439621,325.6376,-2557936.3661,5087120.1895,-2864898.3934
SB19-03,469645.4415,7028622.5272,325.6376,-26.863717932,116.694421683,325.6376,-2557934.3989,5087120.2458,-2864900.0388
SB19-04,469643.8240,7028621.6298,325.6376,-26.863725999,116.694405378,325.6376,-2557932.7698,5087120.6128,-2864900.8362
SB19-05,469647.6112,7028621.7633,325.6376,-26.863724876,116.694443506,325.6376,-2557936.1804,5087118.9609,-2864900.7252
SB19-06,469646.7759,7028620.1542,325.6376,-26.863739386,116.694435058,325.6376,-2557935.1039,5087118.6889,-2864902.1595
SB19-07,469648.1586,7028619.0243,325.6376,-26.863749617,116.694448950,325.6376,-2557936.1072,5087117.6110,-2864903.1708
SB19-08,469649.3806,7028621.1516,325.6376,-26.863730438,116.694461304,325.6376,-2557937.6355,5087117.9175,-2864901.2749
SB19-09,469650.4318,7028619.0037,325.6376,-26.863749853,116.694471833,325.6376,-2557938.1336,5087116.5789,-2864903.1941
SB19-10,469650.8967,7028622.0737,325.6376,-26.863722145,116.694476588,325.6376,-2557939.1790,5087117.6061,-2864900.4552
SB19-11,469652.6547,7028622.3797,325.6376,-26.863719421,116.694494293,325.6376,-2557940.8123,5087116.9375,-2864900.1859
SB20-01,469655.2075,7028618.7409,325.6376,-26.863752330,116.694519903,325.6376,-2557942.3459,5087114.3220,-2864903.4390
SB20-02,469654.4310,7028620.3105,325.6376,-26.863738141,116.694512124,325.6376,-2557941.9744,5087115.3040,-2864902.0364
SB20-03,469651.8495,7028620.2278,325.6376,-26.863738831,116.694486135,325.6376,-2557939.6514,5087116.4334,-2864902.1047
SB20-04,469652.7495,7028618.3204,325.6376,-26.863756072,116.694495149,325.6376,-2557940.0639,5087115.2597,-2864903.8089
SB20-05,469651.0515,7028616.6575,325.6376,-26.863771050,116.694478015,325.6376,-2557938.2057,5087115.3547,-2864905.2894
SB20-06,469653.3748,7028615.4764,325.6376,-26.863781764,116.694501375,325.6376,-2557940.0388,5087113.8325,-2864906.3485
SB20-07,469652.5981,7028613.5703,325.6376,-26.863798956,116.694493509,325.6376,-2557938.9537,5087113.4146,-2864908.0479
SB20-08,469655.0560,7028613.9908,325.6376,-26.863795213,116.694518263,325.6376,-2557941.2357,5087112.4769,-2864907.6780
SB20-09,469654.9279,7028616.7349,325.6376,-26.863770434,116.694517040,325.6376,-2557941.6844,5087113.6400,-2864905.2286
SB20-10,469658.2849,7028618.4500,325.6376,-26.863755022,116.694550876,325.6376,-2557945.0353,5087112.8188,-2864903.7051
