#S9-4
#Lat: -26.880352982
#Lon: 116.747231719
#HAE: 333.2128
#Datum: WGS84
#Epoch: 2024.2
#SB-Antenna,EEP,Easting,Northing,AHD,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z,E,N,U
SB02-06,163,474881.5045,7026783.7205,350.0126,-26.880421821,116.747097194,333.1765,-2562236.7243,5084025.3399,-2866554.4932,-13.3670,-7.6279,-0.0364
SB02-07,129,474883.4760,7026784.0019,350.0106,-26.880419316,116.747117051,333.1745,-2562238.5419,5084024.5625,-2866554.2447,-11.3940,-7.3503,-0.0383
SB02-08,108,474882.9334,7026785.7008,350.0233,-26.880403967,116.747111621,333.1872,-2562238.4113,5084025.5021,-2866552.7335,-11.9335,-5.6496,-0.0256
SB02-09,142,474881.3501,7026786.6508,350.0061,-26.880395362,116.747095699,333.1700,-2562237.1856,5084026.5854,-2866551.8752,-13.5157,-4.6960,-0.0428
SB02-10,176,474879.1090,7026786.2756,349.9899,-26.880398709,116.747073128,333.1538,-2562235.1008,5084027.4321,-2866552.1987,-15.7584,-5.0669,-0.0590
SB02-11,210,474877.5262,7026788.1391,349.9555,-26.880381855,116.747057228,333.1194,-2562234.0562,5084028.8698,-2866550.5174,-17.3383,-3.1994,-0.0934
SB03-01,239,474881.4932,7026779.3070,349.9772,-26.880461669,116.747096992,333.1411,-2562235.7937,5084023.5380,-2866558.4155,-13.3871,-12.0433,-0.0718
SB03-02,205,474883.2661,7026779.6609,349.9978,-26.880458505,116.747114849,333.1616,-2562237.4578,5084022.8974,-2866558.1121,-11.6128,-11.6928,-0.0512
SB03-03,226,474883.7329,7026776.0581,350.0457,-26.880491042,116.747119477,333.2096,-2562237.1541,5084021.2729,-2866561.3496,-11.1529,-15.2981,-0.0033
SB03-04,171,474885.4024,7026779.0345,350.0220,-26.880464199,116.747136346,333.1858,-2562239.2466,5084021.7006,-2866558.6859,-9.4767,-12.3237,-0.0270
SB03-05,192,474885.0551,7026777.3331,350.0400,-26.880479555,116.747132816,333.2038,-2562238.5943,5084021.1858,-2866560.2116,-9.8275,-14.0252,-0.0090
SB03-06,158,474888.8180,7026778.5135,350.0593,-26.880468965,116.747170725,333.2232,-2562242.2047,5084019.9797,-2866559.1737,-6.0607,-12.8518,0.0104
SB03-07,137,474886.5695,7026780.3843,350.0415,-26.880452033,116.747148124,333.2053,-2562240.5738,5084021.7337,-2866557.4923,-8.3065,-10.9756,-0.0075
SB03-08,124,474890.6516,7026779.2615,350.0471,-26.880462245,116.747189202,333.2109,-2562243.9908,5084019.4443,-2866558.5040,-4.2248,-12.1071,-0.0019
SB03-09,103,474888.6100,7026780.8830,350.0418,-26.880447568,116.747168678,333.2057,-2562242.4985,5084021.0146,-2866557.0511,-6.2640,-10.4808,-0.0071
SB03-10,116,474886.4004,7026782.2879,350.0241,-26.880434844,116.747146460,333.1880,-2562240.8068,5084022.5633,-2866555.7855,-8.4718,-9.0709,-0.0248
SB03-11,150,474883.8391,7026782.0061,350.0112,-26.880437342,116.747120666,333.1751,-2562238.4565,5084023.5948,-2866556.0266,-11.0348,-9.3477,-0.0377
SB04-01,74,474885.8632,7026785.7663,350.0305,-26.880403429,116.747141120,333.1944,-2562241.0439,5084024.2127,-2866552.6835,-9.0023,-5.5899,-0.0184
SB04-02,95,474885.5498,7026783.9482,350.0613,-26.880419838,116.747137929,333.2252,-2562240.4031,5084023.6459,-2866554.3192,-9.3195,-7.4081,0.0124
SB04-03,82,474888.2947,7026782.7075,350.0466,-26.880431089,116.747165541,333.2105,-2562242.5936,5084021.8960,-2866555.4246,-6.5758,-8.6549,-0.0023
SB04-04,61,474888.5198,7026784.5358,350.0457,-26.880414586,116.747167844,333.2097,-2562243.1697,5084022.5306,-2866553.7931,-6.3470,-6.8262,-0.0031
SB04-05,48,474890.1569,7026785.4079,350.0436,-26.880406742,116.747184345,333.2075,-2562244.8099,5084022.1420,-2866553.0168,-4.7074,-5.9570,-0.0053
SB04-06,27,474891.3822,7026786.8040,350.0525,-26.880394159,116.747196709,333.2164,-2562246.1943,5084022.1591,-2866551.7772,-3.4788,-4.5627,0.0036
SB04-07,40,474888.0749,7026786.5956,350.0327,-26.880395981,116.747163406,333.1966,-2562243.1902,5084023.5511,-2866551.9484,-6.7879,-4.7646,-0.0162
SB04-08,19,474890.2005,7026788.6514,350.0433,-26.880377458,116.747184848,333.2073,-2562245.5148,5084023.4294,-2866550.1225,-4.6573,-2.7122,-0.0055
SB04-09,53,474886.7959,7026787.8386,350.0387,-26.880384735,116.747150553,333.2027,-2562242.3057,5084024.6338,-2866550.8396,-8.0650,-3.5185,-0.0102
SB04-10,66,474885.6996,7026789.3367,350.0123,-26.880371190,116.747139546,333.1763,-2562241.6238,5084025.7110,-2866549.4889,-9.1588,-2.0175,-0.0365
SB04-11,87,474884.5642,7026787.1665,350.0322,-26.880390763,116.747128070,333.1962,-2562240.1722,5084025.3644,-2866551.4325,-10.2991,-4.1864,-0.0166
SB05-01,79,474883.9464,7026791.4677,349.9839,-26.880351918,116.747121937,333.1479,-2562240.4845,5084027.3381,-2866547.5715,-10.9085,0.1178,-0.0649
SB05-02,45,474886.7086,7026790.6904,350.0293,-26.880358986,116.747149732,333.1932,-2562242.8096,5084025.8150,-2866548.2905,-8.1466,-0.6653,-0.0196
SB05-03,32,474888.1931,7026789.4614,350.0553,-26.880370109,116.747164654,333.2193,-2562243.8934,5084024.6708,-2866549.4016,-6.6639,-1.8978,0.0065
SB05-04,24,474888.6098,7026791.2223,350.0274,-26.880354218,116.747168884,333.1914,-2562244.6159,5084025.1704,-2866547.8184,-6.2436,-0.1369,-0.0214
SB05-05,16,474890.9279,7026792.7938,350.0354,-26.880340071,116.747192255,333.1994,-2562247.0118,5084024.7646,-2866546.4238,-3.9214,1.4307,-0.0134
SB05-06,29,474890.0116,7026794.4193,350.0406,-26.880325378,116.747183062,333.2047,-2562246.5295,5084025.8372,-2866544.9740,-4.8348,3.0587,-0.0081
SB05-07,37,474887.5792,7026793.0981,350.0171,-26.880337263,116.747158546,333.1811,-2562244.0766,5084026.3830,-2866546.1380,-7.2709,1.7417,-0.0317
SB05-08,58,474885.8796,7026792.5565,350.0271,-26.880342122,116.747141423,333.1911,-2562242.4517,5084026.9393,-2866546.6227,-8.9723,1.2034,-0.0217
SB05-09,71,474885.2730,7026795.5834,350.0275,-26.880314783,116.747135376,333.1915,-2562242.5317,5084028.4332,-2866543.9208,-9.5732,4.2328,-0.0213
SB05-10,92,474884.6536,7026793.8982,350.0390,-26.880329987,116.747129105,333.2031,-2562241.6372,5084028.0426,-2866545.4288,-10.1962,2.5480,-0.0098
SB06-01,213,474887.7756,7026775.2908,350.0276,-26.880498043,116.747160165,333.1915,-2562240.5993,5084019.1258,-2866562.0333,-7.1100,-16.0738,-0.0214
SB06-02,247,474885.4669,7026774.7835,350.0530,-26.880502581,116.747136910,333.2169,-2562238.4437,5084019.9829,-2866562.4933,-9.4207,-16.5767,0.0040
SB06-03,234,474889.7632,7026774.0739,350.0501,-26.880509066,116.747180153,333.2139,-2562242.1333,5084017.7566,-2866563.1329,-5.1239,-17.2953,0.0011
SB06-04,255,474892.1641,7026772.5112,350.0498,-26.880523218,116.747204294,333.2136,-2562243.9563,5084016.0437,-2866564.5315,-2.7251,-18.8634,0.0008
SB06-05,221,474893.4093,7026773.7359,350.0512,-26.880512183,116.747216857,333.2150,-2562245.3204,5084015.9767,-2866563.4415,-1.4768,-17.6406,0.0022
SB06-06,200,474890.6029,7026775.5665,350.0577,-26.880495605,116.747188637,333.2216,-2562243.1928,5084017.9856,-2866561.8059,-4.2808,-15.8036,0.0087
SB06-07,166,474892.5386,7026775.6429,350.0443,-26.880494949,116.747208128,333.2082,-2562244.9316,5084017.1326,-2866561.7351,-2.3442,-15.7310,-0.0047
SB06-08,132,474893.8183,7026778.1837,350.0437,-26.880472033,116.747221064,333.2076,-2562246.5959,5084017.5789,-2866559.4699,-1.0588,-13.1917,-0.0053
SB06-09,111,474892.6546,7026779.4207,350.0439,-26.880460843,116.747209371,333.2077,-2562245.8108,5084018.6025,-2866558.3641,-2.2206,-11.9518,-0.0051
SB06-10,145,474891.4970,7026777.1702,350.0403,-26.880481142,116.747197671,333.2042,-2562244.3135,5084018.2148,-2866560.3686,-3.3832,-14.2010,-0.0086
SB06-11,179,474888.8459,7026776.6908,350.0554,-26.880485422,116.747170969,333.2193,-2562241.8537,5084019.2294,-2866560.7985,-6.0364,-14.6753,0.0064
SB07-01,69,474890.9894,7026782.5932,350.0616,-26.880432170,116.747192669,333.2255,-2562244.9824,5084020.6464,-2866555.5382,-3.8802,-8.7746,0.0127
SB07-02,90,474891.4541,7026780.9133,350.0414,-26.880447345,116.747197315,333.2052,-2562245.0444,5084019.7436,-2866557.0288,-3.4186,-10.4561,-0.0076
SB07-03,56,474893.0809,7026783.3114,350.0336,-26.880425723,116.747213742,333.1975,-2562246.9864,5084019.9701,-2866554.8883,-1.7863,-8.0602,-0.0153
SB07-04,77,474894.3260,7026780.8400,350.0335,-26.880448059,116.747226229,333.1973,-2562247.5907,5084018.4123,-2866557.0959,-0.5455,-10.5353,-0.0155
SB07-05,64,474896.7953,7026781.7895,350.0417,-26.880439531,116.747251109,333.2056,-2562249.9940,5084017.6878,-2866556.2567,1.9267,-9.5902,-0.0072
SB07-06,43,474895.2826,7026783.7286,350.0403,-26.880421996,116.747235918,333.2043,-2562249.0409,5084019.1506,-2866554.5230,0.4173,-7.6472,-0.0086
SB07-07,30,474896.6290,7026785.0030,350.0465,-26.880410514,116.747249499,333.2105,-2562250.5074,5084019.0618,-2866553.3910,1.7667,-6.3750,-0.0023
SB07-08,9,474895.3630,7026787.9794,350.0602,-26.880383618,116.747236813,333.2241,-2562249.9936,5084020.8433,-2866550.7390,0.5062,-3.3947,0.0113
SB07-09,22,474893.9867,7026785.2526,350.0183,-26.880408213,116.747222901,333.1823,-2562248.1878,5084020.3318,-2866553.1509,-0.8763,-6.1200,-0.0305
SB07-10,14,474893.0897,7026787.0489,350.0556,-26.880391979,116.747213905,333.2196,-2562247.7706,5084021.4901,-2866551.5632,-1.7701,-4.3211,0.0068
SB07-11,35,474891.7052,7026784.5373,350.0441,-26.880414630,116.747199916,333.2080,-2562246.0139,5084021.0931,-2866553.7967,-3.1601,-6.8311,-0.0048
SB08-01,153,474895.7078,7026776.9818,350.0504,-26.880482919,116.747240064,333.2143,-2562248.0391,5084016.2475,-2866560.5488,0.8292,-14.3979,0.0014
SB08-02,187,474894.9168,7026775.0200,350.0261,-26.880500616,116.747232060,333.1899,-2562246.9201,5084015.7943,-2866562.2870,0.0339,-16.3590,-0.0229
SB08-03,242,474896.1383,7026773.7843,350.0451,-26.880511795,116.747244334,333.2089,-2562247.7648,5084014.7604,-2866563.4004,1.2535,-17.5976,-0.0039
SB08-04,208,474897.8690,7026774.1780,350.0489,-26.880508272,116.747261767,333.2127,-2562249.3926,5084014.1414,-2866563.0539,2.9857,-17.2073,-0.0002
SB08-05,229,474899.7051,7026773.5955,350.0666,-26.880513564,116.747280242,333.2304,-2562250.9198,5084013.0926,-2866563.5850,4.8215,-17.7937,0.0176
SB08-06,174,474898.3901,7026776.6293,350.0455,-26.880486149,116.747267063,333.2093,-2562250.3600,5084014.8917,-2866560.8659,3.5120,-14.7559,-0.0035
SB08-07,140,474898.7103,7026778.3482,350.0441,-26.880470635,116.747270322,333.2080,-2562250.9984,5084015.4389,-2866559.3320,3.8357,-13.0368,-0.0048
SB08-08,85,474897.6607,7026780.0858,350.0400,-26.880454929,116.747259788,333.2039,-2562250.4163,5084016.6095,-2866557.7778,2.7891,-11.2964,-0.0089
SB08-09,119,474896.8567,7026778.4764,350.0450,-26.880469445,116.747251661,333.2089,-2562249.3699,5084016.3274,-2866559.2147,1.9816,-12.9049,-0.0039
SB08-10,98,474895.8692,7026779.9987,350.0361,-26.880455683,116.747241749,333.1999,-2562248.7970,5084017.3793,-2866557.8505,0.9966,-11.3800,-0.0129
SB09-01,38,474898.6373,7026784.9052,350.0552,-26.880411434,116.747269718,333.2191,-2562252.2842,5084018.1234,-2866553.4858,3.7758,-6.4769,0.0063
SB09-02,51,474897.5530,7026783.3890,350.0377,-26.880425103,116.747258770,333.2017,-2562250.9975,5084017.9875,-2866554.8289,2.6879,-7.9915,-0.0112
SB09-03,72,474898.6522,7026782.0083,350.0440,-26.880437589,116.747269809,333.2079,-2562251.6980,5084016.9402,-2866556.0658,3.7848,-9.3751,-0.0049
SB09-04,93,474900.9267,7026781.3074,350.0414,-26.880443958,116.747292696,333.2053,-2562253.5842,5084015.6297,-2866556.6941,6.0590,-10.0808,-0.0075
SB09-05,59,474900.6125,7026784.9099,350.0060,-26.880411426,116.747289605,333.1699,-2562254.0292,5084017.1952,-2866553.4628,5.7519,-6.4761,-0.0429
SB09-06,80,474902.8195,7026784.1144,350.0455,-26.880418649,116.747311810,333.2094,-2562255.8525,5084015.9106,-2866554.1945,7.9582,-7.2764,-0.0034
SB09-07,67,474903.2503,7026785.9112,350.0490,-26.880402434,116.747316184,333.2130,-2562256.6077,5084016.4433,-2866552.5935,8.3928,-5.4796,0.0002
SB09-08,46,474901.5012,7026786.4510,349.9998,-26.880397528,116.747298584,333.1637,-2562255.1368,5084017.4105,-2866552.0864,6.6440,-4.9361,-0.0491
SB09-09,25,474899.1574,7026786.6474,350.0558,-26.880395713,116.747274990,333.2197,-2562253.1066,5084018.5915,-2866551.9324,4.2996,-4.7350,0.0069
SB09-10,12,474897.6233,7026788.9558,350.0549,-26.880374843,116.747259590,333.2188,-2562252.2104,5084020.2131,-2866549.8693,2.7694,-2.4224,0.0060
SB09-11,17,474896.8573,7026786.8911,350.0617,-26.880393471,116.747251836,333.2256,-2562251.1051,5084019.7319,-2866551.7134,1.9989,-4.4865,0.0128
SB10-01,161,474900.3481,7026777.8121,350.0072,-26.880475505,116.747286801,333.1710,-2562252.3360,5084014.4547,-2866559.7966,5.4732,-13.5765,-0.0418
SB10-02,195,474900.0395,7026775.8287,350.0575,-26.880493407,116.747283654,333.2214,-2562251.6734,5084013.8346,-2866561.5886,5.1605,-15.5601,0.0085
SB10-03,250,474902.0986,7026773.3867,350.0713,-26.880515493,116.747304337,333.2351,-2562253.0161,5084011.9326,-2866563.7777,7.2156,-18.0074,0.0223
SB10-04,216,474902.4453,7026776.0074,350.0466,-26.880491837,116.747307880,333.2105,-2562253.8540,5084012.8128,-2866561.4286,7.5677,-15.3862,-0.0023
SB10-05,237,474906.0081,7026775.8261,350.0495,-26.880493538,116.747343748,333.2133,-2562256.9995,5084011.1349,-2866561.5980,11.1317,-15.5747,0.0005
SB10-06,182,474902.6290,7026777.8590,350.0555,-26.880475123,116.747309766,333.2194,-2562254.4018,5084013.4833,-2866559.7806,7.7551,-13.5341,0.0066
SB10-07,252,474905.2568,7026777.8236,350.0442,-26.880475490,116.747336224,333.2080,-2562256.7366,5084012.2747,-2866559.8118,10.3841,-13.5748,-0.0048
SB10-08,148,474903.4758,7026779.4538,350.0225,-26.880460739,116.747318325,333.1864,-2562255.4723,5084013.7178,-2866558.3441,8.6055,-11.9403,-0.0264
SB10-09,114,474903.3214,7026782.3722,350.0508,-26.880434387,116.747316828,333.2147,-2562255.9451,5084014.9862,-2866555.7524,8.4569,-9.0203,0.0018
SB10-10,127,474901.1432,7026779.4559,350.0452,-26.880460679,116.747294839,333.2091,-2562253.3989,5084014.7889,-2866558.3484,6.2719,-11.9336,-0.0037
SB10-11,106,474899.5319,7026780.1555,350.0227,-26.880454333,116.747278630,333.1866,-2562252.0946,5084015.7797,-2866557.7110,4.6613,-11.2304,-0.0263
SB11-01,135,474905.7849,7026782.3501,350.0543,-26.880434631,116.747341632,333.2182,-2562258.1419,5084013.8689,-2866555.7781,10.9214,-9.0473,0.0054
SB11-02,169,474905.4696,7026780.5731,350.0536,-26.880450670,116.747338422,333.2175,-2562257.4951,5084013.2944,-2866557.3630,10.6025,-10.8245,0.0047
SB11-03,190,474908.0616,7026781.6556,350.0642,-26.880440943,116.747364540,333.2281,-2562260.0363,5084012.5700,-2866556.4064,13.1977,-9.7467,0.0153
SB11-04,224,474909.0206,7026779.2834,350.0420,-26.880462377,116.747374148,333.2058,-2562260.3966,5084011.1636,-2866558.5148,14.1524,-12.1218,-0.0070
SB11-05,245,474910.1044,7026780.7859,350.0483,-26.880448832,116.747385091,333.2122,-2562261.6755,5084011.2853,-2866557.1789,15.2397,-10.6209,-0.0006
SB11-06,211,474910.5539,7026783.4577,350.0407,-26.880424717,116.747389670,333.2046,-2562262.6225,5084012.1534,-2866554.7921,15.6948,-7.9488,-0.0082
SB11-07,232,474912.3440,7026784.5146,350.0082,-26.880415206,116.747407714,333.1721,-2562264.4250,5084011.7460,-2866553.8374,17.4877,-6.8949,-0.0407
SB11-08,156,474907.2571,7026783.3514,350.0613,-26.880425617,116.747356474,333.2253,-2562259.6650,5084013.6140,-2866554.8904,12.3963,-8.0485,0.0124
SB11-09,122,474906.3342,7026785.2594,350.0221,-26.880408374,116.747347220,333.1861,-2562259.2169,5084014.7681,-2866553.1685,11.4767,-6.1379,-0.0268
SB11-10,101,474904.6124,7026784.6028,350.0319,-26.880414271,116.747329872,333.1958,-2562257.5485,5084015.2879,-2866553.7557,9.7529,-6.7913,-0.0170
SB12-01,130,474907.4980,7026790.0392,350.0714,-26.880365240,116.747359033,333.2354,-2562261.2575,5084016.2089,-2866548.9276,12.6506,-1.3583,0.0226
SB12-02,109,474907.2340,7026787.5951,350.0526,-26.880387302,116.747356327,333.2165,-2562260.5123,5084015.3279,-2866551.0996,12.3816,-3.8029,0.0037
SB12-03,143,474908.0541,7026785.9609,350.0469,-26.880402071,116.747364551,333.2108,-2562260.9067,5084014.2948,-2866552.5567,13.1988,-5.4394,-0.0020
SB12-04,164,474909.0444,7026788.1883,350.0571,-26.880381979,116.747374566,333.2211,-2562262.2526,5084014.7540,-2866550.5755,14.1940,-3.2131,0.0083
SB12-05,177,474909.2784,7026784.7097,350.0445,-26.880413390,116.747376853,333.2085,-2562261.7422,5084013.2364,-2866553.6744,14.4212,-6.6937,-0.0044
SB12-06,198,474911.4827,7026786.2518,350.0450,-26.880399506,116.747399078,333.2089,-2562264.0275,5084012.8640,-2866552.3024,16.6295,-5.1552,-0.0039
SB12-07,219,474911.8963,7026788.0227,350.0542,-26.880383525,116.747403277,333.2182,-2562264.7641,5084013.3985,-2866550.7270,17.0468,-3.3844,0.0053
SB12-08,253,474913.4588,7026785.9070,350.0448,-26.880402655,116.747418967,333.2088,-2562265.7212,5084011.8335,-2866552.6135,18.6058,-5.5042,-0.0040
SB12-09,240,474913.5910,7026790.4415,350.0995,-26.880361717,116.747420388,333.2634,-2562266.7924,5084013.6450,-2866548.5921,18.7471,-0.9679,0.0506
SB12-10,185,474911.5383,7026789.9505,350.0780,-26.880366113,116.747399711,333.2420,-2562264.8499,5084014.3559,-2866549.0169,16.6925,-1.4550,0.0292
SB12-11,96,474906.0250,7026790.9689,350.0522,-26.880356819,116.747344221,333.2162,-2562260.1254,5084017.2327,-2866548.0867,11.1788,-0.4252,0.0034
SB13-01,104,474906.0662,7026795.5786,350.1275,-26.880315201,116.747344729,333.2916,-2562261.1391,5084019.1320,-2866544.0074,11.2293,4.1865,0.0788
SB13-02,138,474908.3999,7026793.7083,350.1813,-26.880332129,116.747368189,333.3453,-2562262.8605,5084017.3683,-2866545.7048,13.5603,2.3107,0.1325
SB13-03,151,474909.5805,7026791.7068,350.1204,-26.880350221,116.747380035,333.2844,-2562263.4793,5084015.9806,-2866547.4654,14.7374,0.3059,0.0716
SB13-04,172,474910.1349,7026793.3980,350.1467,-26.880334962,116.747385651,333.3108,-2562264.3322,5084016.4332,-2866545.9692,15.2954,1.9968,0.0979
SB13-05,206,474911.7439,7026791.7455,350.1269,-26.880349910,116.747401817,333.2909,-2562265.4217,5084015.0256,-2866547.4376,16.9018,0.3404,0.0781
SB13-06,227,474911.7735,7026794.8675,350.1811,-26.880321723,116.747402178,333.3452,-2562266.1111,5084016.3137,-2866544.6763,16.9377,3.4637,0.1324
SB13-07,193,474910.4581,7026796.1385,350.1453,-26.880310225,116.747388959,333.3094,-2562265.1831,5084017.3908,-2866543.5236,15.6242,4.7378,0.0966
SB13-08,248,474913.1559,7026797.9516,350.1772,-26.880293903,116.747416159,333.3413,-2562267.9773,5084016.9301,-2866541.9249,18.3268,6.5463,0.1284
SB13-09,214,474910.6318,7026798.2782,350.1742,-26.880290909,116.747390752,333.3382,-2562265.7892,5084018.1978,-2866541.6277,15.8022,6.8781,0.1254
SB13-10,159,474908.7708,7026796.9876,350.1799,-26.880302528,116.747371988,333.3440,-2562263.8646,5084018.5217,-2866542.7785,13.9378,5.5907,0.1312
SB13-11,125,474906.9911,7026797.0195,350.1451,-26.880302208,116.747354070,333.3092,-2562262.2679,5084019.3096,-2866542.7312,12.1574,5.6262,0.0963
SB14-01,133,474904.3535,7026801.0569,350.1369,-26.880265708,116.747327595,333.3010,-2562260.7384,5084022.1200,-2866539.1200,9.5267,9.6706,0.0882
SB14-02,167,474907.1785,7026801.9449,350.1662,-26.880257741,116.747356056,333.3303,-2562263.4552,5084021.2270,-2866538.3459,12.3548,10.5534,0.1175
SB14-03,112,474904.8131,7026799.3626,350.1546,-26.880281014,116.747332189,333.3187,-2562260.8080,5084021.2439,-2866540.6408,9.9831,7.9746,0.1059
SB14-04,146,474906.6500,7026798.7864,350.1694,-26.880286249,116.747350671,333.3335,-2562262.3359,5084020.1949,-2866541.1649,11.8197,7.3945,0.1207
SB14-05,180,474908.8354,7026798.8530,350.1992,-26.880285687,116.747372677,333.3633,-2562264.3131,5084019.2597,-2866541.1229,14.0062,7.4568,0.1505
SB14-06,201,474907.9631,7026800.3630,350.1729,-26.880272038,116.747363924,333.3370,-2562263.8337,5084020.2408,-2866539.7619,13.1366,8.9692,0.1242
SB14-07,235,474910.5893,7026800.0505,350.1851,-26.880274907,116.747390359,333.3492,-2562266.1196,5084018.9400,-2866540.0510,15.7633,8.6513,0.1364
SB14-08,256,474909.4067,7026803.6297,350.1653,-26.880242570,116.747378524,333.3295,-2562265.7906,5084020.9003,-2866536.8460,14.5873,12.2345,0.1166
SB14-09,222,474907.6047,7026803.8015,350.1461,-26.880240986,116.747360384,333.3103,-2562264.2090,5084021.7670,-2866536.6809,12.7848,12.4099,0.0974
SB14-10,243,474906.7400,7026805.3647,350.1593,-26.880226858,116.747351709,333.3234,-2562263.7631,5084022.7975,-2866535.2904,11.9228,13.9755,0.1106
SB14-11,188,474905.4837,7026803.8269,350.1502,-26.880240719,116.747339030,333.3143,-2562262.3219,5084022.7371,-2866536.6563,10.6630,12.4396,0.1015
SB15-01,20,474900.0067,7026789.7116,350.0698,-26.880368063,116.747283602,333.2337,-2562254.5000,5084019.4545,-2866549.2059,5.1554,-1.6710,0.0209
SB15-02,41,474902.9090,7026790.4916,350.0599,-26.880361072,116.747312840,333.2239,-2562257.2479,5084018.4520,-2866548.5105,8.0605,-0.8964,0.0111
SB15-03,33,474900.8864,7026788.1118,350.0471,-26.880382522,116.747292427,333.2110,-2562254.9479,5084018.3949,-2866550.6247,6.0322,-3.2733,-0.0018
SB15-04,54,474902.8173,7026788.7973,350.0355,-26.880376368,116.747311882,333.1995,-2562256.8083,5084017.7910,-2866550.0112,7.9654,-2.5913,-0.0133
SB15-05,88,474904.8809,7026786.7411,350.0466,-26.880394970,116.747332617,333.2106,-2562258.2332,5084016.0403,-2866551.8548,10.0257,-4.6526,-0.0022
SB15-06,75,474905.6425,7026788.7628,350.0234,-26.880376731,116.747340326,333.1874,-2562259.3192,5084016.4931,-2866550.0416,10.7918,-2.6315,-0.0254
SB15-07,117,474907.4368,7026792.2255,350.1225,-26.880345500,116.747358461,333.2865,-2562261.6723,5084017.1583,-2866546.9997,12.5937,0.8291,0.0737
SB15-08,83,474905.0621,7026793.9658,350.1148,-26.880329744,116.747334587,333.2788,-2562259.9061,5084018.9247,-2866545.4390,10.2215,2.5750,0.0660
SB15-09,62,474904.6988,7026792.2542,350.0946,-26.880345191,116.747330895,333.2586,-2562259.2221,5084018.3826,-2866546.9566,9.8546,0.8633,0.0458
SB15-10,28,474900.8635,7026791.6072,350.0746,-26.880350964,116.747292267,333.2386,-2562255.6563,5084019.8359,-2866547.5181,6.0163,0.2236,0.0258
SB16-01,44,474900.2175,7026796.7142,350.1139,-26.880304842,116.747285865,333.2779,-2562256.1439,5084022.2170,-2866542.9774,5.3802,5.3343,0.0651
SB16-02,23,474899.2673,7026794.4743,350.0963,-26.880325049,116.747276253,333.2603,-2562254.8283,5084021.7287,-2866544.9666,4.4251,3.0952,0.0475
SB16-03,36,474901.0185,7026794.0074,350.0982,-26.880329296,116.747293875,333.2622,-2562256.2970,5084020.7522,-2866545.3872,6.1761,2.6246,0.0494
SB16-04,57,474901.9847,7026796.3454,350.1177,-26.880308204,116.747303651,333.2817,-2562257.6478,5084021.2742,-2866543.3114,7.1475,4.9618,0.0689
