#S9-2
#SB-Antenna,Easting,Northing,HAE,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z
SB08-02,474894.0430,7026758.2544,333.2376,-26.880654169,116.747221294,333.2376,-2562242.5218,5084009.4439,-2866577.4849
SB08-03,474892.2949,7026758.3387,333.2376,-26.880653376,116.747203695,333.2376,-2562240.9780,5084010.2664,-2866577.4066
SB08-04,474891.3098,7026756.8767,333.2376,-26.880666558,116.747193747,333.2376,-2562239.7981,5084010.1216,-2866578.7094
SB08-05,474889.5415,7026756.0837,333.2376,-26.880673686,116.747175928,333.2376,-2562238.0562,5084010.5995,-2866579.4139
SB08-06,474892.5768,7026754.7474,333.2376,-26.880685805,116.747206461,333.2376,-2562240.4922,5084008.6919,-2866580.6117
SB08-07,474893.5367,7026753.2311,333.2376,-26.880699513,116.747216095,333.2376,-2562241.0380,5084007.6477,-2866581.9666
SB08-08,474895.4472,7026752.6631,333.2376,-26.880704676,116.747235320,333.2376,-2562242.6275,5084006.5571,-2866582.4768
SB08-09,474894.9769,7026754.4048,333.2376,-26.880688942,116.747230619,333.2376,-2562242.5651,5084007.4712,-2866580.9217
SB08-10,474896.7065,7026753.9214,333.2376,-26.880693338,116.747248024,333.2376,-2562244.0104,5084006.4962,-2866581.3562
SB09-01,474897.9733,7026748.4522,333.2376,-26.880742740,116.747260669,333.2376,-2562244.0184,5084003.7205,-2866586.2389
SB09-02,474897.7946,7026750.2923,333.2376,-26.880726123,116.747258906,333.2376,-2562244.2368,5084004.5428,-2866584.5965
SB09-03,474896.0054,7026750.5792,333.2376,-26.880723501,116.747240898,333.2376,-2562242.6980,5084005.4654,-2866584.3373
SB09-04,474893.8375,7026749.5562,333.2376,-26.880732698,116.747219050,333.2376,-2562240.5520,5084006.0309,-2866585.2464
SB09-05,474896.5671,7026747.1723,333.2376,-26.880754270,116.747246485,333.2376,-2562242.4999,5084003.8390,-2866587.3784
SB09-06,474894.3615,7026746.2107,333.2376,-26.880762913,116.747224259,333.2376,-2562240.3329,5084004.4463,-2866588.2326
SB09-07,474895.2640,7026744.6256,333.2376,-26.880777240,116.747233313,333.2376,-2562240.8133,5084003.4003,-2866589.6487
SB09-08,474896.9023,7026745.3808,333.2376,-26.880770452,116.747249824,333.2376,-2562242.4313,5084002.9657,-2866588.9777
SB09-09,474898.7761,7026746.8146,333.2376,-26.880757540,116.747268719,333.2376,-2562244.3991,5084002.6984,-2866587.7016
SB09-10,474901.4589,7026746.1499,333.2376,-26.880763589,116.747295717,333.2376,-2562246.6583,5084001.2204,-2866588.2995
SB09-11,474900.6539,7026748.2138,333.2376,-26.880744941,116.747287654,333.2376,-2562246.3633,5084002.4153,-2866586.4564
SB10-01,474891.9272,7026752.5676,333.2376,-26.880705475,116.747199877,333.2376,-2562239.4645,5084008.1063,-2866582.5558
SB10-02,474890.8430,7026754.2294,333.2376,-26.880690451,116.747188994,333.2376,-2562238.8376,5084009.2651,-2866581.0709
SB10-03,474887.6438,7026754.5904,333.2376,-26.880687134,116.747156791,333.2376,-2562236.0549,5084010.8537,-2866580.7431
SB10-04,474889.1841,7026752.4291,333.2376,-26.880706676,116.747172256,333.2376,-2562236.9865,5084009.2878,-2866582.6744
SB10-05,474886.4229,7026750.1339,333.2376,-26.880727349,116.747144408,333.2376,-2562234.0494,5084009.6082,-2866584.7177
SB10-06,474890.2843,7026750.9443,333.2376,-26.880720101,116.747183303,333.2376,-2562237.6640,5084008.1931,-2866584.0014
SB10-07,474888.3120,7026749.2178,333.2376,-26.880735654,116.747163410,333.2376,-2562235.5482,5084008.3869,-2866585.5385
SB10-08,474890.7483,7026749.1959,333.2376,-26.880735895,116.747187940,333.2376,-2562237.7194,5084007.2792,-2866585.5623
SB10-09,474892.8220,7026747.1569,333.2376,-26.880754342,116.747208778,333.2376,-2562239.1525,5084005.5220,-2866587.3855
SB10-10,474892.4810,7026750.7590,333.2376,-26.880721813,116.747205417,333.2376,-2562239.5876,5084007.1276,-2866584.1706
SB10-11,474894.1400,7026751.3329,333.2376,-26.880716662,116.747222131,333.2376,-2562241.1869,5084006.6106,-2866583.6615
SB11-01,474890.9970,7026745.5161,333.2376,-26.880769123,116.747190369,333.2376,-2562237.1857,5084005.6839,-2866588.8465
SB11-02,474890.0029,7026747.0312,333.2376,-26.880755426,116.747180392,333.2376,-2562236.6092,5084006.7429,-2866587.4927
SB11-03,474888.8487,7026744.5086,333.2376,-26.880778181,116.747168719,333.2376,-2562235.0605,5084006.2469,-2866589.7416
SB11-04,474886.5475,7026745.5719,333.2376,-26.880768539,116.747145571,333.2376,-2562233.2239,5084007.7134,-2866588.7887
SB11-05,474886.7486,7026743.7468,333.2376,-26.880785021,116.747147560,333.2376,-2562233.0286,5084006.8871,-2866590.4177
SB11-06,474888.2336,7026741.4724,333.2376,-26.880805582,116.747162465,333.2376,-2562233.8876,5084005.3006,-2866592.4499
SB11-07,474887.5769,7026739.5505,333.2376,-26.880822923,116.747155815,333.2376,-2562232.9066,5084004.8222,-2866594.1638
SB11-08,474890.5723,7026743.7922,333.2376,-26.880784680,116.747186059,333.2376,-2562236.4525,5084005.1807,-2866590.3840
SB11-09,474892.5479,7026743.0126,333.2376,-26.880791755,116.747205935,333.2376,-2562238.0566,5084003.9753,-2866591.0832
SB11-10,474893.3843,7026744.6312,333.2376,-26.880777156,116.747214389,333.2376,-2562239.1359,5084004.2504,-2866589.6403
SB12-01,474894.9077,7026738.6887,333.2376,-26.880830836,116.747229607,333.2376,-2562239.2759,5084001.1682,-2866594.9458
SB12-02,474893.4595,7026740.6179,333.2376,-26.880813392,116.747215065,333.2376,-2562238.3789,5084002.5990,-2866593.2217
SB12-03,474891.7578,7026741.3287,333.2376,-26.880806944,116.747197946,333.2376,-2562237.0053,5084003.6530,-2866592.5845
SB12-04,474892.5424,7026739.0029,333.2376,-26.880827957,116.747205799,333.2376,-2562237.2282,5084002.3617,-2866594.6612
SB12-05,474890.0048,7026741.3771,333.2376,-26.880806475,116.747180297,333.2376,-2562235.4498,5084004.4633,-2866592.5381
SB12-06,474889.3881,7026738.7772,333.2376,-26.880829938,116.747174035,333.2376,-2562234.3651,5084003.6936,-2866594.8570
SB12-07,474890.3315,7026737.2136,333.2376,-26.880844072,116.747183503,333.2376,-2562234.8865,5084002.6378,-2866596.2539
SB12-08,474887.7444,7026737.7342,333.2376,-26.880839325,116.747157465,333.2376,-2562232.6831,5084004.0146,-2866595.7848
SB12-09,474890.6907,7026734.2623,333.2376,-26.880870725,116.747187060,333.2376,-2562234.6012,5084001.2863,-2866598.8882
SB12-10,474891.8910,7026736.0206,333.2376,-26.880854871,116.747199180,333.2376,-2562236.0341,5084001.4536,-2866597.3213
SB12-11,474896.6473,7026738.9023,333.2376,-26.880828939,116.747247126,333.2376,-2562240.8732,5084000.4696,-2866594.7583
SB13-01,474899.7040,7026735.5744,333.2376,-26.880859040,116.747277835,333.2376,-2562242.9194,5083997.7496,-2866597.7334
SB13-02,474896.7174,7026735.3627,333.2376,-26.880860898,116.747247761,333.2376,-2562240.2089,5083999.0114,-2866597.9170
SB13-03,474894.5274,7026736.0380,333.2376,-26.880854761,116.747225725,333.2376,-2562238.3920,5084000.2714,-2866597.3104
SB13-04,474895.2690,7026734.4074,333.2376,-26.880869497,116.747233158,333.2376,-2562238.7193,5083999.2798,-2866598.7668
SB13-05,474892.9256,7026734.5581,333.2376,-26.880868095,116.747209568,333.2376,-2562236.6577,5084000.3974,-2866598.6282
SB13-06,474895.0392,7026732.2482,333.2376,-26.880888987,116.747230802,333.2376,-2562238.0707,5083998.5132,-2866600.6931
SB13-07,474896.8446,7026732.2133,333.2376,-26.880889336,116.747248978,333.2376,-2562239.6757,5083997.6847,-2866600.7276
SB13-08,474896.1050,7026729.0163,333.2376,-26.880918187,116.747241467,333.2376,-2562238.3587,5083996.7298,-2866603.5791
SB13-09,474898.1808,7026730.4883,333.2376,-26.880904934,116.747262397,333.2376,-2562240.5147,5083996.3868,-2866602.2692
SB13-10,474898.6787,7026732.6734,333.2376,-26.880885214,116.747267454,333.2376,-2562241.4081,5083997.0429,-2866600.3202
SB13-11,474900.0226,7026733.8560,333.2376,-26.880874561,116.747281009,333.2376,-2562242.8510,5083996.9133,-2866599.2673
SB14-01,474904.6967,7026732.6608,333.2376,-26.880885436,116.747328046,333.2376,-2562246.7795,5083994.3233,-2866600.3422
SB14-02,474903.2286,7026730.1141,333.2376,-26.880908403,116.747313213,333.2376,-2562244.9455,5083993.9591,-2866602.6121
SB14-03,474903.2185,7026733.6181,333.2376,-26.880876766,116.747313182,333.2376,-2562245.6561,5083995.3759,-2866599.4853
SB14-04,474901.4764,7026732.8113,333.2376,-26.880884020,116.747295625,333.2376,-2562243.9347,5083995.8365,-2866600.2022
SB14-05,474899.8804,7026731.2437,333.2376,-26.880898144,116.747279525,333.2376,-2562242.1876,5083995.9246,-2866601.5982
SB14-06,474901.5424,7026730.7749,333.2376,-26.880902406,116.747296249,333.2376,-2562243.5755,5083994.9860,-2866602.0194
SB14-07,474899.4179,7026729.1690,333.2376,-26.880916867,116.747274827,333.2376,-2562241.3486,5083995.2970,-2866603.4486
SB14-08,474902.6984,7026727.3602,333.2376,-26.880933257,116.747307820,333.2376,-2562243.9065,5083993.0883,-2866605.0685
SB14-09,474904.1111,7026728.4673,333.2376,-26.880923287,116.747322065,333.2376,-2562245.3954,5083992.8973,-2866604.0832
SB14-10,474905.8456,7026727.9354,333.2376,-26.880928121,116.747339519,333.2376,-2562246.8351,5083991.9005,-2866604.5610
SB14-11,474905.7140,7026729.8794,333.2376,-26.880910567,116.747338232,333.2376,-2562247.1167,5083992.7434,-2866602.8260
SB15-01,474900.2073,7026743.9908,333.2376,-26.880783060,116.747283072,333.2376,-2562245.0973,5084000.9147,-2866590.2239
SB15-02,474898.6102,7026741.4478,333.2376,-26.880805992,116.747266941,333.2376,-2562243.1488,5084000.6102,-2866592.4904
SB15-03,474898.4899,7026744.5440,333.2376,-26.880778035,116.747265791,333.2376,-2562243.6772,5084001.9123,-2866589.7273
SB15-04,474897.4856,7026742.8041,333.2376,-26.880793726,116.747255645,333.2376,-2562242.4231,5084001.6641,-2866591.2781
SB15-05,474894.6031,7026742.8803,333.2376,-26.880792986,116.747226624,333.2376,-2562239.8647,5084002.9950,-2866591.2049
SB15-06,474895.4587,7026740.9168,333.2376,-26.880810730,116.747235199,333.2376,-2562240.2255,5084001.8177,-2866592.9586
SB15-07,474896.4414,7026737.1217,333.2376,-26.880845011,116.747245017,333.2376,-2562240.3237,5083999.8449,-2866596.3468
SB15-08,474899.3721,7026737.4309,333.2376,-26.880842273,116.747274531,333.2376,-2562243.0043,5083998.6476,-2866596.0761
SB15-09,474898.4486,7026738.9272,333.2376,-26.880828747,116.747265263,333.2376,-2562242.4869,5083999.6672,-2866594.7393
SB15-10,474900.8883,7026741.9859,333.2376,-26.880801175,116.747289889,333.2376,-2562245.2937,5083999.7995,-2866592.0142
SB16-01,474904.7834,7026738.6852,333.2376,-26.880831045,116.747329039,333.2376,-2562248.0941,5083996.7123,-2866594.9665
SB16-02,474903.9729,7026740.9635,333.2376,-26.880810461,116.747320925,333.2376,-2562247.8382,5083997.9961,-2866592.9321
SB16-03,474902.4076,7026740.1213,333.2376,-26.880818037,116.747305148,333.2376,-2562246.2674,5083998.3627,-2866593.6808
SB16-04,474903.2604,7026737.7835,333.2376,-26.880839159,116.747313687,333.2376,-2562246.5489,5083997.0358,-2866595.7684
SB16-05,474900.0532,7026739.8042,333.2376,-26.880820857,116.747281436,333.2376,-2562244.0999,5083999.2969,-2866593.9596
SB16-06,474901.1086,7026738.0291,333.2376,-26.880836903,116.747292028,333.2376,-2562244.6778,5083998.1054,-2866595.5454
SB16-07,474901.6845,7026734.5993,333.2376,-26.880867880,116.747297757,333.2376,-2562244.4877,5083996.4633,-2866598.6070
SB16-08,474903.9616,7026736.1089,333.2376,-26.880854291,116.747320714,333.2376,-2562246.8312,5083996.0446,-2866597.2639
SB16-09,474905.6548,7026734.1576,333.2376,-26.880871939,116.747337722,333.2376,-2562247.9424,5083994.4944,-2866599.0082
SB16-10,474906.2438,7026736.7414,333.2376,-26.880848622,116.747343705,333.2376,-2562248.9990,5083995.2701,-2866596.7037
SB16-11,474907.1466,7026735.1396,333.2376,-26.880863100,116.747352763,333.2376,-2562249.4763,5083994.2173,-2866598.1346
SB17-01,474911.8161,7026732.1907,333.2376,-26.880889808,116.747399718,333.2376,-2562253.0406,5083990.9225,-2866600.7743
SB17-02,474909.7269,7026734.2097,333.2376,-26.880871542,116.747378723,333.2376,-2562251.5895,5083992.6786,-2866598.9690
SB17-03,474909.9773,7026732.4189,333.2376,-26.880887715,116.747381208,333.2376,-2562251.4453,5083991.8439,-2866600.5674
SB17-04,474907.7039,7026733.3960,333.2376,-26.880878852,116.747358338,333.2376,-2562249.6158,5083993.2632,-2866599.6915
SB17-05,474906.2686,7026731.5677,333.2376,-26.880895334,116.747343850,333.2376,-2562247.9587,5083993.1737,-2866601.3204
SB17-06,474908.1398,7026731.5998,333.2376,-26.880895077,116.747362691,333.2376,-2562249.6363,5083992.3426,-2866601.2951
SB17-07,474907.8762,7026729.2902,333.2376,-26.880915926,116.747359990,333.2376,-2562248.9265,5083991.5307,-2866603.3556
SB17-08,474909.5646,7026728.6368,333.2376,-26.880921855,116.747376977,333.2376,-2562250.3001,5083990.5058,-2866603.9416
SB17-09,474910.4320,7026730.2595,333.2376,-26.880907220,116.747385743,333.2376,-2562251.4079,5083990.7685,-2866602.4952
SB17-10,474913.4625,7026728.7706,333.2376,-26.880920717,116.747416226,333.2376,-2562253.8084,5083988.8015,-2866603.8291
SB18-01,474906.3854,7026746.5352,333.2376,-26.880760200,116.747345327,333.2376,-2562251.1368,5083999.1535,-2866587.9645
SB18-02,474905.0615,7026749.6045,333.2376,-26.880732464,116.747332059,333.2376,-2562250.5848,5084000.9877,-2866585.2232
SB18-03,474904.2104,7026747.9736,333.2376,-26.880747173,116.747323457,333.2376,-2562249.4899,5084000.7143,-2866586.6770
SB18-04,474903.4126,7026746.3568,333.2376,-26.880761757,116.747315392,333.2376,-2562248.4454,5084000.4225,-2866588.1184
SB18-05,474902.8351,7026744.1844,333.2376,-26.880781360,116.747309534,333.2376,-2562247.4836,5083999.8075,-2866590.0559
SB18-06,474904.6232,7026744.8582,333.2376,-26.880775309,116.747327551,333.2376,-2562249.2187,5083999.2725,-2866589.4578
SB18-07,474902.6562,7026742.1233,333.2376,-26.880799966,116.747307692,333.2376,-2562246.9006,5083999.0574,-2866591.8948
SB18-08,474905.1141,7026742.3688,333.2376,-26.880797793,116.747332443,333.2376,-2562249.1458,5083998.0478,-2866591.6800
SB18-09,474906.8479,7026744.8339,333.2376,-26.880775568,116.747349950,333.2376,-2562251.2004,5083998.2592,-2866589.4834
SB18-10,474908.7821,7026746.0722,333.2376,-26.880764423,116.747369448,333.2376,-2562253.1818,5083997.8859,-2866588.3819
SB18-11,474907.5260,7026748.7859,333.2376,-26.880739899,116.747356856,333.2376,-2562252.6175,5083999.5462,-2866585.9581
SB19-01,474908.4730,7026744.0489,333.2376,-26.880782685,116.747366296,333.2376,-2562252.4904,5083997.2098,-2866590.1868
SB19-02,474909.7867,7026742.3521,333.2376,-26.880798028,116.747379488,333.2376,-2562253.3150,5083995.9334,-2866591.7032
SB19-03,474907.6663,7026740.9104,333.2376,-26.880811006,116.747358111,333.2376,-2562251.1255,5083996.3087,-2866592.9860
SB19-04,474905.8985,7026740.3659,333.2376,-26.880815891,116.747340301,333.2376,-2562249.4351,5083996.8867,-2866593.4687
SB19-05,474909.6319,7026739.7156,333.2376,-26.880821830,116.747377877,333.2376,-2562252.6353,5083994.9406,-2866594.0557
SB19-06,474908.4827,7026738.3133,333.2376,-26.880834470,116.747366278,333.2376,-2562251.3211,5083994.8938,-2866595.3050
SB19-07,474909.6027,7026736.9226,333.2376,-26.880847046,116.747377527,333.2376,-2562252.0357,5083993.8280,-2866596.5480
SB19-08,474911.2371,7026738.7521,333.2376,-26.880830557,116.747394020,333.2376,-2562253.8709,5083993.8282,-2866594.9183
SB19-09,474911.8228,7026736.4337,333.2376,-26.880851500,116.747399870,333.2376,-2562253.9178,5083992.6296,-2866596.9882
SB19-10,474912.9107,7026739.3418,333.2376,-26.880825263,116.747410882,333.2376,-2562255.4865,5083993.3110,-2866594.3950
SB19-11,474914.6940,7026739.2787,333.2376,-26.880825865,116.747428836,333.2376,-2562257.0661,5083992.4812,-2866594.4545
SB20-01,474916.4416,7026735.1917,333.2376,-26.880862797,116.747446349,333.2376,-2562257.7873,5083990.0457,-2866598.1046
SB20-02,474916.0055,7026736.8878,333.2376,-26.880847476,116.747441993,333.2376,-2562257.7462,5083990.9260,-2866596.5904
SB20-03,474913.4625,7026737.3391,333.2376,-26.880843355,116.747416397,333.2376,-2562255.5680,5083992.2550,-2866596.1831
SB20-04,474913.9498,7026735.2871,333.2376,-26.880861890,116.747421263,333.2376,-2562255.5818,5083991.2081,-2866598.0151
SB20-05,474911.9454,7026734.0101,333.2376,-26.880873384,116.747401055,333.2376,-2562253.5296,5083991.5975,-2866599.1511
SB20-06,474913.9752,7026732.3753,333.2376,-26.880888181,116.747421460,333.2376,-2562255.0065,5083990.0231,-2866600.6134
SB20-07,474912.8221,7026730.6704,333.2376,-26.880903553,116.747409816,333.2376,-2562253.6267,5083989.8560,-2866602.1328
SB20-08,474915.3139,7026730.5749,333.2376,-26.880904460,116.747434902,333.2376,-2562255.8322,5083988.6936,-2866602.2224
SB20-09,474915.7544,7026733.2866,333.2376,-26.880879985,116.747439392,333.2376,-2562256.7824,5083989.5878,-2866599.8035
SB20-10,474919.3930,7026734.2726,333.2376,-26.880871149,116.747476046,333.2376,-2562260.2341,5083988.3440,-2866598.9301
