#S8-6
#SB-Antenna,Easting,Northing,HAE,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z
SB02-11,473181.6472,7029566.5699,330.3376,-26.855266941,116.730040437,330.3376,-2561288.5699,5085910.7008,-2864066.7576
SB03-01,473190.7798,7029569.7064,330.3376,-26.855238798,116.730132434,330.3376,-2561297.3697,5085907.8464,-2864063.9755
SB03-02,473190.6004,7029571.5420,330.3376,-26.855222221,116.730130668,330.3376,-2561297.5861,5085908.6665,-2864062.3367
SB03-03,473194.2349,7029571.6638,330.3376,-26.855221191,116.730167256,330.3376,-2561300.8571,5085907.0769,-2864062.2349
SB03-04,473191.3927,7029573.6179,330.3376,-26.855203493,116.730138688,330.3376,-2561298.7197,5085909.1452,-2864060.4854
SB03-05,473193.0718,7029573.0862,330.3376,-26.855208326,116.730155578,330.3376,-2561300.1101,5085908.1741,-2864060.9632
SB03-06,473192.2360,7029576.9634,330.3376,-26.855173304,116.730147249,330.3376,-2561300.1593,5085910.1122,-2864057.5010
SB03-07,473190.1558,7029574.9100,330.3376,-26.855191804,116.730126265,330.3376,-2561297.8801,5085910.2231,-2864059.3298
SB03-08,473191.6492,7029578.8287,330.3376,-26.855156452,116.730141381,330.3376,-2561300.0179,5085911.1279,-2864055.8350
SB03-09,473189.8878,7029576.9790,330.3376,-26.855173118,116.730123612,330.3376,-2561298.0653,5085911.1771,-2864057.4826
SB03-10,473188.2634,7029574.8914,330.3376,-26.855191935,116.730107216,330.3376,-2561296.1862,5085911.0688,-2864059.3428
SB03-11,473188.2893,7029572.3275,330.3376,-26.855215085,116.730107421,330.3376,-2561295.6832,5085910.0247,-2864061.6313
SB04-01,473184.7424,7029574.6393,330.3376,-26.855194144,116.730071767,330.3376,-2561292.9899,5085912.5548,-2864059.5611
SB04-02,473186.5157,7029574.1825,330.3376,-26.855198302,116.730089608,330.3376,-2561294.4799,5085911.5713,-2864059.9722
SB04-03,473188.0035,7029576.8237,330.3376,-26.855174484,116.730104641,330.3376,-2561296.3506,5085911.9641,-2864057.6176
SB04-04,473186.1769,7029577.2132,330.3376,-26.855170933,116.730086262,330.3376,-2561294.7991,5085912.9445,-2864057.2665
SB04-05,473185.4800,7029578.9045,330.3376,-26.855155649,116.730079283,330.3376,-2561294.5237,5085913.9397,-2864055.7557
SB04-06,473184.1730,7029580.2341,330.3376,-26.855143619,116.730066156,330.3376,-2561293.6293,5085915.0644,-2864054.5665
SB04-07,473184.1297,7029576.9121,330.3376,-26.855173611,116.730065648,330.3376,-2561292.9090,5085913.7462,-2864057.5314
SB04-08,473182.2500,7029579.2003,330.3376,-26.855152916,116.730046776,330.3376,-2561291.6997,5085915.5151,-2864055.4855
SB04-09,473182.7553,7029575.7559,330.3376,-26.855184024,116.730051788,330.3376,-2561291.4443,5085913.9003,-2864058.5607
SB04-10,473181.1957,7029574.7360,330.3376,-26.855193203,116.730036068,330.3376,-2561289.8422,5085914.1927,-2864059.4681
SB04-11,473183.2309,7029573.4905,330.3376,-26.855204487,116.730056528,330.3376,-2561291.4043,5085912.7736,-2864060.5836
SB05-01,473178.8522,7029573.2144,330.3376,-26.855206896,116.730012445,330.3376,-2561287.4370,5085914.6365,-2864060.8217
SB05-02,473179.8836,7029575.9382,330.3376,-26.855182323,116.730022886,330.3376,-2561288.9170,5085915.2684,-2864058.3925
SB05-03,473181.2688,7029577.3007,330.3376,-26.855170048,116.730036859,330.3376,-2561290.4337,5085915.1925,-2864057.1791
SB05-04,473179.5299,7029577.8572,330.3376,-26.855164990,116.730019367,330.3376,-2561288.9949,5085916.2006,-2864056.6791
SB05-05,473178.1970,7029580.2621,330.3376,-26.855143252,116.730006001,330.3376,-2561288.2979,5085917.7699,-2864054.5301
SB05-06,473176.5105,7029579.5126,330.3376,-26.855149986,116.729989008,330.3376,-2561286.6379,5085918.2285,-2864055.1958
SB05-07,473177.5966,7029577.0018,330.3376,-26.855172676,116.729999887,330.3376,-2561287.0927,5085916.7278,-2864057.4389
SB05-08,473177.9625,7029575.2229,330.3376,-26.855188744,116.730003533,330.3376,-2561287.0546,5085915.8464,-2864059.0273
SB05-09,473174.9149,7029574.9118,330.3376,-26.855191495,116.729972849,330.3376,-2561284.2689,5085917.0951,-2864059.2992
SB05-10,473176.5215,7029574.1486,330.3376,-26.855198416,116.729989004,330.3376,-2561285.5472,5085916.0635,-2864059.9835
SB06-01,473195.3727,7029575.6397,330.3376,-26.855185315,116.730178795,330.3376,-2561302.6890,5085908.1650,-2864058.6884
SB06-02,473195.6315,7029573.3116,330.3376,-26.855206340,116.730181350,330.3376,-2561302.4425,5085907.1108,-2864060.7668
SB06-03,473196.7558,7029577.5079,330.3376,-26.855168475,116.730192757,330.3376,-2561304.3076,5085908.2937,-2864057.0236
SB06-04,473198.4789,7029579.7907,330.3376,-26.855147897,116.730210151,330.3376,-2561306.3148,5085908.4361,-2864054.9893
SB06-05,473197.4000,7029581.1320,330.3376,-26.855135766,116.730199320,330.3376,-2561305.6265,5085909.4626,-2864053.7901
SB06-06,473195.3198,7029578.4870,330.3376,-26.855159607,116.730178323,330.3376,-2561303.2259,5085909.3354,-2864056.1469
SB06-07,473195.4048,7029580.4037,330.3376,-26.855142303,116.730179220,330.3376,-2561303.6952,5085910.0689,-2864054.4363
SB06-08,473193.0029,7029581.9067,330.3376,-26.855128687,116.730155074,330.3376,-2561301.8584,5085911.7570,-2864053.0903
SB06-09,473191.6379,7029580.8449,330.3376,-26.855138248,116.730141312,330.3376,-2561300.4215,5085911.9448,-2864054.0355
SB06-10,473193.8031,7029579.5114,330.3376,-26.855150329,116.730163078,330.3376,-2561302.0816,5085910.4317,-2864055.2298
SB06-11,473194.0579,7029576.8560,330.3376,-26.855174309,116.730165585,330.3376,-2561301.7643,5085909.2476,-2864057.6003
SB07-01,473188.3471,7029579.4773,330.3376,-26.855150532,116.730108156,330.3376,-2561297.2019,5085912.8778,-2864055.2498
SB07-02,473190.0891,7029579.8183,330.3376,-26.855147487,116.730125699,330.3376,-2561298.8276,5085912.2297,-2864054.9488
SB07-03,473187.8312,7029581.6146,330.3376,-26.855131225,116.730103009,330.3376,-2561297.1796,5085913.9710,-2864053.3412
SB07-04,473190.3626,7029582.6329,330.3376,-26.855122080,116.730128512,330.3376,-2561299.6494,5085913.2398,-2864052.4372
SB07-05,473189.6708,7029585.1913,330.3376,-26.855098968,116.730121603,330.3376,-2561299.5565,5085914.5819,-2864050.1523
SB07-06,473187.5751,7029583.8433,330.3376,-26.855111098,116.730100479,330.3376,-2561297.4082,5085914.9839,-2864051.3515
SB07-07,473186.4632,7029585.2903,330.3376,-26.855098012,116.730089317,330.3376,-2561296.7120,5085916.0679,-2864050.0579
SB07-08,473183.3725,7029584.2910,330.3376,-26.855106975,116.730058185,330.3376,-2561293.7468,5085917.0589,-2864050.9439
SB07-09,473185.9275,7029582.6595,330.3376,-26.855121755,116.730083869,330.3376,-2561295.6939,5085915.2500,-2864052.4050
SB07-10,473184.0724,7029581.9745,330.3376,-26.855127904,116.730065181,330.3376,-2561293.8966,5085915.8106,-2864053.0128
SB07-11,473186.4920,7029580.3572,330.3376,-26.855142552,116.730089501,330.3376,-2561295.7256,5085914.0685,-2864054.4609
SB08-01,473194.3202,7029583.6899,330.3376,-26.855112612,116.730168372,330.3376,-2561303.4007,5085911.8812,-2864051.5012
SB08-02,473196.2498,7029582.7313,330.3376,-26.855121305,116.730187776,330.3376,-2561304.9274,5085910.6252,-2864052.3605
SB08-03,473197.5957,7029583.8502,330.3376,-26.855111228,116.730201347,330.3376,-2561306.3590,5085910.4690,-2864051.3644
SB08-04,473197.3343,7029585.5936,330.3376,-26.855095483,116.730198753,330.3376,-2561306.4832,5085911.2888,-2864049.8079
SB08-05,473198.1022,7029587.3729,330.3376,-26.855079433,116.730206521,330.3376,-2561307.5341,5085911.6591,-2864048.2212
SB08-06,473194.9616,7029586.3075,330.3376,-26.855088992,116.730174885,330.3376,-2561304.5107,5085912.6460,-2864049.1661
SB08-07,473193.2295,7029586.7770,330.3376,-26.855084720,116.730157459,330.3376,-2561303.0600,5085913.6160,-2864048.7438
SB08-08,473191.4372,7029585.9050,330.3376,-26.855092558,116.730139399,330.3376,-2561301.2804,5085914.0729,-2864049.5187
SB08-09,473192.9607,7029584.9386,330.3376,-26.855101312,116.730154714,330.3376,-2561302.4428,5085912.9969,-2864050.3841
SB08-10,473191.3588,7029584.1265,330.3376,-26.855108614,116.730138572,330.3376,-2561300.8455,5085913.3921,-2864051.1059
SB09-01,473186.7299,7029587.3030,330.3376,-26.855079845,116.730092045,330.3376,-2561297.3632,5085916.7582,-2864048.2619
SB09-02,473188.1048,7029586.0671,330.3376,-26.855091031,116.730105859,330.3376,-2561298.3376,5085915.6406,-2864049.3677
SB09-03,473189.6178,7029587.0643,330.3376,-26.855082056,116.730121109,330.3376,-2561299.8934,5085915.3600,-2864048.4805
SB09-04,473190.5249,7029589.2832,330.3376,-26.855062040,116.730130289,330.3376,-2561301.1588,5085915.8445,-2864046.5018
SB09-05,473186.9020,7029589.1967,330.3376,-26.855062751,116.730093818,330.3376,-2561297.9055,5085917.4431,-2864046.5721
SB09-06,473187.8785,7029591.3957,330.3376,-26.855042916,116.730103694,330.3376,-2561299.2287,5085917.8884,-2864044.6112
SB09-07,473186.1422,7029591.9547,330.3376,-26.855037836,116.730086229,330.3376,-2561297.7928,5085918.8962,-2864044.1090
SB09-08,473185.4445,7029590.2911,330.3376,-26.855052842,116.730079170,330.3376,-2561296.8283,5085918.5409,-2864045.5925
SB09-09,473185.0317,7029587.9680,330.3376,-26.855073809,116.730074965,330.3376,-2561295.9830,5085917.7916,-2864047.6652
SB09-10,473182.6047,7029586.6456,330.3376,-26.855085701,116.730050506,330.3376,-2561293.5441,5085918.3533,-2864048.8409
SB09-11,473184.5925,7029585.6678,330.3376,-26.855094568,116.730070494,330.3376,-2561295.1188,5085917.0633,-2864049.7174
SB10-01,473193.9679,7029588.3535,330.3376,-26.855070499,116.730164926,330.3376,-2561304.0430,5085913.9180,-2864047.3381
SB10-02,473195.8899,7029587.8608,330.3376,-26.855074985,116.730184263,330.3376,-2561305.6584,5085912.8530,-2864047.7815
SB10-03,473198.4925,7029589.7559,330.3376,-26.855057925,116.730210501,330.3376,-2561308.3716,5085912.4428,-2864046.0950
SB10-04,473195.8967,7029590.3088,330.3376,-26.855052883,116.730184384,330.3376,-2561306.1668,5085913.8357,-2864045.5966
SB10-05,473196.3819,7029593.8665,330.3376,-26.855020771,116.730189344,330.3376,-2561307.3300,5085915.0496,-2864042.4221
SB10-06,473194.0825,7029590.6603,330.3376,-26.855049675,116.730166129,330.3376,-2561304.6186,5085914.7952,-2864045.2794
SB10-07,473194.3702,7029593.2657,330.3376,-26.855026157,116.730169081,330.3376,-2561305.4101,5085915.7146,-2864042.9545
SB10-08,473192.5592,7029591.6358,330.3376,-26.855040838,116.730150816,330.3376,-2561303.4583,5085915.8748,-2864044.4058
SB10-09,473189.6527,7029591.7381,330.3376,-26.855039858,116.730121562,330.3376,-2561300.8836,5085917.2263,-2864044.3090
SB10-10,473192.3377,7029589.3128,330.3376,-26.855061808,116.730148537,330.3376,-2561302.7839,5085915.0392,-2864046.4788
SB10-11,473191.5023,7029587.7689,330.3376,-26.855075730,116.730140094,330.3376,-2561301.7210,5085914.7942,-2864047.8552
SB11-01,473189.8898,7029594.1809,330.3376,-26.855017808,116.730124000,330.3376,-2561301.5965,5085918.1031,-2864042.1292
SB11-02,473191.6463,7029593.7353,330.3376,-26.855021864,116.730141671,330.3376,-2561303.0738,5085917.1318,-2864042.5301
SB11-03,473190.7930,7029596.3750,330.3376,-26.854998015,116.730133139,330.3376,-2561302.8533,5085918.5794,-2864040.1725
SB11-04,473193.2080,7029597.1457,330.3376,-26.854991103,116.730157465,330.3376,-2561305.1683,5085917.8010,-2864039.4892
SB11-05,473191.8267,7029598.3555,330.3376,-26.854980154,116.730143587,330.3376,-2561304.1829,5085918.9109,-2864038.4068
SB11-06,473189.1953,7029599.0291,330.3376,-26.854974022,116.730117113,330.3376,-2561301.9710,5085920.3685,-2864037.8006
SB11-07,473188.3810,7029600.8897,330.3376,-26.854957207,116.730108956,330.3376,-2561301.6255,5085921.4849,-2864036.1383
SB11-08,473189.0382,7029595.7388,330.3376,-26.855003726,116.730115462,330.3376,-2561301.1556,5085919.1144,-2864040.7370
SB11-09,473187.0549,7029594.9788,330.3376,-26.855010549,116.730095481,330.3376,-2561299.2284,5085919.7025,-2864041.4116
SB11-10,473187.5318,7029593.2204,330.3376,-26.855026435,116.730100244,330.3376,-2561299.2935,5085918.7794,-2864042.9820
SB12-01,473182.3940,7029596.5725,330.3376,-26.854996071,116.730048598,330.3376,-2561295.3927,5085922.4456,-2864039.9803
SB12-02,473184.7651,7029596.1285,330.3376,-26.855000125,116.730072456,330.3376,-2561297.4192,5085921.1978,-2864040.3811
SB12-03,473186.4998,7029596.7541,330.3376,-26.854994510,116.730089931,330.3376,-2561299.0969,5085920.6677,-2864039.8260
SB12-04,473184.3501,7029597.9388,330.3376,-26.854983772,116.730068318,330.3376,-2561297.4200,5085922.1139,-2864038.7645
SB12-05,473187.8251,7029597.9027,330.3376,-26.854984165,116.730103296,330.3376,-2561300.5161,5085920.5327,-2864038.8033
SB12-06,473186.5233,7029600.2363,330.3376,-26.854963071,116.730090242,330.3376,-2561299.8323,5085922.0593,-2864036.7180
SB12-07,473184.7713,7029600.7517,330.3376,-26.854958384,116.730072618,330.3376,-2561298.3734,5085923.0567,-2864036.2547
SB12-08,473187.0304,7029602.1157,330.3376,-26.854946112,116.730095387,330.3376,-2561300.6708,5085922.5874,-2864035.0415
SB12-09,473182.5126,7029602.6850,330.3376,-26.854940885,116.730049923,330.3376,-2561296.7528,5085924.8535,-2864034.5248
SB12-10,473182.8156,7029600.5777,330.3376,-26.854959917,116.730052927,330.3376,-2561296.5910,5085923.8683,-2864036.4063
SB12-11,473181.2557,7029595.2398,330.3376,-26.855008081,116.730037111,330.3376,-2561294.1027,5085922.4222,-2864041.1676
SB13-01,473176.7538,7029595.6283,330.3376,-26.855004487,116.729991803,330.3376,-2561290.1617,5085924.6082,-2864040.8123
SB13-02,473178.8127,7029597.8021,330.3376,-26.854984900,116.730012574,330.3376,-2561292.4465,5085924.5554,-2864038.8760
SB13-03,473180.8836,7029598.7837,330.3376,-26.854976078,116.730033441,330.3376,-2561294.4974,5085924.0170,-2864038.0038
SB13-04,473179.2352,7029599.4849,330.3376,-26.854969715,116.730016864,330.3376,-2561293.1692,5085925.0425,-2864037.3748
SB13-05,473181.0647,7029600.9570,330.3376,-26.854956459,116.730035311,330.3376,-2561295.1051,5085924.8105,-2864036.0644
SB13-06,473177.9459,7029601.2321,330.3376,-26.854953915,116.730003923,330.3376,-2561292.3762,5085926.3273,-2864035.8129
SB13-07,473176.5912,7029600.0382,330.3376,-26.854964669,116.729990260,330.3376,-2561290.9213,5085926.4573,-2864036.8760
SB13-08,473174.9767,7029602.8949,330.3376,-26.854938845,116.729974070,330.3376,-2561290.0655,5085928.3356,-2864034.3232
SB13-09,473174.4407,7029600.4072,330.3376,-26.854961296,116.729968621,330.3376,-2561289.0764,5085927.5755,-2864036.5425
SB13-10,473175.5499,7029598.4598,330.3376,-26.854978900,116.729979744,330.3376,-2561289.6674,5085926.2912,-2864038.2828
SB13-11,473175.3580,7029596.6800,330.3376,-26.854994965,116.729977775,330.3376,-2561289.1309,5085925.6610,-2864039.8710
SB14-01,473171.1044,7029594.4033,330.3376,-26.855015438,116.729934909,330.3376,-2561284.8649,5085926.6620,-2864041.8949
SB14-02,473170.4662,7029597.2729,330.3376,-26.854989518,116.729928547,330.3376,-2561284.8837,5085928.1052,-2864039.3325
SB14-03,473172.8409,7029594.6962,330.3376,-26.855012827,116.729952395,330.3376,-2561286.4759,5085925.9970,-2864041.6368
SB14-04,473173.5803,7029596.4680,330.3376,-26.854996844,116.729959876,330.3376,-2561287.4998,5085926.3772,-2864040.0568
SB14-05,473173.6979,7029598.7020,330.3376,-26.854976677,116.729961108,330.3376,-2561288.0632,5085927.2237,-2864038.0631
SB14-06,473172.1559,7029597.9248,330.3376,-26.854983664,116.729945569,330.3376,-2561286.5266,5085927.6059,-2864038.7538
SB14-07,473172.6373,7029600.5441,330.3376,-26.854960025,116.729950471,330.3376,-2561287.4939,5085928.4436,-2864036.4169
SB14-08,473168.9967,7029599.6614,330.3376,-26.854967925,116.729913805,330.3376,-2561284.0613,5085929.7296,-2864037.1978
SB14-09,473168.7031,7029597.8908,330.3376,-26.854983905,116.729910812,330.3376,-2561283.4359,5085929.1489,-2864038.7776
SB14-10,473167.0648,7029597.1111,330.3376,-26.854990913,116.729894304,330.3376,-2561281.8128,5085929.5736,-2864039.4704
SB14-11,473168.4753,7029595.7668,330.3376,-26.855003078,116.729908473,330.3376,-2561282.7966,5085928.3963,-2864040.6730
SB15-01,473182.0688,7029589.0830,330.3376,-26.855063685,116.730045163,330.3376,-2561293.5656,5085919.5764,-2864046.6644
SB15-02,473181.5282,7029592.0369,330.3376,-26.855037004,116.730039785,330.3376,-2561293.6889,5085921.0096,-2864044.0269
SB15-03,473183.7087,7029589.8355,330.3376,-26.855056923,116.730061687,330.3376,-2561295.1846,5085919.1400,-2864045.9959
SB15-04,473183.2737,7029591.7967,330.3376,-26.855039206,116.730057350,330.3376,-2561295.1985,5085920.1259,-2864044.2445
SB15-05,473185.4504,7029593.6879,330.3376,-26.855022173,116.730079302,330.3376,-2561297.5305,5085919.9061,-2864042.5607
SB15-06,473183.4930,7029594.5576,330.3376,-26.855014284,116.730059617,330.3376,-2561295.9608,5085921.1388,-2864041.7808
SB15-07,473180.2046,7029596.6917,330.3376,-26.854994953,116.730026562,330.3376,-2561293.4618,5085923.4807,-2864039.8698
SB15-08,473178.2527,7029594.4837,330.3376,-26.855014850,116.730006866,330.3376,-2561291.2656,5085923.4716,-2864041.8367
SB15-09,473179.9445,7029594.0045,330.3376,-26.855019209,116.730023885,330.3376,-2561292.6781,5085922.5159,-2864042.2677
SB15-10,473180.2121,7029590.1011,330.3376,-26.855054457,116.730026496,330.3376,-2561292.1163,5085920.8234,-2864045.7522
SB16-01,473175.1105,7029589.9032,330.3376,-26.855056146,116.729975139,330.3376,-2561287.5195,5085923.0437,-2864045.9191
SB16-02,473177.2472,7029588.7710,330.3376,-26.855066409,116.729996622,330.3376,-2561289.1954,5085921.6245,-2864046.9337
SB16-03,473177.8323,7029590.4495,330.3376,-26.855051266,116.730002548,330.3376,-2561290.0624,5085922.0366,-2864045.4367
SB16-04,473175.6242,7029591.5969,330.3376,-26.855040864,116.729980345,330.3376,-2561288.3257,5085923.4942,-2864044.4084
SB16-05,473179.3539,7029592.2738,330.3376,-26.855034824,116.730017904,330.3376,-2561291.7957,5085922.0852,-2864043.8113
SB16-06,473177.3766,7029592.8695,330.3376,-26.855029408,116.729998012,330.3376,-2561290.1519,5085923.2166,-2864043.2759
SB16-07,473174.6348,7029595.0092,330.3376,-26.855010036,116.729970460,330.3376,-2561288.1423,5085925.3143,-2864041.3609
SB16-08,473173.9759,7029592.3578,330.3376,-26.855033962,116.729963770,330.3376,-2561287.0098,5085924.5437,-2864043.7261
SB16-09,473171.4092,7029592.6526,330.3376,-26.855031251,116.729937940,330.3376,-2561284.7780,5085925.8195,-2864043.4581
SB16-10,473172.7205,7029590.3497,330.3376,-26.855052069,116.729951090,330.3376,-2561285.4766,5085924.3010,-2864045.5161
SB16-11,473170.9728,7029590.9206,330.3376,-26.855046880,116.729933509,330.3376,-2561284.0328,5085925.3189,-2864045.0031
SB17-01,473165.5378,7029589.9401,330.3376,-26.855055628,116.729878779,330.3376,-2561278.9777,5085927.3744,-2864045.8679
SB17-02,473168.4421,7029589.8630,330.3376,-26.855056380,116.729908013,330.3376,-2561281.5557,5085926.0340,-2864045.9423
SB17-03,473167.0477,7029591.0142,330.3376,-26.855045960,116.729894001,330.3376,-2561280.5465,5085927.1262,-2864044.9121
SB17-04,473169.3840,7029591.8297,330.3376,-26.855038642,116.729917536,330.3376,-2561282.8004,5085926.4013,-2864044.1887
SB17-05,473169.2070,7029594.1473,330.3376,-26.855017713,116.729915804,330.3376,-2561283.1178,5085927.4143,-2864042.1198
SB17-06,473167.8491,7029592.8595,330.3376,-26.855029315,116.729902107,330.3376,-2561281.6409,5085927.5080,-2864043.2667
SB17-07,473166.4831,7029594.7405,330.3376,-26.855012306,116.729888397,330.3376,-2561280.8068,5085928.8812,-2864041.5852
SB17-08,473164.7968,7029594.0815,330.3376,-26.855018223,116.729871409,330.3376,-2561279.1656,5085929.3761,-2864042.1702
SB17-09,473165.2535,7029592.2991,330.3376,-26.855034324,116.729875968,330.3376,-2561279.2078,5085928.4525,-2864043.7619
SB17-10,473162.0134,7029591.3494,330.3376,-26.855042837,116.729843332,330.3376,-2561276.1192,5085929.5308,-2864044.6034
SB18-01,473179.2327,7029583.0332,330.3376,-26.855118252,116.730016486,330.3376,-2561289.7914,5085918.4189,-2864052.0587
SB18-02,473182.2824,7029581.6647,330.3376,-26.855130666,116.730047155,330.3376,-2561292.2343,5085916.4928,-2864053.2859
SB18-03,473181.8081,7029583.4421,330.3376,-26.855114609,116.730042418,330.3376,-2561292.1754,5085917.4224,-2864051.6986
SB18-04,473181.3040,7029585.1732,330.3376,-26.855098971,116.730037381,330.3376,-2561292.0803,5085918.3468,-2864050.1526
SB18-05,473180.2621,7029587.1650,330.3376,-26.855080967,116.730026936,330.3376,-2561291.5585,5085919.6186,-2864048.3728
SB18-06,473179.3990,7029585.4602,330.3376,-26.855096343,116.730018212,330.3376,-2561290.4379,5085919.3212,-2864049.8929
SB18-07,473179.0015,7029588.8054,330.3376,-26.855066132,116.730014282,330.3376,-2561290.7693,5085920.8475,-2864046.9063
SB18-08,473177.3553,7029586.9639,330.3376,-26.855082727,116.729997672,330.3376,-2561288.9212,5085920.8481,-2864048.5468
SB18-09,473177.7424,7029583.9751,330.3376,-26.855109719,116.730001504,330.3376,-2561288.6537,5085919.4700,-2864051.2152
SB18-10,473177.1529,7029581.7554,330.3376,-26.855129748,116.729995523,330.3376,-2561287.6718,5085918.8420,-2864053.1952
SB18-11,473179.9124,7029580.6033,330.3376,-26.855140204,116.730023275,330.3376,-2561289.8999,5085917.1339,-2864054.2288
SB19-01,473176.0138,7029583.4560,330.3376,-26.855114373,116.729984093,330.3376,-2561287.0034,5085920.0403,-2864051.6753
SB19-02,473173.8990,7029583.8194,330.3376,-26.855111051,116.729962813,330.3376,-2561285.1892,5085921.1401,-2864051.3468
SB19-03,473174.4883,7029586.3148,330.3376,-26.855088532,116.729968798,330.3376,-2561286.2275,5085921.8793,-2864049.1207
SB19-04,473175.4238,7029587.9106,330.3376,-26.855074142,116.729978249,330.3376,-2561287.3904,5085922.1001,-2864047.6982
SB19-05,473172.2319,7029585.8679,330.3376,-26.855092524,116.729946076,330.3376,-2561284.1207,5085922.7166,-2864049.5153
SB19-06,473172.1318,7029587.6782,330.3376,-26.855076177,116.729945107,330.3376,-2561284.4027,5085923.4907,-2864047.8994
SB19-07,473170.3665,7029587.9468,330.3376,-26.855073718,116.729927343,330.3376,-2561282.8812,5085924.3948,-2864047.6562
SB19-08,473170.3975,7029585.4937,330.3376,-26.855095867,116.729927603,330.3376,-2561282.4056,5085923.3929,-2864049.8458
SB19-09,473168.3994,7029586.8074,330.3376,-26.855083968,116.729907517,330.3376,-2561280.8906,5085924.8228,-2864048.6695
SB19-10,473169.5620,7029583.9283,330.3376,-26.855109984,116.729919159,330.3376,-2561281.3382,5085923.1393,-2864051.2414
SB19-11,473168.2046,7029582.7700,330.3376,-26.855120416,116.729905470,330.3376,-2561279.8882,5085923.2848,-2864052.2727
SB20-01,473164.1550,7029584.6026,330.3376,-26.855103792,116.729864745,330.3376,-2561276.6475,5085925.8485,-2864050.6293
SB20-02,473165.6223,7029583.6468,330.3376,-26.855112450,116.729879495,330.3376,-2561277.7619,5085924.8021,-2864051.4852
SB20-03,473167.8022,7029585.0321,330.3376,-26.855099985,116.729901468,330.3376,-2561279.9930,5085924.3771,-2864050.2529
SB20-04,473166.0566,7029586.2157,330.3376,-26.855089265,116.729883922,330.3376,-2561278.6768,5085925.6408,-2864049.1931
SB20-05,473166.6717,7029588.5115,330.3376,-26.855068549,116.729890162,330.3376,-2561279.6972,5085926.2879,-2864047.1453
SB20-06,473164.0707,7029588.3454,330.3376,-26.855069998,116.729863977,330.3376,-2561277.3402,5085927.3937,-2864047.2885
SB20-07,473163.7690,7029590.3814,330.3376,-26.855051610,116.729860984,330.3376,-2561277.4885,5085928.3496,-2864045.4707
SB20-08,473161.8674,7029588.7684,330.3376,-26.855066137,116.729841807,330.3376,-2561275.4592,5085928.5573,-2864046.9068
SB20-09,473163.3745,7029586.4716,330.3376,-26.855086903,116.729856929,330.3376,-2561276.3340,5085926.9530,-2864048.9597
SB20-10,473161.3580,7029583.2864,330.3376,-26.855115622,116.729836563,330.3376,-2561273.8796,5085926.5795,-2864051.7987
