#S8-1
#SB-Antenna,Easting,Northing,HAE,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z
SB20-09,473135.1438,7029483.6690,330.1376,-26.856014531,116.729570549,330.1376,-2561229.9480,5085898.1238,-2864140.5712
SB20-10,473131.3740,7029483.6715,330.1376,-26.856014436,116.729532602,330.1376,-2561226.5817,5085899.8244,-2864140.5618
SB21-01,473130.7935,7029469.4296,330.1376,-26.856143011,116.729526453,330.1376,-2561223.1410,5085894.3510,-2864153.2721
SB21-02,473132.8842,7029470.0897,330.1376,-26.856137091,116.729547512,330.1376,-2561225.1437,5085893.6742,-2864152.6869
SB21-03,473133.6220,7029467.9820,330.1376,-26.856156135,116.729554893,330.1376,-2561225.3701,5085892.4929,-2864154.5696
SB21-04,473134.7993,7029470.3832,330.1376,-26.856134478,116.729566795,330.1376,-2561226.9142,5085892.9291,-2864152.4286
SB21-05,473137.5890,7029471.1522,330.1376,-26.856127588,116.729594894,330.1376,-2561229.5635,5085891.9810,-2864151.7476
SB21-06,473136.8141,7029472.8082,330.1376,-26.856112622,116.729587130,330.1376,-2561229.2112,5085892.9972,-2864150.2680
SB21-07,473137.0488,7029474.6412,330.1376,-26.856096077,116.729589532,330.1376,-2561229.7970,5085893.6295,-2864148.6325
SB21-08,473135.0309,7029472.7336,330.1376,-26.856113262,116.729569178,330.1376,-2561227.6034,5085893.7711,-2864150.3313
SB21-09,473135.1762,7029474.8245,330.1376,-26.856094386,116.729570685,330.1376,-2561228.1621,5085894.5476,-2864148.4653
SB21-10,473132.1855,7029472.9307,330.1376,-26.856111427,116.729540540,330.1376,-2561225.1026,5085895.1333,-2864150.1499
SB21-11,473131.4997,7029471.1984,330.1376,-26.856127055,116.729533599,330.1376,-2561224.1346,5085894.7449,-2864151.6948
SB22-01,473127.5444,7029477.2697,330.1376,-26.856072162,116.729493914,330.1376,-2561221.8478,5085898.9730,-2864146.2683
SB22-02,473129.9820,7029476.7709,330.1376,-26.856076712,116.729518441,330.1376,-2561223.9225,5085897.6732,-2864146.7182
SB22-03,473130.9662,7029474.4806,330.1376,-26.856097410,116.729528299,330.1376,-2561224.3316,5085896.3071,-2864148.7643
SB22-04,473132.5116,7029475.5168,330.1376,-26.856088085,116.729543878,330.1376,-2561225.9244,5085896.0277,-2864147.8424
SB22-05,473132.4032,7029477.2717,330.1376,-26.856072238,116.729542825,330.1376,-2561226.1877,5085896.7832,-2864146.2759
SB22-06,473131.4552,7029479.5267,330.1376,-26.856051860,116.729533330,330.1376,-2561225.8037,5085898.1187,-2864144.2613
SB22-07,473131.9466,7029481.3094,330.1376,-26.856035774,116.729538314,330.1376,-2561226.6083,5085898.6151,-2864142.6712
SB22-08,473130.0573,7029482.4900,330.1376,-26.856025078,116.729519322,330.1376,-2561225.1633,5085899.9422,-2864141.6138
SB22-09,473129.1605,7029480.4392,330.1376,-26.856043577,116.729510250,330.1376,-2561223.9415,5085899.5207,-2864143.4425
SB22-10,473127.2896,7029479.2327,330.1376,-26.856054434,116.729491391,330.1376,-2561222.0231,5085899.8783,-2864144.5159
SB22-11,473129.8551,7029478.7550,330.1376,-26.856058796,116.729517207,330.1376,-2561224.2164,5085898.5293,-2864144.9471
SB23-01,473124.9229,7029471.6401,330.1376,-26.856122940,116.729467405,330.1376,-2561218.3515,5085897.8878,-2864151.2880
SB23-02,473126.1078,7029470.2696,330.1376,-26.856135336,116.729479303,330.1376,-2561219.1286,5085896.8017,-2864152.5134
SB23-03,473129.3870,7029470.7250,330.1376,-26.856131288,116.729512321,330.1376,-2561222.1506,5085895.5068,-2864152.1133
SB23-04,473127.5193,7029472.5780,330.1376,-26.856114522,116.729493561,330.1376,-2561220.8628,5085897.0950,-2864150.4558
SB23-05,473129.2621,7029474.0695,330.1376,-26.856101089,116.729511136,330.1376,-2561222.7253,5085896.9099,-2864149.1279
SB23-06,473126.8429,7029474.2832,330.1376,-26.856099113,116.729486788,330.1376,-2561220.6085,5085898.0866,-2864148.9326
SB23-07,473128.4301,7029475.6946,330.1376,-26.856086401,116.729502797,330.1376,-2561222.3157,5085897.9394,-2864147.6759
SB23-08,473126.3161,7029475.9735,330.1376,-26.856083842,116.729481522,330.1376,-2561220.4849,5085899.0048,-2864147.4229
SB23-09,473124.9016,7029478.2935,330.1376,-26.856062868,116.729467334,330.1376,-2561219.6977,5085900.5767,-2864145.3496
SB23-10,473123.6622,7029474.2919,330.1376,-26.856098974,116.729454771,330.1376,-2561217.7696,5085899.5241,-2864148.9188
SB24-01,473124.8298,7029463.4720,330.1376,-26.856196685,116.729466292,330.1376,-2561216.5924,5085894.6406,-2864158.5781
SB24-02,473125.9775,7029465.2214,330.1376,-26.856180913,116.729477883,330.1376,-2561217.9764,5085894.8276,-2864157.0190
SB24-03,473127.9641,7029464.7483,330.1376,-26.856185222,116.729497870,330.1376,-2561219.6535,5085893.7415,-2864157.4450
SB24-04,473128.6757,7029466.4883,330.1376,-26.856169526,116.729505071,330.1376,-2561220.6461,5085894.1213,-2864155.8933
SB24-05,473129.7319,7029467.9469,330.1376,-26.856156377,116.729515734,330.1376,-2561221.8886,5085894.2325,-2864154.5935
SB24-06,473128.0569,7029469.5611,330.1376,-26.856141770,116.729498908,330.1376,-2561220.7239,5085895.6377,-2864153.1495
SB24-07,473126.5845,7029467.5889,330.1376,-26.856159548,116.729484044,330.1376,-2561219.0042,5085895.5073,-2864154.9070
SB24-08,473125.1504,7029468.6692,330.1376,-26.856149767,116.729469632,330.1376,-2561217.9451,5085896.5889,-2864153.9401
SB24-09,473123.7037,7029469.7652,330.1376,-26.856139844,116.729455092,330.1376,-2561216.8779,5085897.6825,-2864152.9591
SB24-10,473122.9735,7029467.7117,330.1376,-26.856158370,116.729447698,330.1376,-2561215.8045,5085897.1847,-2864154.7905
SB24-11,473124.3686,7029466.0165,330.1376,-26.856173703,116.729461705,330.1376,-2561216.7026,5085895.8731,-2864156.3062
