#S8-4
#SB-Antenna,Easting,Northing,HAE,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z
SB05-07,473186.4255,7029538.6193,330.3376,-26.855519389,116.730087938,330.3376,-2561287.1025,5085897.2912,-2864091.7138
SB05-08,473184.9557,7029539.6862,330.3376,-26.855509729,116.730073166,330.3376,-2561286.0088,5085898.3835,-2864090.7587
SB05-09,473186.9965,7029541.9709,330.3376,-26.855489140,116.730093757,330.3376,-2561288.3001,5085898.3835,-2864088.7234
SB05-10,473185.2954,7029541.4511,330.3376,-26.855493800,116.730076623,330.3376,-2561286.6743,5085898.9410,-2864089.1840
SB06-01,473172.3801,7029527.6386,330.3376,-26.855618260,116.729946320,330.3376,-2561272.3056,5085899.2017,-2864101.4877
SB06-02,473170.6191,7029529.1833,330.3376,-26.855604280,116.729928626,330.3376,-2561271.0499,5085900.6177,-2864100.1057
SB06-03,473172.6185,7029525.3265,330.3376,-26.855639140,116.729948670,330.3376,-2561272.0441,5085898.1632,-2864103.5519
SB06-04,473172.8854,7029522.4788,330.3376,-26.855664856,116.729951295,330.3376,-2561271.6982,5085896.8961,-2864106.0941
SB06-05,473174.5865,7029522.2158,330.3376,-26.855667264,116.729968413,330.3376,-2561273.1635,5085896.0233,-2864106.3320
SB06-06,473174.3392,7029525.5717,330.3376,-26.855636959,116.729965996,330.3376,-2561273.6312,5085897.4862,-2864103.3362
SB06-07,473175.5688,7029524.0989,330.3376,-26.855650280,116.729978342,330.3376,-2561274.4272,5085896.3387,-2864104.6531
SB06-08,473178.3560,7029524.6087,330.3376,-26.855645731,116.730006409,330.3376,-2561277.0210,5085895.2874,-2864104.2034
SB06-09,473178.6479,7029526.3132,330.3376,-26.855630347,116.730009384,330.3376,-2561277.6315,5085895.8422,-2864102.6826
SB06-10,473176.1499,7029525.8380,330.3376,-26.855634590,116.729984228,330.3376,-2561275.3029,5085896.7770,-2864103.1020
SB06-11,473174.1713,7029527.6271,330.3376,-26.855618399,116.729964349,330.3376,-2561273.9029,5085898.3895,-2864101.5015
SB07-01,473180.1559,7029529.5421,330.3376,-26.855601224,116.730024633,330.3376,-2561279.6408,5085896.4625,-2864099.8036
SB07-02,473179.0994,7029528.1157,330.3376,-26.855614082,116.730013968,330.3376,-2561278.4045,5085896.3645,-2864101.0747
SB07-03,473181.9781,7029528.3117,330.3376,-26.855612367,116.730042949,330.3376,-2561281.0156,5085895.1456,-2864100.9052
SB07-04,473180.7954,7029525.8528,330.3376,-26.855634545,116.730030991,330.3376,-2561279.4549,5085894.6886,-2864103.0977
SB07-05,473183.0314,7029524.4300,330.3376,-26.855647434,116.730053468,330.3376,-2561281.1599,5085893.1076,-2864104.3718
SB07-06,473183.6700,7029526.8386,330.3376,-26.855625700,116.730059948,330.3376,-2561282.2245,5085893.7896,-2864102.2232
SB07-07,473185.4669,7029526.5198,330.3376,-26.855628613,116.730078029,330.3376,-2561283.7638,5085892.8511,-2864102.5112
SB07-08,473187.0753,7029529.3418,330.3376,-26.855603165,116.730094281,330.3376,-2561285.7793,5085893.2623,-2864099.9955
SB07-09,473184.0884,7029528.8237,330.3376,-26.855607785,116.730064203,330.3376,-2561283.0055,5085894.4003,-2864100.4522
SB07-10,473184.9964,7029530.5805,330.3376,-26.855591942,116.730073381,330.3376,-2561284.1768,5085894.6984,-2864098.8860
SB07-11,473182.1192,7029530.1433,330.3376,-26.855595834,116.730044408,330.3376,-2561281.5175,5085895.8195,-2864099.2708
SB08-01,473178.5857,7029522.4036,330.3376,-26.855665644,116.730008674,330.3376,-2561276.7737,5085894.2959,-2864106.1720
SB08-02,473176.5143,7029521.8104,330.3376,-26.855670961,116.729987810,330.3376,-2561274.8020,5085894.9909,-2864106.6976
SB08-03,473176.2749,7029520.0766,330.3376,-26.855686610,116.729985363,330.3376,-2561274.2325,5085894.4006,-2864108.2446
SB08-04,473177.6435,7029518.9655,330.3376,-26.855696668,116.729999116,330.3376,-2561275.2268,5085893.3362,-2864109.2389
SB08-05,473178.2762,7029517.1337,330.3376,-26.855713219,116.730005446,330.3376,-2561275.4160,5085892.3133,-2864110.8750
SB08-06,473179.8770,7029520.0381,330.3376,-26.855687027,116.730021622,330.3376,-2561277.4416,5085892.7612,-2864108.2857
SB08-07,473181.4727,7029520.8595,330.3376,-26.855679642,116.730037702,330.3376,-2561279.0352,5085892.3725,-2864107.5557
SB08-08,473182.2082,7029522.7120,330.3376,-26.855662930,116.730045146,330.3376,-2561280.0722,5085892.7869,-2864105.9037
SB08-09,473180.4316,7029522.3983,330.3376,-26.855665728,116.730027255,330.3376,-2561278.4212,5085893.4615,-2864106.1803
SB08-10,473181.0669,7029524.0781,330.3376,-26.855650574,116.730033686,330.3376,-2561279.3332,5085893.8515,-2864104.6822
SB09-01,473186.6271,7029524.8537,330.3376,-26.855643679,116.730089672,330.3376,-2561284.4581,5085891.6571,-2864104.0005
SB09-02,473184.7783,7029524.8392,330.3376,-26.855643773,116.730071062,330.3376,-2561282.8041,5085892.4848,-2864104.0099
SB09-03,473184.3335,7029523.0827,330.3376,-26.855659624,116.730066547,330.3376,-2561282.0464,5085891.9780,-2864105.5768
SB09-04,473185.1598,7029520.8324,330.3376,-26.855679957,116.730074816,330.3376,-2561282.3226,5085890.6993,-2864107.5869
SB09-05,473187.7768,7029523.3392,330.3376,-26.855657374,116.730101213,330.3376,-2561285.1743,5085890.5289,-2864105.3544
SB09-06,473188.5386,7029521.0569,330.3376,-26.855677995,116.730108832,330.3376,-2561285.3863,5085889.2664,-2864107.3929
SB09-07,473190.1976,7029521.8149,330.3376,-26.855671183,116.730125549,330.3376,-2561287.0235,5085888.8236,-2864106.7195
SB09-08,473189.5911,7029523.5139,330.3376,-26.855655832,116.730119480,330.3376,-2561286.8304,5085889.7812,-2864105.2019
SB09-09,473188.3295,7029525.5077,330.3376,-26.855637806,116.730106823,330.3376,-2561286.1128,5085891.1529,-2864103.4200
SB09-10,473189.2301,7029528.1208,330.3376,-26.855614231,116.730115944,330.3376,-2561287.4532,5085891.7992,-2864101.0894
SB09-11,473187.1028,7029527.5025,330.3376,-26.855619772,116.730094518,330.3376,-2561285.4265,5085892.5093,-2864101.6372
SB10-01,473181.9905,7029519.1973,330.3376,-26.855694659,116.730042878,330.3376,-2561279.1566,5085891.4697,-2864109.0402
SB10-02,473180.2389,7029518.2652,330.3376,-26.855703041,116.730025227,330.3376,-2561277.4010,5085891.8841,-2864109.8689
SB10-03,473179.5949,7029515.1108,330.3376,-26.855731509,116.730018676,330.3376,-2561276.1787,5085890.9041,-2864112.6831
SB10-04,473181.8846,7029516.4528,330.3376,-26.855719436,116.730041753,330.3376,-2561278.4989,5085890.4123,-2864111.4896
SB10-05,473183.9253,7029513.4985,330.3376,-26.855746149,116.730062232,330.3376,-2561279.7153,5085888.3026,-2864114.1303
SB10-06,473183.4613,7029517.4166,330.3376,-26.855710764,116.730057645,330.3376,-2561280.1048,5085890.0895,-2864110.6324
SB10-07,473185.0057,7029515.2986,330.3376,-26.855729916,116.730073146,330.3376,-2561281.0495,5085888.5404,-2864112.5257
SB10-08,473185.2440,7029517.7234,330.3376,-26.855708029,116.730075597,330.3376,-2561281.7599,5085889.4094,-2864110.3619
SB10-09,473187.4593,7029519.6077,330.3376,-26.855691059,116.730097937,330.3376,-2561284.1250,5085889.1694,-2864108.6843
SB10-10,473183.8411,7029519.5882,330.3376,-26.855691165,116.730061515,330.3376,-2561280.8896,5085890.7928,-2864108.6948
SB10-11,473183.4170,7029521.2916,330.3376,-26.855675777,116.730057283,330.3376,-2561280.8604,5085891.6699,-2864107.1737
SB11-01,473188.9314,7029517.6440,330.3376,-26.855708817,116.730112713,330.3376,-2561285.0368,5085887.7149,-2864110.4398
SB11-02,473187.3339,7029516.7886,330.3376,-26.855716509,116.730096614,330.3376,-2561283.4346,5085888.0907,-2864111.2003
SB11-03,473189.7439,7029515.4146,330.3376,-26.855728960,116.730120844,330.3376,-2561285.3050,5085886.4509,-2864112.4311
SB11-04,473188.4803,7029513.2171,330.3376,-26.855748777,116.730108077,330.3376,-2561283.7256,5085886.1357,-2864114.3902
SB11-05,473190.3160,7029513.2551,330.3376,-26.855748469,116.730126557,330.3376,-2561285.3729,5085885.3234,-2864114.3597
SB11-06,473192.7134,7029514.5320,330.3376,-26.855736986,116.730150717,330.3376,-2561287.7760,5085884.7567,-2864113.2245
SB11-07,473194.5693,7029513.7071,330.3376,-26.855744470,116.730169382,330.3376,-2561289.2643,5085883.5878,-2864113.9643
SB11-08,473190.6107,7029517.0677,330.3376,-26.855714052,116.730129605,330.3376,-2561286.4184,5085886.7258,-2864110.9573
SB11-09,473191.5629,7029518.9663,330.3376,-26.855696929,116.730139230,330.3376,-2561287.6583,5085887.0610,-2864109.2646
SB11-10,473190.0250,7029519.9432,330.3376,-26.855688079,116.730123771,330.3376,-2561286.4852,5085888.1478,-2864108.3897
SB12-01,473196.0794,7029520.9323,330.3376,-26.855679265,116.730184737,330.3376,-2561292.0953,5085885.8165,-2864107.5184
SB12-02,473194.0291,7029519.6613,330.3376,-26.855690701,116.730164070,330.3376,-2561290.0034,5085886.2290,-2864108.6489
SB12-03,473193.1699,7029518.0296,330.3376,-26.855705417,116.730155387,330.3376,-2561288.9013,5085885.9593,-2864110.1037
SB12-04,473195.5562,7029518.6043,330.3376,-26.855700274,116.730179420,330.3376,-2561291.1504,5085885.1149,-2864109.5953
SB12-05,473192.9657,7029516.2878,330.3376,-26.855721139,116.730153295,330.3376,-2561288.3616,5085885.3499,-2864111.6579
SB12-06,473195.5006,7029515.4424,330.3376,-26.855728820,116.730178793,330.3376,-2561290.4520,5085883.8667,-2864112.4173
SB12-07,473197.1418,7029516.2431,330.3376,-26.855721622,116.730195331,330.3376,-2561292.0821,5085883.4492,-2864111.7057
SB12-08,473196.3934,7029513.7125,330.3376,-26.855744456,116.730187743,330.3376,-2561290.8944,5085882.7676,-2864113.9630
SB12-09,473200.1134,7029516.3385,330.3376,-26.855720818,116.730225246,330.3376,-2561294.7556,5085882.1478,-2864111.6262
SB12-10,473198.4687,7029517.6904,330.3376,-26.855708581,116.730208719,330.3376,-2561293.5641,5085883.4337,-2864110.4165
SB12-11,473196.0213,7029522.6840,330.3376,-26.855663448,116.730184190,330.3376,-2561292.4029,5085886.5480,-2864105.9549
SB13-01,473199.6077,7029525.4328,330.3376,-26.855638699,116.730220350,330.3376,-2561296.1699,5085886.0380,-2864103.5083
SB13-02,473199.5531,7029522.4392,330.3376,-26.855665726,116.730219736,330.3376,-2561295.5069,5085884.8571,-2864106.1801
SB13-03,473198.6857,7029520.3179,330.3376,-26.855684862,116.730210959,330.3376,-2561294.2970,5085884.3940,-2864108.0717
SB13-04,473200.3758,7029520.9116,330.3376,-26.855679535,116.730227985,330.3376,-2561295.9282,5085883.8711,-2864107.5451
SB13-05,473200.0175,7029518.5909,330.3376,-26.855700480,116.730224328,330.3376,-2561295.1320,5085883.0981,-2864109.6157
SB13-06,473202.5060,7029520.4907,330.3376,-26.855683375,116.730249419,330.3376,-2561297.7444,5085882.7412,-2864107.9247
SB13-07,473202.7014,7029522.2859,330.3376,-26.855667171,116.730251424,330.3376,-2561298.2872,5085883.3760,-2864106.3229
SB13-08,473205.8199,7029521.2650,330.3376,-26.855676448,116.730282794,330.3376,-2561300.8629,5085881.5589,-2864107.2400
SB13-09,473204.5383,7029523.4635,330.3376,-26.855656574,116.730269939,330.3376,-2561300.1693,5085883.0221,-2864105.2753
SB13-10,473202.4060,7029524.1537,330.3376,-26.855650302,116.730248491,330.3376,-2561298.4066,5085884.2613,-2864104.6553
SB13-11,473201.3476,7029525.5973,330.3376,-26.855637247,116.730237868,330.3376,-2561297.7576,5085885.3198,-2864103.3647
SB14-01,473202.9536,7029530.1467,330.3376,-26.855596203,116.730254131,330.3376,-2561300.1253,5085886.4278,-2864099.3072
SB14-02,473205.3597,7029528.4580,330.3376,-26.855611496,116.730278315,330.3376,-2561301.9277,5085884.6630,-2864100.8190
SB14-03,473201.8687,7029528.7595,330.3376,-26.855608707,116.730243180,330.3376,-2561298.8717,5085886.3583,-2864100.5433
SB14-04,473202.5175,7029526.9525,330.3376,-26.855625034,116.730249672,330.3376,-2561299.0804,5085885.3382,-2864102.1574
SB14-05,473203.9370,7029525.2235,330.3376,-26.855640672,116.730263925,330.3376,-2561299.9934,5085884.0019,-2864103.7033
SB14-06,473204.5516,7029526.8372,330.3376,-26.855626114,116.730270146,330.3376,-2561300.8734,5085884.3746,-2864102.2641
SB14-07,473205.9623,7029524.5784,330.3376,-26.855646535,116.730284298,330.3376,-2561301.6698,5085882.8290,-2864104.2829
SB14-08,473208.0555,7029527.6851,330.3376,-26.855618526,116.730305435,330.3376,-2561304.1768,5085883.1363,-2864101.5140
SB14-09,473207.0784,7029529.1906,330.3376,-26.855604914,116.730295631,330.3376,-2561303.6130,5085884.1831,-2864100.1684
SB14-10,473207.7625,7029530.8710,330.3376,-26.855589756,116.730302553,330.3376,-2561304.5687,5085884.5514,-2864098.6699
SB14-11,473205.8144,7029530.9127,330.3376,-26.855589342,116.730282945,330.3376,-2561302.8375,5085885.4464,-2864098.6290
SB15-01,473191.2693,7029526.6823,330.3376,-26.855627258,116.730136441,330.3376,-2561288.9793,5085890.3005,-2864102.3772
SB15-02,473193.6604,7029524.8654,330.3376,-26.855643707,116.730160471,330.3376,-2561290.7419,5085888.4909,-2864104.0034
SB15-03,473190.5657,7029525.0208,330.3376,-26.855642245,116.730129323,330.3376,-2561288.0100,5085889.9487,-2864103.8588
SB15-04,473192.2095,7029523.8658,330.3376,-26.855652705,116.730145844,330.3376,-2561289.2410,5085888.7425,-2864104.8928
SB15-05,473191.8773,7029521.0015,330.3376,-26.855678560,116.730142439,330.3376,-2561288.3567,5085887.7388,-2864107.4487
SB15-06,473193.9091,7029521.6792,330.3376,-26.855672480,116.730162906,330.3376,-2561290.3103,5085887.0957,-2864106.8477
SB15-07,473197.7765,7029522.3206,330.3376,-26.855666763,116.730201850,330.3376,-2561293.8959,5085885.6104,-2864106.2825
SB15-08,473197.7291,7029525.2672,330.3376,-26.855640158,116.730201435,330.3376,-2561294.4581,5085886.8183,-2864103.6525
SB15-09,473196.1566,7029524.4804,330.3376,-26.855647232,116.730185590,330.3376,-2561292.8923,5085887.2104,-2864104.3518
SB15-10,473193.3269,7029527.1824,330.3376,-26.855622782,116.730157164,330.3376,-2561290.9195,5085889.5742,-2864101.9348
SB16-01,473196.9607,7029530.7686,330.3376,-26.855590473,116.730193819,330.3376,-2561294.9007,5085889.3801,-2864098.7408
SB16-02,473194.6195,7029530.1639,330.3376,-26.855595888,116.730170238,330.3376,-2561292.6856,5085890.1921,-2864099.2761
SB16-03,473195.3192,7029528.5298,330.3376,-26.855610654,116.730177247,330.3376,-2561292.9753,5085889.2186,-2864100.7359
SB16-04,473197.7235,7029529.1715,330.3376,-26.855604907,116.730201463,330.3376,-2561295.2542,5085888.3931,-2864100.1677
SB16-05,473195.4257,7029526.1566,330.3376,-26.855632084,116.730178268,330.3376,-2561292.5835,5085888.2149,-2864102.8543
SB16-06,473197.2876,7029527.0501,330.3376,-26.855624053,116.730197029,330.3376,-2561294.4296,5085887.7353,-2864102.0604
SB16-07,473200.7550,7029527.3188,330.3376,-26.855621693,116.730231939,330.3376,-2561297.5815,5085886.2802,-2864101.8271
SB16-08,473199.4538,7029529.7210,330.3376,-26.855599979,116.730218892,330.3376,-2561296.9123,5085887.8343,-2864099.6805
SB16-09,473201.5479,7029531.2340,330.3376,-26.855586359,116.730240004,330.3376,-2561299.0930,5085887.4994,-2864098.3341
SB16-10,473199.0267,7029532.0504,330.3376,-26.855578939,116.730214643,330.3376,-2561297.0088,5085888.9648,-2864097.6006
SB16-11,473200.7024,7029532.8073,330.3376,-26.855572138,116.730231527,330.3376,-2561298.6606,5085888.5141,-2864096.9283
SB17-01,473204.0547,7029537.1962,330.3376,-26.855532577,116.730265366,330.3376,-2561302.5551,5085888.7701,-2864093.0174
SB17-02,473201.8580,7029535.2947,330.3376,-26.855549702,116.730243213,330.3376,-2561300.2031,5085888.9948,-2864094.7104
SB17-03,473203.6639,7029535.3849,330.3376,-26.855548923,116.730261394,330.3376,-2561301.8345,5085888.2169,-2864094.6333
SB17-04,473202.4886,7029533.2073,330.3376,-26.855568561,116.730249516,330.3376,-2561300.3380,5085887.8699,-2864096.5747
SB17-05,473204.1821,7029531.6152,330.3376,-26.855582968,116.730266529,330.3376,-2561301.5238,5085886.4653,-2864097.9989
SB17-06,473204.3165,7029533.4818,330.3376,-26.855566117,116.730267921,330.3376,-2561302.0268,5085887.1564,-2864096.3331
SB17-07,473206.5935,7029533.0139,330.3376,-26.855570385,116.730290832,330.3376,-2561303.9644,5085885.9413,-2864096.7550
SB17-08,473207.3944,7029534.6376,330.3376,-26.855555741,116.730298929,330.3376,-2561305.0128,5085886.2341,-2864095.3074
SB17-09,473205.8553,7029535.6458,330.3376,-26.855546609,116.730283457,330.3376,-2561303.8451,5085887.3340,-2864094.4045
SB17-10,473207.6076,7029538.5320,330.3376,-26.855520584,116.730301158,330.3376,-2561306.0023,5085887.7062,-2864091.8318
SB18-01,473189.2843,7029533.0621,330.3376,-26.855569618,116.730116596,330.3376,-2561288.5155,5085893.7645,-2864096.6792
SB18-02,473186.1094,7029532.0162,330.3376,-26.855579000,116.730084615,330.3376,-2561285.4654,5085894.7748,-2864097.6066
SB18-03,473187.6582,7029531.0236,330.3376,-26.855587992,116.730100184,330.3376,-2561286.6450,5085893.6768,-2864098.4955
SB18-04,473189.1977,7029530.0852,330.3376,-26.855596494,116.730115661,330.3376,-2561287.8274,5085892.6048,-2864099.3360
SB18-05,473191.3102,7029529.3168,330.3376,-26.855603472,116.730136909,330.3376,-2561289.5563,5085891.3430,-2864100.0258
SB18-06,473190.7979,7029531.1578,330.3376,-26.855586841,116.730131792,330.3376,-2561289.4766,5085892.3153,-2864098.3818
SB18-07,473193.3472,7029528.9555,330.3376,-26.855606774,116.730157406,330.3376,-2561291.3015,5085890.2791,-2864100.3522
SB18-08,473193.3211,7029531.4254,330.3376,-26.855584473,116.730157196,330.3376,-2561291.7849,5085891.2855,-2864098.1477
SB18-09,473191.0199,7029533.3715,330.3376,-26.855566858,116.730134073,330.3376,-2561290.1290,5085893.1066,-2864096.4063
SB18-10,473189.9585,7029535.4081,330.3376,-26.855548450,116.730123433,330.3376,-2561289.5990,5085894.4053,-2864094.5866
SB18-11,473187.1439,7029534.3982,330.3376,-26.855557514,116.730095079,330.3376,-2561286.8780,5085895.2676,-2864095.4826
SB19-01,473191.9463,7029534.9204,330.3376,-26.855552891,116.730143432,330.3376,-2561291.2742,5085893.3127,-2864095.0256
SB19-02,473193.7531,7029536.0780,330.3376,-26.855542474,116.730161644,330.3376,-2561293.1254,5085892.9643,-2864093.9958
SB19-03,473195.0006,7029533.8379,330.3376,-26.855562723,116.730174154,330.3376,-2561293.7799,5085891.4998,-2864095.9976
SB19-04,473195.3858,7029532.0287,330.3376,-26.855579065,116.730177993,330.3376,-2561293.7527,5085890.5976,-2864097.6131
SB19-05,473196.3654,7029535.6895,330.3376,-26.855546033,116.730187932,330.3376,-2561295.3787,5085891.6300,-2864094.3476
SB19-06,473197.6601,7029534.4202,330.3376,-26.855557518,116.730200937,330.3376,-2561296.2745,5085890.5352,-2864095.4830
SB19-07,473199.1448,7029535.4122,330.3376,-26.855548590,116.730215904,330.3376,-2561297.8041,5085890.2653,-2864094.6004
SB19-08,473197.4678,7029537.2027,330.3376,-26.855532391,116.730199061,330.3376,-2561296.6737,5085891.7424,-2864092.9991
SB19-09,473199.8291,7029537.5800,330.3376,-26.855529030,116.730222839,330.3376,-2561298.8600,5085890.8297,-2864092.6668
SB19-10,473197.0292,7029538.9221,330.3376,-26.855516859,116.730194683,330.3376,-2561296.6348,5085892.6325,-2864091.4636
SB19-11,473197.2506,7029540.6928,330.3376,-26.855500876,116.730196949,330.3376,-2561297.1958,5085893.2457,-2864089.8836
SB20-01,473201.4768,7029542.0701,330.3376,-26.855488522,116.730239520,330.3376,-2561301.2528,5085891.8950,-2864088.6623
SB20-02,473199.7486,7029541.7865,330.3376,-26.855491049,116.730222119,330.3376,-2561299.6512,5085892.5599,-2864088.9122
SB20-03,473199.0730,7029539.2937,330.3376,-26.855513543,116.730215264,330.3376,-2561298.5363,5085891.8607,-2864091.1358
SB20-04,473201.1602,7029539.5967,330.3376,-26.855510848,116.730236281,330.3376,-2561300.4626,5085891.0417,-2864090.8694
SB20-05,473202.2540,7029537.4866,330.3376,-26.855529920,116.730247246,330.3376,-2561301.0065,5085889.6989,-2864092.7547
SB20-06,473204.0628,7029539.3631,330.3376,-26.855513012,116.730265493,330.3376,-2561303.0069,5085889.6390,-2864091.0833
SB20-07,473205.6585,7029538.0630,330.3376,-26.855524781,116.730281528,330.3376,-2561304.1653,5085888.3961,-2864092.2468
SB20-08,473205.9750,7029540.5365,330.3376,-26.855502455,116.730284767,330.3376,-2561304.9555,5085889.2494,-2864090.0397
SB20-09,473203.3133,7029541.2163,330.3376,-26.855496266,116.730257989,330.3376,-2561302.7178,5085890.7232,-2864089.4279
SB20-10,473202.6546,7029544.9281,330.3376,-26.855462741,116.730251438,330.3376,-2561302.8911,5085892.5148,-2864086.1137
