#S9-2
#Lat: -26.880760657
#Lon: 116.747334438
#HAE: 333.1630
#Datum: WGS84
#Epoch: 2024.2
#SB-Antenna,EEP,Easting,Northing,AHD,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z,E,N,U
SB02-11,210,474915.7248,7026760.3042,350.0516,-26.880633855,116.747441268,333.2153,-2562262.4896,5084000.4978,-2866575.4671,10.6151,14.0505,0.0522
SB03-01,239,474906.8701,7026764.1792,350.0588,-26.880598709,116.747352193,333.2225,-2562255.3811,5084006.0593,-2866571.9967,1.7642,17.9450,0.0594
SB03-02,205,474905.7708,7026762.6703,350.0582,-26.880612313,116.747341094,333.2219,-2562254.0894,5084005.9466,-2866573.3409,0.6614,16.4376,0.0588
SB03-03,226,474903.0031,7026765.0899,350.0702,-26.880590417,116.747313276,333.2339,-2562252.1195,5084008.1798,-2866571.1823,-2.1027,18.8638,0.0709
SB03-04,171,474903.7724,7026761.6960,350.0324,-26.880621074,116.747320955,333.1961,-2562252.0944,5084006.4347,-2866574.1952,-1.3398,15.4668,0.0331
SB03-05,192,474902.9237,7026763.2325,350.0291,-26.880607186,116.747312440,333.1928,-2562251.6507,5084007.4342,-2866572.8211,-2.1858,17.0057,0.0298
SB03-06,158,474900.9139,7026759.7689,350.0196,-26.880638421,116.747292135,333.1832,-2562249.1409,5084006.9372,-2866575.9039,-4.2034,13.5446,0.0202
SB03-07,137,474903.8239,7026759.9054,350.0194,-26.880637241,116.747321437,333.1831,-2562251.7674,5084005.6795,-2866575.7872,-1.2919,13.6754,0.0201
SB03-08,124,474900.0672,7026757.9832,350.0121,-26.880654529,116.747283575,333.1757,-2562248.0151,5084006.5934,-2866577.4924,-5.0540,11.7598,0.0127
SB03-09,103,474902.6241,7026758.1999,350.0219,-26.880652618,116.747309322,333.1856,-2562250.3468,5084005.5353,-2866577.3081,-2.4956,11.9715,0.0225
SB03-10,116,474905.2198,7026758.6304,350.0118,-26.880648778,116.747335466,333.1754,-2562252.7491,5084004.5299,-2866576.9240,0.1021,12.3970,0.0124
SB03-11,150,474906.9309,7026760.5664,350.0206,-26.880631330,116.747352733,333.1843,-2562254.6782,5084004.5454,-2866575.2035,1.8178,14.3304,0.0213
SB04-01,74,474907.9772,7026756.4240,350.0193,-26.880668749,116.747363184,333.1829,-2562254.7613,5084002.4028,-2866578.9011,2.8564,10.1841,0.0199
SB04-02,95,474906.9852,7026758.0029,350.0252,-26.880654476,116.747353228,333.1888,-2562254.2021,5084003.4913,-2866577.4932,1.8671,11.7656,0.0258
SB04-03,82,474904.0939,7026757.0154,350.0226,-26.880663339,116.747324097,333.1862,-2562251.4163,5084004.3954,-2866578.3680,-1.0275,10.7835,0.0232
SB04-04,61,474905.2327,7026755.4942,350.0129,-26.880677094,116.747335533,333.1765,-2562252.1170,5084003.2609,-2866579.7231,0.1088,9.2593,0.0135
SB04-05,48,474904.5776,7026753.7825,349.9817,-26.880692536,116.747328902,333.1452,-2562251.1679,5084002.8416,-2866581.2352,-0.5501,7.5482,-0.0178
SB04-06,27,474904.6054,7026751.9379,350.0040,-26.880709192,116.747329145,333.1675,-2562250.8228,5084002.1034,-2866582.8914,-0.5259,5.7027,0.0045
SB04-07,40,474906.8881,7026754.3717,349.9735,-26.880687258,116.747352178,333.1371,-2562253.3489,5084002.0304,-2866580.7098,1.7627,8.1331,-0.0259
SB04-08,19,474906.7701,7026751.3921,349.9990,-26.880714158,116.747350930,333.1625,-2562252.6418,5084000.9030,-2866583.3800,1.6387,5.1524,-0.0005
SB04-09,53,474908.6690,7026754.3137,350.0212,-26.880687815,116.747370107,333.1848,-2562254.9464,5084001.2418,-2866580.7864,3.5442,8.0715,0.0218
SB04-10,66,474910.4766,7026753.9558,350.0033,-26.880691078,116.747388300,333.1669,-2562256.4800,5084000.2679,-2866581.1008,5.3519,7.7099,0.0039
SB04-11,87,474909.8842,7026756.2630,350.0375,-26.880670236,116.747382382,333.2011,-2562256.4385,5084001.4923,-2866579.0564,4.7639,10.0193,0.0381
SB05-01,79,474913.2811,7026753.5464,350.0272,-26.880694825,116.747416528,333.1908,-2562258.9098,5083998.8569,-2866581.4819,8.1568,7.2946,0.0278
SB05-02,45,474910.6817,7026752.2166,349.9967,-26.880706784,116.747390329,333.1602,-2562256.3032,5083999.4692,-2866582.6501,5.5536,5.9695,-0.0028
SB05-03,32,474908.7516,7026752.1157,349.9990,-26.880707661,116.747370895,333.1626,-2562254.5599,5084000.3009,-2866582.7378,3.6225,5.8724,-0.0004
SB05-04,24,474909.6489,7026750.5278,350.0230,-26.880722014,116.747379897,333.1866,-2562255.0447,5083999.2753,-2866584.1672,4.5170,4.2819,0.0236
SB05-05,16,474909.0274,7026747.8568,350.0201,-26.880746118,116.747373586,333.1836,-2562253.9400,5083998.4768,-2866586.5482,3.8899,1.6110,0.0206
SB05-06,29,474910.7596,7026747.2606,350.0361,-26.880751532,116.747391014,333.1996,-2562255.3709,5083997.4679,-2866587.0905,5.6217,1.0111,0.0366
SB05-07,37,474911.6540,7026749.8641,350.0096,-26.880728042,116.747400072,333.1731,-2562256.6936,5083998.0926,-2866584.7570,6.5217,3.6139,0.0101
SB05-08,58,474912.5828,7026751.4456,349.9821,-26.880713779,116.747409455,333.1457,-2562257.8367,5083998.2893,-2866583.3349,7.4540,5.1944,-0.0173
SB05-09,71,474915.0361,7026749.5848,350.0211,-26.880730624,116.747434119,333.1846,-2562259.6610,5083996.4637,-2866585.0173,9.9047,3.3278,0.0216
SB05-10,92,474914.3828,7026751.2727,350.0003,-26.880715373,116.747427575,333.1639,-2562259.4160,5083997.4222,-2866583.5006,9.2545,5.0178,0.0009
SB06-01,213,474899.4716,7026762.8880,350.0136,-26.880610234,116.747277676,333.1772,-2562248.4910,5084008.8401,-2866573.1153,-5.6402,16.6679,0.0142
SB06-02,247,474900.8516,7026764.7870,350.0494,-26.880593114,116.747291609,333.2131,-2562250.1277,5084009.0116,-2866571.4395,-4.2557,18.5650,0.0501
SB06-03,234,474897.1909,7026762.4463,350.0309,-26.880614181,116.747254704,333.1946,-2562246.3706,5084009.7046,-2866573.5133,-7.9228,16.2306,0.0316
SB06-04,255,474894.3875,7026761.9571,350.0342,-26.880618547,116.747226468,333.1979,-2562243.7681,5084010.7746,-2866573.9463,-10.7284,15.7468,0.0349
SB06-05,221,474894.2545,7026760.1865,350.0228,-26.880634531,116.747225094,333.1864,-2562243.2811,5084010.1118,-2866575.5208,-10.8650,13.9757,0.0234
SB06-06,200,474897.6091,7026760.7418,350.0243,-26.880629578,116.747258880,333.1879,-2562246.3914,5084008.8237,-2866575.0320,-7.5077,14.5245,0.0249
SB06-07,166,474896.2250,7026759.4018,350.0255,-26.880641652,116.747244918,333.1891,-2562244.8807,5084008.9089,-2866576.2258,-8.8951,13.1867,0.0261
SB06-08,132,474896.9897,7026756.6553,349.9949,-26.880666463,116.747252562,333.1586,-2562244.9873,5084007.4327,-2866578.6642,-8.1355,10.4374,-0.0044
SB06-09,111,474898.7387,7026756.5435,350.0095,-26.880667503,116.747270169,333.1731,-2562246.5320,5084006.6103,-2866578.7736,-6.3861,10.3221,0.0101
SB06-10,145,474898.0147,7026758.9618,349.9940,-26.880645657,116.747262928,333.1577,-2562246.3759,5084007.8992,-2866576.6074,-7.1055,12.7429,-0.0053
SB06-11,179,474899.6615,7026761.0885,349.9980,-26.880626485,116.747279551,333.1617,-2562248.2848,5084008.0168,-2866574.7144,-5.4538,14.8673,-0.0013
SB07-01,69,474902.0395,7026755.3255,349.9786,-26.880678559,116.747303379,333.1422,-2562249.2171,5084004.6059,-2866579.8524,-3.0862,9.0970,-0.0208
SB07-02,90,474900.5526,7026756.2597,350.0001,-26.880670098,116.747288427,333.1637,-2562248.0898,5084005.6703,-2866579.0258,-4.5719,10.0346,0.0007
SB07-03,56,474900.9977,7026753.3684,349.9885,-26.880696211,116.747292850,333.1521,-2562247.8888,5084004.2949,-2866581.6014,-4.1323,7.1410,-0.0109
SB07-04,77,474898.4692,7026754.3273,349.9847,-26.880687508,116.747267412,333.1483,-2562245.8263,5084005.8188,-2866580.7396,-6.6600,8.1054,-0.0147
SB07-05,64,474897.2040,7026752.0265,350.0146,-26.880708258,116.747254627,333.1782,-2562244.2360,5084005.4861,-2866582.8039,-7.9304,5.8062,0.0152
SB07-06,43,474899.6651,7026751.5749,350.0027,-26.880712380,116.747279397,333.1662,-2562246.3362,5084004.1844,-2866583.2058,-5.4691,5.3495,0.0032
SB07-07,30,474899.5405,7026749.7874,350.0089,-26.880728516,116.747278107,333.1725,-2562245.8603,5084003.5252,-2866584.8035,-5.5973,3.5614,0.0095
SB07-08,9,474902.4729,7026748.3790,350.0156,-26.880741285,116.747307603,333.1791,-2562248.1924,5084001.6402,-2866586.0685,-2.6664,2.1466,0.0161
SB07-09,22,474901.6340,7026751.3323,349.9843,-26.880714605,116.747299216,333.1478,-2562248.0372,5084003.1839,-2866583.4175,-3.4998,5.1028,-0.0152
SB07-10,14,474903.5146,7026750.5971,349.9896,-26.880721277,116.747318135,333.1532,-2562249.5677,5084002.0436,-2866584.0793,-1.6199,4.3636,-0.0098
SB07-11,35,474902.8405,7026753.3945,349.9933,-26.880696009,116.747311404,333.1569,-2562249.5416,5084003.4781,-2866581.5836,-2.2887,7.1635,-0.0061
SB08-01,153,474894.8278,7026756.2720,350.0149,-26.880669884,116.747230787,333.1785,-2562242.9860,5084008.2692,-2866579.0114,-10.2992,10.0583,0.0155
SB08-02,187,474894.0299,7026758.2682,350.0053,-26.880651846,116.747222794,333.1689,-2562242.6796,5084009.4261,-2866577.2243,-11.0935,12.0570,0.0059
SB08-03,242,474892.3057,7026758.3317,349.9993,-26.880651242,116.747205435,333.1629,-2562241.1505,5084010.2246,-2866577.1619,-12.8183,12.1239,-0.0001
SB08-04,208,474891.3482,7026756.8867,349.9910,-26.880664271,116.747195766,333.1546,-2562239.9954,5084010.0675,-2866578.4458,-13.7791,10.6802,-0.0084
SB08-05,229,474889.5184,7026756.0983,349.9866,-26.880671357,116.747177327,333.1502,-2562238.1978,5084010.5715,-2866579.1442,-15.6113,9.8951,-0.0128
SB08-06,174,474892.6072,7026754.7358,349.9901,-26.880683714,116.747208399,333.1537,-2562240.6776,5084008.6320,-2866580.3670,-12.5238,8.5259,-0.0093
SB08-07,140,474893.4982,7026753.2243,349.9949,-26.880697377,116.747217339,333.1585,-2562241.1648,5084007.6247,-2866581.7196,-11.6355,7.0119,-0.0045
SB08-08,85,474895.4509,7026752.6552,350.0085,-26.880702551,116.747236988,333.1721,-2562242.7971,5084006.5254,-2866582.2370,-9.6831,6.4386,0.0091
SB08-09,119,474894.9760,7026754.4381,350.0017,-26.880686444,116.747232242,333.1653,-2562242.7364,5084007.4527,-2866580.6421,-10.1546,8.2233,0.0023
SB08-10,98,474896.7049,7026753.9170,350.0112,-26.880691180,116.747249640,333.1748,-2562244.1772,5084006.4704,-2866581.1145,-8.4260,7.6985,0.0118
SB09-01,38,474897.9699,7026748.4404,350.0013,-26.880740649,116.747262266,333.1648,-2562244.1781,5084003.6846,-2866585.9992,-7.1714,2.2170,0.0018
SB09-02,51,474897.7589,7026750.2974,349.9982,-26.880723880,116.747260179,333.1618,-2562244.3698,5084004.5258,-2866584.3405,-7.3787,4.0751,-0.0012
SB09-03,72,474896.0099,7026750.5632,350.0044,-26.880721448,116.747242575,333.1680,-2562242.8651,5084005.4268,-2866584.1029,-9.1279,4.3446,0.0050
SB09-04,93,474893.8590,7026749.5453,349.9633,-26.880730600,116.747220898,333.1268,-2562240.7187,5084005.9539,-2866584.9888,-11.2819,3.3305,-0.0362
SB09-05,59,474896.4908,7026747.1492,349.9377,-26.880752281,116.747247348,333.1012,-2562242.5666,5084003.7807,-2866587.1201,-8.6536,0.9281,-0.0618
SB09-06,80,474894.3577,7026746.1960,349.9461,-26.880760849,116.747225852,333.1096,-2562240.4694,5084004.3654,-2866587.9706,-10.7896,-0.0212,-0.0534
SB09-07,67,474895.2863,7026744.6396,349.9591,-26.880774918,116.747235170,333.1226,-2562240.9842,5084003.3296,-2866589.3670,-9.8637,-1.5802,-0.0404
SB09-08,46,474896.9015,7026745.3663,349.9487,-26.880768385,116.747251447,333.1122,-2562242.5716,5084002.8857,-2866588.7167,-8.2464,-0.8564,-0.0508
SB09-09,25,474898.7715,7026746.8046,349.9794,-26.880755434,116.747270304,333.1429,-2562244.5492,5084002.6463,-2866587.4505,-6.3726,0.5788,-0.0201
SB09-10,12,474901.4506,7026746.1349,349.9893,-26.880761528,116.747297265,333.1528,-2562246.8081,5084001.1758,-2866588.0574,-3.6936,-0.0966,-0.0102
SB09-11,17,474900.6426,7026748.2324,349.9991,-26.880742576,116.747289171,333.1627,-2562246.5212,5084002.3935,-2866586.1887,-4.4979,2.0035,-0.0003
SB10-01,161,474891.9286,7026752.5243,349.9559,-26.880703669,116.747201522,333.1194,-2562239.6037,5084008.0194,-2866582.3238,-13.2071,6.3147,-0.0436
SB10-02,195,474890.8246,7026754.2570,349.9894,-26.880688005,116.747190442,333.1530,-2562238.9872,5084009.2425,-2866580.7908,-14.3081,8.0504,-0.0100
SB10-03,250,474887.6427,7026754.5979,349.9412,-26.880684870,116.747158411,333.1048,-2562236.1964,5084010.7767,-2866580.4591,-17.4908,8.3977,-0.0583
SB10-04,216,474889.2050,7026752.4482,349.9485,-26.880704307,116.747174098,333.1120,-2562237.1530,5084009.2113,-2866582.3835,-15.9321,6.2440,-0.0510
SB10-05,237,474886.4082,7026750.1420,349.9093,-26.880725078,116.747145892,333.0729,-2562234.1662,5084009.5122,-2866584.4187,-18.7347,3.9424,-0.0902
SB10-06,182,474890.2826,7026750.9424,349.9493,-26.880717922,116.747184918,333.1128,-2562237.8064,5084008.1190,-2866583.7295,-14.8570,4.7353,-0.0502
SB10-07,252,474888.3151,7026749.1903,349.9252,-26.880733705,116.747165073,333.0887,-2562235.6799,5084008.2811,-2866585.2785,-16.8289,2.9864,-0.0743
SB10-08,148,474890.7679,7026749.2088,349.9547,-26.880733582,116.747189768,333.1182,-2562237.8859,5084007.2058,-2866585.2797,-14.3750,3.0001,-0.0448
SB10-09,114,474892.8163,7026747.1519,349.9500,-26.880752190,116.747210352,333.1135,-2562239.2908,5084005.4490,-2866587.1167,-12.3298,0.9381,-0.0495
SB10-10,127,474892.4787,7026750.7809,349.9595,-26.880719419,116.747207025,333.1231,-2562239.7384,5084007.0715,-2866583.8821,-12.6603,4.5694,-0.0400
SB10-11,106,474894.1423,7026751.3643,349.9911,-26.880714182,116.747223787,333.1546,-2562241.3564,5084006.5814,-2866583.3787,-10.9948,5.1497,-0.0084
SB11-01,135,474890.9838,7026745.4933,349.9233,-26.880767132,116.747191868,333.0867,-2562237.3031,5084005.5858,-2866588.5813,-14.1664,-0.7175,-0.0763
SB11-02,169,474890.0133,7026747.0205,349.9278,-26.880753327,116.747182127,333.0913,-2562236.7518,5084006.6427,-2866587.2189,-15.1343,0.8122,-0.0717
SB11-03,190,474888.8050,7026744.5121,349.9104,-26.880775952,116.747169911,333.0739,-2562235.1507,5084006.1628,-2866589.4472,-16.3481,-1.6948,-0.0891
SB11-04,224,474886.5575,7026745.5286,349.8904,-26.880766733,116.747147303,333.0539,-2562233.3445,5084007.5704,-2866588.5271,-18.5946,-0.6733,-0.1091
SB11-05,245,474886.7327,7026743.7273,349.9144,-26.880783001,116.747149031,333.0778,-2562233.1406,5084006.7844,-2866590.1457,-18.4228,-2.4759,-0.0852
SB11-06,211,474888.2471,7026741.4776,349.9074,-26.880803339,116.747164233,333.0709,-2562234.0282,5084005.1891,-2866592.1527,-16.9123,-4.7295,-0.0921
SB11-07,232,474887.5292,7026739.6057,349.8598,-26.880820227,116.747156968,333.0232,-2562232.9836,5084004.7205,-2866593.8002,-17.6342,-6.6008,-0.1398
SB11-08,156,474890.5677,7026743.7620,349.9543,-26.880782756,116.747187643,333.1177,-2562236.5883,5084005.1004,-2866590.1395,-14.5862,-2.4488,-0.0453
SB11-09,122,474892.5485,7026743.0562,349.9251,-26.880789165,116.747207573,333.0885,-2562238.2005,5084003.8992,-2866590.7597,-12.6059,-3.1589,-0.0745
SB11-10,101,474893.4070,7026744.6513,349.9453,-26.880774778,116.747216249,333.1087,-2562239.3028,5084004.1710,-2866589.3470,-11.7438,-1.5647,-0.0543
SB12-01,130,474894.9116,7026738.6642,349.9396,-26.880828860,116.747231277,333.1030,-2562239.4146,5084001.0747,-2866594.6896,-10.2505,-7.5575,-0.0600
SB12-02,109,474893.4130,7026740.6156,349.9274,-26.880811215,116.747216229,333.0908,-2562238.4723,5084002.5274,-2866592.9401,-11.7458,-5.6022,-0.0722
SB12-03,143,474891.7946,7026741.3188,349.9203,-26.880804837,116.747199948,333.0837,-2562237.1686,5084003.5352,-2866592.3065,-13.3635,-4.8955,-0.0793
SB12-04,164,474892.5282,7026738.9850,349.9122,-26.880825921,116.747207287,333.0756,-2562237.3411,5084002.2572,-2866594.3867,-12.6343,-7.2318,-0.0874
SB12-05,177,474890.0012,7026741.3902,349.9066,-26.880804160,116.747181892,333.0700,-2562235.5763,5084004.3620,-2866592.2334,-15.1576,-4.8204,-0.0930
SB12-06,198,474889.3872,7026738.8077,349.8803,-26.880827466,116.747175658,333.0438,-2562234.4871,5084003.5772,-2866594.5250,-15.7771,-7.4029,-0.1193
SB12-07,219,474890.3464,7026737.2199,349.8737,-26.880841819,116.747185284,333.0371,-2562235.0149,5084002.4993,-2866595.9405,-14.8206,-8.9933,-0.1259
SB12-08,253,474887.6987,7026737.7261,349.8666,-26.880837200,116.747158636,333.0300,-2562232.7516,5084003.8919,-2866595.4808,-17.4685,-8.4816,-0.1330
SB12-09,240,474890.6950,7026734.2470,349.8630,-26.880868666,116.747188734,333.0264,-2562234.7114,5084001.1353,-2866598.5892,-14.4778,-11.9683,-0.1366
SB12-10,185,474891.9098,7026736.0326,349.8850,-26.880852566,116.747201001,333.0483,-2562236.1717,5084001.3245,-2866597.0078,-13.2589,-10.1843,-0.1147
SB12-11,96,474896.6218,7026738.9714,349.9323,-26.880826118,116.747248503,333.0957,-2562241.0020,5084000.4213,-2866594.4153,-8.5389,-7.2536,-0.0673
SB13-01,104,474899.7058,7026735.5535,350.0025,-26.880857033,116.747279485,333.1659,-2562243.0822,5083997.7085,-2866597.5024,-5.4604,-10.6792,0.0029
SB13-02,138,474896.7150,7026735.3496,349.9517,-26.880858819,116.747249369,333.1151,-2562240.3493,5083998.9350,-2866597.6560,-8.4529,-10.8771,-0.0479
SB13-03,151,474894.5445,7026736.0550,349.9290,-26.880852411,116.747227529,333.0924,-2562238.5468,5084000.1802,-2866597.0124,-10.6229,-10.1671,-0.0706
SB13-04,172,474895.2749,7026734.3575,349.9580,-26.880867750,116.747234848,333.1213,-2562238.8620,5083999.1897,-2866598.5416,-9.8957,-11.8668,-0.0417
SB13-05,206,474892.9127,7026734.5420,349.8856,-26.880866042,116.747211069,333.0490,-2562236.7614,5084000.2719,-2866598.3400,-12.2585,-11.6775,-0.1140
SB13-06,227,474895.0490,7026732.2422,349.9129,-26.880886845,116.747232532,333.0762,-2562238.2078,5083998.4030,-2866600.4084,-10.1258,-13.9826,-0.0868
SB13-07,193,474896.8908,7026732.2003,349.9374,-26.880887257,116.747251075,333.1007,-2562239.8537,5083997.5749,-2866600.4602,-8.2833,-14.0282,-0.0623
SB13-08,248,474896.1365,7026728.9937,349.9474,-26.880916195,116.747243417,333.1107,-2562238.5257,5083996.6307,-2866603.3247,-9.0443,-17.2348,-0.0523
SB13-09,214,474898.2089,7026730.5007,349.9591,-26.880902626,116.747264312,333.1224,-2562240.6904,5083996.3126,-2866601.9889,-6.9680,-15.7312,-0.0406
SB13-10,159,474898.6712,7026732.6801,349.9898,-26.880882957,116.747269011,333.1532,-2562241.5632,5083997.0070,-2866600.0589,-6.5011,-13.5518,-0.0098
SB13-11,125,474900.0455,7026733.8492,350.0024,-26.880872426,116.747282871,333.1658,-2562243.0356,5083996.8683,-2866599.0237,-5.1239,-12.3848,0.0028
SB14-01,133,474904.7277,7026732.6508,349.9817,-26.880883330,116.747329990,333.1451,-2562246.9624,5083994.2569,-2866600.0921,-0.4420,-13.5931,-0.0179
SB14-02,167,474903.2505,7026730.0854,349.9776,-26.880906466,116.747315065,333.1409,-2562245.1147,5083993.8859,-2866602.3768,-1.9250,-16.1567,-0.0221
SB14-03,112,474903.2216,7026733.6275,349.9834,-26.880874485,116.747314845,333.1467,-2562245.8186,5083995.3312,-2866599.2186,-1.9469,-12.6130,-0.0163
SB14-04,146,474901.4732,7026732.8174,350.0059,-26.880881768,116.747297225,333.1693,-2562244.1000,5083995.8113,-2866599.9487,-3.6977,-13.4200,0.0063
SB14-05,180,474899.8662,7026731.2528,349.9675,-26.880895865,116.747281014,333.1309,-2562242.3282,5083995.8750,-2866601.3245,-5.3085,-14.9821,-0.0321
SB14-06,201,474901.5411,7026730.8124,349.9912,-26.880899872,116.747297868,333.1545,-2562243.7430,5083994.9608,-2866601.7312,-3.6337,-15.4260,-0.0085
SB14-07,235,474899.4170,7026729.1421,349.9650,-26.880914913,116.747276448,333.1283,-2562241.4926,5083995.2249,-2866603.2061,-5.7621,-17.0928,-0.0347
SB14-08,256,474902.7033,7026727.3714,349.9812,-26.880930960,116.747309500,333.1445,-2562244.0701,5083993.0418,-2866604.7993,-2.4779,-18.8709,-0.0185
SB14-09,222,474904.0763,7026728.4753,349.9703,-26.880921017,116.747323347,333.1336,-2562245.5185,5083992.8587,-2866603.8117,-1.1020,-17.7691,-0.0294
SB14-10,243,474905.8211,7026727.9474,349.9999,-26.880925815,116.747340904,333.1632,-2562246.9801,5083991.8825,-2866604.2993,0.6425,-18.3008,0.0002
SB14-11,188,474905.7311,7026729.8837,349.9845,-26.880908331,116.747340036,333.1478,-2562247.2911,5083992.6913,-2866602.5643,0.5562,-16.3634,-0.0152
SB15-01,20,474900.2196,7026744.0307,349.9725,-26.880780504,116.747284829,333.1359,-2562245.2699,5084000.8696,-2866589.9252,-4.9294,-2.1992,-0.0271
SB15-02,41,474898.5811,7026741.4398,349.9781,-26.880803867,116.747268279,333.1416,-2562243.2769,5084000.5689,-2866592.2368,-6.5739,-4.7880,-0.0214
SB15-03,33,474898.4820,7026744.5611,349.9268,-26.880775684,116.747267344,333.0903,-2562243.8088,5084001.8308,-2866589.4281,-6.6668,-1.6651,-0.0727
SB15-04,54,474897.5115,7026742.7684,349.9470,-26.880791852,116.747257537,333.1105,-2562242.5822,5084001.5621,-2866591.0353,-7.6412,-3.4567,-0.0525
SB15-05,88,474894.5865,7026742.9095,349.9519,-26.880790525,116.747228090,333.1153,-2562240.0011,5084002.9422,-2866590.9063,-10.5672,-3.3096,-0.0477
SB15-06,75,474895.4045,7026740.8633,349.9298,-26.880809015,116.747236284,333.0932,-2562240.3025,5084001.7309,-2866592.7237,-9.7530,-5.3584,-0.0698
SB15-07,117,474896.4061,7026737.1319,349.9570,-26.880842722,116.747246294,333.1204,-2562240.4416,5083999.7969,-2866596.0675,-8.7583,-9.0934,-0.0426
SB15-08,83,474899.3870,7026737.4451,349.9835,-26.880839948,116.747276313,333.1469,-2562243.1784,5083998.5997,-2866595.8052,-5.7756,-8.7860,-0.0161
SB15-09,62,474898.4559,7026738.9246,349.9652,-26.880826573,116.747266968,333.1286,-2562242.6434,5083999.6014,-2866594.4751,-6.7041,-7.3040,-0.0344
SB15-10,28,474900.9306,7026741.9847,349.9883,-26.880798989,116.747291946,333.1517,-2562245.4910,5083999.7369,-2866591.7593,-4.2222,-4.2475,-0.0113
SB16-01,44,474904.7894,7026738.6570,350.0145,-26.880829103,116.747330731,333.1779,-2562248.2640,5083996.6760,-2866594.7474,-0.3683,-7.5844,0.0149
SB16-02,23,474903.9698,7026740.9562,350.0072,-26.880808330,116.747322525,333.1706,-2562248.0014,5083997.9666,-2866592.6910,-1.1837,-5.2825,0.0077
SB16-03,36,474902.3643,7026740.1167,349.9969,-26.880815881,116.747306344,333.1604,-2562246.3912,5083998.3442,-2866593.4327,-2.7916,-6.1192,-0.0026
SB16-04,57,474903.2774,7026737.7725,350.0064,-26.880837062,116.747315490,333.1698,-2562246.7289,5083996.9950,-2866595.5304,-1.8827,-8.4663,0.0068
