#S8-3
#Lat: -26.855788057
#Lon: 116.730503806
#HAE: 330.3143
#Datum: WGS84
#Epoch: 2024.2
#SB-Antenna,EEP,Easting,Northing,AHD,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z,E,N,U
SB09-09,25,473221.7015,7029506.2965,347.0598,-26.855809702,116.730443972,330.2579,-2561312.1377,5085868.3328,-2864120.3768,-5.9467,-2.3984,-0.0564
SB09-10,12,473224.3860,7029506.9421,347.1002,-26.855803924,116.730471008,330.2983,-2561314.6839,5085867.4147,-2864119.8240,-3.2597,-1.7582,-0.0160
SB09-11,17,473222.7352,7029508.4081,347.0404,-26.855790657,116.730454422,330.2386,-2561313.4863,5085868.7017,-2864118.4854,-4.9081,-0.2880,-0.0758
SB10-01,161,473212.9974,7029508.2445,347.0492,-26.855791947,116.730356396,330.2474,-2561304.7595,5085873.0331,-2864118.6169,-14.6506,-0.4310,-0.0670
SB10-02,195,473211.2580,7029509.2558,347.0608,-26.855782783,116.730338909,330.2590,-2561303.4183,5085874.2338,-2864117.7162,-16.3885,0.5844,-0.0554
SB10-03,250,473208.2706,7029508.0928,347.1004,-26.855793226,116.730308812,330.2986,-2561300.5275,5085875.1439,-2864118.7665,-19.3798,-0.5728,-0.0158
SB10-04,216,473210.6159,7029506.8596,347.0580,-26.855804405,116.730332394,330.2562,-2561302.3520,5085873.5561,-2864119.8524,-17.0360,-1.8115,-0.0582
SB10-05,237,473209.2202,7029503.5687,347.0563,-26.855834091,116.730318274,330.2544,-2561300.4296,5085872.8588,-2864122.7863,-18.4393,-5.1009,-0.0600
SB10-06,182,473212.2959,7029506.0482,347.0076,-26.855811763,116.730349288,330.2058,-2561303.6657,5085872.4318,-2864120.5570,-15.3570,-2.6268,-0.1086
SB10-07,252,473211.3238,7029503.6220,347.0178,-26.855833650,116.730339451,330.2159,-2561302.3038,5085871.9011,-2864122.7253,-16.3347,-5.0520,-0.0984
SB10-08,148,473213.4902,7029504.7182,347.0252,-26.855823794,116.730361282,330.2234,-2561304.4665,5085871.3718,-2864121.7543,-14.1650,-3.9599,-0.0910
SB10-09,114,473216.2856,7029503.8458,347.0251,-26.855831725,116.730389401,330.2232,-2561306.7840,5085869.7601,-2864122.5383,-11.3703,-4.8387,-0.0911
SB10-10,127,473214.2963,7029506.8936,347.0239,-26.855804168,116.730369443,330.2220,-2561305.6323,5085871.8833,-2864119.8136,-13.3539,-1.7852,-0.0923
SB10-11,106,473215.5696,7029508.1792,347.0449,-26.855792586,116.730382287,330.2431,-2561307.0416,5085871.8437,-2864118.6781,-12.0774,-0.5018,-0.0713
SB11-01,135,473215.3726,7029501.5592,347.0122,-26.855852352,116.730380163,330.2103,-2561305.4942,5085869.2406,-2864124.5716,-12.2885,-7.1244,-0.1041
SB11-02,169,473213.8221,7029502.4701,347.0372,-26.855844098,116.730364574,330.2353,-2561304.3064,5085870.3264,-2864123.7669,-13.8377,-6.2097,-0.0790
SB11-03,190,473213.9671,7029499.7138,346.9904,-26.855868987,116.730365976,330.1884,-2561303.8516,5085869.1137,-2864126.2061,-13.6985,-8.9676,-0.1259
SB11-04,224,473211.3925,7029499.5805,347.0303,-26.855870141,116.730340056,330.2283,-2561301.5409,5085870.2526,-2864126.3383,-16.2745,-9.0955,-0.0860
SB11-05,245,473212.4368,7029498.0301,347.0332,-26.855884159,116.730350535,330.2312,-2561302.1566,5085869.1597,-2864127.7253,-15.2330,-10.6488,-0.0831
SB11-06,211,473214.8147,7029496.6734,347.0244,-26.855896453,116.730374443,330.2224,-2561303.9984,5085867.5343,-2864128.9367,-12.8570,-12.0111,-0.0920
SB11-07,232,473215.1060,7029494.6906,347.0390,-26.855914361,116.730377332,330.2370,-2561303.8575,5085866.6161,-2864130.7136,-12.5698,-13.9954,-0.0774
SB11-08,156,473215.8334,7029499.8757,347.0070,-26.855867561,116.730384765,330.2050,-2561305.5583,5085868.3507,-2864126.0727,-11.8310,-8.8096,-0.1093
SB11-09,122,473217.9204,7029500.0457,347.0053,-26.855866066,116.730405777,330.2034,-2561307.4563,5085867.4770,-2864125.9241,-9.7428,-8.6439,-0.1109
SB11-10,101,473217.9152,7029501.9227,347.0390,-26.855849119,116.730405764,330.2371,-2561307.8504,5085868.2621,-2864124.2640,-9.7440,-6.7660,-0.0772
SB12-01,130,473222.0022,7029497.3035,347.0972,-26.855890903,116.730446807,330.2953,-2561310.5760,5085864.6056,-2864128.4209,-5.6650,-11.3960,-0.0191
SB12-02,109,473219.8497,7029498.3594,347.0609,-26.855881328,116.730425161,330.2589,-2561308.8557,5085865.9723,-2864127.4580,-7.8162,-10.3351,-0.0554
SB12-03,143,473218.0135,7029498.2325,347.0325,-26.855882438,116.730406676,330.2305,-2561307.1784,5085866.7264,-2864127.5549,-9.6534,-10.4581,-0.0838
SB12-04,164,473219.7454,7029496.4836,347.0831,-26.855898262,116.730424071,330.2811,-2561308.3865,5085865.2816,-2864129.1420,-7.9245,-12.2115,-0.0333
SB12-05,177,473216.4268,7029497.4478,347.0421,-26.855889492,116.730390686,330.2402,-2561305.6041,5085867.1335,-2864128.2566,-11.2426,-11.2397,-0.0742
SB12-06,198,473217.0864,7029494.8654,347.0535,-26.855912821,116.730397271,330.2514,-2561305.6679,5085865.8052,-2864130.5679,-10.5881,-13.8247,-0.0629
SB12-07,219,473218.6107,7029493.9046,347.0790,-26.855921526,116.730412594,330.2769,-2561306.8423,5085864.7514,-2864131.4399,-9.0652,-14.7892,-0.0374
SB12-08,253,473216.0905,7029493.1730,347.0639,-26.855928082,116.730387209,330.2619,-2561304.4354,5085865.5810,-2864132.0812,-11.5881,-15.5157,-0.0525
SB12-09,240,473220.2784,7029491.4407,347.0879,-26.855943802,116.730429329,330.2858,-2561307.8298,5085863.0144,-2864133.6461,-7.4020,-17.2577,-0.0285
SB12-10,185,473220.5640,7029493.5043,347.0840,-26.855925177,116.730432247,330.2820,-2561308.5067,5085863.7136,-2864131.8031,-7.1120,-15.1938,-0.0323
SB12-11,96,473223.4731,7029498.3004,347.0907,-26.855881930,116.730461634,330.2888,-2561312.0916,5085864.3387,-2864127.5310,-4.1913,-10.4018,-0.0256
SB13-01,104,473227.7289,7029496.7008,347.1564,-26.855896454,116.730504440,330.3544,-2561315.5906,5085861.8282,-2864128.9964,0.0630,-12.0111,0.0401
SB13-02,138,473225.1731,7029495.1918,347.1389,-26.855910029,116.730478680,330.3369,-2561312.9914,5085862.3588,-2864130.3305,-2.4972,-13.5154,0.0226
SB13-03,151,473222.8716,7029494.7980,347.1207,-26.855913540,116.730455505,330.3187,-2561310.8478,5085863.2234,-2864130.6694,-4.8005,-13.9044,0.0043
SB13-04,172,473224.2948,7029493.6291,347.1082,-26.855924122,116.730469805,330.3061,-2561311.8739,5085862.1010,-2864131.7097,-3.3792,-15.0769,-0.0082
SB13-05,206,473222.1446,7029492.7550,347.0900,-26.855931973,116.730448142,330.2880,-2561309.7670,5085862.7040,-2864132.4776,-5.5322,-15.9469,-0.0264
SB13-06,227,473225.0851,7029491.6566,347.0867,-26.855941946,116.730477719,330.2846,-2561312.1664,5085860.9332,-2864133.4620,-2.5927,-17.0520,-0.0297
SB13-07,193,473226.7092,7029492.4180,347.1251,-26.855935102,116.730494084,330.3230,-2561313.7886,5085860.5383,-2864132.8029,-0.9663,-16.2936,0.0087
SB13-08,248,473227.5211,7029489.2306,347.0848,-26.855963896,116.730502188,330.2827,-2561313.8434,5085858.8565,-2864135.6310,-0.1609,-19.4842,-0.0317
SB13-09,214,473228.7081,7029491.5123,347.1207,-26.855943318,116.730514185,330.3187,-2561315.3861,5085859.2688,-2864133.6131,1.0315,-17.2040,0.0043
SB13-10,159,473228.1024,7029493.6976,347.1452,-26.855923576,116.730508135,330.3431,-2561315.3034,5085860.4414,-2864131.6725,0.4302,-15.0165,0.0288
SB13-11,125,473228.7741,7029495.3307,347.1498,-26.855908844,116.730514932,330.3478,-2561316.2403,5085860.7999,-2864130.2183,1.1057,-13.3841,0.0334
SB14-01,133,473233.4817,7029496.4458,347.1304,-26.855898867,116.730562343,330.3284,-2561320.6656,5085859.1111,-2864129.2232,5.8178,-12.2785,0.0140
SB14-02,167,473233.3135,7029493.4556,347.1583,-26.855925861,116.730560585,330.3563,-2561319.9130,5085858.0050,-2864131.9043,5.6431,-15.2696,0.0419
SB14-03,112,473231.7622,7029496.6038,347.1868,-26.855897407,116.730545037,330.3848,-2561319.1850,5085859.9950,-2864129.1044,4.0978,-12.1167,0.0705
SB14-04,146,473230.5572,7029495.1074,347.1903,-26.855910894,116.730532876,330.3882,-2561317.8032,5085859.9383,-2864130.4392,2.8891,-13.6112,0.0739
SB14-05,180,473229.8568,7029492.9741,347.1430,-26.855930142,116.730525780,330.3409,-2561316.7209,5085859.3573,-2864132.3206,2.1839,-15.7440,0.0266
SB14-06,201,473231.5304,7029493.2987,347.1667,-26.855927244,116.730542634,330.3647,-2561318.2917,5085858.7524,-2864132.0448,3.8589,-15.4229,0.0503
SB14-07,235,473230.3835,7029490.9216,347.1545,-26.855948684,116.730531037,330.3525,-2561316.7747,5085858.3025,-2864134.1588,2.7064,-17.7986,0.0381
SB14-08,256,473234.1463,7029490.8008,347.1849,-26.855949847,116.730568913,330.3829,-2561320.1228,5085856.5816,-2864134.2874,6.4707,-17.9274,0.0685
SB14-09,222,473234.8697,7029492.4416,347.1729,-26.855935046,116.730576229,330.3708,-2561321.1006,5085856.9066,-2864132.8189,7.1978,-16.2874,0.0565
SB14-10,243,473236.6547,7029492.7629,347.1834,-26.855932179,116.730594204,330.3813,-2561322.7649,5085856.2397,-2864132.5402,8.9843,-15.9697,0.0670
SB14-11,188,473235.6337,7029494.4141,347.1658,-26.855917251,116.730583962,330.3638,-2561322.1849,5085857.3509,-2864131.0566,7.9664,-14.3156,0.0494
SB15-01,20,473224.2683,7029504.4338,347.0930,-26.855826569,116.730469770,330.2911,-2561314.0613,5085866.4520,-2864122.0592,-3.3827,-4.2673,-0.0232
SB15-02,41,473224.0723,7029501.4667,347.0472,-26.855853354,116.730467734,330.2453,-2561313.2590,5085865.3090,-2864124.6864,-3.5851,-7.2354,-0.0691
SB15-03,33,473222.5303,7029504.1687,347.0748,-26.855828929,116.730452269,330.2729,-2561312.4473,5085867.1143,-2864122.2844,-5.1221,-4.5289,-0.0414
SB15-04,54,473222.3785,7029502.1660,347.0938,-26.855847008,116.730450699,330.2918,-2561311.9084,5085866.3913,-2864124.0801,-5.2782,-6.5322,-0.0225
SB15-05,88,473219.8501,7029500.8527,347.0774,-26.855858817,116.730425219,330.2755,-2561309.3743,5085866.9894,-2864125.2401,-7.8105,-7.8407,-0.0388
SB15-06,75,473221.4625,7029499.5252,347.0834,-26.855870833,116.730441421,330.2814,-2561310.5443,5085865.7326,-2864126.4307,-6.2002,-9.1722,-0.0329
SB15-07,117,473224.0834,7029496.6067,347.1133,-26.855897234,116.730467741,330.3113,-2561312.2982,5085863.3995,-2864129.0540,-3.5844,-12.0975,-0.0030
SB15-08,83,473226.5705,7029498.2454,347.1282,-26.855882486,116.730492812,330.3262,-2561314.8616,5085862.9500,-2864127.6028,-1.0927,-10.4634,0.0119
SB15-09,62,473225.0100,7029499.1603,347.1073,-26.855874196,116.730477123,330.3053,-2561313.6473,5085864.0052,-2864126.7739,-2.6519,-9.5448,-0.0090
SB15-10,28,473225.7953,7029502.9720,347.0961,-26.855839796,116.730485110,330.2941,-2561315.1263,5085865.1773,-2864123.3682,-1.8581,-5.7330,-0.0202
SB16-01,44,473230.7713,7029501.8188,347.1242,-26.855850304,116.730535174,330.3223,-2561319.3449,5085862.4919,-2864124.4197,3.1175,-6.8974,0.0079
SB16-02,23,473229.0218,7029503.4699,347.1244,-26.855835363,116.730517599,330.3225,-2561318.1213,5085863.9457,-2864122.9428,1.3708,-5.2418,0.0082
SB16-03,36,473228.0149,7029502.0293,347.1071,-26.855848350,116.730507432,330.3052,-2561316.9195,5085863.8058,-2864124.2188,0.3604,-6.6809,-0.0091
