#S9-3
#Lat: -26.880489614
#Lon: 116.747873347
#HAE: 333.2669
#Datum: WGS84
#Epoch: 2024.2
#SB-Antenna,EEP,Easting,Northing,AHD,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z,E,N,U
SB03-04,171,474963.9872,7026790.9319,350.1204,-26.880358196,116.747927806,333.2844,-2562311.9047,5083991.1273,-2866548.2536,5.4113,14.5621,0.0174
SB03-05,192,474963.8280,7026792.6704,350.1221,-26.880342496,116.747926238,333.2861,-2562312.1202,5083991.9012,-2866546.7026,5.2555,16.3017,0.0192
SB03-06,158,474960.5599,7026790.4520,350.1116,-26.880362466,116.747893289,333.2756,-2562308.7421,5083992.4729,-2866548.6717,1.9815,14.0889,0.0087
SB03-07,137,474963.2602,7026789.2828,350.1354,-26.880373072,116.747920453,333.2993,-2562310.9228,5083990.8026,-2866549.7306,4.6806,12.9137,0.0324
SB03-08,124,474959.0405,7026789.1583,350.1111,-26.880374120,116.747877965,333.2751,-2562307.1193,5083992.6364,-2866549.8232,0.4588,12.7976,0.0081
SB03-09,103,474961.4515,7026788.2467,350.1341,-26.880382394,116.747902221,333.2980,-2562309.0943,5083991.1998,-2866550.6513,2.8691,11.8808,0.0311
SB03-10,116,474963.9918,7026787.5335,350.1459,-26.880388879,116.747927784,333.3099,-2562311.2211,5083989.7759,-2866551.2976,5.4091,11.1622,0.0429
SB03-11,150,474966.3174,7026788.5464,350.1286,-26.880379775,116.747951220,333.2926,-2562313.4989,5083989.1213,-2866550.3900,7.7378,12.1710,0.0256
SB04-01,74,474965.5359,7026784.3659,350.1323,-26.880417506,116.747943268,333.2963,-2562311.9441,5083987.7919,-2866554.1208,6.9477,7.9901,0.0293
SB04-02,95,474965.2673,7026786.1967,350.1396,-26.880400971,116.747940600,333.3036,-2562312.0831,5083988.6568,-2866552.4899,6.6826,9.8223,0.0366
SB04-03,82,474962.2753,7026786.5495,350.1382,-26.880397732,116.747910483,333.3022,-2562309.4832,5083990.1474,-2866552.1692,3.6900,10.1812,0.0352
SB04-04,61,474962.6070,7026784.7363,350.1342,-26.880414109,116.747913785,333.2981,-2562309.4053,5083989.2638,-2866553.7859,4.0181,8.3665,0.0312
SB04-05,48,474961.3252,7026783.4774,350.1357,-26.880425452,116.747900855,333.2996,-2562308.0028,5083989.3358,-2866554.9077,2.7333,7.1096,0.0327
SB04-06,27,474960.5773,7026781.7426,350.1329,-26.880441101,116.747893290,333.2968,-2562306.9776,5083988.9717,-2866556.4531,1.9816,5.3756,0.0298
SB04-07,40,474963.6703,7026782.9563,350.1657,-26.880430199,116.747924455,333.3296,-2562310.0020,5083988.0919,-2866555.3904,5.0784,6.5836,0.0627
SB04-08,19,474962.2466,7026780.3690,350.1387,-26.880453533,116.747910070,333.3026,-2562308.1885,5083987.6697,-2866557.6844,3.6489,3.9980,0.0356
SB04-09,53,474965.2766,7026782.0977,350.1376,-26.880437979,116.747940612,333.3015,-2562311.2488,5083986.9989,-2866556.1467,6.6837,5.7215,0.0346
SB04-10,66,474966.7509,7026781.0518,350.1066,-26.880447450,116.747955434,333.2705,-2562312.3381,5083985.8876,-2866557.0687,8.1566,4.6721,0.0035
SB04-11,87,474967.1730,7026783.3912,350.1737,-26.880426336,116.747959730,333.3376,-2562313.2223,5083986.6936,-2866555.0122,8.5835,7.0117,0.0707
SB05-01,79,474969.1158,7026779.4897,350.1108,-26.880461595,116.747979214,333.2746,-2562314.1308,5083984.1947,-2866558.4686,10.5194,3.1047,0.0077
SB05-02,45,474966.1459,7026779.3996,350.1159,-26.880462356,116.747949310,333.2798,-2562311.4623,5083985.5020,-2866558.5461,7.5480,3.0204,0.0128
SB05-03,32,474964.4021,7026780.1959,350.1484,-26.880455134,116.747931768,333.3122,-2562310.0816,5083986.6355,-2866557.8471,5.8050,3.8206,0.0453
SB05-04,24,474964.5439,7026778.3336,350.1494,-26.880471951,116.747933158,333.3133,-2562309.8262,5083985.8217,-2866559.5097,5.9431,1.9571,0.0464
SB05-05,16,474962.7874,7026776.1971,350.1182,-26.880491209,116.747915431,333.2820,-2562307.8064,5083985.7281,-2866561.3989,4.1816,-0.1768,0.0151
SB05-06,29,474964.1434,7026774.9167,350.1200,-26.880502795,116.747929058,333.2838,-2562308.7551,5083984.6018,-2866562.5447,5.5357,-1.4605,0.0169
SB05-07,37,474966.0684,7026776.8993,350.1345,-26.880484928,116.747948479,333.2983,-2562310.8871,5083984.5441,-2866560.7855,7.4655,0.5192,0.0314
SB05-08,58,474967.5487,7026777.8827,350.1503,-26.880476076,116.747963403,333.3142,-2562312.4172,5083984.2853,-2866559.9177,8.9484,1.5001,0.0472
SB05-09,71,474969.0189,7026775.1560,350.1194,-26.880500721,116.747978151,333.2832,-2562313.1578,5083982.4985,-2866562.3395,10.4139,-1.2308,0.0163
SB05-10,92,474969.1071,7026776.9607,350.1391,-26.880484429,116.747979076,333.3029,-2562313.6150,5083983.2018,-2866560.7382,10.5057,0.5745,0.0360
SB06-01,213,474960.5983,7026793.8498,350.1127,-26.880331790,116.747893743,333.2767,-2562309.4745,5083993.8259,-2866545.6402,2.0267,17.4881,0.0097
SB06-02,247,474962.6591,7026794.9739,350.1228,-26.880321678,116.747914515,333.2869,-2562311.5497,5083993.3575,-2866544.6454,4.0906,18.6086,0.0199
SB06-03,234,474958.3511,7026794.4180,350.0843,-26.880326619,116.747871129,333.2484,-2562307.5731,5083995.0460,-2866545.1164,-0.2204,18.0610,-0.0186
SB06-04,255,474955.5451,7026795.1699,350.1081,-26.880319781,116.747842893,333.2722,-2562305.2314,5083996.6336,-2866544.4513,-3.0261,18.8188,0.0052
SB06-05,221,474954.7531,7026793.6660,350.1231,-26.880333345,116.747834888,333.2871,-2562304.2213,5083996.3966,-2866545.7986,-3.8214,17.3158,0.0202
SB06-06,200,474957.9858,7026792.7028,350.1027,-26.880342099,116.747867417,333.2667,-2562306.9021,5083994.5340,-2866546.6546,-0.5892,16.3457,-0.0003
SB06-07,166,474956.1694,7026792.0660,350.1122,-26.880347815,116.747849116,333.2762,-2562305.1530,5083995.1043,-2866547.2239,-2.4077,15.7123,0.0092
SB06-08,132,474955.6794,7026789.2524,350.1218,-26.880373210,116.747844126,333.2858,-2562304.1416,5083994.1990,-2866549.7381,-2.9035,12.8984,0.0189
SB06-09,111,474957.1805,7026788.4183,350.0907,-26.880380768,116.747859223,333.2546,-2562305.2982,5083993.1609,-2866550.4710,-1.4034,12.0609,-0.0123
SB06-10,145,474957.6117,7026790.9175,350.0942,-26.880358211,116.747863614,333.2582,-2562306.1979,5083993.9764,-2866548.2432,-0.9671,14.5604,-0.0088
SB06-11,179,474960.0007,7026792.1333,350.0798,-26.880347277,116.747887692,333.2438,-2562308.5752,5083993.3774,-2866547.1561,1.4254,15.7720,-0.0231
SB07-01,69,474959.6986,7026785.8658,350.0991,-26.880403859,116.747884525,333.2631,-2562307.0260,5083991.0030,-2866552.7570,1.1107,9.5023,-0.0039
SB07-02,90,474958.6886,7026787.3810,350.1044,-26.880390160,116.747874386,333.2684,-2562306.4374,5083992.0735,-2866551.4055,0.1033,11.0202,0.0014
SB07-03,56,474957.9214,7026784.5750,350.1361,-26.880415481,116.747866605,333.3000,-2562305.1888,5083991.3138,-2866553.9224,-0.6699,8.2145,0.0331
SB07-04,77,474955.9901,7026786.5644,350.0998,-26.880397485,116.747847201,333.2637,-2562303.8582,5083992.9579,-2866552.1274,-2.5980,10.2085,-0.0032
SB07-05,64,474953.9195,7026784.9330,350.1368,-26.880412176,116.747826320,333.3007,-2562301.6890,5083993.2638,-2866553.5961,-4.6728,8.5806,0.0338
SB07-06,43,474955.9542,7026783.5194,350.1359,-26.880424976,116.747846778,333.2999,-2562303.2153,5083991.7756,-2866554.8608,-2.6400,7.1623,0.0329
SB07-07,30,474955.0276,7026781.9580,350.1043,-26.880439057,116.747837418,333.2682,-2562302.0545,5083991.5390,-2866556.2381,-3.5701,5.6021,0.0012
SB07-08,9,474957.1214,7026779.4413,350.1515,-26.880461817,116.747858448,333.3154,-2562303.4264,5083989.6179,-2866558.5090,-1.4804,3.0801,0.0485
SB07-09,22,474957.6261,7026782.4524,350.1098,-26.880434640,116.747863590,333.2737,-2562304.4787,5083990.5706,-2866555.8041,-0.9695,6.0915,0.0068
SB07-10,14,474959.0170,7026781.0035,350.1351,-26.880447747,116.747877566,333.2990,-2562305.4334,5083989.3794,-2866557.1109,0.4192,4.6392,0.0320
SB07-11,35,474959.6038,7026783.8588,350.1330,-26.880421978,116.747883531,333.2969,-2562306.5429,5083990.2638,-2866554.5631,1.0119,7.4946,0.0300
SB08-01,153,474953.5379,7026789.8343,350.1491,-26.880367917,116.747822577,333.3131,-2562302.3597,5083995.4212,-2866549.2274,-5.0448,13.4849,0.0462
SB08-02,187,474953.6988,7026791.9931,350.1598,-26.880348429,116.747824239,333.3238,-2562302.9510,5083996.2273,-2866547.3061,-4.8796,15.6443,0.0569
SB08-03,242,474952.1649,7026792.8163,350.1339,-26.880340970,116.747808812,333.2979,-2562301.7399,5083997.2303,-2866546.5571,-6.4125,16.4709,0.0310
SB08-04,208,474950.6295,7026791.9271,350.1500,-26.880348971,116.747793335,333.3140,-2562300.1926,5083997.5772,-2866547.3552,-7.9504,15.5843,0.0470
SB08-05,229,474948.7078,7026791.9276,350.1319,-26.880348931,116.747773987,333.2959,-2562298.4694,5083998.4298,-2866547.3431,-9.8729,15.5886,0.0289
SB08-06,174,474950.8568,7026789.4267,350.1152,-26.880371549,116.747795574,333.2792,-2562299.8682,5083996.4393,-2866549.5710,-7.7279,13.0824,0.0122
SB08-07,140,474951.0742,7026787.6363,350.1260,-26.880387718,116.747797727,333.2900,-2562299.6990,5083995.6282,-2866551.1739,-7.5140,11.2908,0.0230
SB08-08,85,474952.5821,7026786.2925,350.1180,-26.880399879,116.747812882,333.2819,-2562300.7663,5083994.4000,-2866552.3722,-6.0081,9.9433,0.0150
SB08-09,119,474952.9212,7026788.1121,350.1395,-26.880383456,116.747816332,333.3035,-2562301.4515,5083994.9977,-2866550.7588,-5.6653,11.7631,0.0366
SB08-10,98,474954.2659,7026786.9081,350.1310,-26.880394350,116.747829848,333.2950,-2562302.4016,5083993.8990,-2866551.8317,-4.3223,10.5559,0.0281
SB09-01,38,474953.0750,7026781.4512,350.1260,-26.880443597,116.747817747,333.2899,-2562300.2155,5083992.2328,-2866556.6967,-5.5246,5.0989,0.0229
SB09-02,51,474953.6855,7026783.1684,350.1110,-26.880428104,116.747823929,333.2750,-2562301.1073,5083992.6377,-2866555.1587,-4.9104,6.8157,0.0080
SB09-03,72,474952.2052,7026784.2104,350.0718,-26.880418670,116.747809046,333.2357,-2562299.9837,5083993.6941,-2866554.2085,-6.3893,7.8611,-0.0312
SB09-04,93,474949.7901,7026784.1947,350.0840,-26.880418768,116.747784730,333.2479,-2562297.8287,5083994.7868,-2866554.2238,-8.8055,7.8502,-0.0190
SB09-05,59,474951.1972,7026780.8635,350.1019,-26.880448870,116.747798829,333.2658,-2562298.4083,5083992.8238,-2866557.2069,-7.4044,4.5147,-0.0011
SB09-06,80,474948.8614,7026780.9552,350.1246,-26.880448000,116.747775314,333.2885,-2562296.3504,5083993.9324,-2866557.1312,-9.7410,4.6111,0.0215
SB09-07,67,474948.9821,7026779.0939,350.0945,-26.880464807,116.747776492,333.2584,-2562296.0639,5083993.1039,-2866558.7787,-9.6240,2.7488,-0.0085
SB09-08,46,474950.7985,7026779.1160,350.1159,-26.880464641,116.747794781,333.2798,-2562297.6990,5083992.3104,-2866558.7719,-7.8067,2.7672,0.0128
SB09-09,25,474953.1005,7026779.6266,350.1357,-26.880460071,116.747817968,333.2996,-2562299.8674,5083991.4937,-2866558.3293,-5.5028,3.2735,0.0326
SB09-10,12,474955.2423,7026777.8385,350.1183,-26.880476254,116.747839497,333.2822,-2562301.4059,5083989.7931,-2866559.9209,-3.3635,1.4803,0.0153
SB09-11,17,474955.4129,7026780.0864,350.1225,-26.880455962,116.747841260,333.2864,-2562302.0216,5083990.6255,-2866557.9172,-3.1884,3.7289,0.0195
SB10-01,161,474949.3420,7026787.6684,350.0762,-26.880387398,116.747780287,333.2402,-2562298.1387,5083996.3828,-2866551.1198,-9.2469,11.3263,-0.0268
SB10-02,195,474949.0931,7026789.7027,350.1082,-26.880369026,116.747777822,333.2721,-2562298.3471,5083997.3404,-2866549.3185,-9.4919,13.3620,0.0052
SB10-03,250,474946.3552,7026791.4180,350.1100,-26.880353490,116.747750290,333.2740,-2562296.2551,5083999.2682,-2866547.7838,-12.2275,15.0835,0.0070
SB10-04,216,474946.8144,7026788.7542,350.0965,-26.880377548,116.747754860,333.2605,-2562296.1128,5083997.9767,-2866550.1555,-11.7734,12.4177,-0.0065
SB10-05,237,474943.3522,7026787.8680,350.1346,-26.880385487,116.747719984,333.2986,-2562292.8544,5083999.2116,-2866550.9573,-15.2389,11.5380,0.0316
SB10-06,182,474947.1818,7026786.9850,350.1040,-26.880393529,116.747758523,333.2680,-2562296.0805,5083997.1039,-2866551.7383,-11.4094,10.6469,0.0010
SB10-07,252,474944.6563,7026786.2517,350.0974,-26.880400104,116.747733082,333.2614,-2562293.6721,5083997.9423,-2866552.3851,-13.9375,9.9183,-0.0056
SB10-08,148,474946.8857,7026785.1677,350.0886,-26.880409932,116.747755506,333.2526,-2562295.4368,5083996.4928,-2866553.3525,-11.7092,8.8294,-0.0144
SB10-09,114,474947.8661,7026782.4317,350.0919,-26.880434652,116.747765323,333.2558,-2562295.7517,5083994.9504,-2866555.7971,-10.7338,6.0902,-0.0111
SB10-10,127,474949.1088,7026785.8551,350.1045,-26.880403765,116.747777902,333.2685,-2562297.5695,5083995.7797,-2866552.7502,-9.4838,9.5126,0.0015
SB10-11,106,474950.8136,7026785.6772,350.0882,-26.880405402,116.747795064,333.2522,-2562299.0488,5083994.9260,-2866552.9046,-7.7785,9.3313,-0.0148
SB11-01,135,474945.4933,7026781.7672,350.1034,-26.880440608,116.747741419,333.2673,-2562293.5010,5083995.7621,-2866556.3910,-13.1090,5.4302,0.0004
SB11-02,169,474945.2381,7026783.5614,350.0903,-26.880424405,116.747738885,333.2542,-2562293.6363,5083996.5899,-2866554.7837,-13.3608,7.2256,-0.0127
SB11-03,190,474943.1262,7026781.7589,350.0890,-26.880440641,116.747717586,333.2529,-2562291.3797,5083996.8149,-2866556.3877,-15.4772,5.4266,-0.0141
SB11-04,224,474941.5244,7026783.6316,350.0536,-26.880423704,116.747701496,333.2175,-2562290.3196,5083998.2641,-2866554.6978,-17.0760,7.3033,-0.0494
SB11-05,245,474940.9146,7026781.9738,350.0803,-26.880438661,116.747695322,333.2442,-2562289.4454,5083997.8923,-2866556.1881,-17.6894,5.6460,-0.0227
SB11-06,211,474941.2750,7026779.3001,350.0694,-26.880462807,116.747698898,333.2333,-2562289.2138,5083996.6434,-2866558.5697,-17.3341,2.9703,-0.0337
SB11-07,232,474939.8662,7026777.8662,350.0468,-26.880475728,116.747684685,333.2107,-2562287.6522,5083996.6829,-2866559.8365,-18.7464,1.5386,-0.0563
SB11-08,156,474944.3823,7026780.3815,350.0751,-26.880453099,116.747730205,333.2390,-2562292.2130,5083995.6822,-2866557.6128,-14.2232,4.0461,-0.0279
SB11-09,122,474945.8415,7026778.8319,350.1079,-26.880467116,116.747744865,333.2718,-2562293.2109,5083994.4256,-2866559.0130,-12.7666,2.4929,0.0048
SB11-10,101,474947.2841,7026779.9651,350.1154,-26.880456911,116.747759414,333.2793,-2562294.7349,5083994.2375,-2866558.0078,-11.3210,3.6237,0.0124
SB12-01,130,474946.1296,7026773.9063,350.0612,-26.880511593,116.747747668,333.2250,-2562292.4380,5083992.2732,-2866563.3877,-12.4881,-2.4355,-0.0419
SB12-02,109,474945.6281,7026776.2708,350.0818,-26.880490236,116.747742666,333.2457,-2562292.4840,5083993.4688,-2866561.2862,-12.9851,-0.0689,-0.0213
SB12-03,143,474944.4032,7026777.6484,350.0786,-26.880477776,116.747730360,333.2424,-2562291.6717,5083994.5740,-2866560.0533,-14.2079,1.3117,-0.0245
SB12-04,164,474944.1161,7026775.2255,350.0795,-26.880499647,116.747727422,333.2433,-2562290.9181,5083993.7276,-2866562.2153,-14.4999,-1.1117,-0.0236
SB12-05,177,474942.8132,7026778.4692,350.0878,-26.880470337,116.747714369,333.2517,-2562290.4242,5083995.6293,-2866559.3222,-15.7969,2.1360,-0.0152
SB12-06,198,474941.1579,7026776.3387,350.0786,-26.880489543,116.747697660,333.2425,-2562288.5048,5083995.5099,-2866561.2163,-17.4571,0.0078,-0.0245
SB12-07,219,474941.3833,7026774.5459,350.0901,-26.880505733,116.747699893,333.2539,-2562288.3425,5083994.6948,-2866562.8216,-17.2352,-1.7862,-0.0131
SB12-08,253,474939.2737,7026776.1093,350.0769,-26.880491579,116.747678684,333.2408,-2562286.7744,5083996.2661,-2866561.4168,-19.3427,-0.2178,-0.0262
SB12-09,240,474940.4452,7026771.7220,350.1081,-26.880531212,116.747690391,333.2719,-2562286.9321,5083993.9942,-2866565.3480,-18.1794,-4.6094,0.0050
SB12-10,185,474942.2357,7026772.8045,350.1560,-26.880521471,116.747708441,333.3198,-2562288.7725,5083993.6610,-2866564.4069,-16.3859,-3.5300,0.0529
SB12-11,96,474947.7671,7026773.3941,350.0844,-26.880516247,116.747764144,333.2482,-2562293.8043,5083991.3466,-2866563.8582,-10.8509,-2.9512,-0.0188
SB13-01,104,474949.1442,7026769.0503,350.1095,-26.880555490,116.747777923,333.2733,-2562294.1521,5083988.9947,-2866567.7481,-9.4818,-7.2996,0.0063
SB13-02,138,474946.3563,7026770.1375,350.1137,-26.880545624,116.747749875,333.2775,-2562291.8875,5083990.6937,-2866566.7749,-12.2688,-6.2064,0.0106
SB13-03,151,474944.6595,7026771.6605,350.1028,-26.880531844,116.747732821,333.2666,-2562290.6806,5083992.0642,-2866565.4080,-13.9633,-4.6794,-0.0003
SB13-04,172,474944.6141,7026769.8804,350.0913,-26.880547914,116.747732328,333.2551,-2562290.2699,5083991.3581,-2866566.9911,-14.0123,-6.4601,-0.0118
SB13-05,206,474942.5722,7026771.0318,350.1082,-26.880537482,116.747711793,333.2720,-2562288.6897,5083992.7567,-2866565.9677,-16.0528,-5.3042,0.0050
SB13-06,227,474943.4836,7026768.0374,350.0867,-26.880564533,116.747720909,333.2504,-2562288.8801,5083991.1216,-2866568.6316,-15.1469,-8.3017,-0.0165
SB13-07,193,474945.1329,7026767.1747,350.0679,-26.880572352,116.747737498,333.2316,-2562290.1682,5083990.0149,-2866569.3959,-13.4986,-9.1681,-0.0353
SB13-08,248,474943.0424,7026764.6260,350.1123,-26.880595326,116.747716399,333.2760,-2562287.7958,5083989.9660,-2866571.6866,-15.5951,-11.7138,0.0090
SB13-09,214,474945.5966,7026765.1313,350.0885,-26.880590810,116.747742126,333.2522,-2562290.1709,5083988.9986,-2866571.2294,-13.0388,-11.2133,-0.0148
SB13-10,159,474946.9569,7026766.8302,350.0843,-26.880575496,116.747755855,333.2481,-2562291.7328,5083989.0664,-2866569.7140,-11.6745,-9.5164,-0.0189
SB13-11,125,474948.7000,7026767.3514,350.0699,-26.880570821,116.747773416,333.2337,-2562293.3907,5083988.4788,-2866569.2454,-9.9296,-8.9984,-0.0333
SB14-01,133,474952.4117,7026764.2770,350.0877,-26.880598646,116.747810726,333.2514,-2562296.0809,5083985.5795,-2866572.0035,-6.2224,-12.0816,-0.0156
SB14-02,167,474949.9818,7026762.5869,350.0786,-26.880613862,116.747786226,333.2423,-2562293.5603,5083985.9872,-2866573.5033,-8.6567,-13.7676,-0.0246
SB14-03,112,474951.4838,7026765.7529,350.0890,-26.880585304,116.747801413,333.2528,-2562295.5559,5083986.5940,-2866570.6854,-7.1477,-10.6032,-0.0142
SB14-04,146,474949.5453,7026765.7637,350.0795,-26.880585171,116.747781895,333.2433,-2562293.8233,5083987.4652,-2866570.6680,-9.0871,-10.5885,-0.0237
SB14-05,180,474947.4400,7026765.0425,350.0512,-26.880591645,116.747760683,333.2150,-2562291.7838,5083988.1017,-2866571.2951,-11.1948,-11.3058,-0.0520
SB14-06,201,474948.7188,7026763.9253,350.0389,-26.880601754,116.747773536,333.2026,-2562292.6913,5083987.0647,-2866572.2886,-9.9177,-12.4260,-0.0644
SB14-07,235,474946.1131,7026763.3816,350.1024,-26.880606617,116.747747290,333.2661,-2562290.2783,5083988.0715,-2866572.7980,-12.5256,-12.9648,-0.0009
SB14-08,256,474948.2927,7026760.3011,350.0974,-26.880634469,116.747769174,333.2611,-2562291.5901,5083985.8428,-2866575.5484,-10.3511,-16.0510,-0.0059
SB14-09,222,474950.0615,7026760.7163,350.0904,-26.880630752,116.747786991,333.2541,-2562293.2520,5083985.2068,-2866575.1779,-8.5807,-15.6392,-0.0128
SB14-10,243,474951.4112,7026759.4981,350.0586,-26.880641774,116.747800557,333.2223,-2562294.1944,5083984.0816,-2866576.2529,-7.2328,-16.8605,-0.0447
SB14-11,188,474952.1115,7026761.3299,350.0855,-26.880625249,116.747807643,333.2492,-2562295.2067,5083984.5255,-2866574.6318,-6.5286,-15.0294,-0.0177
SB15-01,20,474953.1851,7026776.4448,350.0996,-26.880488800,116.747818757,333.2634,-2562299.2752,5083990.1443,-2866561.1524,-5.4244,0.0901,-0.0035
SB15-02,41,474950.6562,7026774.7966,350.0759,-26.880503636,116.747793261,333.2397,-2562296.6688,5083990.6019,-2866562.6080,-7.9577,-1.5538,-0.0272
SB15-03,33,474951.8438,7026777.6698,350.1121,-26.880477717,116.747805275,333.2759,-2562298.3339,5083991.2531,-2866560.0626,-6.7639,1.3183,0.0090
SB15-04,54,474950.2014,7026776.4471,350.0753,-26.880488726,116.747788715,333.2391,-2562296.6014,5083991.4718,-2866561.1340,-8.4095,0.0984,-0.0278
SB15-05,88,474947.6546,7026777.8319,350.1013,-26.880476177,116.747763101,333.2652,-2562294.6220,5083993.1994,-2866559.9056,-10.9546,1.4889,-0.0017
SB15-06,75,474947.5229,7026775.6903,350.0583,-26.880495511,116.747761732,333.2222,-2562294.0473,5083992.3615,-2866561.7970,-11.0907,-0.6535,-0.0448
SB15-07,117,474946.8439,7026771.8420,350.1199,-26.880530244,116.747754818,333.2837,-2562292.6754,5083991.1658,-2866565.2576,-11.7776,-4.5021,0.0168
SB15-08,83,474949.6253,7026770.8857,350.1023,-26.880538928,116.747782803,333.2660,-2562294.9557,5083989.5116,-2866566.1079,-8.9968,-5.4644,-0.0009
SB15-09,62,474949.4090,7026772.6247,350.0847,-26.880523223,116.747780660,333.2485,-2562295.1126,5083990.2961,-2866564.5478,-9.2098,-3.7242,-0.0184
SB15-10,28,474952.9500,7026774.3424,350.0803,-26.880507779,116.747816346,333.2441,-2562298.6256,5083989.3877,-2866563.0194,-5.6639,-2.0128,-0.0228
SB16-01,44,474955.0611,7026769.6911,350.0858,-26.880549811,116.747837509,333.2496,-2562299.5579,5083986.5652,-2866567.1761,-3.5610,-6.6703,-0.0174
SB16-02,23,474955.2754,7026772.0638,350.0721,-26.880528393,116.747839714,333.2359,-2562300.2309,5083987.4138,-2866565.0531,-3.3420,-4.2971,-0.0311
SB16-03,36,474953.5510,7026771.9889,350.0672,-26.880529038,116.747822351,333.2310,-2562298.6738,5083988.1576,-2866565.1146,-5.0672,-4.3685,-0.0360
SB16-04,57,474953.2760,7026769.5278,350.1087,-26.880551253,116.747819533,333.2724,-2562297.9395,5083987.3227,-2866567.3290,-5.3472,-6.8302,0.0055
