#S9-6
#SB-Antenna,Easting,Northing,HAE,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z
SB06-01,474936.6256,7026835.2503,333.4376,-26.879959765,116.747651576,333.4376,-2562296.4392,5084021.4276,-2866508.9439
SB06-02,474938.6302,7026834.0384,333.4376,-26.879970743,116.747671735,333.4376,-2562297.9804,5084020.0350,-2866510.0290
SB06-03,474935.9854,7026837.4848,333.4376,-26.879939579,116.747645175,333.4376,-2562296.3265,5084022.6170,-2866506.9488
SB06-04,474935.2233,7026840.2416,333.4376,-26.879914675,116.747637557,333.4376,-2562296.2120,5084024.0718,-2866504.4875
SB06-05,474933.5024,7026840.2022,333.4376,-26.879915000,116.747620230,333.4376,-2562294.6672,5084024.8321,-2866504.5196
SB06-06,474934.3344,7026836.9416,333.4376,-26.879944453,116.747628542,333.4376,-2562294.7406,5084023.1427,-2866507.4306
SB06-07,474932.8656,7026838.1759,333.4376,-26.879933283,116.747613778,333.4376,-2562293.6824,5084024.3027,-2866506.3266
SB06-08,474930.2110,7026837.1853,333.4376,-26.879942179,116.747587031,333.4376,-2562291.1085,5084025.1009,-2866507.2059
SB06-09,474930.2225,7026835.4560,333.4376,-26.879957792,116.747587111,333.4376,-2562290.7636,5084024.3987,-2866508.7490
SB06-10,474932.5985,7026836.3619,333.4376,-26.879949656,116.747611052,333.4376,-2562293.0714,5084023.6921,-2866507.9448
SB06-11,474934.8602,7026834.9476,333.4376,-26.879962466,116.747633795,333.4376,-2562294.8006,5084022.1019,-2866509.2109
SB07-01,474929.3041,7026832.0127,333.4376,-26.879988864,116.747577796,333.4376,-2562289.2364,5084023.4253,-2866511.8200
SB07-02,474930.0941,7026833.6023,333.4376,-26.879974527,116.747585781,333.4376,-2562290.2683,5084023.7096,-2866510.4029
SB07-03,474927.2944,7026832.9045,333.4376,-26.879980777,116.747557580,333.4376,-2562287.6249,5084024.6912,-2866511.0207
SB07-04,474928.0276,7026835.5327,333.4376,-26.879957061,116.747565014,333.4376,-2562288.8193,5084025.4197,-2866508.6767
SB07-05,474925.5767,7026836.5413,333.4376,-26.879947910,116.747540358,333.4376,-2562286.8378,5084026.9317,-2866507.7723
SB07-06,474925.3703,7026834.0580,333.4376,-26.879970327,116.747538231,333.4376,-2562286.1436,5084026.0240,-2866509.9878
SB07-07,474923.5454,7026834.0568,333.4376,-26.879970305,116.747519857,333.4376,-2562284.5138,5084026.8466,-2866509.9857
SB07-08,474922.4568,7026830.9965,333.4376,-26.879997916,116.747508834,333.4376,-2562282.9131,5084026.1043,-2866512.7146
SB07-09,474925.3065,7026832.0303,333.4376,-26.879988634,116.747537547,333.4376,-2562285.6702,5084025.2355,-2866511.7972
SB07-10,474924.7207,7026830.1416,333.4376,-26.880005676,116.747531611,333.4376,-2562284.7592,5084024.7385,-2866513.4816
SB07-11,474927.4767,7026831.0766,333.4376,-26.879997283,116.747559378,333.4376,-2562287.4123,5084023.8722,-2866512.6521
SB08-01,474929.5981,7026839.3159,333.4376,-26.879922931,116.747580903,333.4376,-2562290.9987,5084026.2360,-2866505.3035
SB08-02,474931.5334,7026840.2633,333.4376,-26.879914413,116.747600407,333.4376,-2562292.9214,5084025.7449,-2866504.4616
SB08-03,474931.4650,7026842.0121,333.4376,-26.879898622,116.747599753,333.4376,-2562293.2195,5084026.4806,-2866502.9008
SB08-04,474929.9228,7026842.8660,333.4376,-26.879890884,116.747584243,333.4376,-2562292.0176,5084027.5204,-2866502.1361
SB08-05,474928.9786,7026844.5585,333.4376,-26.879875587,116.747574771,333.4376,-2562291.5221,5084028.6283,-2866500.6242
SB08-06,474927.9120,7026841.4183,333.4376,-26.879903919,116.747563969,333.4376,-2562289.9247,5084027.8439,-2866503.4244
SB08-07,474926.4851,7026840.3299,333.4376,-26.879913721,116.747549580,333.4376,-2562288.4270,5084028.0488,-2866504.3932
SB08-08,474926.0858,7026838.3771,333.4376,-26.879931345,116.747545521,333.4376,-2562287.6694,5084027.4419,-2866506.1350
SB08-09,474927.7799,7026838.9975,333.4376,-26.879925774,116.747562590,333.4376,-2562289.3096,5084026.9278,-2866505.5844
SB08-10,474927.4490,7026837.2323,333.4376,-26.879941705,116.747559223,333.4376,-2562288.6517,5084026.3656,-2866507.1590
SB09-01,474922.1110,7026835.4937,333.4376,-26.879957306,116.747505444,333.4376,-2562283.5279,5084028.0727,-2866508.7010
SB09-02,474923.9286,7026835.8321,333.4376,-26.879954284,116.747523750,333.4376,-2562285.2205,5084027.3893,-2866508.4022
SB09-03,474924.0585,7026837.6394,333.4376,-26.879937968,116.747525094,333.4376,-2562285.7076,5084028.0591,-2866506.7897
SB09-04,474922.8503,7026839.7099,333.4376,-26.879919253,116.747512972,333.4376,-2562285.0539,5084029.4385,-2866504.9399
SB09-05,474920.7135,7026836.7830,333.4376,-26.879945641,116.747491399,333.4376,-2562282.5447,5084029.2227,-2866507.5480
SB09-06,474919.5633,7026838.8964,333.4376,-26.879926539,116.747479860,333.4376,-2562281.9516,5084030.5933,-2866505.6600
SB09-07,474918.0629,7026837.8592,333.4376,-26.879935876,116.747464733,333.4376,-2562280.3987,5084030.8520,-2866506.5829
SB09-08,474918.9580,7026836.2929,333.4376,-26.879950034,116.747473713,333.4376,-2562280.8764,5084029.8171,-2866507.9822
SB09-09,474920.5497,7026834.5512,333.4376,-26.879965788,116.747489704,333.4376,-2562281.9401,5084028.3971,-2866509.5392
SB09-10,474920.1213,7026831.8207,333.4376,-26.879990433,116.747485337,333.4376,-2562280.9969,5084027.4899,-2866511.9750
SB09-11,474922.1072,7026832.8025,333.4376,-26.879981604,116.747505351,333.4376,-2562282.9718,5084026.9898,-2866511.1025
SB10-01,474925.6838,7026841.8755,333.4376,-26.879899752,116.747541544,333.4376,-2562288.0289,5084029.0332,-2866503.0125
SB10-02,474927.2448,7026843.1003,333.4376,-26.879888721,116.747557285,333.4376,-2562289.6743,5084028.8227,-2866501.9223
SB10-03,474927.3256,7026846.3188,333.4376,-26.879859664,116.747558163,333.4376,-2562290.4075,5084030.0834,-2866499.0504
SB10-04,474925.3068,7026844.5960,333.4376,-26.879875182,116.747537802,333.4376,-2562288.2509,5084030.2997,-2866500.5842
SB10-05,474922.7797,7026847.1467,333.4376,-26.879852107,116.747512409,333.4376,-2562286.5180,5084032.4676,-2866498.3036
SB10-06,474923.9235,7026843.3706,333.4376,-26.879886221,116.747523851,333.4376,-2562286.7640,5084030.4298,-2866501.6752
SB10-07,474922.0317,7026845.1850,333.4376,-26.879869806,116.747504839,333.4376,-2562285.4472,5084032.0143,-2866500.0528
SB10-08,474922.2222,7026842.7560,333.4376,-26.879891740,116.747506709,333.4376,-2562285.1186,5084030.9494,-2866502.2206
SB10-09,474920.3718,7026840.5124,333.4376,-26.879911963,116.747488033,333.4376,-2562283.0054,5084030.8799,-2866504.2194
SB10-10,474923.9304,7026841.1661,333.4376,-26.879906125,116.747523876,333.4376,-2562286.3175,5084029.5382,-2866503.6424
SB10-11,474924.6467,7026839.5635,333.4376,-26.879920607,116.747531055,333.4376,-2562286.6279,5084028.5692,-2866505.0738
SB11-01,474918.5781,7026842.1875,333.4376,-26.879896806,116.747470007,333.4376,-2562281.7476,5084032.3641,-2866502.7214
SB11-02,474920.0008,7026843.3098,333.4376,-26.879886699,116.747484354,333.4376,-2562283.2486,5084032.1747,-2866501.7225
SB11-03,474917.3873,7026844.2398,333.4376,-26.879878255,116.747458058,333.4376,-2562281.1057,5084033.7284,-2866500.8879
SB11-04,474918.2459,7026846.6250,333.4376,-26.879856736,116.747466751,333.4376,-2562282.3622,5084034.3023,-2866498.7611
SB11-05,474916.4453,7026846.2655,333.4376,-26.879859949,116.747448615,333.4376,-2562280.6805,5084034.9697,-2866499.0786
SB11-06,474914.3090,7026844.5880,333.4376,-26.879875056,116.747427072,333.4376,-2562278.4283,5084035.2572,-2866500.5718
SB11-07,474912.3371,7026845.0747,333.4376,-26.879870627,116.747407229,333.4376,-2562276.7674,5084036.3427,-2866500.1340
SB11-08,474916.8237,7026842.4604,333.4376,-26.879894312,116.747452349,333.4376,-2562280.2370,5084033.2654,-2866502.4748
SB11-09,474916.2193,7026840.4243,333.4376,-26.879912684,116.747446222,333.4376,-2562279.2792,5084032.7174,-2866504.2907
SB11-10,474917.9047,7026839.7321,333.4376,-26.879918963,116.747463177,333.4376,-2562280.6420,5084031.6783,-2866504.9113
SB12-01,474912.1175,7026837.6967,333.4376,-26.879937237,116.747404870,333.4376,-2562275.0562,5084033.4683,-2866506.7174
SB12-02,474913.9132,7026839.3075,333.4376,-26.879922725,116.747422982,333.4376,-2562276.9905,5084033.3075,-2866505.2831
SB12-03,474914.4729,7026841.0646,333.4376,-26.879906871,116.747428652,333.4376,-2562277.8511,5084033.7632,-2866503.7162
SB12-04,474912.2244,7026840.0803,333.4376,-26.879915717,116.747405993,333.4376,-2562275.6411,5084034.3808,-2866504.5905
SB12-05,474914.3684,7026842.8152,333.4376,-26.879891064,116.747427635,333.4376,-2562278.1173,5084034.5159,-2866502.1538
SB12-06,474911.7246,7026843.2030,333.4376,-26.879887515,116.747401024,333.4376,-2562275.8361,5084035.8647,-2866501.8031
SB12-07,474910.2492,7026842.1268,333.4376,-26.879897204,116.747386148,333.4376,-2562274.2976,5084036.0965,-2866502.7608
SB12-08,474910.5423,7026844.7495,333.4376,-26.879873531,116.747389151,333.4376,-2562275.0979,5084037.0213,-2866500.4210
SB12-09,474907.3404,7026841.5118,333.4376,-26.879902705,116.747356848,333.4376,-2562271.5737,5084037.1607,-2866503.3044
SB12-10,474909.1967,7026840.4693,333.4376,-26.879912151,116.747375517,333.4376,-2562273.0173,5084035.9032,-2866504.2380
SB12-11,474912.4819,7026835.9823,333.4376,-26.879952722,116.747408504,333.4376,-2562275.0295,5084032.6130,-2866508.2478
SB13-01,474909.4331,7026832.6472,333.4376,-26.879982778,116.747377741,333.4376,-2562271.6221,5084032.6440,-2866511.2185
SB13-02,474908.9619,7026835.6040,333.4376,-26.879956074,116.747373056,333.4376,-2562271.8085,5084034.0482,-2866508.5792
SB13-03,474909.4438,7026837.8444,333.4376,-26.879935854,116.747377953,333.4376,-2562272.6990,5084034.7338,-2866506.5807
SB13-04,474907.8840,7026836.9636,333.4376,-26.879943779,116.747362231,333.4376,-2562271.1252,5084035.0824,-2866507.3640
SB13-05,474907.8298,7026839.3112,333.4376,-26.879922583,116.747361732,333.4376,-2562271.5589,5084036.0530,-2866505.2690
SB13-06,474905.7130,7026837.0043,333.4376,-26.879943372,116.747340373,333.4376,-2562269.1949,5084036.0781,-2866507.3238
SB13-07,474905.8355,7026835.2028,333.4376,-26.879959640,116.747341571,333.4376,-2562268.9343,5084035.2967,-2866508.9316
SB13-08,474902.5863,7026835.6609,333.4376,-26.879955445,116.747308865,333.4376,-2562266.1269,5084036.9470,-2866508.5170
SB13-09,474904.2336,7026833.7213,333.4376,-26.879972987,116.747325412,333.4376,-2562267.1996,5084035.4222,-2866510.2508
SB13-10,474906.4538,7026833.4157,333.4376,-26.879975786,116.747347760,333.4376,-2562269.1195,5084034.2976,-2866510.5274
SB13-11,474907.7490,7026832.1800,333.4376,-26.879986966,116.747360775,333.4376,-2562270.0223,5084033.2154,-2866511.6324
SB14-01,474906.9658,7026827.4195,333.4376,-26.880029933,116.747352794,333.4376,-2562268.3453,5084031.6501,-2866515.8790
SB14-02,474904.3007,7026828.6601,333.4376,-26.880018684,116.747325986,333.4376,-2562266.2202,5084033.3521,-2866514.7673
SB14-03,474907.7906,7026828.9755,333.4376,-26.880015899,116.747361129,333.4376,-2562269.4014,5084031.9051,-2866514.4920
SB14-04,474906.8350,7026830.6407,333.4376,-26.880000848,116.747351542,333.4376,-2562268.8900,5084033.0073,-2866513.0044
SB14-05,474905.1342,7026832.0940,333.4376,-26.879987696,116.747334447,333.4376,-2562267.6697,5084034.3601,-2866511.7045
SB14-06,474904.8121,7026830.3975,333.4376,-26.880003007,116.747331170,333.4376,-2562267.0337,5084033.8217,-2866513.2178
SB14-07,474903.0272,7026832.3739,333.4376,-26.879985131,116.747313238,333.4376,-2562265.8456,5084035.4234,-2866511.4510
SB14-08,474901.5112,7026828.9482,333.4376,-26.880016032,116.747297906,333.4376,-2562263.7884,5084034.7265,-2866514.5052
SB14-09,474902.7372,7026827.6374,333.4376,-26.880027889,116.747310223,333.4376,-2562264.6140,5084033.6452,-2866515.6770
SB14-10,474902.3584,7026825.8631,333.4376,-26.880043902,116.747306374,333.4376,-2562263.9114,5084033.1010,-2866517.2597
SB14-11,474904.2836,7026826.1637,333.4376,-26.880041223,116.747325763,333.4376,-2562265.6922,5084032.3538,-2866516.9949
SB15-01,474917.8614,7026832.8793,333.4376,-26.879980834,116.747462604,333.4376,-2562279.1962,5084028.9359,-2866511.0263
SB15-02,474915.1888,7026834.2487,333.4376,-26.879968423,116.747435723,333.4376,-2562277.0908,5084030.6933,-2866509.7996
SB15-03,474918.2627,7026834.6384,333.4376,-26.879964959,116.747466680,333.4376,-2562279.9158,5084029.4638,-2866509.4573
SB15-04,474916.4419,7026835.4873,333.4376,-26.879957262,116.747448365,333.4376,-2562278.4641,5084030.6273,-2866508.6966
SB15-05,474916.2666,7026838.3655,333.4376,-26.879931273,116.747446658,333.4376,-2562278.8987,5084031.8663,-2866506.1279
SB15-06,474914.3851,7026837.3420,333.4376,-26.879940480,116.747427694,333.4376,-2562277.0083,5084032.3025,-2866507.0379
SB15-07,474910.6902,7026836.0322,333.4376,-26.879952238,116.747390466,333.4376,-2562273.4398,5084033.4413,-2866508.2001
SB15-08,474911.2536,7026833.1396,333.4376,-26.879978365,116.747396080,333.4376,-2562273.3489,5084032.0213,-2866510.7823
SB15-09,474912.6637,7026834.1900,333.4376,-26.879968907,116.747410298,333.4376,-2562274.8238,5084031.8086,-2866509.8475
SB15-10,474915.9234,7026832.0261,333.4376,-26.879988503,116.747443075,333.4376,-2562277.2904,5084029.4662,-2866511.7842
SB16-01,474912.9748,7026827.8582,333.4376,-26.880026080,116.747413304,333.4376,-2562273.8014,5084029.1164,-2866515.4982
SB16-02,474915.1737,7026828.8642,333.4376,-26.880017037,116.747435463,333.4376,-2562275.9716,5084028.5300,-2866514.6045
SB16-03,474914.1983,7026830.3502,333.4376,-26.880003603,116.747425672,333.4376,-2562275.4057,5084029.5689,-2866513.2767
SB16-04,474911.9438,7026829.2968,333.4376,-26.880013073,116.747402952,333.4376,-2562273.1761,5084030.1613,-2866514.2126
SB16-05,474913.6773,7026832.6679,333.4376,-26.879982667,116.747420473,333.4376,-2562275.4164,5084030.7380,-2866511.2075
SB16-06,474912.0009,7026831.4618,333.4376,-26.879993527,116.747403571,333.4376,-2562273.6717,5084031.0081,-2866512.2808
SB16-07,474908.6343,7026830.5892,333.4376,-26.880001345,116.747369657,333.4376,-2562270.4862,5084032.1749,-2866513.0535
SB16-08,474910.3367,7026828.4524,333.4376,-26.880020668,116.747386754,333.4376,-2562271.5676,5084030.5458,-2866514.9633
SB16-09,474908.5403,7026826.5956,333.4376,-26.880037400,116.747368631,333.4376,-2562269.5822,5084030.6078,-2866516.6171
SB16-10,474911.1656,7026826.2339,333.4376,-26.880040713,116.747395055,333.4376,-2562271.8522,5084029.2779,-2866516.9444
SB16-11,474909.6486,7026825.1949,333.4376,-26.880050066,116.747379761,333.4376,-2562270.2843,5084029.5434,-2866517.8689
SB17-01,474907.1180,7026820.2862,333.4376,-26.880094340,116.747354183,333.4376,-2562267.0164,5084028.7065,-2866522.2447
SB17-02,474908.9471,7026822.5434,333.4376,-26.880073993,116.747372645,333.4376,-2562269.1133,5084028.7911,-2866520.2337
SB17-03,474907.1850,7026822.1380,333.4376,-26.880077622,116.747354895,333.4376,-2562267.4565,5084029.4226,-2866520.5924
SB17-04,474907.9602,7026824.4879,333.4376,-26.880056419,116.747362748,333.4376,-2562268.6313,5084030.0200,-2866518.4968
SB17-05,474906.0138,7026825.7583,333.4376,-26.880044914,116.747343176,333.4376,-2562267.1541,5084031.4100,-2866517.3597
SB17-06,474906.2089,7026823.8971,333.4376,-26.880061722,116.747345102,333.4376,-2562266.9461,5084030.5718,-2866519.0209
SB17-07,474903.8850,7026823.9584,333.4376,-26.880061127,116.747321707,333.4376,-2562264.8835,5084031.6447,-2866518.9621
SB17-08,474903.3813,7026822.2195,333.4376,-26.880076818,116.747316600,333.4376,-2562264.0766,5084031.1711,-2866520.5129
SB17-09,474905.0734,7026821.4967,333.4376,-26.880083373,116.747333622,333.4376,-2562265.4392,5084030.1166,-2866521.1608
SB17-10,474903.8544,7026818.3480,333.4376,-26.880111781,116.747321285,333.4376,-2562263.7040,5084029.3974,-2866523.9685
SB18-01,474920.9345,7026826.9464,333.4376,-26.880034455,116.747493426,333.4376,-2562280.7221,5084025.1586,-2866516.3260
SB18-02,474923.8767,7026828.5329,333.4376,-26.880020185,116.747523082,333.4376,-2562283.6752,5084024.4709,-2866514.9156
SB18-03,474922.1779,7026829.2385,333.4376,-26.880013783,116.747505991,333.4376,-2562282.3031,5084025.5216,-2866514.2829
SB18-04,474920.4977,7026829.8924,333.4376,-26.880007849,116.747489087,333.4376,-2562280.9369,5084026.5430,-2866513.6964
SB18-05,474918.2832,7026830.2784,333.4376,-26.880004324,116.747466799,333.4376,-2562279.0387,5084027.6974,-2866513.3480
SB18-06,474919.1103,7026828.5558,333.4376,-26.880019892,116.747475092,333.4376,-2562279.4236,5084026.6301,-2866514.8866
SB18-07,474916.2143,7026830.2769,333.4376,-26.880004301,116.747445969,333.4376,-2562277.1910,5084028.6300,-2866513.3457
SB18-08,474916.6732,7026827.8499,333.4376,-26.880026222,116.747450540,333.4376,-2562277.1023,5084027.4448,-2866515.5123
SB18-09,474919.2800,7026826.3375,333.4376,-26.880039924,116.747476756,333.4376,-2562279.1196,5084025.6595,-2866516.8665
SB18-10,474920.6821,7026824.5186,333.4376,-26.880056371,116.747490837,333.4376,-2562279.9982,5084024.2940,-2866518.4921
SB18-11,474923.2761,7026826.0064,333.4376,-26.880042985,116.747516983,333.4376,-2562282.6200,5084023.7236,-2866517.1690
SB19-01,474918.6396,7026824.6501,333.4376,-26.880055147,116.747470274,333.4376,-2562278.2012,5084025.2683,-2866518.3711
SB19-02,474917.0638,7026823.1936,333.4376,-26.880068269,116.747454380,333.4376,-2562276.4949,5084025.3920,-2866519.6680
SB19-03,474915.4428,7026825.1802,333.4376,-26.880050303,116.747438099,333.4376,-2562275.4554,5084026.9239,-2866517.8923
SB19-04,474914.7463,7026826.8938,333.4376,-26.880034819,116.747431120,333.4376,-2562275.1853,5084027.9287,-2866516.3620
SB19-05,474914.4238,7026823.1180,333.4376,-26.880068904,116.747427798,333.4376,-2562274.1219,5084026.5524,-2866519.7307
SB19-06,474912.9267,7026824.1406,333.4376,-26.880059644,116.747412744,333.4376,-2562272.9950,5084027.6398,-2866518.8155
SB19-07,474911.6389,7026822.9036,333.4376,-26.880070789,116.747399754,333.4376,-2562271.5910,5084027.7222,-2866519.9171
SB19-08,474913.6039,7026821.4349,333.4376,-26.880084085,116.747419509,333.4376,-2562273.0442,5084026.2439,-2866521.2312
SB19-09,474911.3453,7026820.6494,333.4376,-26.880091137,116.747396753,333.4376,-2562270.8660,5084026.9461,-2866521.9281
SB19-10,474914.3372,7026819.8191,333.4376,-26.880098687,116.747426860,333.4376,-2562273.3672,5084025.2619,-2866522.6744
SB19-11,474914.4298,7026818.0370,333.4376,-26.880114778,116.747427756,333.4376,-2562273.0839,5084024.5019,-2866524.2648
SB20-01,474910.5106,7026815.9399,333.4376,-26.880133642,116.747388255,333.4376,-2562269.1535,5084025.4245,-2866526.1292
SB20-02,474912.1623,7026816.5221,333.4376,-26.880128415,116.747404895,333.4376,-2562270.7479,5084024.9142,-2866525.6125
SB20-03,474912.3903,7026819.0948,333.4376,-26.880105191,116.747407242,333.4376,-2562271.4798,5084025.8482,-2866523.3172
SB20-04,474910.3885,7026818.4305,333.4376,-26.880111153,116.747387075,333.4376,-2562269.5559,5084026.4834,-2866523.9064
SB20-05,474908.9416,7026820.3160,333.4376,-26.880094103,116.747372545,333.4376,-2562268.6510,5084027.8959,-2866522.2213
SB20-06,474907.4900,7026818.1515,333.4376,-26.880113620,116.747357886,333.4376,-2562266.9102,5084027.6783,-2866524.1503
SB20-07,474905.6911,7026819.1516,333.4376,-26.880104558,116.747339794,333.4376,-2562265.5091,5084028.8928,-2866523.2547
SB20-08,474905.8132,7026816.6609,333.4376,-26.880127048,116.747340973,333.4376,-2562265.1067,5084027.8339,-2866525.4774
SB20-09,474908.5528,7026816.4584,333.4376,-26.880128925,116.747368553,333.4376,-2562267.5117,5084026.5166,-2866525.6629
SB20-10,474909.8522,7026812.9197,333.4376,-26.880160899,116.747381565,333.4376,-2562267.9453,5084024.5042,-2866528.8231
