#S10-6
#Lat: -26.863117746
#Lon: 116.693438070
#HAE: 325.4532
#Datum: WGS84
#Epoch: 2024.2
#SB-Antenna,EEP,Easting,Northing,AHD,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z,E,N,U
SB04-06,27,469552.5016,7028685.9633,342.2969,-26.863140969,116.693489247,325.4856,-2557864.5267,5087187.5616,-2864842.9375,5.0859,-2.5732,0.0323
SB04-07,40,469553.3439,7028682.6902,342.2897,-26.863170538,116.693497646,325.4783,-2557864.6045,5087185.8581,-2864845.8571,5.9206,-5.8498,0.0251
SB04-08,19,469550.9472,7028684.4109,342.3013,-26.863154950,116.693473561,325.4900,-2557862.8213,5087187.6399,-2864844.3215,3.5271,-4.1225,0.0368
SB04-09,53,469552.3350,7028681.2133,342.2993,-26.863183850,116.693487454,325.4880,-2557863.4040,5087185.7253,-2864847.1774,4.9077,-7.3249,0.0347
SB04-10,66,469551.0824,7028679.8639,342.2885,-26.863196007,116.693474811,325.4771,-2557862.0037,5087185.7373,-2864848.3741,3.6513,-8.6718,0.0239
SB04-11,87,469553.3529,7028679.1784,342.2676,-26.863202245,116.693497651,325.4563,-2557863.8829,5087184.4219,-2864848.9814,5.9212,-9.3632,0.0030
SB05-01,79,469549.2445,7028677.7648,342.2897,-26.863214918,116.693456258,325.4783,-2557859.9315,5087185.7205,-2864850.2441,1.8075,-10.7674,0.0251
SB05-02,45,469549.5012,7028680.6738,342.3029,-26.863188659,116.693458913,325.4916,-2557860.7632,5087186.7871,-2864847.6544,2.0714,-7.8577,0.0383
SB05-03,32,469550.4898,7028682.3419,342.2906,-26.863173621,116.693468906,325.4793,-2557861.9837,5087187.0040,-2864846.1623,3.0644,-6.1914,0.0260
SB05-04,24,469548.6465,7028682.4124,342.2960,-26.863172944,116.693450352,325.4847,-2557860.3537,5087187.8669,-2864846.0978,1.2205,-6.1164,0.0315
SB05-05,16,469546.7215,7028684.4132,342.3057,-26.863154838,116.693431021,325.4944,-2557859.0486,5087189.5475,-2864844.3124,-0.7005,-4.1101,0.0412
SB05-06,29,469545.3046,7028683.2128,342.2962,-26.863165645,116.693416728,325.4849,-2557857.5326,5087189.6946,-2864845.3764,-2.1210,-5.3075,0.0317
SB05-07,37,469547.0302,7028681.0580,342.3021,-26.863185137,116.693434048,325.4908,-2557858.6343,5087188.0542,-2864847.3059,-0.3998,-7.4675,0.0375
SB05-08,58,469547.8149,7028679.4853,342.2954,-26.863199353,116.693441908,325.4840,-2557859.0098,5087187.0619,-2864848.7081,0.3814,-9.0427,0.0308
SB05-09,71,469545.0012,7028678.3503,342.3035,-26.863209540,116.693413556,325.4921,-2557856.2666,5087187.8784,-2864849.7187,-2.4362,-10.1715,0.0389
SB05-10,92,469546.7218,7028678.0572,342.2938,-26.863212223,116.693430870,325.4824,-2557857.7396,5087186.9778,-2864849.9795,-0.7156,-10.4688,0.0292
SB06-01,213,469564.5635,7028684.4499,342.2785,-26.863154895,116.693610635,325.4672,-2557874.9839,5087181.5048,-2864844.3058,17.1494,-4.1164,0.0140
SB06-02,247,469565.3827,7028682.2718,342.2731,-26.863174579,116.693618828,325.4618,-2557875.2665,5087180.2542,-2864846.2491,17.9637,-6.2975,0.0085
SB06-03,234,469565.3585,7028686.6321,342.2616,-26.863135210,116.693618690,325.4503,-2557876.1351,5087182.0122,-2864842.3523,17.9500,-1.9352,-0.0029
SB06-04,255,469566.4506,7028689.2718,342.2660,-26.863111401,116.693629749,325.4548,-2557877.6543,5087182.5872,-2864840.0008,19.0490,0.7030,0.0015
SB06-05,221,469565.0563,7028690.2803,342.2713,-26.863102266,116.693615737,325.4601,-2557876.6178,5087183.6256,-2864839.1002,17.6565,1.7153,0.0068
SB06-06,200,469563.7479,7028687.1877,342.2678,-26.863130159,116.693602490,325.4565,-2557874.8128,5087182.9664,-2864841.8558,16.3400,-1.3755,0.0033
SB06-07,166,469563.3107,7028689.0312,342.2722,-26.863113506,116.693598134,325.4609,-2557874.8024,5087183.9093,-2864840.2116,15.9071,0.4698,0.0077
SB06-08,132,469560.5639,7028689.8499,342.2824,-26.863106054,116.693570503,325.4712,-2557872.5208,5087185.4844,-2864839.4796,13.1611,1.2956,0.0180
SB06-09,111,469559.5432,7028688.4648,342.2780,-26.863118537,116.693560194,325.4667,-2557871.3230,5087185.3827,-2864840.7116,12.1366,-0.0876,0.0135
SB06-10,145,469562.0262,7028687.7412,342.2765,-26.863125124,116.693585172,325.4652,-2557873.3919,5087183.9717,-2864841.3621,14.6189,-0.8176,0.0120
SB06-11,179,469562.8849,7028685.2628,342.2619,-26.863147519,116.693593756,325.4506,-2557873.6446,5087182.5750,-2864843.5692,15.4720,-3.2991,-0.0026
SB07-01,69,469556.7624,7028686.2684,342.2988,-26.863138306,116.693532147,325.4876,-2557868.3964,5087185.7670,-2864842.6752,9.3493,-2.2782,0.0343
SB07-02,90,469558.2870,7028687.0851,342.2776,-26.863130966,116.693547514,325.4663,-2557869.9174,5087185.3924,-2864841.9400,10.8765,-1.4649,0.0131
SB07-03,56,469555.6468,7028688.2050,342.2875,-26.863120798,116.693520963,325.4763,-2557867.7927,5087187.0405,-2864840.9394,8.2379,-0.3382,0.0230
SB07-04,77,469557.8524,7028689.8684,342.2672,-26.863105828,116.693543207,325.4560,-2557870.0963,5087186.7010,-2864839.4504,10.4485,1.3206,0.0028
SB07-05,64,469556.4687,7028692.1828,342.2743,-26.863084901,116.693529334,325.4631,-2557869.3380,5087188.2621,-2864837.3851,9.0697,3.6394,0.0098
SB07-06,43,469554.8384,7028690.2738,342.2769,-26.863102102,116.693512876,325.4657,-2557867.4909,5087188.2295,-2864839.0865,7.4341,1.7335,0.0124
SB07-07,30,469553.3410,7028691.3974,342.2833,-26.863091924,116.693497829,325.4721,-2557866.3864,5087189.3616,-2864838.0834,5.9388,2.8612,0.0189
SB07-08,9,469550.6427,7028689.6010,342.2810,-26.863108084,116.693470621,325.4697,-2557863.6063,5087189.8515,-2864839.6797,3.2349,1.0706,0.0165
SB07-09,22,469553.5682,7028688.7359,342.2724,-26.863115959,116.693500051,325.4611,-2557866.0387,5087188.1785,-2864840.4542,6.1597,0.1980,0.0079
SB07-10,14,469551.9506,7028687.5541,342.2864,-26.863126594,116.693483739,325.4752,-2557864.3568,5087188.4422,-2864841.5118,4.5385,-0.9804,0.0219
SB07-11,35,469554.7409,7028686.6273,342.2875,-26.863135022,116.693511805,325.4763,-2557866.6596,5087186.8131,-2864842.3454,7.3277,-1.9143,0.0230
SB08-01,153,469561.3912,7028691.9351,342.2923,-26.863087245,116.693578881,325.4811,-2557873.6917,5087185.9596,-2864837.6249,13.9938,3.3797,0.0278
SB08-02,187,469563.5278,7028691.5364,342.2887,-26.863090891,116.693600380,325.4774,-2557875.5171,5087184.8338,-2864837.9837,16.1303,2.9757,0.0242
SB08-03,242,469564.4743,7028692.9666,342.2817,-26.863077999,116.693609944,325.4705,-2557876.6534,5087184.9780,-2864836.7061,17.0808,4.4042,0.0172
SB08-04,208,469563.7893,7028694.5564,342.2682,-26.863063631,116.693603086,325.4570,-2557876.3623,5087185.9162,-2864835.2797,16.3992,5.9963,0.0037
SB08-05,229,469564.0659,7028696.4657,342.2755,-26.863046398,116.693605917,325.4643,-2557877.0042,5087186.5665,-2864833.5796,16.6806,7.9058,0.0111
SB08-06,174,469561.3202,7028694.6212,342.2449,-26.863062991,116.693578232,325.4337,-2557874.1606,5087187.0358,-2864835.2060,13.9292,6.0672,-0.0195
SB08-07,140,469559.5100,7028694.6291,342.2736,-26.863062881,116.693560009,325.4624,-2557872.5567,5087187.8771,-2864835.2081,12.1183,6.0794,0.0092
SB08-08,85,469557.9996,7028693.2805,342.2712,-26.863075023,116.693544772,325.4600,-2557870.9297,5087188.0123,-2864836.4072,10.6040,4.7339,0.0067
SB08-09,119,469559.7498,7028692.7817,342.2895,-26.863079566,116.693562379,325.4783,-2557872.3981,5087187.0376,-2864836.8645,12.3538,4.2306,0.0250
SB08-10,98,469558.3960,7028691.5513,342.2832,-26.863090645,116.693548720,325.4720,-2557870.9336,5087187.1468,-2864837.9569,10.9963,3.0029,0.0187
SB09-01,38,469553.1285,7028693.3888,342.2677,-26.863073940,116.693495738,325.4565,-2557866.5990,5087190.2470,-2864836.2986,5.7310,4.8540,0.0033
SB09-02,51,469554.7631,7028692.5793,342.2601,-26.863081284,116.693512174,325.4489,-2557867.8901,5087189.1787,-2864837.0211,7.3644,4.0402,-0.0043
SB09-03,72,469555.9730,7028693.9686,342.2657,-26.863068767,116.693524388,325.4545,-2557869.2583,5087189.1978,-2864835.7864,8.5782,5.4272,0.0013
SB09-04,93,469556.2499,7028696.3209,342.2625,-26.863047535,116.693527232,325.4513,-2557869.9871,5087190.0180,-2864833.6861,8.8608,7.7798,-0.0019
SB09-05,59,469552.7131,7028695.3217,342.2593,-26.863056479,116.693491604,325.4481,-2557866.6213,5087191.2060,-2864834.5688,5.3201,6.7888,-0.0051
SB09-06,80,469553.1039,7028697.6448,342.2575,-26.863035514,116.693495594,325.4464,-2557867.4465,5087191.9643,-2864832.4956,5.7167,9.1119,-0.0069
SB09-07,67,469551.2956,7028697.7390,342.2515,-26.863034623,116.693477392,325.4404,-2557865.8480,5087192.8119,-2864832.4049,3.9078,9.2105,-0.0128
SB09-08,46,469551.0841,7028695.9223,342.2592,-26.863051021,116.693475219,325.4480,-2557865.2893,5087192.1815,-2864834.0292,3.6919,7.3936,-0.0052
SB09-09,25,469551.3146,7028693.5827,342.2570,-26.863072149,116.693477482,325.4458,-2557865.0141,5087191.1335,-2864836.1167,3.9168,5.0524,-0.0075
SB09-10,12,469549.3197,7028691.6786,342.2591,-26.863089298,116.693457354,325.4479,-2557862.8421,5087191.2667,-2864837.8128,1.9164,3.1523,-0.0053
SB09-11,17,469551.4874,7028691.2771,342.2747,-26.863092970,116.693479166,325.4635,-2557864.7024,5087190.1411,-2864838.1829,4.0840,2.7453,0.0103
SB10-01,161,469559.7470,7028696.3282,342.2626,-26.863047545,116.693562436,325.4515,-2557873.1127,5087188.4461,-2864833.6872,12.3595,7.7787,-0.0017
SB10-02,195,469561.8019,7028696.3871,342.2650,-26.863047058,116.693583125,325.4538,-2557874.9614,5087187.5461,-2864833.6401,14.4155,7.8326,0.0006
SB10-03,250,469563.7972,7028698.9070,342.2855,-26.863024351,116.693603272,325.4744,-2557877.2693,5087187.6788,-2864831.4048,16.4178,10.3488,0.0212
SB10-04,216,469561.1414,7028698.7245,342.2591,-26.863025940,116.693576532,325.4480,-2557874.8488,5087188.7804,-2864831.5500,13.7603,10.1727,-0.0053
SB10-05,237,469560.6875,7028702.3168,342.2670,-26.862993497,116.693572050,325.4559,-2557875.1837,5087190.4381,-2864828.3465,13.3149,13.7677,0.0026
SB10-06,182,469559.3425,7028698.5771,342.2671,-26.863027232,116.693558420,325.4559,-2557873.2147,5087189.5376,-2864831.6813,11.9603,10.0295,0.0027
SB10-07,252,469558.9116,7028701.2165,342.2780,-26.863003392,116.693554146,325.4669,-2557873.3759,5087190.8036,-2864829.3296,11.5356,12.6712,0.0137
SB10-08,148,469557.5837,7028699.1302,342.2581,-26.863022200,116.693540727,325.4470,-2557871.7535,5087190.5454,-2864831.1798,10.2020,10.5872,-0.0063
SB10-09,114,469554.7415,7028698.4377,342.2338,-26.863028390,116.693512099,325.4227,-2557869.0626,5087191.5272,-2864831.7807,7.3569,9.9012,-0.0306
SB10-10,127,469557.9840,7028696.8366,342.2533,-26.863042917,116.693544701,325.4422,-2557871.6384,5087189.4374,-2864833.2255,10.5970,8.2916,-0.0111
SB10-11,106,469557.5959,7028695.1183,342.2624,-26.863058422,116.693540752,325.4513,-2557870.9426,5087188.9274,-2864834.7623,10.2045,6.5735,-0.0020
SB11-01,135,469554.3184,7028700.8715,342.2732,-26.863006407,116.693507899,325.4621,-2557869.1999,5087192.7295,-2864829.6255,6.9395,12.3371,0.0089
SB11-02,169,469556.1621,7028700.9308,342.2701,-26.863005912,116.693526460,325.4590,-2557870.8578,5087191.9206,-2864829.5751,8.7841,12.3920,0.0058
SB11-03,190,469554.6057,7028703.2385,342.2426,-26.862985043,116.693510849,325.4316,-2557869.9301,5087193.5291,-2864827.4998,7.2327,14.7044,-0.0217
SB11-04,224,469556.7014,7028704.6512,342.2817,-26.862972333,116.693531979,325.4707,-2557872.1078,5087193.1855,-2864826.2612,9.3327,16.1127,0.0174
SB11-05,245,469555.0766,7028705.4052,342.2678,-26.862965491,116.693515642,325.4568,-2557870.8056,5087194.2099,-2864825.5785,7.7090,16.8709,0.0036
SB11-06,211,469552.3783,7028705.3926,342.2724,-26.862965545,116.693488478,325.4614,-2557868.3943,5087195.4238,-2864825.5860,5.0095,16.8649,0.0081
SB11-07,232,469551.0182,7028706.9494,342.2831,-26.862951460,116.693474825,325.4721,-2557867.5032,5087196.6720,-2864824.1985,3.6526,18.4256,0.0189
SB11-08,156,469553.1237,7028702.1568,342.2755,-26.862994776,116.693495903,325.4644,-2557868.3974,5087193.7871,-2864828.4768,5.7474,13.6259,0.0111
SB11-09,122,469551.4076,7028700.8610,342.2702,-26.863006438,116.693478596,325.4591,-2557866.5963,5087194.0339,-2864829.6272,4.0275,12.3337,0.0059
SB11-10,101,469552.3069,7028699.3726,342.2638,-26.863019896,116.693487612,325.4527,-2557867.0916,5087193.0242,-2864830.9546,4.9235,10.8424,-0.0006
SB12-01,130,469546.4674,7028701.2098,342.2819,-26.863003181,116.693428872,325.4708,-2557862.2593,5087196.4088,-2864829.3106,-0.9141,12.6946,0.0176
SB12-02,109,469548.8868,7028701.4270,342.2590,-26.863001273,116.693453233,325.4480,-2557864.4561,5087195.3883,-2864829.1116,1.5069,12.9060,-0.0053
SB12-03,143,469550.4027,7028702.4758,342.2426,-26.862991837,116.693468519,325.4315,-2557866.0189,5087195.1150,-2864828.1714,3.0260,13.9516,-0.0217
SB12-04,164,469548.0272,7028703.0703,342.2779,-26.862986418,116.693444620,325.4668,-2557864.0330,5087196.4524,-2864827.6517,0.6509,14.5520,0.0136
SB12-05,177,469551.3683,7028703.9414,342.2783,-26.862978626,116.693478275,325.4673,-2557867.1966,5087195.2989,-2864826.8816,3.9955,15.4155,0.0140
SB12-06,198,469549.5036,7028705.8518,342.2783,-26.862961337,116.693459550,325.4673,-2557865.9229,5087196.9082,-2864825.1727,2.1347,17.3312,0.0141
SB12-07,219,469547.6522,7028705.8464,342.2762,-26.862961345,116.693440912,325.4652,-2557864.2671,5087197.7382,-2864825.1725,0.2824,17.3303,0.0119
SB12-08,253,469549.4557,7028707.8082,342.2878,-26.862943672,116.693459116,325.4768,-2557866.2855,5087197.7253,-2864823.4308,2.0915,19.2886,0.0235
SB12-09,240,469544.9965,7028707.1258,342.2697,-26.862949736,116.693414209,325.4587,-2557862.1547,5087199.4444,-2864824.0220,-2.3713,18.6166,0.0054
SB12-10,185,469545.8547,7028705.2084,342.2822,-26.862967066,116.693422802,325.4712,-2557862.5328,5087198.2956,-2864825.7407,-1.5174,16.6964,0.0180
SB12-11,96,469545.7762,7028699.6449,342.2490,-26.863017296,116.693421876,325.4379,-2557861.3075,5087196.0634,-2864830.6909,-1.6094,11.1306,-0.0154
SB13-01,104,469541.2931,7028698.8053,342.2616,-26.863024778,116.693376726,325.4505,-2557857.1354,5087197.7545,-2864831.4362,-6.0964,10.3015,-0.0027
SB13-02,138,469542.6759,7028701.4405,342.2698,-26.863001015,116.693390710,325.4588,-2557858.9148,5087198.1997,-2864829.0910,-4.7067,12.9345,0.0055
SB13-03,151,469544.4273,7028702.9533,342.2444,-26.862987395,116.693408378,325.4333,-2557860.7797,5087198.0000,-2864827.7332,-2.9509,14.4438,-0.0199
SB13-04,172,469542.6680,7028703.1962,342.2719,-26.862985164,116.693390673,325.4609,-2557859.2690,5087198.9121,-2864827.5250,-4.7103,14.6910,0.0076
SB13-05,206,469544.0121,7028705.0923,342.2326,-26.862968074,116.693404250,325.4216,-2557860.8431,5087199.0392,-2864825.8180,-3.3611,16.5847,-0.0316
SB13-06,227,469540.9806,7028704.5049,342.2525,-26.862973311,116.693373718,325.4415,-2557858.0224,5087200.1838,-2864826.3446,-6.3953,16.0044,-0.0118
SB13-07,193,469539.9165,7028703.0215,342.2193,-26.862986682,116.693362970,325.4082,-2557856.7540,5087200.0390,-2864827.6513,-7.4634,14.5228,-0.0450
SB13-08,248,469537.6420,7028705.3125,342.2063,-26.862965947,116.693340129,325.3953,-2557855.1872,5087201.9759,-2864825.5959,-9.7334,16.8203,-0.0580
SB13-09,214,469537.8177,7028702.8168,342.2320,-26.862988483,116.693341837,325.4210,-2557854.8422,5087200.9120,-2864827.8351,-9.5637,14.3232,-0.0323
SB13-10,159,469539.3630,7028701.2068,342.2261,-26.863003053,116.693357354,325.4151,-2557855.8899,5087199.5628,-2864829.2727,-8.0216,12.7087,-0.0382
SB13-11,125,469539.6689,7028699.4606,342.2490,-26.863018826,116.693360391,325.4379,-2557855.8140,5087198.7399,-2864830.8422,-7.7197,10.9610,-0.0153
SB14-01,133,469536.1579,7028696.1654,342.2278,-26.863048500,116.693324966,325.4167,-2557851.9927,5087198.9771,-2864833.7659,-11.2403,7.6729,-0.0365
SB14-02,167,469534.7936,7028698.7654,342.2018,-26.863024996,116.693311296,325.3907,-2557851.2972,5087200.6180,-2864831.4307,-12.5989,10.2774,-0.0626
SB14-03,112,469537.7989,7028696.9000,342.2419,-26.863041904,116.693341503,325.4307,-2557853.6150,5087198.5450,-2864833.1202,-9.5968,8.4038,-0.0225
SB14-04,146,469537.9880,7028698.8123,342.2178,-26.863024642,116.693343454,325.4067,-2557854.1668,5087199.2110,-2864831.4030,-9.4030,10.3165,-0.0465
SB14-05,180,469537.5229,7028701.0057,342.2272,-26.863004829,116.693338825,325.4161,-2557854.2053,5087200.3114,-2864829.4487,-9.8630,12.5120,-0.0371
SB14-06,201,469536.2555,7028699.8201,342.2182,-26.863015505,116.693326038,325.4071,-2557852.8261,5087200.3975,-2864830.5000,-11.1338,11.3290,-0.0462
SB14-07,235,469536.0356,7028702.4584,342.2010,-26.862991680,116.693323889,325.3899,-2557853.1643,5087201.5456,-2864828.1372,-11.3474,13.9689,-0.0633
SB14-08,256,469532.7198,7028700.6576,342.1954,-26.863007867,116.693290465,325.3844,-2557849.8303,5087202.3091,-2864829.7347,-14.6690,12.1753,-0.0689
SB14-09,222,469532.9339,7028698.8590,342.1913,-26.863024111,116.693292577,325.3802,-2557849.6508,5087201.4849,-2864831.3385,-14.4592,10.3754,-0.0731
SB14-10,243,469531.5530,7028697.6834,342.1911,-26.863034694,116.693278646,325.3799,-2557848.1758,5087201.6332,-2864832.3846,-15.8435,9.2027,-0.0733
SB14-11,188,469533.2912,7028696.7777,342.1863,-26.863042910,116.693296123,325.3751,-2557849.5408,5087200.4816,-2864833.1945,-14.1067,8.2923,-0.0781
SB15-01,20,469548.1503,7028693.9057,342.2485,-26.863069164,116.693445636,325.4373,-2557862.2503,5087192.6820,-2864835.8178,0.7519,5.3832,-0.0159
SB15-02,41,469546.8654,7028696.6150,342.2301,-26.863044675,116.693432767,325.4190,-2557861.6511,5087194.3374,-2864833.3888,-0.5270,8.0968,-0.0342
SB15-03,33,469549.5686,7028695.0775,342.2569,-26.863058616,116.693459942,325.4458,-2557863.7611,5087192.5220,-2864834.7789,2.1736,6.5520,-0.0075
SB15-04,54,469548.5145,7028696.8150,342.2184,-26.863042905,116.693449373,325.4072,-2557863.1606,5087193.6659,-2864833.2085,1.1232,8.2929,-0.0460
SB15-05,88,469550.2058,7028699.2602,342.2545,-26.863020865,116.693466459,325.4434,-2557865.1878,5087193.9178,-2864831.0462,2.8212,10.7351,-0.0099
SB15-06,75,469548.0781,7028699.6162,342.2455,-26.863017605,116.693445048,325.4344,-2557863.3565,5087195.0124,-2864830.7199,0.6934,11.0963,-0.0188
SB15-07,117,469544.3264,7028700.7417,342.2964,-26.863007361,116.693407308,325.4854,-2557860.2565,5087197.1960,-2864829.7303,-3.0571,12.2314,0.0321
SB15-08,83,469543.0184,7028698.1137,342.2595,-26.863031060,116.693394077,325.4484,-2557858.5339,5087196.6971,-2864832.0562,-4.3720,9.6054,-0.0048
SB15-09,62,469544.8108,7028698.1071,342.2454,-26.863031159,116.693412120,325.4343,-2557860.1280,5087195.8760,-2864832.0596,-2.5790,9.5945,-0.0189
SB15-10,28,469546.0888,7028694.3995,342.2554,-26.863064661,116.693424895,325.4443,-2557860.5128,5087193.8150,-2864835.3758,-1.3094,5.8822,-0.0090
SB16-01,44,469541.1641,7028692.8556,342.2693,-26.863078492,116.693375282,325.4581,-2557855.8022,5087195.4221,-2864836.7493,-6.2399,4.3496,0.0048
SB16-02,23,469543.5992,7028692.3157,342.2643,-26.863083420,116.693399782,325.4531,-2557857.8647,5087194.1040,-2864837.2342,-3.8051,3.8035,-0.0001
SB16-03,36,469543.6913,7028694.0744,342.2146,-26.863067544,116.693400752,325.4034,-2557858.2879,5087194.7312,-2864835.6424,-3.7087,5.5627,-0.0498
SB16-04,57,469541.2754,7028694.6017,342.2665,-26.863062730,116.693376444,325.4554,-2557856.2588,5087196.0732,-2864835.1899,-6.1244,6.0961,0.0021
SB16-05,49,469544.6795,7028696.2500,342.2556,-26.863047922,116.693410753,325.4444,-2557859.6337,5087195.1952,-2864833.7213,-2.7148,7.7369,-0.0088
