#S10-2
#Lat: -26.863709239
#Lon: 116.693937228
#HAE: 325.5769
#Datum: WGS84
#Epoch: 2024.2
#SB-Antenna,EEP,Easting,Northing,AHD,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z,E,N,U
SB03-01,239,469609.3582,7028636.3864,342.3711,-26.863589820,116.694060406,325.5591,-2557905.1724,5087142.0430,-2864887.3394,12.2414,13.2325,-0.0178
SB03-02,205,469607.5835,7028635.8809,342.3875,-26.863594345,116.694042529,325.5755,-2557903.4899,5087142.6518,-2864887.7942,10.4648,12.7311,-0.0014
SB03-03,226,469606.8253,7028639.4357,342.3812,-26.863562234,116.694034982,325.5692,-2557903.5396,5087144.4201,-2864884.6171,9.7148,16.2892,-0.0077
SB03-04,171,469605.3945,7028636.2638,342.4005,-26.863590840,116.694020501,325.5885,-2557901.6181,5087143.8023,-2864887.4536,8.2757,13.1194,0.0116
SB03-05,192,469605.6032,7028637.9956,342.3575,-26.863575209,116.694022644,325.5456,-2557902.1428,5087144.3716,-2864885.8890,8.4887,14.8515,-0.0314
SB03-06,158,469601.9445,7028636.5169,342.3852,-26.863588481,116.693985777,325.5732,-2557898.5820,5087145.4459,-2864887.2134,4.8248,13.3809,-0.0037
SB03-07,137,469604.3654,7028634.8153,342.3779,-26.863603896,116.694010107,325.5659,-2557900.3925,5087143.6642,-2864888.7339,7.2427,11.6727,-0.0110
SB03-08,124,469600.2506,7028635.5587,342.3688,-26.863597094,116.693968702,325.5568,-2557896.8656,5087145.8097,-2864888.0574,3.1279,12.4264,-0.0202
SB03-09,103,469602.3662,7028634.1789,342.3915,-26.863609599,116.693989965,325.5794,-2557898.4814,5087144.3192,-2864889.3037,5.2410,11.0409,0.0025
SB03-10,116,469604.6969,7028632.9364,342.3715,-26.863620867,116.694013398,325.5595,-2557900.3005,5087142.7531,-2864890.4086,7.5698,9.7922,-0.0174
SB03-11,150,469607.2278,7028633.4398,342.3859,-26.863616377,116.694038889,325.5739,-2557902.6704,5087141.8274,-2864889.9713,10.1030,10.2897,-0.0031
SB04-01,74,469605.6079,7028629.5299,342.3892,-26.863651643,116.694022486,325.5771,-2557900.4222,5087140.9847,-2864893.4587,8.4730,6.3821,0.0002
SB04-02,95,469605.7217,7028631.3712,342.3862,-26.863635022,116.694023677,325.5742,-2557900.9006,5087141.6727,-2864891.8144,8.5913,8.2238,-0.0027
SB04-03,82,469602.8682,7028632.3459,342.3886,-26.863626159,116.693994974,325.5766,-2557898.5525,5087143.3525,-2864890.9394,5.7388,9.2059,-0.0003
SB04-04,61,469602.8044,7028630.4977,342.3953,-26.863642845,116.693994288,325.5833,-2557898.1189,5087142.6421,-2864892.5918,5.6706,7.3570,0.0064
SB04-05,48,469601.2563,7028629.4863,342.3802,-26.863651942,116.693978678,325.5681,-2557896.5223,5087142.9199,-2864893.4842,4.1194,6.3489,-0.0088
SB04-06,27,469600.2159,7028627.9929,342.3780,-26.863665403,116.693968168,325.5659,-2557895.2854,5087142.7852,-2864894.8139,3.0749,4.8573,-0.0110
SB04-07,40,469603.4369,7028628.5470,342.3999,-26.863660470,116.694000607,325.5878,-2557898.2853,5087141.5750,-2864894.3361,6.2986,5.4039,0.0109
SB04-08,19,469601.5518,7028626.3064,342.3970,-26.863680659,116.693981575,325.5849,-2557896.1403,5087141.5193,-2864896.3304,4.4073,3.1669,0.0080
SB04-09,53,469604.8295,7028627.3686,342.3835,-26.863671140,116.694014598,325.5714,-2557899.2810,5087140.4601,-2864895.3834,7.6890,4.2217,-0.0055
SB04-10,66,469606.2015,7028626.0315,342.3672,-26.863683242,116.694028377,325.5551,-2557900.2256,5087139.2906,-2864896.5724,9.0583,2.8806,-0.0218
SB04-11,87,469606.9880,7028628.2467,342.3874,-26.863663259,116.694036348,325.5753,-2557901.3909,5087139.8447,-2864894.6061,9.8505,5.0949,-0.0016
SB05-01,79,469608.0323,7028624.0215,342.3610,-26.863701430,116.694046758,325.5488,-2557901.4461,5087137.6514,-2864898.3673,10.8851,0.8653,-0.0281
SB05-02,45,469605.1568,7028624.5456,342.3926,-26.863696635,116.694017824,325.5805,-2557898.9976,5087139.1828,-2864897.9077,8.0096,1.3966,0.0036
SB05-03,32,469603.6167,7028625.6309,342.4057,-26.863686803,116.694002346,325.5935,-2557897.8497,5087140.3241,-2864896.9417,6.4714,2.4861,0.0166
SB05-04,24,469603.3745,7028623.8409,342.3887,-26.863702958,116.693999864,325.5766,-2557897.2592,5087139.6986,-2864898.5309,6.2248,0.6960,-0.0003
SB05-05,16,469601.2185,7028622.1127,342.3878,-26.863718515,116.693978119,325.5756,-2557894.9782,5087139.9727,-2864900.0683,4.0638,-1.0278,-0.0013
SB05-06,29,469602.2845,7028620.5571,342.3671,-26.863732583,116.693988811,325.5549,-2557895.6028,5087138.8496,-2864901.4496,5.1264,-2.5867,-0.0220
SB05-07,37,469604.5196,7028622.0848,342.3732,-26.863718839,116.694011350,325.5610,-2557897.9156,5087138.4631,-2864900.0937,7.3662,-1.0637,-0.0159
SB05-08,58,469606.2210,7028622.7710,342.3669,-26.863712681,116.694028494,325.5548,-2557899.5738,5087137.9682,-2864899.4821,9.0700,-0.3813,-0.0221
SB05-09,71,469607.0941,7028619.8126,342.3629,-26.863739409,116.694037212,325.5507,-2557899.7449,5087136.3801,-2864902.1224,9.9364,-3.3431,-0.0262
SB05-10,92,469607.5485,7028621.5425,342.3687,-26.863723801,116.694041827,325.5565,-2557900.5082,5087136.8769,-2864900.5822,10.3951,-1.6136,-0.0204
SB06-01,213,469602.6965,7028639.8138,342.3797,-26.863558730,116.693993428,325.5677,-2557899.9283,5087146.4308,-2864884.2701,5.5851,16.6774,-0.0092
SB06-02,247,469604.9514,7028640.4917,342.3853,-26.863552658,116.694016144,325.5734,-2557902.0840,5087145.6928,-2864883.6725,7.8427,17.3502,-0.0035
SB06-03,234,469600.6042,7028640.8520,342.3713,-26.863549311,116.693972390,325.5594,-2557898.2689,5087147.7847,-2864883.3353,3.4944,17.7211,-0.0175
SB06-04,255,469598.0672,7028642.1513,342.3437,-26.863537524,116.693946882,325.5318,-2557896.2582,5087149.4288,-2864882.1577,0.9594,19.0272,-0.0451
SB06-05,221,469596.9387,7028640.8170,342.3542,-26.863549547,116.693935488,325.5423,-2557894.9803,5087149.4079,-2864883.3509,-0.1728,17.6950,-0.0347
SB06-06,200,469599.9056,7028639.2616,342.3738,-26.863563655,116.693965318,325.5618,-2557897.3193,5087147.4607,-2864884.7542,2.7916,16.1318,-0.0151
SB06-07,166,469597.9846,7028639.0112,342.3345,-26.863565874,116.693945974,325.5226,-2557895.5362,5087148.1938,-2864884.9558,0.8692,15.8859,-0.0543
SB06-08,132,469596.9207,7028636.3613,342.3672,-26.863589776,116.693935199,325.5552,-2557894.0550,5087147.6316,-2864887.3333,-0.2016,13.2374,-0.0217
SB06-09,111,469598.2766,7028635.2296,342.3862,-26.863600023,116.693948822,325.5742,-2557895.0416,5087146.5801,-2864888.3548,1.1523,12.1019,-0.0027
SB06-10,145,469599.1496,7028637.5732,342.3888,-26.863578883,116.693957666,325.5768,-2557896.3035,5087147.1331,-2864886.2663,2.0312,14.4444,-0.0001
SB06-11,179,469601.7559,7028638.2750,342.3685,-26.863572603,116.693983921,325.5566,-2557898.7677,5087146.2257,-2864885.6364,4.6404,15.1402,-0.0203
SB07-01,69,469600.2056,7028632.2036,342.3803,-26.863627386,116.693968167,325.5683,-2557896.1414,5087144.4878,-2864891.0569,3.0747,9.0699,-0.0086
SB07-02,90,469599.5591,7028633.8452,342.4102,-26.863612550,116.693961699,325.5982,-2557895.9128,5087145.4640,-2864889.6040,2.4319,10.7138,0.0213
SB07-03,56,469598.1496,7028631.3300,342.3815,-26.863635228,116.693947448,325.5695,-2557894.1259,5087145.0628,-2864891.8327,1.0157,8.2010,-0.0074
SB07-04,77,469596.7261,7028633.6091,342.3962,-26.863614620,116.693933173,325.5842,-2557893.3279,5087146.6337,-2864889.8022,-0.4029,10.4845,0.0073
SB07-05,64,469594.3056,7028632.5044,342.3885,-26.863624541,116.693908780,325.5764,-2557890.9358,5087147.2728,-2864890.7794,-2.8271,9.3851,-0.0005
SB07-06,43,469596.0046,7028630.6441,342.3928,-26.863641374,116.693925838,325.5808,-2557892.0735,5087145.7616,-2864892.4453,-1.1318,7.5199,0.0038
SB07-07,30,469594.8324,7028629.3209,342.3740,-26.863653296,116.693914006,325.5619,-2557890.7472,5087145.7416,-2864893.6152,-2.3078,6.1989,-0.0150
SB07-08,9,469596.3125,7028626.4621,342.3838,-26.863679139,116.693928836,325.5717,-2557891.4866,5087143.9312,-2864896.1743,-0.8340,3.3353,-0.0052
SB07-09,22,469597.4302,7028629.3164,342.3808,-26.863653392,116.693940157,325.5687,-2557893.0697,5087144.5752,-2864893.6279,0.2911,6.1882,-0.0082
SB07-10,14,469598.4755,7028627.5525,342.3593,-26.863669341,116.693950637,325.5472,-2557893.6328,5087143.3767,-2864895.1947,1.3327,4.4209,-0.0297
SB07-11,35,469599.6865,7028630.2282,342.3928,-26.863645210,116.693962893,325.5807,-2557895.2773,5087143.9357,-2864892.8244,2.5507,7.0949,0.0038
SB08-01,153,469594.9907,7028637.3750,342.3410,-26.863580582,116.693915795,325.5290,-2557892.5284,5087148.8883,-2864886.4126,-2.1300,14.2562,-0.0479
SB08-02,187,469595.5522,7028639.4077,342.3397,-26.863562241,116.693921497,325.5278,-2557893.4468,5087149.4532,-2864884.5991,-1.5633,16.2884,-0.0491
SB08-03,242,469594.2202,7028640.5310,342.3396,-26.863552070,116.693908115,325.5277,-2557892.4873,5087150.5055,-2864883.5937,-2.8932,17.4154,-0.0493
SB08-04,208,469592.5798,7028639.9823,342.3484,-26.863556988,116.693891588,325.5365,-2557890.9129,5087151.0303,-2864884.0838,-4.5356,16.8705,-0.0404
SB08-05,229,469590.6531,7028640.3891,342.3626,-26.863553273,116.693872203,325.5506,-2557889.2809,5087152.0732,-2864883.7230,-6.4621,17.2821,-0.0263
SB08-06,174,469592.2936,7028637.4812,342.3331,-26.863579564,116.693888646,325.5211,-2557890.1377,5087150.1395,-2864886.3085,-4.8280,14.3689,-0.0558
SB08-07,140,469592.1375,7028635.7340,342.3310,-26.863595335,116.693887033,325.5190,-2557889.6389,5087149.5043,-2864887.8665,-4.9883,12.6213,-0.0579
SB08-08,85,469593.2901,7028634.1182,342.3468,-26.863609948,116.693898596,325.5348,-2557890.3432,5087148.3470,-2864889.3181,-3.8392,11.0021,-0.0421
SB08-09,119,469593.9991,7028635.7732,342.3624,-26.863595022,116.693905774,325.5504,-2557891.3225,5087148.7068,-2864887.8497,-3.1259,12.6561,-0.0265
SB08-10,98,469595.0647,7028634.3659,342.3905,-26.863607751,116.693916467,325.5785,-2557891.9968,5087147.6823,-2864889.1207,-2.0632,11.2456,0.0016
SB09-01,38,469592.7997,7028629.2268,342.3722,-26.863654101,116.693893541,325.5601,-2557888.9114,5087146.6177,-2864893.6940,-4.3415,6.1097,-0.0168
SB09-02,51,469593.7595,7028630.7903,342.3668,-26.863640005,116.693903241,325.5547,-2557890.0875,5087146.8109,-2864892.2982,-3.3776,7.6716,-0.0222
SB09-03,72,469592.4808,7028632.1098,342.3629,-26.863628064,116.693890400,325.5508,-2557889.2144,5087147.9153,-2864891.1161,-4.6537,8.9947,-0.0261
SB09-04,93,469590.1621,7028632.5818,342.3904,-26.863623752,116.693867070,325.5784,-2557887.2511,5087149.1717,-2864890.7023,-6.9722,9.4726,0.0015
SB09-05,59,469590.9549,7028629.0442,342.3707,-26.863655709,116.693874965,325.5586,-2557887.2253,5087147.3739,-2864893.8523,-6.1876,5.9315,-0.0183
SB09-06,80,469588.5755,7028629.6160,342.4362,-26.863650494,116.693851025,325.6241,-2557885.2433,5087148.7281,-2864893.3664,-8.5667,6.5093,0.0472
SB09-07,67,469588.3192,7028627.8249,342.3987,-26.863666660,116.693848402,325.5866,-2557884.6318,5087148.0922,-2864894.9474,-8.8274,4.7181,0.0097
SB09-08,46,469590.0483,7028627.4306,342.4163,-26.863670258,116.693865799,325.6042,-2557886.1025,5087147.1686,-2864895.3111,-7.0986,4.3194,0.0273
SB09-09,25,469592.4025,7028627.4442,342.3968,-26.863670186,116.693889499,325.5847,-2557888.2005,5087146.0982,-2864895.2952,-4.7433,4.3273,0.0078
SB09-10,12,469594.1773,7028625.2782,342.4244,-26.863689781,116.693907312,325.6123,-2557889.3525,5087144.4484,-2864897.2446,-2.9730,2.1561,0.0354
SB09-11,17,469594.7592,7028627.4057,342.3930,-26.863670585,116.693913223,325.5809,-2557890.2964,5087145.0183,-2864895.3329,-2.3856,4.2831,0.0040
SB10-01,161,469590.4940,7028636.1578,342.4293,-26.863591473,116.693870498,325.6174,-2557888.2971,5087150.4936,-2864887.5292,-6.6315,13.0493,0.0404
SB10-02,195,469590.5819,7028638.1343,342.3624,-26.863573630,116.693871430,325.5505,-2557888.7544,5087151.1969,-2864885.7352,-6.5389,15.0264,-0.0264
SB10-03,250,469588.2545,7028640.3932,342.3249,-26.863553184,116.693848056,325.5130,-2557887.1239,5087153.1252,-2864883.6971,-8.8618,17.2920,-0.0639
SB10-04,216,469588.1865,7028637.6752,342.3525,-26.863577722,116.693847305,325.5405,-2557886.5164,5087152.0830,-2864886.1352,-8.9364,14.5730,-0.0364
SB10-05,237,469584.5742,7028637.5372,342.3501,-26.863578890,116.693810938,325.5381,-2557883.2602,5087153.6524,-2864886.2495,-12.5506,14.4436,-0.0388
SB10-06,182,469588.1888,7028635.8617,342.3861,-26.863594096,116.693847284,325.5741,-2557886.1597,5087151.3782,-2864887.7689,-8.9385,12.7587,-0.0028
SB10-07,252,469585.5748,7028635.6753,342.3756,-26.863595722,116.693820965,325.5636,-2557883.7821,5087152.4721,-2864887.9248,-11.5541,12.5785,-0.0133
SB10-08,148,469587.4429,7028634.2023,342.3883,-26.863609062,116.693839735,325.5763,-2557885.1536,5087151.0475,-2864889.2493,-9.6887,11.1003,-0.0006
SB10-09,114,469587.9145,7028631.3148,342.4048,-26.863635142,116.693844413,325.5928,-2557884.9890,5087149.6851,-2864891.8347,-9.2239,8.2105,0.0159
SB10-10,127,469589.8015,7028634.3666,342.4073,-26.863607630,116.693863483,325.5953,-2557887.3020,5087150.0665,-2864889.1163,-7.3286,11.2590,0.0183
SB10-11,106,469591.4739,7028633.8703,342.3698,-26.863612148,116.693880307,325.5578,-2557888.6791,5087149.0834,-2864889.5459,-5.6567,10.7584,-0.0191
SB11-01,135,469585.4604,7028631.1148,342.3661,-26.863636894,116.693819703,325.5540,-2557882.7400,5087150.6790,-2864891.9904,-11.6795,8.0163,-0.0229
SB11-02,169,469585.5705,7028632.9162,342.3671,-26.863620633,116.693820855,325.5551,-2557883.2085,5087151.3559,-2864890.3835,-11.5651,9.8182,-0.0218
SB11-03,190,469583.1381,7028631.5986,342.3631,-26.863632476,116.693796337,325.5511,-2557880.7636,5087151.9175,-2864891.5523,-14.0017,8.5059,-0.0258
SB11-04,224,469581.9123,7028633.8194,342.4050,-26.863612398,116.693784050,325.5930,-2557880.1411,5087153.3975,-2864889.5866,-15.2227,10.7306,0.0160
SB11-05,245,469580.9698,7028632.2625,342.4086,-26.863626434,116.693774525,325.5966,-2557878.9811,5087153.1977,-2864890.9757,-16.1693,9.1753,0.0196
SB11-06,211,469580.8045,7028629.5621,342.4006,-26.863650812,116.693772795,325.5885,-2557878.2760,5087152.1780,-2864893.3817,-16.3412,6.4741,0.0116
SB11-07,232,469579.1435,7028628.5027,342.3934,-26.863660340,116.693756048,325.5813,-2557876.5719,5087152.4937,-2864894.3203,-18.0055,5.4183,0.0044
SB11-08,156,469584.0887,7028629.9855,342.3839,-26.863647061,116.693805866,325.5718,-2557881.2900,5087150.8561,-2864893.0034,-13.0546,6.8898,-0.0051
SB11-09,122,469585.1871,7028628.1730,342.4084,-26.863663449,116.693816880,325.5963,-2557881.9091,5087149.6508,-2864894.6344,-11.9601,5.0738,0.0194
SB11-10,101,469586.8395,7028628.9672,342.4039,-26.863656315,116.693833534,325.5919,-2557883.5465,5087149.2229,-2864893.9272,-10.3050,5.8644,0.0149
SB12-01,130,469584.4683,7028623.3032,342.4286,-26.863707401,116.693809525,325.6165,-2557880.2756,5087148.0291,-2864898.9882,-12.6910,0.2036,0.0396
SB12-02,109,469584.4567,7028625.7112,342.4403,-26.863685660,116.693809467,325.6282,-2557880.7641,5087149.0136,-2864896.8444,-12.6967,2.6127,0.0513
SB12-03,143,469583.5291,7028627.3068,342.4211,-26.863671234,116.693800168,325.6091,-2557880.2553,5087150.0588,-2864895.4097,-13.6209,4.2113,0.0321
SB12-04,164,469582.7500,7028624.9817,342.4237,-26.863692209,116.693792268,325.6115,-2557879.0831,5087149.4752,-2864897.4842,-14.4060,1.8870,0.0346
SB12-05,177,469582.1449,7028628.3972,342.4232,-26.863661359,116.693786260,325.6111,-2557879.2434,5087151.1231,-2864894.4345,-15.0031,5.3055,0.0342
SB12-06,198,469580.0975,7028626.7466,342.4490,-26.863676216,116.693765609,325.6369,-2557877.0859,5087151.4010,-2864895.9148,-17.0554,3.6591,0.0600
SB12-07,219,469579.8905,7028624.8968,342.4289,-26.863692913,116.693763481,325.6168,-2557876.5134,5087150.7330,-2864897.5562,-17.2668,1.8090,0.0399
SB12-08,253,469578.1480,7028626.8605,342.4381,-26.863675146,116.693745986,325.6260,-2557875.3634,5087152.3162,-2864895.8040,-19.0054,3.7778,0.0490
SB12-09,240,469578.3816,7028622.3341,342.4443,-26.863716018,116.693748228,325.6322,-2557874.6456,5087150.3927,-2864899.8471,-18.7826,-0.7512,0.0553
SB12-10,185,469580.4385,7028623.0151,342.4609,-26.863709915,116.693768951,325.6487,-2557876.6295,5087149.7537,-2864899.2512,-16.7232,-0.0749,0.0718
SB12-11,96,469585.9540,7028622.5053,342.3795,-26.863714638,116.693824462,325.5674,-2557881.4194,5087146.9994,-2864899.6813,-11.2065,-0.5982,-0.0095
SB13-01,104,469586.3606,7028617.9115,342.3855,-26.863756122,116.693828444,325.5733,-2557880.8422,5087144.9706,-2864903.7847,-10.8108,-5.1950,-0.0036
SB13-02,138,469583.8950,7028619.5506,342.4058,-26.863741270,116.693803663,325.5937,-2557878.9842,5087146.7575,-2864902.3257,-13.2735,-3.5492,0.0167
SB13-03,151,469582.5347,7028621.4347,342.4230,-26.863724229,116.693790015,325.6108,-2557878.1626,5087148.1428,-2864900.6490,-14.6298,-1.6610,0.0339
SB13-04,172,469582.1385,7028619.6630,342.3920,-26.863740216,116.693785984,325.5798,-2557877.4326,5087147.5829,-2864902.2153,-15.0305,-3.4325,0.0029
SB13-05,206,469580.3349,7028621.2192,342.4415,-26.863726127,116.693767865,325.6293,-2557876.1606,5087149.0615,-2864900.8450,-16.8311,-1.8713,0.0524
SB13-06,227,469580.6514,7028618.0892,342.4060,-26.863754393,116.693770974,325.5938,-2557875.7867,5087147.6299,-2864903.6230,-16.5221,-5.0034,0.0168
SB13-07,193,469582.0382,7028616.9629,342.4209,-26.863764593,116.693784908,325.6086,-2557876.8003,5087146.5635,-2864904.6379,-15.1374,-6.1336,0.0317
SB13-08,248,469579.5156,7028614.9009,342.4497,-26.863783155,116.693759464,325.6374,-2557874.1352,5087146.8920,-2864906.4858,-17.6660,-8.1904,0.0605
SB13-09,214,469582.0640,7028614.8115,342.4225,-26.863784017,116.693785115,325.6103,-2557876.3825,5087145.6866,-2864906.5588,-15.1168,-8.2859,0.0333
SB13-10,159,469583.7976,7028616.2097,342.4111,-26.863771431,116.693802602,325.5989,-2557878.2136,5087145.4599,-2864905.3095,-13.3790,-6.8913,0.0220
SB13-11,125,469585.6150,7028616.3559,342.3765,-26.863770151,116.693820900,325.5643,-2557879.8532,5087144.6726,-2864905.1673,-11.5605,-6.7495,-0.0127
SB14-01,133,469588.6103,7028612.5728,342.3842,-26.863804373,116.693850962,325.5719,-2557881.7556,5087141.8058,-2864908.5536,-8.5730,-10.5415,-0.0050
SB14-02,167,469585.8870,7028611.4764,342.3808,-26.863814212,116.693823520,325.5684,-2557879.0964,5087142.5880,-2864909.5246,-11.3001,-11.6317,-0.0085
SB14-03,112,469587.9970,7028614.2579,342.3620,-26.863789145,116.693844829,325.5497,-2557881.5447,5087142.7431,-2864907.0383,-9.1825,-8.8541,-0.0272
SB14-04,146,469586.1131,7028614.6723,342.3987,-26.863785362,116.693825874,325.5865,-2557879.9615,5087143.7879,-2864906.6810,-11.0663,-8.4349,0.0096
SB14-05,180,469583.8881,7028614.3605,342.4022,-26.863788129,116.693803467,325.5900,-2557877.9113,5087144.6672,-2864906.9561,-13.2930,-8.7416,0.0131
SB14-06,201,469584.9175,7028612.9958,342.4008,-26.863800473,116.693813797,325.5886,-2557878.5502,5087143.6527,-2864908.1756,-12.2665,-10.1093,0.0116
SB14-07,235,469582.2579,7028612.9900,342.4185,-26.863800467,116.693787023,325.6062,-2557876.1802,5087144.8623,-2864908.1830,-14.9272,-10.1087,0.0293
SB14-08,256,469583.8069,7028609.5485,342.4177,-26.863831573,116.693802533,325.6054,-2557876.8573,5087142.7777,-2864911.2575,-13.3859,-13.5555,0.0285
SB14-09,222,469585.5811,7028609.5913,342.3652,-26.863831225,116.693820394,325.5529,-2557878.4300,5087141.9540,-2864911.1993,-11.6108,-13.5169,-0.0241
SB14-10,243,469586.6354,7028608.1224,342.3871,-26.863844510,116.693830973,325.5748,-2557879.0791,5087140.9049,-2864912.5224,-10.5595,-14.9890,-0.0022
SB14-11,188,469587.6864,7028609.7242,342.3493,-26.863830071,116.693841592,325.5370,-2557880.3316,5087141.0467,-2864911.0781,-9.5042,-13.3891,-0.0399
SB15-01,20,469591.8808,7028624.3217,342.3969,-26.863698367,116.693884171,325.5847,-2557887.0936,5087145.0755,-2864898.0808,-5.2727,1.2047,0.0078
SB15-02,41,469589.0638,7028623.2771,342.3846,-26.863707737,116.693855787,325.5725,-2557884.3578,5087145.9137,-2864899.0014,-8.0935,0.1665,-0.0044
SB15-03,33,469590.8111,7028625.8341,342.4470,-26.863684689,116.693873439,325.6349,-2557886.4686,5087146.2065,-2864896.7514,-6.3392,2.7204,0.0580
SB15-04,54,469588.9660,7028624.9847,342.4011,-26.863692318,116.693854844,325.5890,-2557884.6276,5087146.6588,-2864897.4848,-8.1872,1.8750,0.0121
SB15-05,88,469586.7050,7028626.8269,342.4097,-26.863675635,116.693832128,325.5976,-2557882.9893,5087148.4260,-2864895.8396,-10.4448,3.7235,0.0207
SB15-06,75,469586.1392,7028624.7472,342.3967,-26.863694400,116.693826382,325.5845,-2557882.0518,5087147.8327,-2864897.6886,-11.0158,1.6443,0.0076
SB15-07,117,469584.6855,7028621.1251,342.3785,-26.863727071,116.693811659,325.5664,-2557880.0025,5087147.0140,-2864900.9099,-12.4789,-1.9759,-0.0105
SB15-08,83,469587.2497,7028619.6201,342.4005,-26.863740716,116.693837436,325.5883,-2557881.9931,5087145.2704,-2864902.2685,-9.9172,-3.4878,0.0114
SB15-09,62,469587.3977,7028621.3626,342.3976,-26.863724986,116.693838968,325.5854,-2557882.4817,5087145.9033,-2864900.7124,-9.7649,-1.7449,0.0085
SB15-10,28,469591.2065,7028622.3120,342.4096,-26.863716497,116.693877334,325.5975,-2557886.0839,5087144.5799,-2864899.8787,-5.9522,-0.8042,0.0206
SB16-01,44,469592.2804,7028617.3239,342.3551,-26.863761556,116.693888023,325.5428,-2557885.9976,5087142.0434,-2864904.3081,-4.8899,-5.7971,-0.0341
SB16-02,23,469593.0156,7028619.6441,342.3698,-26.863740624,116.693895481,325.5576,-2557887.1365,5087142.6586,-2864902.2456,-4.1487,-3.4776,-0.0193
SB16-03,36,469591.2675,7028619.9458,342.3819,-26.863737862,116.693877891,325.5697,-2557885.6417,5087143.5771,-2864901.9780,-5.8968,-3.1716,-0.0072
SB16-04,57,469590.5468,7028617.5389,342.3548,-26.863759577,116.693870576,325.5426,-2557884.4930,5087142.9107,-2864904.1123,-6.6237,-5.5778,-0.0343
