#S8-1
#Lat: -26.856150423
#Lon: 116.729640683
#HAE: 330.1044
#Datum: WGS84
#Epoch: 2024.2
#SB-Antenna,EEP,Easting,Northing,AHD,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z,E,N,U
SB04-08,19,473139.0663,7029463.8683,346.8868,-26.856191185,116.729611240,330.0844,-2561229.5613,5085888.3646,-2864158.0103,-2.9262,-4.5166,-0.0200
SB04-09,53,473136.4471,7029461.5515,346.8603,-26.856212052,116.729584825,330.0579,-2561226.7361,5085888.5914,-2864160.0611,-5.5515,-6.8289,-0.0465
SB04-10,66,473134.7135,7029462.3483,346.8795,-26.856204824,116.729567391,330.0771,-2561225.3590,5085889.7092,-2864159.3553,-7.2842,-6.0280,-0.0273
SB04-11,87,473134.7895,7029459.9418,346.8866,-26.856226553,116.729568105,330.0842,-2561224.9359,5085888.7115,-2864161.5066,-7.2133,-8.4357,-0.0202
SB05-01,79,473132.2139,7029463.4985,346.8942,-26.856194391,116.729542255,330.0918,-2561223.3685,5085891.3110,-2864158.3306,-9.7824,-4.8719,-0.0126
SB05-02,45,473135.0172,7029464.0831,346.8725,-26.856189167,116.729570486,330.0701,-2561225.9834,5085890.2652,-2864157.8044,-6.9766,-4.2931,-0.0343
SB05-03,32,473136.9801,7029463.6375,346.8777,-26.856193228,116.729590235,330.0753,-2561227.6471,5085889.2050,-2864158.2082,-5.0138,-4.7430,-0.0291
SB05-04,24,473136.4842,7029465.4299,346.8547,-26.856177036,116.729585282,330.0523,-2561227.5628,5085890.1320,-2864156.5971,-5.5061,-2.9488,-0.0521
SB05-05,16,473137.8248,7029467.8280,346.8652,-26.856155409,116.729598828,330.0628,-2561229.2563,5085890.5018,-2864154.4639,-4.1598,-0.5525,-0.0415
SB05-06,29,473136.2666,7029468.8379,346.8606,-26.856146261,116.729583164,330.0583,-2561228.0700,5085891.6073,-2864153.5576,-5.7166,0.4612,-0.0461
SB05-07,37,473134.7630,7029466.5873,346.8459,-26.856166553,116.729567981,330.0435,-2561226.2595,5085891.3671,-2864155.5568,-7.2256,-1.7873,-0.0608
SB05-08,58,473133.4283,7029465.3383,346.8746,-26.856177803,116.729554518,330.0722,-2561224.8227,5085891.4888,-2864156.6820,-8.5636,-3.0339,-0.0322
SB05-09,71,473131.5284,7029467.7057,346.8843,-26.856156393,116.729535444,330.0820,-2561223.6156,5085893.3064,-2864154.5698,-10.4593,-0.6615,-0.0224
SB05-10,92,473131.7624,7029465.9695,346.9412,-26.856172073,116.729537762,330.1389,-2561223.4911,5085892.5471,-2864156.1456,-10.2289,-2.3989,0.0345
SB06-01,213,473143.1003,7029450.8528,346.8781,-26.856308775,116.729651568,330.0756,-2561230.4899,5085881.2976,-2864169.6308,1.0818,-17.5465,-0.0288
SB06-02,247,473141.2309,7029449.3341,346.9039,-26.856322450,116.729632718,330.1013,-2561228.5191,5085881.5494,-2864170.9943,-0.7916,-19.0618,-0.0031
SB06-03,234,473145.4357,7029450.6839,346.8684,-26.856310345,116.729675074,330.0658,-2561232.5371,5085880.1689,-2864169.7815,3.4179,-17.7204,-0.0386
SB06-04,255,473148.2704,7029450.4271,346.8782,-26.856312718,116.729703602,330.0757,-2561235.0200,5085878.7954,-2864170.0206,6.2533,-17.9834,-0.0287
SB06-05,221,473148.8154,7029452.0967,346.8607,-26.856297654,116.729709125,330.0582,-2561235.8424,5085879.2081,-2864168.5236,6.8021,-16.3142,-0.0462
SB06-06,200,473145.4460,7029452.3920,346.8769,-26.856294923,116.729675214,330.0744,-2561232.9002,5085880.8590,-2864168.2609,3.4318,-16.0116,-0.0300
SB06-07,166,473147.1146,7029453.3754,346.8697,-26.856286076,116.729692031,330.0671,-2561234.5893,5085880.4969,-2864167.3831,5.1033,-15.0313,-0.0373
SB06-08,132,473147.0864,7029456.2064,346.8652,-26.856260515,116.729691808,330.0628,-2561235.1432,5085881.6462,-2864164.8542,5.0811,-12.1989,-0.0416
SB06-09,111,473145.4766,7029456.7941,346.8563,-26.856255178,116.729675616,330.0538,-2561233.8225,5085882.6015,-2864164.3226,3.4718,-11.6076,-0.0506
SB06-10,145,473145.5133,7029454.2141,346.8666,-26.856278473,116.729675930,330.0641,-2561233.3301,5085881.5542,-2864166.6301,3.5031,-14.1888,-0.0403
SB06-11,179,473143.4011,7029452.6004,346.8673,-26.856293002,116.729654633,330.0648,-2561231.1128,5085881.8572,-2864168.0666,1.3865,-15.7987,-0.0397
SB07-01,69,473142.5703,7029458.8067,346.8498,-26.856236951,116.729646403,330.0474,-2561231.6373,5085884.7172,-2864162.5178,0.5685,-9.5879,-0.0570
SB07-02,90,473143.7978,7029457.5310,346.8490,-26.856248493,116.729658732,330.0465,-2561232.4714,5085883.6493,-2864163.6584,1.7938,-10.8668,-0.0579
SB07-03,56,473144.0899,7029460.3822,346.8568,-26.856222756,116.729661734,330.0544,-2561233.3205,5085884.6721,-2864161.1178,2.0922,-8.0150,-0.0500
SB07-04,77,473146.3217,7029458.8089,346.8756,-26.856237004,116.729684166,330.0732,-2561234.9984,5085883.0473,-2864162.5347,4.3216,-9.5938,-0.0312
SB07-05,64,473148.1474,7029460.7580,346.8849,-26.856219441,116.729702586,330.0825,-2561237.0326,5085883.0165,-2864160.8028,6.1522,-7.6477,-0.0219
SB07-06,43,473145.8274,7029461.8136,346.8940,-26.856209865,116.729679254,330.0916,-2561235.1809,5085884.4948,-2864159.8602,3.8334,-6.5866,-0.0128
SB07-07,30,473146.4732,7029463.5149,346.9249,-26.856194517,116.729685792,330.1225,-2561236.1192,5085884.9134,-2864158.3570,4.4832,-4.8859,0.0181
SB07-08,9,473143.9602,7029465.6314,346.9041,-26.856175360,116.729660541,330.1018,-2561234.3007,5085886.8821,-2864156.4538,1.9736,-2.7632,-0.0026
SB07-09,22,473143.9863,7029462.5763,346.8954,-26.856202944,116.729660739,330.0930,-2561233.6937,5085885.6331,-2864159.1767,1.9932,-5.8197,-0.0113
SB07-10,14,473142.3665,7029463.7681,346.8911,-26.856192152,116.729644458,330.0888,-2561232.4899,5085886.8399,-2864158.1079,0.3752,-4.6238,-0.0156
SB07-11,35,473142.3465,7029460.8550,346.8550,-26.856218454,116.729644195,330.0526,-2561231.8597,5085885.6470,-2864160.6916,0.3490,-7.5382,-0.0518
SB08-01,153,473149.3184,7029456.0150,346.8907,-26.856262286,116.729714271,330.0882,-2561237.1075,5085880.5832,-2864165.0408,7.3136,-12.3952,-0.0162
SB08-02,187,473149.5703,7029453.8848,346.9039,-26.856281525,116.729716762,330.1014,-2561236.9008,5085879.6222,-2864166.9486,7.5612,-14.5269,-0.0030
SB08-03,242,473151.2306,7029453.3379,346.9013,-26.856286494,116.729733463,330.0988,-2561238.2703,5085878.6514,-2864167.4387,9.2210,-15.0776,-0.0056
SB08-04,208,473152.5265,7029454.5121,346.9433,-26.856275918,116.729746533,330.1408,-2561239.6854,5085878.5735,-2864166.4121,10.5199,-13.9057,0.0364
SB08-05,229,473154.4829,7029454.8108,346.9419,-26.856273259,116.729766233,330.1394,-2561241.4934,5085877.8106,-2864166.1486,12.4779,-13.6110,0.0350
SB08-06,174,473151.8766,7029456.8914,346.9169,-26.856254423,116.729740042,330.1145,-2561239.5827,5085879.8036,-2864164.2753,9.8749,-11.5239,0.0101
SB08-07,140,473151.3529,7029458.6174,346.9274,-26.856238829,116.729734807,330.1250,-2561239.4733,5085880.7432,-2864162.7385,9.3546,-9.7960,0.0206
SB08-08,85,473149.6896,7029459.6347,346.9147,-26.856229612,116.729718086,330.1122,-2561238.1915,5085881.8926,-2864161.8216,7.6928,-8.7747,0.0078
SB08-09,119,473149.6584,7029457.8313,346.8997,-26.856245895,116.729717734,330.0973,-2561237.7876,5085881.1685,-2864163.4245,7.6577,-10.5789,-0.0071
SB08-10,98,473148.1205,7029458.7905,346.8928,-26.856237205,116.729702273,330.0904,-2561236.6081,5085882.2426,-2864162.5623,6.1211,-9.6160,-0.0140
SB09-01,38,473148.3464,7029464.3745,346.9460,-26.856186793,116.729704667,330.1437,-2561237.9770,5085884.4319,-2864157.6029,6.3591,-4.0300,0.0393
SB09-02,51,473148.0010,7029462.5517,346.9013,-26.856203243,116.729701150,330.0990,-2561237.2765,5085883.8180,-2864159.2089,6.0096,-5.8528,-0.0054
SB09-03,72,473149.6861,7029461.7993,346.9133,-26.856210069,116.729718097,330.1109,-2561238.6319,5085882.7648,-2864159.8891,7.6938,-6.6092,0.0065
SB09-04,93,473152.0286,7029462.2247,346.9311,-26.856206274,116.729741686,330.1287,-2561240.8184,5085881.8942,-2864159.5220,10.0383,-6.1886,0.0243
SB09-05,59,473150.0519,7029465.2582,346.9456,-26.856178847,116.729721853,330.1433,-2561239.6813,5085884.0185,-2864156.8172,8.0672,-3.1496,0.0389
SB09-06,80,473152.4180,7029465.5876,346.9405,-26.856175919,116.729745679,330.1382,-2561241.8600,5085883.0803,-2864156.5254,10.4351,-2.8251,0.0338
SB09-07,67,473151.9073,7029467.3678,346.9605,-26.856159835,116.729740576,330.1582,-2561241.7772,5085884.0434,-2864154.9446,9.9279,-1.0429,0.0538
SB09-08,46,473150.1751,7029467.0419,346.9444,-26.856162744,116.729723132,330.1420,-2561240.1569,5085884.6803,-2864155.2248,8.1943,-1.3653,0.0377
SB09-09,25,473148.0077,7029466.1478,346.9408,-26.856170776,116.729701296,330.1384,-2561238.0362,5085885.2945,-2864156.0172,6.0240,-2.2552,0.0341
SB09-10,12,473145.5879,7029467.4976,346.9315,-26.856158542,116.729676966,330.1292,-2561236.1483,5085886.9216,-2864154.8036,3.6060,-0.8996,0.0248
SB09-11,17,473145.8033,7029465.3115,346.9283,-26.856178284,116.729679087,330.1260,-2561235.8909,5085885.9417,-2864156.7537,3.8168,-3.0871,0.0216
SB10-01,161,473153.0720,7029458.8324,346.9466,-26.856236921,116.729752117,330.1442,-2561241.0605,5085880.0700,-2864162.5586,11.0749,-9.5846,0.0398
SB10-02,195,473153.7075,7029456.9230,346.9406,-26.856254173,116.729758473,330.1381,-2561241.2338,5085879.0097,-2864164.2613,11.7067,-11.4962,0.0337
SB10-03,250,473156.7092,7029455.7279,346.9509,-26.856265021,116.729788663,330.1484,-2561243.6735,5085877.1834,-2864165.3383,14.7071,-12.6982,0.0440
SB10-04,216,473155.7717,7029458.2178,346.9506,-26.856242523,116.729779279,330.1482,-2561243.3470,5085878.6085,-2864163.1141,13.7745,-10.2053,0.0438
SB10-05,237,473159.0478,7029459.7358,346.9598,-26.856228880,116.729812289,330.1573,-2561246.5880,5085877.7501,-2864161.7696,17.0552,-8.6936,0.0529
SB10-06,182,473155.0723,7029459.9328,346.9650,-26.856227025,116.729772275,330.1626,-2561243.0800,5085879.6260,-2864161.5886,13.0784,-8.4880,0.0582
SB10-07,252,473157.4656,7029461.1231,346.9490,-26.856216324,116.729796392,330.1466,-2561245.4553,5085879.0136,-2864160.5235,15.4753,-7.3022,0.0422
SB10-08,148,473155.0733,7029461.7799,346.9326,-26.856210348,116.729772325,330.1302,-2561243.4470,5085880.3436,-2864159.9254,13.0834,-6.6401,0.0258
SB10-09,114,473153.6617,7029464.2636,346.9538,-26.856187896,116.729758169,330.1515,-2561242.7044,5085881.9971,-2864157.7155,11.6765,-4.1522,0.0471
SB10-10,127,473153.0085,7029460.7119,346.9487,-26.856219951,116.729751518,330.1463,-2561241.3902,5085880.8572,-2864160.8820,11.0154,-7.7041,0.0419
SB10-11,106,473151.2562,7029460.5989,346.9210,-26.856220938,116.729733877,330.1186,-2561239.7910,5085881.5795,-2864160.9670,9.2621,-7.8135,0.0142
SB11-01,135,473155.8195,7029465.3589,346.9516,-26.856178049,116.729779914,330.1493,-2561244.8554,5085881.4635,-2864156.7410,13.8376,-3.0611,0.0449
SB11-02,169,473156.3953,7029463.6592,346.9385,-26.856193405,116.729785673,330.1361,-2561245.0156,5085880.5090,-2864158.2532,14.4100,-4.7627,0.0317
SB11-03,190,473158.1537,7029465.7768,346.9388,-26.856174320,116.729803419,330.1365,-2561247.0207,5085880.5693,-2864156.3667,16.1736,-2.6480,0.0321
SB11-04,224,473160.1219,7029464.1725,346.9414,-26.856188843,116.729823197,330.1390,-2561248.4503,5085879.0379,-2864157.8034,18.1393,-4.2572,0.0346
SB11-05,245,473160.3719,7029465.9450,346.9402,-26.856172845,116.729825751,330.1379,-2561249.0368,5085879.6381,-2864156.2214,18.3932,-2.4845,0.0335
SB11-06,211,473159.5346,7029468.5740,346.9525,-26.856149092,116.729817380,330.1502,-2561248.8334,5085881.0841,-2864153.8789,17.5612,0.1475,0.0458
SB11-07,232,473160.6658,7029470.2249,346.9471,-26.856134208,116.729828802,330.1448,-2561250.1803,5085881.2347,-2864152.4052,18.6963,1.7967,0.0404
SB11-08,156,473156.7229,7029466.9356,346.9535,-26.856163831,116.729789041,330.1512,-2561245.9865,5085881.6927,-2864155.3364,14.7447,-1.4857,0.0468
SB11-09,122,473154.9454,7029468.2246,346.9556,-26.856152159,116.729771176,330.1533,-2561244.6643,5085883.0148,-2864154.1834,12.9691,-0.1923,0.0489
SB11-10,101,473153.7425,7029466.8315,346.9652,-26.856164713,116.729759038,330.1628,-2561243.3080,5085883.0038,-2864155.4289,11.7628,-1.5834,0.0584
SB12-01,130,473153.8117,7029472.9885,346.9679,-26.856109125,116.729759867,330.1656,-2561244.6343,5085885.4542,-2864149.9349,11.8452,4.5761,0.0612
SB12-02,109,473154.7242,7029470.7413,346.9653,-26.856129432,116.729769004,330.1630,-2561244.9871,5085884.1358,-2864151.9412,12.7533,2.3260,0.0586
SB12-03,143,473156.1754,7029469.6060,346.9544,-26.856139710,116.729783587,330.1521,-2561246.0458,5085883.0157,-2864152.9523,14.2026,1.1871,0.0477
SB12-04,164,473156.0447,7029472.0357,346.9651,-26.856117770,116.729782324,330.1629,-2561246.4320,5085884.0616,-2864150.7883,14.0771,3.6182,0.0585
SB12-05,177,473157.8683,7029469.1142,346.9502,-26.856144183,116.729800618,330.1479,-2561247.4552,5085882.0511,-2864153.3925,15.8953,0.6915,0.0435
SB12-06,198,473159.1373,7029471.4536,346.9579,-26.856123085,116.729813442,330.1556,-2561249.0716,5085882.4271,-2864151.3104,17.1698,3.0293,0.0512
SB12-07,219,473158.6573,7029473.1979,346.9623,-26.856107328,116.729808648,330.1600,-2561249.0026,5085883.3495,-2864149.7547,16.6933,4.7753,0.0556
SB12-08,253,473161.0041,7029472.0284,346.9593,-26.856117932,116.729832246,330.1571,-2561250.8574,5085881.8181,-2864150.8017,19.0387,3.6003,0.0527
SB12-09,240,473159.0814,7029476.1878,346.9569,-26.856080341,116.729812981,330.1547,-2561249.9927,5085884.3581,-2864147.0845,17.1240,7.7656,0.0503
SB12-10,185,473157.4566,7029474.7340,346.9770,-26.856093435,116.729796594,330.1748,-2561248.2514,5085884.5211,-2864148.3880,15.4954,6.3147,0.0704
SB12-11,96,473152.1007,7029473.2359,346.9834,-26.856106858,116.729742649,330.1812,-2561243.1632,5085886.3376,-2864149.7179,10.1340,4.8273,0.0768
SB13-01,104,473150.0083,7029477.2420,346.9147,-26.856070648,116.729721672,330.1125,-2561242.0889,5085888.8394,-2864146.1072,8.0492,8.8397,0.0081
SB13-02,138,473152.9823,7029476.6821,346.9681,-26.856075760,116.729751596,330.1659,-2561244.6515,5085887.3158,-2864146.6367,11.0232,8.2732,0.0615
SB13-03,151,473154.9413,7029475.4665,346.9810,-26.856086773,116.729771291,330.1788,-2561246.1569,5085885.9533,-2864147.7313,12.9806,7.0529,0.0744
SB13-04,172,473154.6067,7029477.2027,346.9722,-26.856071092,116.729767959,330.1700,-2561246.2107,5085886.7963,-2864146.1771,12.6494,8.7905,0.0656
SB13-05,206,473156.8572,7029476.4829,346.9751,-26.856077634,116.729790598,330.1729,-2561248.0741,5085885.4942,-2864146.8251,14.8994,8.0656,0.0685
SB13-06,227,473155.3947,7029479.2697,346.9587,-26.856052444,116.729775936,330.1565,-2561247.3332,5085887.2627,-2864144.3276,13.4422,10.8567,0.0521
SB13-07,193,473153.6392,7029479.7421,346.9561,-26.856048145,116.729758275,330.1540,-2561245.8613,5085888.2423,-2864143.9014,11.6870,11.3331,0.0496
SB13-08,248,473155.2590,7029482.6568,346.9462,-26.856021861,116.729774642,330.1440,-2561247.9019,5085888.6779,-2864141.2986,13.3137,14.2457,0.0396
SB13-09,214,473152.8076,7029481.7741,346.9440,-26.856029783,116.729749947,330.1418,-2561245.5306,5085889.4259,-2864142.0807,10.8593,13.3678,0.0374
SB13-10,159,473151.7938,7029479.7653,346.9490,-26.856047900,116.729739699,330.1468,-2561244.2150,5085889.0780,-2864143.8740,9.8408,11.3603,0.0424
SB13-11,125,473150.1691,7029478.9567,346.9333,-26.856055170,116.729723327,330.1312,-2561242.5918,5085889.4724,-2864144.5856,8.2136,10.5547,0.0268
SB14-01,133,473145.9702,7029481.3826,346.8861,-26.856033186,116.729681112,330.0839,-2561239.3206,5085892.3046,-2864142.3910,4.0180,12.9907,-0.0205
SB14-02,167,473148.0622,7029483.4606,346.8862,-26.856014465,116.729702215,330.0840,-2561241.6154,5085892.1984,-2864140.5404,6.1155,15.0651,-0.0204
SB14-03,112,473147.1418,7029480.0760,346.9102,-26.856045006,116.729692877,330.1080,-2561240.1085,5085891.2695,-2864143.5703,5.1874,11.6810,0.0036
SB14-04,146,473149.0434,7029480.3991,346.9236,-26.856042125,116.729712026,330.1214,-2561241.8785,5085890.5530,-2864143.2916,7.0905,12.0002,0.0170
SB14-05,180,473151.0001,7029481.4855,346.9193,-26.856032354,116.729731747,330.1172,-2561243.8473,5085890.1049,-2864142.3238,9.0504,13.0829,0.0128
SB14-06,201,473149.4953,7029482.3641,346.9001,-26.856024393,116.729716617,330.0980,-2561242.6758,5085891.1218,-2864141.5280,7.5468,13.9651,-0.0064
SB14-07,235,473151.9888,7029483.3607,346.9243,-26.856015443,116.729741739,330.1222,-2561245.1170,5085890.4182,-2864140.6542,10.0435,14.9568,0.0178
SB14-08,256,473149.3256,7029486.0041,346.8765,-26.855991525,116.729714987,330.0744,-2561243.2617,5085892.6454,-2864138.2682,7.3848,17.6071,-0.0300
SB14-09,222,473147.6558,7029485.2700,346.8724,-26.855998121,116.729698163,330.0703,-2561241.6182,5085893.0993,-2864138.9185,5.7127,16.8762,-0.0341
SB14-10,243,473146.0821,7029486.2246,346.8621,-26.855989471,116.729682343,330.0600,-2561240.4045,5085894.1850,-2864138.0588,4.1404,17.8346,-0.0444
SB14-11,188,473145.7146,7029484.3054,346.8710,-26.856006793,116.729678602,330.0689,-2561239.6860,5085893.5849,-2864139.7750,3.7686,15.9153,-0.0355
SB15-01,20,473147.3305,7029469.2435,346.9446,-26.856142812,116.729694545,330.1423,-2561238.0682,5085886.8495,-2864153.2545,5.3531,0.8434,0.0379
SB15-02,41,473149.5284,7029471.3254,346.9563,-26.856124058,116.729716714,330.1540,-2561240.4630,5085886.7063,-2864151.4059,7.5564,2.9214,0.0496
SB15-03,33,473148.8564,7029468.2890,346.9538,-26.856151460,116.729709884,330.1514,-2561239.2387,5085885.7845,-2864154.1136,6.8776,-0.1149,0.0471
SB15-04,54,473150.2708,7029469.7315,346.9597,-26.856138463,116.729724153,330.1574,-2561240.8004,5085885.7325,-2864152.8314,8.2957,1.3253,0.0530
SB15-05,88,473153.0404,7029468.8589,346.9698,-26.856146395,116.729752014,330.1675,-2561243.0989,5085884.1405,-2864153.6201,11.0647,0.4464,0.0631
SB15-06,75,473152.7039,7029470.9673,346.9649,-26.856127353,116.729748671,330.1626,-2561243.2289,5085885.1373,-2864151.7355,10.7325,2.5564,0.0582
SB15-07,117,473152.8037,7029474.9225,346.9708,-26.856091644,116.729749761,330.1686,-2561244.1321,5085886.6898,-2864148.2082,10.8409,6.5131,0.0642
SB15-08,83,473149.8497,7029475.3406,346.9500,-26.856087812,116.729720034,330.1478,-2561241.5713,5085888.1734,-2864147.8200,7.8864,6.9377,0.0434
SB15-09,62,473150.3676,7029473.6701,346.9793,-26.856102905,116.729725212,330.1771,-2561241.7028,5085887.2906,-2864149.3252,8.4010,5.2654,0.0727
SB15-10,28,473147.1934,7029471.3757,346.9539,-26.856123559,116.729693211,330.1516,-2561238.3870,5085887.7774,-2864151.3554,5.2205,2.9768,0.0472
SB16-01,44,473144.3352,7029475.5977,346.9424,-26.856085384,116.729664530,330.1402,-2561236.6960,5085890.7571,-2864147.5765,2.3700,7.2068,0.0358
SB16-02,23,473144.5184,7029473.1694,346.9524,-26.856107313,116.729666322,330.1501,-2561236.3653,5085889.7045,-2864149.7487,2.5481,4.7770,0.0457
SB16-03,36,473146.2422,7029473.5778,346.9547,-26.856103658,116.729683683,330.1525,-2561237.9896,5085889.0937,-2864149.3885,4.2736,5.1819,0.0481
SB16-04,57,473146.0336,7029476.0664,346.9436,-26.856081186,116.729681637,330.1414,-2561238.3095,5085890.1810,-2864147.1620,4.0702,7.6720,0.0370
